labels,text,emo_name,prob_emo_name,prob_max
joy,What would you call the equivalent of Road Rage for Christmas Tree shopping? answers on a Tweet Goodwilltoallmen ,joy,"[0.60799754, 0.38041356, 0.24110633, 0.71402764, 0.09831968, 0.282077]",0.71402764
joy,Feels like a god having managed to change a leaky washer with only trips to BampQ and the purchase of unrelated power tools. ,joy,"[0.010887801, 0.0012811358, 0.010949173, 0.9047752, 0.0012253294, 0.5374056]",0.9047752
joy,"Joy is all around us of course, but its also a choice, an attitude. Be open to joy today, share it Out Loud. ",joy,"[0.0040516607, 0.002529406, 0.0030603309, 0.9475539, 0.0012833434, 0.23427115]",0.9475539
sadness,"This morning, I watch Despicable Me since I discovered that  has never seen it. boatloadsofshame ",sadness,"[0.6717674, 0.98076594, 0.8859468, 0.0017869344, 0.9939084, 0.23663375]",0.9939084
joy,month olds calling the police. ,fear,"[0.6431757, 0.56186837, 0.80944604, 0.034130055, 0.36406302, 0.39603743]",0.80944604
sadness,Had at least PEOPLE telling me they've been friendzoned today )))) ,sadness,"[0.20816137, 0.39782742, 0.31952685, 0.5147169, 0.9267575, 0.40165913]",0.9267575
anger,twitter aint make you mad so dont take your out on twitter ,surprise,"[0.23214447, 0.042727932, 0.24182162, 0.07891209, 0.040990368, 0.28401503]",0.28401503
joy,To start my weekend I have to spend an hour in the mercy parking lot ,surprise,"[0.050979536, 0.15573324, 0.21712974, 0.24652456, 0.38277984, 0.4014263]",0.4014263
joy,Im really sleepy and i have a game at cherokee! ,sadness,"[0.014638681, 0.33827585, 0.31046674, 0.5964711, 0.65746135, 0.5215303]",0.65746135
joy,Field trip to the waste water treatment plant ,surprise,"[0.08775512, 0.08670322, 0.043118414, 0.39353085, 0.07407342, 0.55550784]",0.55550784
fear,amidst all this hardwork there is a little luck to play big . . . ,surprise,"[0.057080965, 0.10319852, 0.03750366, 0.3226561, 0.025698107, 0.5408333]",0.5408333
surprise,Decided to just show up at  's house. bffmoment ,surprise,"[0.012447842, 0.025485232, 0.12856203, 0.8541278, 0.009649183, 0.86985695]",0.86985695
joy,"Joy. No matter the season, circumstance, or company-Joy is the goal. ",joy,"[0.0033703023, 0.0040856884, 0.0026467107, 0.9834616, 0.001408535, 0.19346333]",0.9834616
surprise,"I would pretend to care, but even that is too hard. ",sadness,"[0.633663, 0.6456889, 0.8332882, 0.14246167, 0.83354795, 0.35563096]",0.83354795
joy,Apparently twitter still works on my terrible phone. ,surprise,"[0.10181504, 0.42267457, 0.10232968, 0.2834387, 0.26290613, 0.43451533]",0.43451533
joy, yes the most pacifist of my family full of and ,fear,"[0.21208522, 0.49747923, 0.83900416, 0.7012093, 0.396439, 0.48008764]",0.83900416
joy,Ooh  remember Harriet? You had a major crush on her I seem to remember! ,joy,"[0.09995625, 0.13705452, 0.16848874, 0.8532855, 0.067601316, 0.56506425]",0.8532855
joy,"last day of school this week, coloring looks like my new friend again today. ! ",joy,"[0.050454114, 0.18619823, 0.087286286, 0.9421148, 0.50185025, 0.2730091]",0.9421148
joy,Wonder wot time  is goin to pick me up for work! ,surprise,"[0.080726914, 0.44789192, 0.07920407, 0.6013058, 0.042989027, 0.9292556]",0.9292556
joy,Favorite part about spending time with relatives during the holidays Hearing about quotthe gays. quot ,joy,"[0.008866909, 0.005748884, 0.02956044, 0.8442736, 0.006401561, 0.22103603]",0.8442736
fear,Omg jk I can't fail tomorrow. Just got back up to study more. iHATEmyself ,disgust,"[0.9858468, 0.99439704, 0.9657208, 0.007987076, 0.9864231, 0.50815356]",0.99439704
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.12784776, 0.62688106, 0.04141883, 0.20273998, 0.6935029, 0.27911162]",0.6935029
joy,Great is Thy faithfulness Lord unto me. ,joy,"[0.026313087, 0.068852656, 0.08791214, 0.7157154, 0.040421747, 0.30559877]",0.7157154
joy,"word essay done, start my other tomorrrow ",joy,"[0.07528379, 0.33099636, 0.17837504, 0.33933815, 0.2621088, 0.14666253]",0.33933815
surprise,Ok Colin just show up driving a semi. ,surprise,"[0.31772286, 0.61904097, 0.22373721, 0.23483518, 0.38689914, 0.9810765]",0.9810765
joy,My calendar is packed with events that celebrate the dopeness of people I know. ,disgust,"[0.24253789, 0.44403833, 0.20940796, 0.15228648, 0.113158286, 0.22763968]",0.44403833
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",disgust,"[0.05250766, 0.47376078, 0.08479587, 0.34970912, 0.43874198, 0.29644063]",0.47376078
joy,Babysitting pokemon obsessed kids all night . . . . amp all they want to do tonight is watch Pokemon movies . ,sadness,"[0.17515953, 0.50557595, 0.18483861, 0.37999094, 0.50756997, 0.37581983]",0.50756997
sadness,Putain j'en veux trop a ma mère. Après le coup du jean quelle m'a déchiré. J'ai un SEUM de fou. Jlaimais bien. . . ( le Jean hein) ,disgust,"[0.5336355, 0.97740084, 0.8471079, 0.18913768, 0.953474, 0.56669956]",0.97740084
sadness,I feel so empty without my ipod on the bus ,sadness,"[0.54329383, 0.80081475, 0.8579597, 0.03575907, 0.99535745, 0.29830086]",0.99535745
joy, my family snuggled under throws with the fire on a good film and a nice burner sending a lush sent into the room ,joy,"[0.020142656, 0.03862883, 0.17248075, 0.8166791, 0.023215162, 0.61108536]",0.8166791
fear, Green Bay is now the Mother of Democracy and the Father of Civilization? ,surprise,"[0.064574026, 0.051077556, 0.15406553, 0.3852025, 0.33925718, 0.77386296]",0.77386296
joy,time to make some food! ,joy,"[0.027207738, 0.012221394, 0.021654716, 0.9513988, 0.015147749, 0.36239147]",0.9513988
joy,"Wtf I thought it was ? ! RT  Time to go on a run, hopefully boosts my mood and then back to this page paper due tonight ",surprise,"[0.16910876, 0.29807916, 0.19507457, 0.6600004, 0.049401157, 0.9557429]",0.9557429
fear,"Sometimes when I don't have an outlet for my imagination, it attacks me. Introspection Introversion ",anger,"[0.7503344, 0.37573504, 0.4410062, 0.04844454, 0.6822497, 0.29605734]",0.7503344
anger,Mother fucking bullshit. They put me in the god damn middle seat. This is gonna be a long fucking flight. ,disgust,"[0.8295582, 0.9379422, 0.9225626, 0.10524864, 0.8166705, 0.5339497]",0.9379422
disgust,quot yu to hot to trot quot ⬅ how farmers go smack now a days ,anger,"[0.9496516, 0.85474783, 0.4576444, 0.13371542, 0.71531713, 0.48979566]",0.9496516
sadness,Mom wont let me watch the game cuz she thinks i need rest. i dont get half the rest i need anyway ,sadness,"[0.3304841, 0.7902467, 0.7173966, 0.08562224, 0.92782307, 0.20034823]",0.92782307
joy,My brain is about to explode after hours of training oh and I have another hours of it tomorrow tistheseason ,disgust,"[0.9694765, 0.9731356, 0.56808656, 0.026124455, 0.5746847, 0.1465586]",0.9731356
surprise," no way, OMG, I am going back Friday with Chris again quotcheeky grinquot ",surprise,"[0.13938382, 0.24531035, 0.12496601, 0.8020847, 0.0286766, 0.92885375]",0.92885375
anger,Goood Game To My Bighead Brother  amp I Saw Youu Turn Around amp Throw Ya Guard Up At That Boy lmao MANAGEMENT ,joy,"[0.13038614, 0.018749721, 0.4555636, 0.8497336, 0.008807307, 0.5633992]",0.8497336
joy,"home, now im bout to start my hw. / ",joy,"[0.091811694, 0.35557047, 0.15913989, 0.57146716, 0.19249724, 0.17030184]",0.57146716
joy,Gudnyt ma hommies Rechael KapsCarter Aisha n lovly galfriend Maddy damn true real friendz ,joy,"[0.059396714, 0.53304213, 0.26734492, 0.83679575, 0.33948815, 0.5855965]",0.83679575
surprise, poland is ranked high for best looking people in the world. ,joy,"[0.10103794, 0.01170567, 0.15611696, 0.5175682, 0.03780477, 0.33883095]",0.5175682
joy,Working or reworking something that I was really grateful to have done. . . STRETCH. Doggone it. ,disgust,"[0.47852707, 0.898353, 0.43553534, 0.3607376, 0.47788203, 0.6357798]",0.898353
sadness,TWITTER DOESN'T WORK ON MY PC SO CAN OLNY USE IT A LITTLE. Please dontunfollow! ,sadness,"[0.7468038, 0.600369, 0.3238665, 0.37809443, 0.8107687, 0.40556017]",0.8107687
anger,I love when your having a great day and then one thing ruins your whole day ,joy,"[0.124137685, 0.010453207, 0.016908761, 0.56542903, 0.08846424, 0.5586932]",0.56542903
fear,Angie just killed a spider with a plunger. . . . ,sadness,"[0.8611551, 0.79077405, 0.3209664, 0.61368096, 0.8984718, 0.68161416]",0.8984718
surprise,The awkward moment when you realize your in your french teachers house watching LOTR LongFilms ,surprise,"[0.06406377, 0.434845, 0.4936336, 0.00947493, 0.28852448, 0.7992244]",0.7992244
joy,". . . . . . . THE CHAMP IS HERE . . . . . . . . . (Josh, never fails to amaze! ) madd love for my little MAN. Great f'n day altogether. ",joy,"[0.031102523, 0.017526818, 0.09180639, 0.8855441, 0.009337694, 0.6665743]",0.8855441
sadness,"NOOOOOO, no pongan super torpe a las de la mañana, entendemos que nadie lo ve, pero yo sí! y no me voy a levantar para verlo ",anger,"[0.94624674, 0.933174, 0.7865847, 0.34680405, 0.9169629, 0.6677222]",0.94624674
surprise,when you see the freaky side of someone for the first time ,surprise,"[0.29961562, 0.22174728, 0.74054533, 0.16218974, 0.013162978, 0.9697981]",0.9697981
surprise,Eating at Swiss Chalet with  Waiting for pm to watch Addy Rawl in the USA expo game! ,joy,"[0.07906764, 0.0782046, 0.23311457, 0.78069335, 0.038927715, 0.55013347]",0.78069335
joy,"Today has been a mini Christmas day including snow, music, dancing, so much food, crackers, presents and films! ",joy,"[0.0032657618, 0.0050723352, 0.007193536, 0.95539665, 0.0016855669, 0.76549804]",0.95539665
joy,"Having a post birthday comedown, too much fun and games and BOOZE makes Lula a lazy girl. . Tweeting in bed with the leccy blanket on! ",sadness,"[0.11870321, 0.5274145, 0.30992237, 0.02486101, 0.8930871, 0.30778378]",0.8930871
surprise,Textiles actually didn't go as bad as expected. . ,surprise,"[0.022150422, 0.017226359, 0.10551335, 0.29517788, 0.0294344, 0.948741]",0.948741
surprise,Installing new Xcode… App Store works pretty good for this stuff. ,joy,"[0.077163555, 0.15534654, 0.15907565, 0.46153104, 0.18262292, 0.2028133]",0.46153104
surprise,Happy Thanksgiving to my fan  love you see at oh yea ,joy,"[0.005247024, 0.008637357, 0.0176512, 0.9568169, 0.0019640052, 0.08073207]",0.9568169
surprise,  Movies tonite wit ma queen b. . . . got big day tomorrow! hahaha” Have Fun! Lol” thank u ma love ,joy,"[0.043714736, 0.04133033, 0.037526038, 0.9253929, 0.0068357736, 0.63504404]",0.9253929
sadness, lol I know it said error replying but it go thru sometimes. And not hrs ago gosh lol. Raggidy Anne lookin ass ,joy,"[0.123299, 0.22901621, 0.22708982, 0.37192395, 0.062642954, 0.3587343]",0.37192395
fear,will control you life if you give it the reins. ,anger,"[0.8394879, 0.71350837, 0.72706836, 0.12467291, 0.33394948, 0.39976346]",0.8394879
surprise,"Bosses never know what they are getting themselves into when they turn a hard, creative worker into a party planner. ",surprise,"[0.23288174, 0.5145207, 0.44491634, 0.4284243, 0.2079314, 0.9440098]",0.9440098
fear,"quotOur fears are more numerous than our dangers, and we suffer more in our imagination than in reality. quot - Seneca ",fear,"[0.2725404, 0.45583683, 0.9801105, 0.021238647, 0.76234114, 0.2080468]",0.9801105
anger,How the hell can DirecTV not have CSN! Can't even watch the game. Fuck! ,anger,"[0.9956013, 0.99156535, 0.832371, 0.020534346, 0.9173657, 0.50569123]",0.9956013
surprise, Je weet dat hij ook twitter gebruikt he Monique D En geniet maar lekker van dat wijntje. proost ,joy,"[0.1867886, 0.3980748, 0.13923809, 0.75117636, 0.14703402, 0.3906614]",0.75117636
joy,waiting for someone else to make you happy is the best way to be sad. find your own happiness and run with it. ,sadness,"[0.4149384, 0.29241624, 0.5235382, 0.14271927, 0.8464789, 0.26150805]",0.8464789
joy,Wohoooo only more pages for then works cited. Guess I'll finish it tomorrow and start on the lovely page paper. ,joy,"[0.36468542, 0.3098441, 0.32232252, 0.71620935, 0.3791035, 0.623277]",0.71620935
joy,Thank you Lord for helping me find in life. Thank you for opening my eyes so I can see your transformation on others lives. blessed ,joy,"[0.006726104, 0.011877406, 0.016576752, 0.76857936, 0.0036343564, 0.34170613]",0.76857936
joy,I've had to stay after school almost everyday this week and I might have to tomorrow ,fear,"[0.7550714, 0.66071784, 0.87487984, 0.2352532, 0.83210576, 0.27060837]",0.87487984
sadness, GOSH DANG IT! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! I'LL BE ON THE BAND TRIP. ,anger,"[0.9919308, 0.98416686, 0.8766599, 0.24999821, 0.8538974, 0.8651574]",0.9919308
joy,school bright and early in the morning! ,joy,"[0.3752223, 0.46047756, 0.0549345, 0.910486, 0.018402806, 0.81219685]",0.910486
surprise,So last time my tv broke the director of young life showed up at my house. ,anger,"[0.8479692, 0.55965626, 0.59884775, 0.18006949, 0.720847, 0.5923396]",0.8479692
joy,Worst week ever! And tomorrow is Monday ,sadness,"[0.9773347, 0.99039453, 0.9364475, 0.008615295, 0.9914, 0.78653634]",0.9914
surprise, SUPER great ending to the day! ) ,joy,"[0.015496292, 0.004931581, 0.045181613, 0.98614395, 0.003673664, 0.80678207]",0.98614395
joy,"It might rain at today, but I don't care. It's time to ride some rides! holidayinthepark ",joy,"[0.054281406, 0.0871388, 0.0379864, 0.9051629, 0.007749397, 0.35118833]",0.9051629
joy,Doctors office . . Waiting for an hour ,sadness,"[0.055522144, 0.30045816, 0.15677983, 0.036050633, 0.45937762, 0.05619164]",0.45937762
joy,"In your nearest gallery,mall, gift shop, variety store. My poem God's Hour Makeover now a book Bringing the PUBLISHER! ",surprise,"[0.0619785, 0.08551739, 0.082785755, 0.609738, 0.15761235, 0.7978819]",0.7978819
surprise,Did good enough to move on to the next round! Looks like I'm visiting Oshawa in February! ,joy,"[0.04260443, 0.019958805, 0.11300524, 0.8926324, 0.015455025, 0.3135252]",0.8926324
fear,Scared to get up in th morning incase i cant walk ,fear,"[0.13128254, 0.75314224, 0.9973667, 0.0071011707, 0.97284794, 0.24416459]",0.9973667
fear," U gotta get aggressive. out of them lame as plays, stretch the offensive then go down the field. Put in them. . . ",anger,"[0.8278746, 0.7545486, 0.06987985, 0.30836385, 0.1156339, 0.34412837]",0.8278746
surprise,"haha,, nety veel karton weggegooid,, kom je boven,, mist er een stukje karton,, denk je van Shit! ",surprise,"[0.3109923, 0.6511874, 0.08743862, 0.48203114, 0.016737677, 0.7364463]",0.7364463
joy,From one thanksgiving dinner to the next more turkey ,joy,"[0.017270101, 0.03493996, 0.011328058, 0.63062096, 0.0059324102, 0.2055434]",0.63062096
surprise, we should do a disposable cam night yum hashtag ,joy,"[0.022856157, 0.015676115, 0.14250992, 0.8116811, 0.048440717, 0.3076967]",0.8116811
surprise,"ok ik ga gwn het hele huis doorzoeken naar karton of dozen ofzo, en dan maak ik daar wel wat van d ",anger,"[0.52523005, 0.39187312, 0.37039012, 0.40342715, 0.38563117, 0.46860152]",0.52523005
joy,Lovely drive home. I drove away from a bright yellow/green sky into a dark pink/blue one. ,joy,"[0.003132776, 0.00065787026, 0.0093648, 0.98286563, 0.0006816432, 0.46950394]",0.98286563
joy,First day back at work! Just found out im working pm thanksgiving night until am black Friday morning shouldbeinteresting ,surprise,"[0.10910828, 0.1426072, 0.15499678, 0.55304295, 0.031507913, 0.79557425]",0.79557425
sadness,"Une des mes plus grandes tristesses est le fait que pour la première fois, je dois changer de pantalon de guindaille. ",disgust,"[0.56730896, 0.8236231, 0.6290775, 0.19555515, 0.79419553, 0.61163294]",0.8236231
sadness,"Yep, some pretty crappy feelings have reared their heads. anger uselessness Try amp sleep those guys away. twexit ",disgust,"[0.8435068, 0.8935753, 0.089233, 0.0016434258, 0.44356704, 0.31237242]",0.8935753
sadness, I hope your life is going well in LA. You deserve happiness and success. I think I've gotten what I deserve. ,joy,"[0.020488812, 0.014645346, 0.03911077, 0.870888, 0.00576073, 0.21998681]",0.870888
fear,So the guy who made the Joker died today. I personally and going to celebrate the life of the man who gave us the best boogy-man ever. ,joy,"[0.032590333, 0.0076422747, 0.1185846, 0.7123519, 0.00805962, 0.2940128]",0.7123519
joy,Wow Dan I was just thinking about Tweeting you a Happy Thanksgiving! !  Hope you have an Awesome Day! ! xo ,joy,"[0.028931137, 0.127233, 0.06069808, 0.89758456, 0.004447022, 0.78773564]",0.89758456
surprise,Taking my sister out for her birthday! ( ,surprise,"[0.90105677, 0.6490385, 0.32454196, 0.68486184, 0.2802345, 0.94997996]",0.94997996
fear," not afraid of tomorrow, for I have seen yesterday and I love today lessquot Realtalk! ",joy,"[0.02910377, 0.025581326, 0.06496002, 0.78845346, 0.02375912, 0.32461578]",0.78845346
joy,I wish my iPod had a code on it. Now where ever it is someone can steal it. I wish it wasn't lost ,sadness,"[0.9215309, 0.84592015, 0.85887444, 0.054292068, 0.9730286, 0.28583407]",0.9730286
fear, factor use to be the best game show to watchquot ,sadness,"[0.0533749, 0.020261884, 0.071955, 0.31308523, 0.6435145, 0.26439634]",0.6435145
sadness,OH YES. VYRT OR DEATH. Death for me. . . Parents wouldn't get me tix. Echelon ,sadness,"[0.869545, 0.89243644, 0.8363455, 0.036908068, 0.9262915, 0.65308505]",0.9262915
fear,One of my greatest fears in life is that someone will find a way to retrieve everything I've ever googled. ,fear,"[0.7752327, 0.602349, 0.99626654, 0.008881785, 0.955863, 0.28752264]",0.99626654
sadness,Went to use my headphones but I remember they don't work ( ,sadness,"[0.84674525, 0.74926156, 0.7032055, 0.1002623, 0.9700304, 0.62724495]",0.9700304
fear,"Seems that the sky will fall with so much rain, lightning never seen so many in one night only o. O ",sadness,"[0.6193647, 0.89093924, 0.8906374, 0.17528819, 0.93901104, 0.7026442]",0.93901104
sadness,"that awkward moment when you wake up, look around, and realize  was never really in your bedroom. ",surprise,"[0.08667583, 0.6240101, 0.7288122, 0.0060222517, 0.8872089, 0.9438475]",0.9438475
surprise,Forgot about the bet he made months ago until he just went on paddy power. Ooohhhh hello £ Winning whatareYOUsayin ,surprise,"[0.7117422, 0.5411758, 0.32951668, 0.5359312, 0.40066075, 0.762946]",0.762946
joy,The overwhelming i felt when coldplay sang a second song. The only good thing xfactor has done this year is get them on the show. lt ,sadness,"[0.2017984, 0.3472232, 0.37403533, 0.363701, 0.5662486, 0.47372982]",0.5662486
joy,Get home to a house full of people ,fear,"[0.4176377, 0.47324502, 0.8543588, 0.088344954, 0.34645322, 0.7888689]",0.8543588
sadness,There Will Be Blood on Blu-ray but no blu-ray player yet. . . ,anger,"[0.973327, 0.9306596, 0.6761534, 0.0062043727, 0.8350282, 0.5847344]",0.973327
fear,If we wait til we feel equipped to share what God has done in our lives we may never step out amp bring others into the hope we have. ,joy,"[0.051522944, 0.06855413, 0.2003707, 0.4356484, 0.06266333, 0.28645056]",0.4356484
joy,happy joy. it's time to take some family photos. ,joy,"[0.0009622455, 0.00072347454, 0.0011589024, 0.9894916, 0.0006826382, 0.524699]",0.9894916
joy,Water in fuel light came on in the truck. ,disgust,"[0.119524635, 0.59717256, 0.3940175, 0.24247992, 0.48034123, 0.5044966]",0.59717256
surprise,Waiting for tonite! ! ! ! Ummm wonder what  has up his sleeve! (Smirk) ,joy,"[0.008931875, 0.01733732, 0.019479856, 0.85368973, 0.002880596, 0.8503132]",0.85368973
disgust, jus dared me to c how long I cud go without shaving anything. . . hmmm! Dis is is nasty dare but let's see how long I go ,disgust,"[0.82212615, 0.9561601, 0.7545448, 0.11081691, 0.64278907, 0.6746456]",0.9561601
surprise,"Sometimes your are made for u, your path is laid out in front of you. Take push urself, urself. amp be happy. ",joy,"[0.024506234, 0.053676877, 0.030247761, 0.92341447, 0.010455165, 0.4483062]",0.92341447
sadness, I'm dreading getting back to real life ltlt me too. . . [ ,fear,"[0.91999084, 0.9629162, 0.99674773, 0.002268726, 0.9930127, 0.051336754]",0.99674773
surprise,my dad bought angry birds for me and bro  ,surprise,"[0.89219105, 0.88562846, 0.6237876, 0.016474942, 0.5527441, 0.9121577]",0.9121577
fear,"No man can take away,what God has given you. . Live not in ♥ ",joy,"[0.036150046, 0.09685533, 0.053646542, 0.54656935, 0.11789118, 0.3823226]",0.54656935
sadness,I was grinding and sleeping RT  U like mad late! ! Lol. RT  Patrice oneal died though? ! Really? ! ,surprise,"[0.16574535, 0.42936185, 0.35025075, 0.5254839, 0.4185225, 0.67967993]",0.67967993
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",disgust,"[0.05250766, 0.47376078, 0.08479587, 0.34970912, 0.43874198, 0.29644063]",0.47376078
joy,the feeling of having money in the bank. ,surprise,"[0.0018511378, 0.00086136174, 0.0020161152, 0.23040184, 0.001201972, 0.32563993]",0.32563993
joy,"=-page essay, Jordanian Embassy, Soccer.",joy,"[0.10849335, 0.1238355, 0.0507777, 0.23207724, 0.0984468, 0.19645649]",0.23207724
surprise,Arrrrrrrrggggggggggg! ! ! fmad again! OH! i realized i had a box of my Lucky friends waiting for me smokingtime ,fear,"[0.9663037, 0.9548303, 0.97490025, 0.019121058, 0.9324767, 0.8287001]",0.97490025
fear,Secret that's not so secret I'm terrified of getting an endoscopy but the time has come. . . ,fear,"[0.5834649, 0.54233086, 0.99126184, 0.1004514, 0.8467986, 0.5512674]",0.99126184
fear,I scared to look cuz im scared to see. . . im scared of you cuz im scared of me ,fear,"[0.32766637, 0.7212182, 0.9948367, 0.013386336, 0.741219, 0.3998111]",0.9948367
surprise,Wondering if I shouldn't eat anything tomorrow to build the suspense and shock my stomache into a surprise Thanksgiving! Haha ! ! ! ,surprise,"[0.40474343, 0.58852625, 0.7972209, 0.8751884, 0.0853432, 0.9893846]",0.9893846
joy,Ugh. Time to fight for a shower haha. So tired. But got some sleep at least ) comp cleaning time! ,disgust,"[0.7194301, 0.9741499, 0.64203143, 0.012237264, 0.9344854, 0.3237704]",0.9741499
joy,At brekky w/  at Miss Marmalade. Coffee is awe-sauce. ,joy,"[0.03275254, 0.01180627, 0.099417605, 0.7579183, 0.04359286, 0.34401143]",0.7579183
fear,"It's time to pick a cover for the next issue! Any ideas for our theme, followers? ",joy,"[0.18436533, 0.35942394, 0.20482138, 0.51747864, 0.19409867, 0.19936128]",0.51747864
joy, is giving at Christmas time and not expecting one back ,surprise,"[0.0703542, 0.16806096, 0.24371903, 0.12764657, 0.34437913, 0.68597853]",0.68597853
surprise,  It is always nice to have mention on twitter. ,joy,"[0.028462261, 0.02314636, 0.2510252, 0.6857725, 0.04869245, 0.26583818]",0.6857725
fear,"\(^o^)/ RT  not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.13564104, 0.54271626, 0.10437796, 0.35519046, 0.60201496, 0.39470285]",0.60201496
disgust," maybe not, if they hadn't make Rob sparkle like that in the film, and kristen as bella ",sadness,"[0.7040337, 0.3435913, 0.40396088, 0.1461935, 0.8266862, 0.4443752]",0.8266862
joy,"quotWe need promote in Work amp pride in wht we do, so that we pncourage ppl innovate amp contribute the Job. quot Deming ",surprise,"[0.041052006, 0.034675457, 0.017677745, 0.17702256, 0.048556637, 0.41000754]",0.41000754
joy,coaching solo tomorrow since adam had to go to florida ,sadness,"[0.13380493, 0.30915353, 0.32225314, 0.22832783, 0.6688871, 0.2623222]",0.6688871
surprise,Happy Friday! Who is excited it's the weekend? ,joy,"[0.008750184, 0.011845254, 0.0133406045, 0.9436787, 0.0009408735, 0.5341883]",0.9436787
sadness,And so the government drags the SA people - kicking amp screaming - into the Dark Ages. Enough already! ! ,anger,"[0.9926514, 0.9816581, 0.9235076, 0.14060368, 0.9515022, 0.514069]",0.9926514
joy,Work till noon ,disgust,"[0.034281924, 0.089301616, 0.04013447, 0.03898211, 0.02207938, 0.0655589]",0.089301616
joy,God is powerful enough to mold us into the image of Christ. It's not our religious activity that will do it. Joy to the world! ,joy,"[0.011058192, 0.01562977, 0.018061813, 0.9842551, 0.002439492, 0.8091911]",0.9842551
joy,Sage Act upgrade on my to do list for tommorow. ,joy,"[0.11215927, 0.19596663, 0.2903023, 0.34954843, 0.1656025, 0.23879018]",0.34954843
anger,"I know I don't follow many people back, but I do know the feeling you get when someone doesn't follow you ",sadness,"[0.65546817, 0.4874219, 0.8214904, 0.24318218, 0.8630216, 0.6881454]",0.8630216
surprise,nampak ada yang baru warna item di garasi tutup mata dulu ,sadness,"[0.5694206, 0.4552844, 0.38706043, 0.26719597, 0.5887678, 0.356823]",0.5887678
joy,Going to be glued to my computer for the next like hrs cuz of this group shit -__- ,sadness,"[0.97711015, 0.9843837, 0.9387961, 0.09282135, 0.98889995, 0.42573997]",0.98889995
joy,Fell asleep at . . Now I can't go back to bed. ,sadness,"[0.15067808, 0.8380592, 0.8897126, 0.036028657, 0.98472136, 0.65294003]",0.98472136
joy,SO many exciting things are happening today! joy ,joy,"[0.0012858944, 0.0003397825, 0.0009215877, 0.99329823, 0.0002675708, 0.85418963]",0.99329823
joy, Seeing piccies of my mth old nephews meeting Santa for the first time brings me smiles and ,joy,"[0.0033245634, 0.0009173568, 0.007493021, 0.9915603, 0.0009373825, 0.7330991]",0.9915603
fear," hee hee hee, I love that woman and you. It amazes me how she can call my name as if I'm still yrs old and in trouble ",joy,"[0.03161262, 0.0029584286, 0.06800339, 0.8386121, 0.005492537, 0.7337956]",0.8386121
joy, they just switched mt work radio from % to % christmas music. ihopetheyallfall ,surprise,"[0.021154387, 0.03687625, 0.07776928, 0.4498088, 0.034962043, 0.64652175]",0.64652175
surprise,"Zoo weer thuis, dalijk nog ff cadeautje inpakken en gedicht uitprinten ",surprise,"[0.4485498, 0.56501657, 0.2743471, 0.50783473, 0.31597465, 0.6947112]",0.6947112
joy,Bed time to get some sleep before the BIG SPSS exam tomorrow thinkpositive ,joy,"[0.017411122, 0.115414165, 0.00480314, 0.70023406, 0.0036686985, 0.23054396]",0.70023406
joy,i should prob go to sleep since i have to wake up at seven to help cook thankgsgiving ,fear,"[0.04309683, 0.44475886, 0.5670081, 0.43119794, 0.49664828, 0.22170869]",0.5670081
joy,Sale sale sale! quotgt ,joy,"[0.13614795, 0.12531765, 0.23723565, 0.7530618, 0.022866623, 0.5153136]",0.7530618
sadness, I succumbed to the germs going around the office. Le sigh. No sick days yet either. ,sadness,"[0.09500561, 0.98158044, 0.92918265, 0.0013846739, 0.99601233, 0.044957433]",0.99601233
surprise,"Baked my very first pumpkin pie today. Actually, two of them. They came out pretty good! ",joy,"[0.09171449, 0.008236611, 0.113470964, 0.8041715, 0.017630551, 0.42401317]",0.8041715
sadness,Bummed. If I'm lucky  will be out of work by midnight. ( ,sadness,"[0.71395034, 0.9796355, 0.97366333, 0.0016662977, 0.99608386, 0.31487024]",0.99608386
anger,Old people! Stop taking forever to do things! ! grr oldpeoplesuck ,disgust,"[0.9850145, 0.9949444, 0.78304017, 0.022198778, 0.9735128, 0.5599676]",0.9949444
surprise,good job hiding that dime from yourself and then forgetting about it. ,fear,"[0.17572941, 0.3402465, 0.843075, 0.81830186, 0.26560006, 0.7432546]",0.843075
sadness,I wish I had wings that way I could fly away from this world ,anger,"[0.96293086, 0.82633317, 0.67129, 0.072754934, 0.89630353, 0.3570557]",0.96293086
fear,"For all those years you've protected the seed, it's time to become the beautiful flower. ~S. C. Paul ",joy,"[0.08149977, 0.05711691, 0.17341734, 0.573744, 0.15980968, 0.2829702]",0.573744
fear,"! !   not afraid of tomorrow, for I have seen yesterday and I love today lessquot ",joy,"[0.06968728, 0.09674532, 0.09732761, 0.8829531, 0.024592971, 0.5976575]",0.8829531
joy,Going to school for about an hour tomorrow to turn in all my work and get more from this week! ,joy,"[0.11753976, 0.035961602, 0.09495968, 0.82806206, 0.017557805, 0.45690373]",0.82806206
joy,Going for Korean cuisine with family to celebrate parents' wedding anniversary ) ,joy,"[0.023102006, 0.029541532, 0.0655577, 0.74522245, 0.016005341, 0.44197488]",0.74522245
