labels,text,emo_name,prob_emo_name,prob_max
joy,The moment when he stares another person down and you're the reason. ,surprise,"[0.7656143, 0.72936946, 0.6239416, 0.3138131, 0.69417864, 0.82032955]",0.82032955
sadness,"Man, these lasts two weeks have really screwed me up. Time to get back in the gym pronto! I'm officially down to a pack. ",sadness,"[0.2966573, 0.61722213, 0.39798075, 0.009544508, 0.70757973, 0.1415782]",0.70757973
joy,Back to school tomorrow. ,disgust,"[0.38364354, 0.5873454, 0.45047283, 0.007891294, 0.5725852, 0.023727333]",0.5873454
disgust, does that mean I don't have to watch and ? did u say u were able to do play wed ? replaced phone and lost data ,anger,"[0.689663, 0.37781534, 0.5950204, 0.068613656, 0.6841401, 0.6400939]",0.689663
sadness,Stupid brother's hockey all day tomorrow ( I will leave the house at and return at ! What a waste of a day! GRR ,anger,"[0.98545235, 0.9845716, 0.82307214, 0.0012977504, 0.9397741, 0.06738352]",0.98545235
sadness,"I'm a pimp under pressure, leave my money on the dresser. got bitches to  needs laid now paysingum ",surprise,"[0.5747256, 0.08396007, 0.41370097, 0.119142756, 0.31807122, 0.6109108]",0.6109108
joy,Going to buy the best stuff for my friends and family lt I love picking out that one amazing thing and seeing them unwrap it. ,joy,"[0.027305407, 0.00012930208, 0.002519168, 0.89615875, 0.0020311833, 0.6715631]",0.89615875
surprise,It's December ! ! The big build up to the best time of year starts here. Surreal Christmas special coming very soon we promise. ,surprise,"[0.06413432, 0.027360363, 0.07044873, 0.56129646, 0.0022484013, 0.6470191]",0.6470191
joy,Remember to have when you're having to suck it up and push through ,sadness,"[0.113551125, 0.20574108, 0.3029414, 0.09076304, 0.8296327, 0.0037734]",0.8296327
surprise,I love when my mother buys me a birthday card when I'm with her. ,joy,"[0.020552173, 0.00014615788, 0.017045492, 0.88214046, 0.0013042819, 0.5968303]",0.88214046
disgust,I am slowly turning into hump awful ,sadness,"[0.6068712, 0.97280866, 0.9318198, 0.0008556796, 0.9806357, 0.42638487]",0.9806357
joy, Glad you are truly enjoying this season of life. ,joy,"[0.010009544, 0.00027118463, 0.0008655108, 0.9403521, 0.00033795685, 0.06839334]",0.9403521
surprise,Gay men with kids surprise . . . . . dudes stick their dick in anything think I'm lying watch AmericanPie ,surprise,"[0.52039343, 0.8126433, 0.23687722, 0.016448207, 0.5812358, 0.86629105]",0.86629105
disgust,Straight up hoes in ferguson! girl bouncing from guy to guy in the auditorium ,disgust,"[0.61509824, 0.9206325, 0.33810523, 0.033366933, 0.47947702, 0.5339589]",0.9206325
joy,"My new job description Housekeeper, Chef,Patients Care Technician,and maintenance gt_lt ",surprise,"[0.041580554, 0.029499864, 0.05180108, 0.11506214, 0.19078992, 0.7363371]",0.7363371
surprise,My grandparents are coming with on the cruise! ! They said they couldn't miss it ) ,joy,"[0.6023898, 0.096524596, 0.28242084, 0.8989558, 0.15518966, 0.8697218]",0.8989558
joy,"A month ago today I was wandering around Washington DC carefree and giddy, today I am stressing over finals and the last week of school ",sadness,"[0.110037364, 0.017524214, 0.22701518, 0.03247089, 0.59362805, 0.2819087]",0.59362805
joy,Working til close tonightttt . Hopefully it'll go fast and not be too bad! ! ! anxiety ,fear,"[0.30454886, 0.16841985, 0.9870608, 0.0009556623, 0.32794654, 0.076604314]",0.9870608
joy,Got what looks/feels like tooth growing in a bit of my mouth where it's really NOT wanted ,surprise,"[0.69710517, 0.777669, 0.7423643, 0.005544356, 0.7535685, 0.8166778]",0.8166778
surprise,"That moment you know is coming, but you thought it would never happen, and then it sneaks up and actually happens. ",surprise,"[0.7666335, 0.7673557, 0.81759906, 0.527918, 0.8060087, 0.8290463]",0.8290463
sadness,eighth grade red team memories. . . ,joy,"[0.005758756, 0.00049583934, 0.06423894, 0.10873255, 0.0026355905, 0.031537328]",0.10873255
sadness,Sooooo done with studying I need a massage and a cuddle buddy -/ mode ,sadness,"[0.06816333, 0.021915138, 0.005374803, 0.06844412, 0.3483201, 0.01200967]",0.3483201
joy,My theater presentation went smoothly by the way. Only one tiny mistake. My teacher taped it and we're gonna watch and self-criticize. ,surprise,"[0.005754441, 0.028463988, 0.043246765, 0.28539672, 0.10106421, 0.49027297]",0.49027297
surprise, hey I haven't stalked your twitter yet ,surprise,"[0.2646572, 0.09071289, 0.23376392, 0.02705922, 0.069577366, 0.3524444]",0.3524444
disgust,"-- ladies with mustaches, smh atleast shave them, pluck them, wax them or some shit ",disgust,"[0.9360184, 0.9691181, 0.6687963, 0.0017035307, 0.8509525, 0.18411916]",0.9691181
joy,going to school early today. -. - ,surprise,"[0.20545153, 0.35778096, 0.401328, 0.23033829, 0.36629927, 0.5573556]",0.5573556
joy,Christmas shopping tomorrow. notforreal anyone wanna come with and keep me company? please ,disgust,"[0.2059644, 0.5113268, 0.31393975, 0.040416624, 0.48833123, 0.29772794]",0.5113268
surprise,"Another day in Hawaii, and today was a good day, we have a surprise birthday party for my friend. party ",surprise,"[0.0050004246, 0.00094223564, 0.010142297, 0.8453745, 0.00037255016, 0.96198344]",0.96198344
surprise,happy day before your birthday neil.      ,joy,"[0.00028796055, 0.00018851845, 0.0003214194, 0.9553416, 0.00023225018, 0.59033966]",0.9553416
anger,When you're pissed off and people don't know when to stop ,anger,"[0.9861063, 0.7071422, 0.12190636, 0.02329756, 0.36722058, 0.5733292]",0.9861063
joy,"Starting the day out right with o'clock workouts, then class til ",joy,"[0.377104, 0.013724488, 0.06030098, 0.4563209, 0.0009738787, 0.0030953751]",0.4563209
sadness,Some fake Thug told me its lonely at the Top. . guess he meant living in his momma attic! ,sadness,"[0.4017664, 0.62973255, 0.5574402, 0.09823109, 0.869829, 0.6429398]",0.869829
fear,Wishing the  a safe trip. I know how lonely the road can be and what it does to a mans psyche. ,sadness,"[0.01494044, 0.00047494686, 0.091635294, 0.16562973, 0.5475853, 0.040079646]",0.5475853
fear,Ik had trouwens een rare droom! no nigga Trust no bitch! ,surprise,"[0.86281294, 0.82206947, 0.6036753, 0.8384093, 0.53646046, 0.92811966]",0.92811966
joy,Bring to the less fortunate this Christmas by donating an unwrapped toy/food to an organization I'm with interested plz contact me ASAP ,joy,"[0.219292, 0.00027887145, 0.0052728234, 0.6147637, 0.124843046, 0.124333784]",0.6147637
sadness,guess my grades are gonna suck - makes me wonder why i put in all this effort ( iworksohard '( xAcsmajorproblems OMGCMU ,sadness,"[0.84337384, 0.8234769, 0.892663, 0.001445342, 0.9682192, 0.9102951]",0.9682192
joy,"Finished getting everything for my adopted family  Single mom, kids, baby on the way! Hope I'm helping brighten her day! ",joy,"[0.06246887, 0.00019059153, 0.002806756, 0.7706373, 0.06090273, 0.10234386]",0.7706373
sadness,So wants to hit up Walden Galleria for Black Friday ,joy,"[0.04433245, 0.00064042286, 0.0101735415, 0.21081723, 0.0014811455, 0.07889819]",0.21081723
joy,"If I Had The Wings Of An Eagle , If I Had The Arse Of A Crow , I'd Fly Over Nm Ft And Shit On The Bastards Below bs ",anger,"[0.90083015, 0.77779454, 0.50716627, 0.015778502, 0.7220805, 0.0826708]",0.90083015
sadness,  ohh i don't think it's as boring as my town. my town is lol ,surprise,"[0.17820704, 0.5493443, 0.24882755, 0.0229275, 0.4420829, 0.6159919]",0.6159919
surprise,I've been planning a trip since September for  to go to the concert in Chi - they're sold out today ( babe ,sadness,"[0.47493714, 0.14702022, 0.23561338, 0.15133195, 0.7751426, 0.04054236]",0.7751426
joy,"Drinking some  tea and listening to the  web stream, wishing  was here to discuss scripture with. ",sadness,"[0.28556836, 0.20098463, 0.3094891, 0.035808597, 0.9159553, 0.07667308]",0.9159553
sadness,"that mini heart attack you have when it says  is following you, but turns out its just a poser with the same picture. ",fear,"[0.77973896, 0.47559986, 0.957936, 0.0018620152, 0.8538983, 0.6119397]",0.957936
joy,"Instead of celebrating unemplyment by sleeping till noon, i'm at my lil sister's nusery school graduation ",surprise,"[0.09790888, 0.043007124, 0.09218818, 0.009603962, 0.2884911, 0.59978735]",0.59978735
surprise,Yess vandaag word echt zo een leuke dag met marly vianne isabel ,joy,"[0.3555433, 0.0132647725, 0.018465228, 0.8371317, 0.10664913, 0.46819523]",0.8371317
disgust,smh im really sad. the only basketball i have to look forward too is march madness? ? ? ? ,sadness,"[0.6026616, 0.9487233, 0.73500013, 0.0007818886, 0.9967733, 0.58463717]",0.9967733
joy,quotBeauty in not in the face beauty is a light in the heart. quot -- Kahlil Gibran ,joy,"[0.013906282, 0.00063500396, 0.0010120479, 0.38674256, 0.00051723793, 0.0071552945]",0.38674256
joy,A quien le diga que he cambiado ir al concierto de de la por ir a la me mata y creo que me arrepentire durante un largo tiempo ,fear,"[0.92324185, 0.8661151, 0.98621815, 0.017941173, 0.8965676, 0.4920386]",0.98621815
joy,Parents evening in a bit ,sadness,"[0.14833134, 0.35256335, 0.4088279, 0.10202395, 0.5980499, 0.5910718]",0.5980499
joy,Couples who get married have amazing wedding pictures so much ,joy,"[0.039101202, 0.00019728378, 0.014269655, 0.6850729, 0.00024532038, 0.15261602]",0.6850729
joy,Gym done. Uni this afternoon. Then another night of working. ,disgust,"[0.041641578, 0.19688587, 0.19196154, 0.008261579, 0.1526599, 0.03817105]",0.19688587
fear,Some people are conditioned to the know. What can I do about that? If you want to face me you gon' have to face your fears. ,fear,"[0.059970513, 0.49638078, 0.9225064, 0.014655989, 0.7307327, 0.008811929]",0.9225064
surprise,"Nem queria ir á escola amanhã. . Mais terá pro Léo e eu já paguei, bora aproveitar o dim dim né. ",sadness,"[0.23253961, 0.8339196, 0.75211227, 0.09898887, 0.8690393, 0.7254242]",0.8690393
surprise,Try to do something sweet for myy bf and he has an attitude about it because I want to keep it a secret and him -. - WTF lt\ ,anger,"[0.88622427, 0.8776758, 0.6322027, 0.052276846, 0.87328446, 0.038563132]",0.88622427
joy,is making his debut tonight and where am I? Or right. . . in class. ,surprise,"[0.18076715, 0.16601495, 0.33957526, 0.02267742, 0.40093037, 0.43505624]",0.43505624
anger,management for years didn't help me at all I think it made it worse! ,sadness,"[0.8514699, 0.81859535, 0.7807576, 0.003321009, 0.9400062, 0.80377704]",0.9400062
anger,Not sure why  didn't play tonight and he's our nd leading scorer. Wasn't smart and probably costed us the game. ,sadness,"[0.24766967, 0.49950424, 0.32659584, 0.05140671, 0.7422308, 0.58430797]",0.7422308
joy,Christmas Tonight by  and Hillary Scott is definitely my fave Christmas song today! ! ,joy,"[0.04144521, 0.0003498951, 0.022284538, 0.8669117, 0.0021738405, 0.53704375]",0.8669117
joy,Wow! One Christmas production down. . Five to go! Whoop! This is gonna go fast! ! ! ! ! ,surprise,"[0.16082487, 0.02424578, 0.2768548, 0.23979113, 0.004616765, 0.28179714]",0.28179714
joy,"I have fucking study skills tomorrow, a hanging ",disgust,"[0.79732335, 0.91110325, 0.49627092, 0.011610225, 0.5205655, 0.33363047]",0.91110325
joy,What when we ink a biz deal. . . chirpin like a baby bird. . . what a thrill $) ,joy,"[0.039520938, 0.0007601739, 0.0019598745, 0.88895255, 0.00078696554, 0.6124071]",0.88895255
sadness,where the Man United fans at tho lol lol feel for Man City tho ,sadness,"[0.11941551, 0.020626022, 0.1262303, 0.0031735878, 0.31639296, 0.27357233]",0.31639296
sadness,I feel like my twitter friends dont really like me anymore. stinksforme ,sadness,"[0.7098691, 0.8077157, 0.727636, 0.0020147082, 0.9395843, 0.66857296]",0.9395843
fear,"The of t/LORD is the beginning of Wisdom, amp knowledge, of t/ HolyOne is Understanding ~Proverbs ",joy,"[0.17725709, 0.0027680565, 0.0015066786, 0.516982, 0.00075223413, 0.050747946]",0.516982
joy,wow I tweeted a lot within this last hour about this premiere. . . guess I have to go back to my essay now ,surprise,"[0.0054569216, 0.00058405293, 0.020293863, 0.0044321194, 0.027484413, 0.098952755]",0.098952755
surprise, Honestly Sincere - I love the song Im going to have to be the complete opposite of me when i sing it which is fun. ,joy,"[0.0062531596, 0.0009419449, 0.023264794, 0.802426, 0.00070992, 0.63886917]",0.802426
sadness,My favorite barista quit when I was at school. It feels like a loved one died and I'm just now finding out ,sadness,"[0.64428085, 0.7728273, 0.73647875, 0.19564141, 0.9732389, 0.8563573]",0.9732389
joy,Opening up a savings account! ,surprise,"[0.19280316, 0.0018061796, 0.027196813, 0.7106187, 0.012128559, 0.8441548]",0.8441548
fear,"Artest and Bynum for Howard is the only thing on my mind. If it happens, kobe might win more rings. This will be interesting! ",surprise,"[0.10238827, 0.07034289, 0.10784168, 0.16590273, 0.116733596, 0.59319127]",0.59319127
joy,Christmas Program practice! ,joy,"[0.03305436, 0.24849431, 0.022128958, 0.5192067, 0.009586254, 0.092747]",0.5192067
anger,watching a documentary on residential schools. I can't believe people would treat indigenous children this way! ,disgust,"[0.913956, 0.96890444, 0.6054238, 0.024731096, 0.90680075, 0.83366376]",0.96890444
joy, I cherish every moment with my friend and its a for me. I realised how lucky I am to have them around me. ,joy,"[0.0821305, 0.012240757, 0.014638597, 0.8710905, 0.01240967, 0.20972127]",0.8710905
joy,"Magical Zombie - Black, two Splenda - in cup! ",fear,"[0.035826176, 0.29536983, 0.73656493, 0.47517294, 0.11987116, 0.6401865]",0.73656493
sadness, sounds solid p that's a good movie D and u just broke my heart ,sadness,"[0.019152788, 0.031287637, 0.070396535, 0.006532008, 0.530382, 0.009284763]",0.530382
sadness, we'll have a long chittychat on Skype soon. I have a migr tonight so I'm going to sweep ASAP ,surprise,"[0.0011165342, 0.00206177, 0.0006328784, 0.0013876817, 0.0007103382, 0.0024270236]",0.0024270236
joy,When I read pg or child I get that awesome feeling that I'm finalllllyyy NOT a child nor an adult ! I love my age ,surprise,"[0.07439759, 0.0043820874, 0.0052986145, 0.75038207, 0.0027449618, 0.839691]",0.839691
joy,School was pointless today. . . Oh well. At work until nine. ,sadness,"[0.0009385054, 0.031552672, 0.001839208, 0.00019850532, 0.037062638, 0.0046002152]",0.037062638
surprise,zo met oma en mam ff naar de action en nog wat ,disgust,"[0.4904116, 0.5827389, 0.2693413, 0.2810264, 0.5152214, 0.47412097]",0.5827389
anger,we're so fucked off. what to do with mary and beth at stupid o'clock? ,disgust,"[0.90566254, 0.97202355, 0.7677377, 0.010693496, 0.93556833, 0.1387639]",0.97202355
sadness,Miss it when the football aint on tv. ,sadness,"[0.13522397, 0.021198956, 0.06524669, 0.011598084, 0.7384031, 0.061726384]",0.7384031
surprise,   i thought mark was a clear winner . ,surprise,"[0.10857852, 0.00195129, 0.0078040874, 0.26166755, 0.009515872, 0.28333122]",0.28333122
sadness,"I'm strong as a rock but I tell you, I do break down when people throw me down. . ☹ ",sadness,"[0.25772536, 0.5202393, 0.4423546, 0.042583283, 0.6857679, 0.417916]",0.6857679
fear,"is the greatest obstacle to happiness. Too often we choose the misery we know, over the happiness we desire. . ",sadness,"[0.3247671, 0.5131012, 0.53483915, 0.01350877, 0.7632989, 0.09513601]",0.7632989
fear,You are supposed to come stay for a sleepover. . . in a virtual guest post with pjs kind of way. sigh  danger hurt ,sadness,"[0.09773041, 0.45937368, 0.69276965, 0.0022345965, 0.73842275, 0.47644883]",0.73842275
fear,"quotThe family is the bedrock of our society. Unless we protect it with the institution of marriage, our country will fall. quot ",sadness,"[0.22296713, 0.048162766, 0.24361096, 0.23366502, 0.38992786, 0.040470466]",0.38992786
fear," not afraid of tomorrow, for I have seen yesterday and I love today lessquot beautiful words by Rev. Run! ! ! ! ",joy,"[0.0006218653, 0.00077456236, 0.0019384864, 0.50916076, 0.0010975071, 0.001123604]",0.50916076
fear,The very first principle when it comes to only IMPORTANT principle. . Perfect casts out fear! Jesustweeters Jesus ,fear,"[0.05517557, 0.04030313, 0.7924856, 0.34163907, 0.0045135147, 0.19366011]",0.7924856
joy, HAPPY THANKSGIVING TO ALL PEEPS OUT THERE! food family blessingsquot. Have a good one -) ,joy,"[0.019926455, 0.00097349274, 0.0016816541, 0.82880795, 0.00043772353, 0.009834428]",0.82880795
joy,Surprise dentist appointment ,surprise,"[0.43968564, 0.7539818, 0.59387094, 0.136916, 0.50677687, 0.9585424]",0.9585424
sadness,Twitter is freaking me out right now! Why won't you work ! I have so much to say ( ,fear,"[0.798701, 0.56400675, 0.96907836, 0.002066464, 0.53208864, 0.037562694]",0.96907836
joy,Love is the highest vibration in the Universe. It sends shivers of up my spine! Quote for love peace and joy ,joy,"[0.0029506637, 0.0005097067, 0.001476357, 0.90768874, 0.000365909, 0.21660051]",0.90768874
joy,Love is the highest vibration in the Universe. It sends shivers of up my spine! for and ,joy,"[0.00047542178, 8.2927174e-05, 0.00031914943, 0.86762697, 0.0001901711, 0.21944043]",0.86762697
sadness,I seriously can't open this bottle of mountain dew ( ,disgust,"[0.45863992, 0.90107197, 0.7945356, 0.06220125, 0.8150251, 0.11423833]",0.90107197
surprise,My oldest daughter is home for since she left for college Thankful ,joy,"[0.0034176072, 0.00025169214, 0.00028983902, 0.8761399, 0.0027896794, 0.06819383]",0.8761399
joy,Gonna do what I do breast. . . . . Driving monster truck! ,joy,"[0.0045564515, 0.042829312, 0.010311677, 0.11766984, 0.004525116, 0.022440437]",0.11766984
surprise, J'ai une pour toi donc tshek quand t'es la lt ,fear,"[0.44204918, 0.71895653, 0.793787, 0.5089603, 0.71869045, 0.6839477]",0.793787
fear,"Shouldnt u fear the fact ur son was caught wit a tranny? RT  not afraid of tomorrow, for I have seen yesterday. . . less ",disgust,"[0.16582124, 0.55466783, 0.059996758, 0.002473089, 0.5032092, 0.06532298]",0.55466783
fear,  lol don't make be get your new somali brodaas to discipline you ,disgust,"[0.6113204, 0.74829715, 0.58906454, 0.002190955, 0.458812, 0.10652256]",0.74829715
joy,"Ayeeeee only days, hours, minutes, and seconds until Christmas! cheerful ",joy,"[0.0037687207, 0.00037416336, 0.0011259537, 0.9416558, 0.0006107059, 0.07504607]",0.9416558
sadness, i'm appriciating you ripping the belly button apart. . . ( thanks. ,anger,"[0.6895962, 0.3566651, 0.55769426, 0.22578259, 0.48737118, 0.286051]",0.6895962
sadness,ugh it died again and my bootleg charger isn't working anymore -( ,disgust,"[0.912181, 0.9798466, 0.9387084, 0.00047977144, 0.9634686, 0.9064497]",0.9798466
surprise,Congrats to my wonderful boyfriend  for winning his match. . . So glad I could make it ,joy,"[0.066276185, 0.00021188777, 0.010126616, 0.55508894, 0.00051461434, 0.25771382]",0.55508894
surprise," lmk your plans for black friday, I am thinking of actually going out to shop this year hehe ",surprise,"[0.0677114, 0.0007479503, 0.017072564, 0.19999568, 0.009825875, 0.81270975]",0.81270975
anger,"i don't need management, i just need people to stop pissing me off | ",anger,"[0.959035, 0.65021545, 0.35219106, 0.027763557, 0.32148755, 0.1803215]",0.959035
surprise,watching yesterday night's episode of  and flipped out when  came on the weekend update with  ,anger,"[0.9755854, 0.86368287, 0.86623234, 0.0040088575, 0.63976085, 0.2904178]",0.9755854
joy,Watching charlie brown with my nephew not ,disgust,"[0.16351879, 0.6041218, 0.2757643, 0.42697236, 0.56860894, 0.33020982]",0.6041218
fear, eso e smuy facil S lo de filosofia es LARGO D muy largo S ,disgust,"[0.61778706, 0.93910134, 0.75907063, 0.003840633, 0.829455, 0.19872932]",0.93910134
sadness, gotta work on this Victoria secret body of mine ,surprise,"[0.4598226, 0.49386588, 0.41830304, 0.07088654, 0.437924, 0.58278257]",0.58278257
sadness, I get it only people who can review the new game to make you guys money ,sadness,"[0.21498059, 0.0058877356, 0.22013682, 0.058344085, 0.2406777, 0.1255687]",0.2406777
joy,Love not having my sociology text book or exercise book but having an essay in tomorrow ,joy,"[0.0034389452, 0.00031320294, 0.0008843645, 0.7114689, 0.0010887344, 0.25295034]",0.7114689
joy,work work work ,anger,"[0.0011245292, 0.00021166405, 0.00016381562, 0.0005400746, 0.00013624533, 0.00013919896]",0.0011245292
surprise," Drummer Boy bij op verzoek van  .  welke uitvoering, van wie? ",surprise,"[0.27514836, 0.1741335, 0.3118613, 0.18299888, 0.17210236, 0.46311605]",0.46311605
surprise,"Looked under the tree amp found some presents for 'amy'. Which is weird coz i only asked for one thing, amp it hasnt even arrived yet. ",surprise,"[0.036955632, 0.027993018, 0.059942942, 0.11982016, 0.37535986, 0.9359983]",0.9359983
fear,Bon ben je vais tenter de changer mon id psn en passant la console en chinois. . . ,joy,"[0.030157989, 0.07339484, 0.038205538, 0.69373477, 0.059765935, 0.32023877]",0.69373477
joy,Spent the day in jail ,sadness,"[0.5831924, 0.6531521, 0.66704965, 0.0027070774, 0.844327, 0.7657801]",0.844327
anger,My lil sister got the worst attitude an quickest temper. . . . . management ,anger,"[0.89295524, 0.331728, 0.089107096, 0.0010211193, 0.3311457, 0.2687698]",0.89295524
joy,Just found out I can't sell my marketing book. ,surprise,"[0.6705969, 0.736298, 0.7430359, 0.004832808, 0.8696448, 0.8968499]",0.8968499
joy,Noujaaa tweet was voor      en omdat de lazy song zo leuk is met hun «quot ,surprise,"[0.31401357, 0.28730148, 0.11987816, 0.56997156, 0.24192283, 0.71013916]",0.71013916
fear,I feel like if I let ppl close to me ill end up hurt and betrayed ,fear,"[0.8672332, 0.7438538, 0.98233163, 0.005803974, 0.93525493, 0.14205313]",0.98233163
sadness,I did read that kimberly mcCullough was leaving the show in January does this mean they're going to make Robin die? ,sadness,"[0.50851953, 0.51449984, 0.8488162, 0.03861403, 0.9422868, 0.61907697]",0.9422868
joy,Do the work. Do the analysis. But feel your run. Feel your race. Feel the that is running. ,joy,"[0.22644158, 0.06693435, 0.005295486, 0.38119382, 0.021324283, 0.13992964]",0.38119382
joy,"Debo admitir que amo la moda, la ropa, los accesorios, las pasarelas, los modelos, los diseñadores, en fin la moda es mi vida ",joy,"[0.011929514, 0.0008246962, 0.007426046, 0.9819515, 0.018334461, 0.10594741]",0.9819515
joy,Lyric quotlook a spider on the ceilingquot Me quotthere's no spider lyricquot Lyric quotjordan wiped it? quot Me quotyupquot  EVERY night . . ,sadness,"[0.028696578, 0.2658543, 0.40389267, 0.0032285983, 0.6445058, 0.285431]",0.6445058
joy,"interesting group for today, people to entertain and nut cases! ",surprise,"[0.55156815, 0.00062877743, 0.0029734406, 0.716713, 0.00034136727, 0.8681756]",0.8681756
fear,May go to the doctor tomorrow finally. Ugh ,disgust,"[0.26427948, 0.4942666, 0.42964333, 0.0024561745, 0.41021273, 0.2583964]",0.4942666
surprise,"Moody's have projected our economic growth to rise by % in the new year, slower that the Gov projected - Another miscalculation. ",surprise,"[0.5337688, 0.7109055, 0.38721913, 0.26380378, 0.7379529, 0.8926929]",0.8926929
joy,the spread gun on Contra moment + Duck Tales after school channel + cleavage ,disgust,"[0.4440225, 0.80893904, 0.46537337, 0.07759038, 0.20011401, 0.64018244]",0.80893904
surprise,The feeling when you call your friend a couple of times and they don't pick and later accuse you of giving them missed calls! ! ,sadness,"[0.8446929, 0.82645637, 0.87061656, 0.013257552, 0.90094316, 0.88369435]",0.90094316
joy,i have a lot of planning ahead of my day tomorrow! ,anger,"[0.3539782, 0.07239477, 0.14978549, 0.10107136, 0.019599246, 0.033329677]",0.3539782
joy,Driving to chapel hill. ,sadness,"[0.1711614, 0.26973647, 0.4006642, 0.32020536, 0.52194273, 0.17519198]",0.52194273
joy,Looking on websites for clothes I will eventually fit into ,joy,"[0.09052165, 0.0003192608, 0.050799266, 0.09170126, 0.050494917, 0.06661198]",0.09170126
anger,Netball tournament was good. Bloody ref giving me contact for something I didn't do! ,fear,"[0.16762988, 0.19354253, 0.29731554, 0.0026869997, 0.0044019036, 0.26445234]",0.29731554
sadness,"Ang boyfriend di dapat gawing driver, handiman, o chimi-aa. Ginoo ko dai. Maulaw ka uy. Maluoy ka sa tao nga nabuang ra ba nimo. ",sadness,"[0.7241824, 0.6904324, 0.5560404, 0.012835828, 0.79510915, 0.23082794]",0.79510915
anger,Why Jesus do we have room inspections? Nothing makes you feel more grown up than some random stranger looking through all your crap ,anger,"[0.6370197, 0.06575882, 0.044196066, 0.0024526499, 0.0007685548, 0.091472454]",0.6370197
joy,quotGreat is THY faithfulness. . . great is ThY faithfulness. . . quot D ,joy,"[0.009001944, 0.0016140215, 0.0043391585, 0.73219186, 0.0005585422, 0.016200189]",0.73219186
surprise,"Maargoed dat pap geen twitter heeft, hij weet het namelijk nog niet ",anger,"[0.73676294, 0.6810955, 0.46903357, 0.09524471, 0.5094055, 0.4610917]",0.73676294
sadness,Apparently quottrevorquot means big village. . . . is that a fat joke ,surprise,"[0.1853414, 0.3200275, 0.10597631, 0.08032691, 0.14895922, 0.45543087]",0.45543087
joy,The only thing on my Christmas list this year is and ,joy,"[0.15862301, 0.024662912, 0.06243659, 0.16949083, 0.025896093, 0.12516125]",0.16949083
joy,Atleast ur gonna b bringing in some dough RT  My boss decided to call me into work today -_- ,surprise,"[0.08231895, 0.06761407, 0.20525065, 0.002215194, 0.034816194, 0.25471458]",0.25471458
joy,Amen!  Become wealthy spiritualy it last longer than trying to be rich materialy! ,joy,"[0.0041583898, 0.00020652346, 0.00052954437, 0.77047515, 0.00057938887, 0.0922287]",0.77047515
joy,btw I'm making happy tunes on my guitar! amp gladness ,joy,"[0.0017527821, 0.00024619035, 0.00032987492, 0.97917914, 0.00035542555, 0.58365995]",0.97917914
fear,I stop myself from starting something cause I can already see how it's gonna end up ahead of me. disappointment ,sadness,"[0.50697696, 0.97778404, 0.7859814, 0.0009736338, 0.97825086, 0.08937408]",0.97825086
joy,Let the Christmas card writing Begin! ,joy,"[0.3224999, 0.028431607, 0.011989138, 0.6750874, 0.010522844, 0.095202275]",0.6750874
disgust,EWWWWWW THIS GIRL'S WEARING SEE THROUGH STOCKINGS. I don't need to see your ass tyvm. . ,disgust,"[0.59347516, 0.97970736, 0.91449565, 0.0009863041, 0.7909047, 0.19182968]",0.97970736
joy,Finally came to this driving class. . . . With  ,joy,"[0.03856658, 0.13183336, 0.10466738, 0.37263462, 0.079942144, 0.0055608335]",0.37263462
anger,watching this game makes me get as angry as I did when I was watching us play Boston. hate stress ,anger,"[0.96027315, 0.44504008, 0.08884162, 0.0014151941, 0.018100573, 0.54766685]",0.96027315
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",sadness,"[0.024349181, 0.029460656, 0.008074073, 0.112766735, 0.6480513, 0.10669414]",0.6480513
joy,"sliced my finger with a knife, ",disgust,"[0.7544786, 0.85472345, 0.60424304, 0.032804806, 0.6120027, 0.7149834]",0.85472345
sadness,"Pat Shurmur and Colt McCoy are having a good, old-fashioned quotWho's Worse-off. quot Both of them are winning. ",surprise,"[0.005127785, 0.019605918, 0.012837055, 0.04576711, 0.009526196, 0.20060357]",0.20060357
joy,Just been at my grandma's for and a half hours| ,sadness,"[0.45437837, 0.3094525, 0.5142401, 0.3583345, 0.5413835, 0.07116073]",0.5413835
fear,is failure and the forerunner of failure. ,sadness,"[0.34198156, 0.8523153, 0.7546289, 0.00040398134, 0.9274742, 0.008033077]",0.9274742
fear,  Bianca is so talented ! i'm not surprised . but what does that say about Maya and PLL? ,joy,"[0.017261289, 0.010724625, 0.13409914, 0.32789606, 0.16658151, 0.003001816]",0.32789606
joy,"Whether the days start cloudy or w/ bright sun, commencing the day w/ a uplifts anyone.  ",joy,"[0.0023175748, 0.00025899746, 0.00040147742, 0.8772117, 0.0002625315, 0.050558154]",0.8772117
joy,I Don't Feel Comfortable Calling My Father Daddy ,sadness,"[0.24881445, 0.7094207, 0.66691977, 0.004443146, 0.7538839, 0.2553746]",0.7538839
joy,"Not looking forward to my real estate class that starts today. Like, at all. No interest in it. Long lectures. Boring as hell. ",disgust,"[0.41498253, 0.8660376, 0.6869638, 0.0033545336, 0.7706551, 0.58115804]",0.8660376
joy,reminding  that when he leaves high school he'll still be connected to all the drama and hell of DHS through me ,sadness,"[0.64188063, 0.7060818, 0.68725914, 0.007685611, 0.78129995, 0.069151536]",0.78129995
