labels,text,emo_name,prob_emo_name,prob_max
surprise,Just watched a spider crawl across the room and into someone's backpack ,anger,"[0.43314677, 0.33111572, 0.4310906, 0.10008641, 0.18915653, 0.32976028]",0.43314677
sadness,gtgtgtgtWhen fun things are happening the day you have to study for your final. ( ,fear,"[0.05785704, 0.034146592, 0.5394622, 0.351451, 0.05544882, 0.31359136]",0.5394622
joy,"i love knowing that i will be home studying all night, on a friday night. ",joy,"[0.0072002136, 0.0013187024, 0.00842085, 0.91034865, 0.0020943985, 0.09125592]",0.91034865
joy,So this is basically a waste of time. . . ,sadness,"[0.30953312, 0.39961356, 0.08218463, 0.0015092317, 0.7401639, 0.16167018]",0.7401639
joy,About an hour and my mom is already annoying me. . . ,anger,"[0.7497156, 0.32937786, 0.26263162, 0.0012631579, 0.2099614, 0.294869]",0.7497156
sadness,Lost dig seen on cedar st. btw myrtle and evergreen. Beige beagle/lab-ish looking ADORABLE dude. ,joy,"[0.0042488337, 0.0007175639, 0.0046415725, 0.016795142, 0.0026292219, 0.013629013]",0.016795142
surprise,so i been natural since march. but my hubby is in the field and im going home for Christmas. . . . so i relaxed my hair! ,joy,"[0.06220416, 0.034297638, 0.0747348, 0.09487923, 0.05846966, 0.0930632]",0.09487923
sadness,Today I watched a man commit suicide iprayforyoubro ,sadness,"[0.044683598, 0.0160968, 0.14627975, 0.0054356214, 0.7236627, 0.11744165]",0.7236627
joy,I feel compelled to say that this is the first mobile phone I've had that can successfully pick up  in cardiff! ,surprise,"[0.061048638, 0.025118707, 0.10876513, 0.28233215, 0.026420344, 0.45186773]",0.45186773
surprise,Happy Hannukah! RT  Want to let your parents know that you're gay? Tell them during Christmas dinner. ,surprise,"[0.044394318, 0.049982257, 0.0434975, 0.07295115, 0.021874553, 0.20817488]",0.20817488
fear,I think I hate loose hairs more than anything in the world ,disgust,"[0.20603395, 0.89139587, 0.30208012, 0.009710007, 0.21263042, 0.17163692]",0.89139587
joy," very similar here and x. The girls ignore me completely, the boy does what he likes till we bollock him. ",anger,"[0.43706024, 0.009751904, 0.21578336, 0.004569464, 0.030355744, 0.004064934]",0.43706024
joy, Lls she followed me. . . so I followed back. . . I dont pay that girl NO Mind lt---That better? ,anger,"[0.06403613, 0.0076275715, 0.02469214, 0.013249216, 0.008682641, 0.021691317]",0.06403613
joy,pretty sure i'm tired. . . sleepy. . and a headache oh not to forget i have work at ,fear,"[0.016309278, 0.24099016, 0.3813838, 0.26032713, 0.05410919, 0.30725303]",0.3813838
joy,I look extra disgusting today. ,disgust,"[0.30117074, 0.9554378, 0.42824578, 0.0010132587, 0.31250617, 0.33502817]",0.9554378
sadness, I feel some kinda way about you iggin my nostalgia tweet. ( ,anger,"[0.73276955, 0.25053963, 0.38312057, 0.018036965, 0.043329276, 0.30410853]",0.73276955
fear,"To all of my loyal followers, I know you expected big things, but  is faggot who can't answer me back ",anger,"[0.22343883, 0.10025505, 0.10622666, 0.028938862, 0.123273306, 0.05409328]",0.22343883
sadness, I'm just the funny white boy that can shoot and sits the bench! ,joy,"[0.14927413, 0.045452368, 0.06252451, 0.21125753, 0.019136949, 0.1334459]",0.21125753
joy,Have nothing for school today because our field trip got canceled today is gonna be a joke ,sadness,"[0.5728613, 0.69309515, 0.56414664, 0.019999672, 0.8002488, 0.19253057]",0.8002488
anger,[can't resist and pokes Magnus with the angry stick] RT  ,anger,"[0.88474584, 0.030837964, 0.09343669, 0.016811872, 0.068542406, 0.17544131]",0.88474584
sadness,Last night in Manila - flying back home tomorrow. . . ,sadness,"[0.24563266, 0.16564728, 0.31145456, 0.12658413, 0.76813406, 0.27161556]",0.76813406
joy,need to write an english essay for tomorrow. . . . ,sadness,"[0.10161572, 0.1625273, 0.2177777, 0.019717358, 0.2939412, 0.271323]",0.2939412
sadness," Bad as it is, v can't chng t n d present system da. s n d blood f evry politician out ter ",anger,"[0.19057176, 0.14172836, 0.16872223, 0.08757103, 0.15846992, 0.11977739]",0.19057176
joy, have you seen the post it size whiteboard sheets (in a post it pad) that are write/wipe amp cling to any surface? ! ,joy,"[0.030818291, 0.024405276, 0.02436943, 0.062119566, 0.005301847, 0.0475037]",0.062119566
surprise, Wait till tomorrow ,surprise,"[0.22130755, 0.0738765, 0.19830325, 0.21468496, 0.3161419, 0.5703226]",0.5703226
joy,Finally some sleep after days. ,joy,"[0.0013124876, 0.0006257041, 0.007279609, 0.6080682, 0.0037509138, 0.13005981]",0.6080682
disgust,U laughn I'm dead ass serious   Broke niggas me ewwwww”ctfu» ,disgust,"[0.25749734, 0.9655854, 0.61047477, 0.01571569, 0.936161, 0.35151574]",0.9655854
sadness,El soundtrack de mi vida Sangre Azul - No puedo estat sin ti. ,joy,"[0.08204912, 0.015628913, 0.073943295, 0.18131033, 0.062760286, 0.10671175]",0.18131033
joy, are you ready to pull an all nighter and work the entire day! ? ) ,anger,"[0.24532568, 0.10708051, 0.12371106, 0.006350703, 0.07728062, 0.110086665]",0.24532568
sadness,My new dryer is being delivered today this is the most excitement I had in years ,joy,"[0.0034600121, 0.0013029614, 0.005237557, 0.9583363, 0.00085509283, 0.40638992]",0.9583363
joy,Follow your amp watch our world awaken! ,surprise,"[0.021209368, 0.0020085298, 0.015734281, 0.28784642, 0.0025626044, 0.34886047]",0.34886047
surprise,Can't wait to see Mothers face tomorrow. She's not expecting me home till Wednesday ,surprise,"[0.07201841, 0.06915135, 0.06636174, 0.049420934, 0.0027553535, 0.69182086]",0.69182086
sadness,Finally gave in - put put all the flip flops away and moved the winter clothes to the front of the closet. Must. . . not. . . weep. . . ,sadness,"[0.017117556, 0.05154619, 0.010269038, 0.014521256, 0.33308473, 0.054473028]",0.33308473
surprise,This bus is so empty today. . ,sadness,"[0.34483263, 0.2490812, 0.09943242, 0.08338001, 0.7371018, 0.57356274]",0.7371018
joy,such a killjoy you are P RT  everytime anyone uses the word i should get royalty. Period. i would be a rich man P ,anger,"[0.6112638, 0.2880806, 0.16881883, 0.09474156, 0.048250332, 0.08313535]",0.6112638
sadness,"question of the century, why does McDonalds stop making breakfast at AM ",anger,"[0.09658862, 0.022302583, 0.059570193, 0.003071732, 0.019646497, 0.012560514]",0.09658862
surprise,Wat zijn de kinderen en ouders druk geweest met de surprises! Maar eerst maken we er een tentoonstelling van! Sint ,fear,"[0.123621084, 0.07843988, 0.4886811, 0.11453165, 0.053567965, 0.21568257]",0.4886811
anger,HARRY WAS WHERE I LIVE TODAY AND I DIDN'T MEET HIM. PUREANGER ,anger,"[0.9415298, 0.4351412, 0.7539089, 0.008289795, 0.072031535, 0.63442373]",0.9415298
joy,If I was a thief. . The first thing I would steal. . . all of theout of life ,surprise,"[0.11922406, 0.10536838, 0.1459902, 0.028430665, 0.07437005, 0.15397707]",0.15397707
sadness,"my ex is a fucking coward , but i still love him . . . ",fear,"[0.42929673, 0.027175473, 0.7819553, 0.07866779, 0.5222653, 0.14932531]",0.7819553
sadness,"Please, god, let my dog be quiet in her kennel. . . otherwise she had to have a new home ",fear,"[0.48301953, 0.26824674, 0.6767386, 0.11341055, 0.42074585, 0.11574093]",0.6767386
joy,Working all day. Blahh! am-pm. But I gotta make $$$ for Black Friday shopallday ,surprise,"[0.09908361, 0.057154916, 0.09047475, 0.031903747, 0.08659095, 0.113724604]",0.113724604
surprise,Hmm If only I knew what me and  are doing for our date tonight. lol minutes left! ] ,surprise,"[0.054214645, 0.02534443, 0.06327675, 0.012818656, 0.05558059, 0.08572497]",0.08572497
joy,Christmas music makes me happy. ,joy,"[0.0067706644, 0.0017846003, 0.06585221, 0.97458017, 0.009397015, 0.783209]",0.97458017
sadness,So jealous of the kids seeing tonight alive tmmrrw havefun ,joy,"[0.12777774, 0.0049164747, 0.030672926, 0.57363147, 0.014477983, 0.55546784]",0.57363147
sadness,flat tire on my car. ,sadness,"[0.53386045, 0.43464226, 0.49148595, 0.01055482, 0.7242792, 0.5564272]",0.7242792
disgust,U mad? ? ? ? RT  couldnt watch that scene on This Christmas smh ,anger,"[0.9225906, 0.37559047, 0.28740203, 0.0052728513, 0.4754501, 0.1061392]",0.9225906
anger,is momentary madness. -Horace ,anger,"[0.765382, 0.16319557, 0.42554185, 0.02191031, 0.08420835, 0.5072557]",0.765382
anger,wen u hear ur frends girl is a dik an she's starting piss u rite of ,anger,"[0.79828036, 0.52252334, 0.29687738, 0.033317026, 0.23138173, 0.24934702]",0.79828036
joy,So excited for the days of Christmas ) ,joy,"[0.0023458195, 0.0009883078, 0.0031492796, 0.9507908, 0.0008599955, 0.44957298]",0.9507908
surprise,car ran out of gas. . . of course its always my fault ,sadness,"[0.21510994, 0.17550595, 0.2671496, 0.028244438, 0.30534568, 0.12837757]",0.30534568
joy,He Need To Spend A Day An Tweet All Day ,anger,"[0.16714999, 0.056012046, 0.07076155, 0.06853232, 0.061749253, 0.11821172]",0.16714999
joy,"Ummm, no dear. . . it's in September. . remember. . . . . ? ☺ RT  My honey's birthday in days. . . ♥ ",sadness,"[0.0046893368, 0.0025244532, 0.0027556168, 0.0005771077, 0.0055542635, 0.00056689006]",0.0055542635
sadness,Friends just wants to make me cry all the time. . . butiloveit ,sadness,"[0.012709574, 0.008903856, 0.05384533, 0.016804159, 0.50785816, 0.078163125]",0.50785816
disgust,I hope for America that the American Music Awards don't really represent American quotmusicquot fuckthiscrap artslaughter ,disgust,"[0.3980239, 0.5465261, 0.17794453, 0.04200712, 0.05194159, 0.18525691]",0.5465261
sadness,just ate my last cookie from momofuku milk bar. ,sadness,"[0.054577194, 0.013443209, 0.0670852, 0.15968864, 0.48296311, 0.2048309]",0.48296311
joy, I change HLNTV for lighter fare amp eagerly await the Behar Show. ,joy,"[0.07062737, 0.0008905389, 0.015280904, 0.9291353, 0.027299803, 0.1044661]",0.9291353
sadness, is being there alllllll weekend long. Should just bring a pillow. sleepoverinCameron ,joy,"[0.1595934, 0.10203979, 0.21106678, 0.4209042, 0.030257674, 0.34067616]",0.4209042
joy,Thanks to my thesis. . . I have to listening music all days long. eargasm ,joy,"[0.012756713, 0.009522971, 0.023791393, 0.12322863, 0.008890162, 0.09476771]",0.12322863
anger,Men have body image issues too. We need to be aware of the side effects of injections for muscle growth. Temper ,anger,"[0.418512, 0.2722269, 0.22986573, 0.09045952, 0.21890543, 0.28735274]",0.418512
fear,"Amen RT  RT  not afraid of tomorrow, for I have seen yesterday and I love today less ",fear,"[0.024737537, 0.052310843, 0.26040855, 0.100479886, 0.055396974, 0.09851149]",0.26040855
sadness,"Michael Jackson Night - The eternal king of POP! )- May he rest in peace, a ",joy,"[0.050552312, 0.00742224, 0.1689899, 0.7666907, 0.50771344, 0.082683794]",0.7666907
sadness,Going to sleep so good tonight. I could use a cuddle buddy. Any takers? ,joy,"[0.012133245, 0.0038084304, 0.019329688, 0.03304909, 0.007841734, 0.010642868]",0.03304909
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",disgust,"[0.08736209, 0.5601696, 0.11523623, 0.18330228, 0.16684087, 0.122351825]",0.5601696
joy,There nothing that'll bring more to you than bringing joy to nursing home amp shut-in residence -) ,joy,"[0.0030552798, 0.0017454909, 0.018081246, 0.9496552, 0.013672131, 0.23498082]",0.9496552
joy,"I just want to go to the wwe tribute to the troops, then listen to the special guests nickelback tistheseason ",joy,"[0.05857061, 0.027910024, 0.051920034, 0.17437826, 0.10554708, 0.09723716]",0.17437826
joy, Yes. And I just experienced GRRM using the word quotcuntquot for the first time. ,anger,"[0.42351508, 0.39300787, 0.19303337, 0.07114621, 0.08655421, 0.36654368]",0.42351508
fear,Porphyrophobia- Fear of the color purple. person with this fear is insane and obviously freak out at the sight of beiber ( ,fear,"[0.02106031, 0.042834647, 0.045910288, 0.007974147, 0.026321612, 0.034869354]",0.045910288
sadness,"Oh god, I just got a papercut and now I'm afraid to stretch my hand in any way that could make it worse. ",fear,"[0.07836408, 0.47878188, 0.9676395, 0.00043416256, 0.7073318, 0.14344592]",0.9676395
sadness," hahahaha! why not get the Note? Look, its not as advanced as the , but it seems pretty cool. But no Snake ",fear,"[0.021831539, 0.0064106607, 0.05238763, 0.012073022, 0.00487887, 0.021291723]",0.05238763
joy,I Can't Let My Past Determine My Future ,joy,"[0.61061394, 0.7276175, 0.6310362, 0.8166092, 0.563802, 0.7996441]",0.8166092
sadness,I hate working in the winter. The shop's always really cold. ,fear,"[0.51734084, 0.69907755, 0.6998707, 0.006838445, 0.65940875, 0.20161028]",0.6998707
joy,Buddy and mclovin that's a lot of good comedy in one day spose best go sleep now for a . start ,surprise,"[0.01714895, 0.004965528, 0.017340701, 0.0054285447, 0.0014684288, 0.022072632]",0.022072632
joy,"the SECOND I start telling  a story, the cab driver starts blasting music so loud I can't hear myself think. ",anger,"[0.50886506, 0.28008804, 0.45876515, 0.007209532, 0.2565188, 0.19080569]",0.50886506
joy,Sitting around a bunch of old people talking about the nippy weather! on top if that worst headache ever! getmeoutofhere ,disgust,"[0.7606801, 0.86929154, 0.5392786, 0.038776238, 0.6652596, 0.25454965]",0.86929154
fear,    Thanks for making my night special. I consider as an early christmas present. ,joy,"[0.0044448124, 0.0013176547, 0.050589494, 0.8851454, 0.002180691, 0.73761195]",0.8851454
joy,! ! !  JUDAH'S BEEN MATCHED! ! ! JUDAH HAS A FAMILY! ! ! ! ! ! ! praise I'm literally jumping and crying with excitement  ,joy,"[0.01143481, 0.0045824237, 0.14820062, 0.8796689, 0.01310802, 0.81314]",0.8796689
joy, our life would be sub par if we didn't hate anyone. . . . ,anger,"[0.9079451, 0.72909206, 0.18872966, 0.0057830834, 0.24391176, 0.095690615]",0.9079451
disgust,Westbound for Wamego to watch the Jayhawks game with a bunch of wildcats? rockchalk ,surprise,"[0.047614004, 0.0493786, 0.051046256, 0.08574771, 0.015598202, 0.09539857]",0.09539857
disgust,"I don't miss her, I miss who I thought she was! ! ! ) Good on Ya! ! ! hopeyouhappy ) ",joy,"[0.012718085, 0.002071489, 0.00785957, 0.6223898, 0.024874382, 0.046696384]",0.6223898
fear," not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.08229074, 0.087619744, 0.07812675, 0.068276584, 0.115902886, 0.10362045]",0.115902886
joy, Feel better lt And when you come home and get on you can read my extremely long message p ,joy,"[0.114478394, 0.079603896, 0.1577338, 0.30720773, 0.02987048, 0.26474455]",0.30720773
sadness, exactly! Crack a smile to cover up the cracks on our lonely hearts ,sadness,"[0.05004257, 0.026736032, 0.14884005, 0.21047394, 0.4138141, 0.18727642]",0.4138141
anger,No tonight because of shitty england playing a match. hate ,disgust,"[0.52080816, 0.5928989, 0.13748325, 0.0015883906, 0.47218767, 0.031099744]",0.5928989
joy," Joy is a real xmas tree, baubles, glitter, muddle wine and christmas cd - AKA tonight! ",joy,"[0.00443997, 0.0008290578, 0.01227571, 0.76455164, 0.0025485063, 0.026774505]",0.76455164
fear,No autotune but you can feel the pain. It all comes spilling out like I hit a vein ,sadness,"[0.31943575, 0.1950382, 0.37564346, 0.0007306151, 0.8906352, 0.09421619]",0.8906352
sadness,If the Sabres lose tonight this will mark one of the Top Ten Worst weeks in Buffalo Sports History  ,fear,"[0.6170922, 0.61380774, 0.6830732, 0.1511197, 0.6372568, 0.33966684]",0.6830732
sadness,Crazy STUPID love ,joy,"[0.030553576, 0.008551519, 0.013350072, 0.64559907, 0.0065788147, 0.43384552]",0.64559907
joy, not bad mate. Need another hrs per day! Currently dealing with the joys of ,joy,"[0.017248401, 0.0012330097, 0.010672395, 0.02900682, 0.001523388, 0.007105546]",0.02900682
joy,  What an amazing show tonight! Thanks for sharing your talent with Chgo! bless you! ,joy,"[0.007428718, 0.0017304947, 0.06329144, 0.86934227, 0.0011909044, 0.36696923]",0.86934227
joy,Leaving my uncles lake house . Now headed towards hillbilly hell ,fear,"[0.13497205, 0.08077861, 0.28873503, 0.008949713, 0.2159995, 0.06440139]",0.28873503
joy,"Is ready for this week, and thankful that even though the anxiety/depression/panic attacks are real, God is STILL giving me Victory! ! ! ",fear,"[0.017724076, 0.013242884, 0.770383, 0.5469615, 0.30018663, 0.12784919]",0.770383
joy,I love wrapping christmas presents! ,joy,"[0.012349749, 0.0020874934, 0.024141917, 0.9612744, 0.0037090462, 0.55851555]",0.9612744
joy,To each his own. (Suum Cuique)Cicero Celebrate Life this is your one chance Give a of amp ,joy,"[0.0529662, 0.0053189266, 0.107097395, 0.22588058, 0.010666994, 0.08090575]",0.22588058
joy,"I've got up, or rather, up on you, have to be up at for trip to KZN. RT  am flight in the morning ",fear,"[0.4751166, 0.42160875, 0.5549426, 0.30986777, 0.39287066, 0.3785155]",0.5549426
fear,Wat a night? ! I feel like iv been ran over several times by a tone truck! help ,surprise,"[0.20519935, 0.22939639, 0.24922453, 0.13855368, 0.28355828, 0.5856803]",0.5856803
sadness,I'm not at the Two Door Cinema Club concert at the Midland right now. Damn sold out months ago box-office. gtlt ,sadness,"[0.4968746, 0.33648673, 0.24333364, 0.017083228, 0.6347567, 0.15489392]",0.6347567
sadness,"   missed school today didn't get missed band class and choir ,( ",sadness,"[0.4651588, 0.32609725, 0.4130813, 0.04906002, 0.7367914, 0.41678306]",0.7367914
disgust," heard screaming infidelities last night, made me wanna be at the bar witchu, oh wait. no whores were there. ",anger,"[0.64924455, 0.18319176, 0.4398852, 0.004546228, 0.28575546, 0.13047008]",0.64924455
joy,"Last year it really touched my heart to know that so many people went out, purchased items and shipped it. We all felt the same thing) ",joy,"[0.0023925013, 0.00065987394, 0.018075898, 0.27266392, 0.006812053, 0.08331169]",0.27266392
joy,So I wake up and I can't swallow my voice sounds like frog I tell my mum and she says I might have a throat infection ,fear,"[0.29071644, 0.384567, 0.49594074, 0.2769866, 0.4185719, 0.40066367]",0.49594074
anger,is a juvenile emotion that even the most simple minded creature can express ,sadness,"[0.1436743, 0.14041786, 0.16999264, 0.15656301, 0.2766666, 0.081388526]",0.2766666
surprise, I purr-chased some vinyl yesterday too! ! Online so didn't get the joy of flicking through a musty old record shop ,fear,"[0.07396942, 0.02955614, 0.08748492, 0.070673265, 0.031423613, 0.058993567]",0.08748492
sadness,"I wish I could sing like a Disney princess. Belle, Ariel, Cinderella - they had PIPES! ",sadness,"[0.11627256, 0.011112394, 0.057207685, 0.2702753, 0.3567679, 0.21676894]",0.3567679
joy,"Turning out to be one of the better weeks. . .  on Wed,  Thurs,  Sun! ! ",joy,"[0.012929403, 0.002946213, 0.029592661, 0.47269174, 0.0019186166, 0.27929747]",0.47269174
sadness,"'I shouldn't treat you badly, I'm a dick' - why act like one then? headphones in and ignore the world ",anger,"[0.03564027, 0.011243544, 0.0202821, 0.0011541288, 0.022990454, 0.0054383413]",0.03564027
fear,Attempting bake Thanksgiving pies not pumpkin or pecan as mom wants to do those cuz dad won't let me buy from a store ( ,anger,"[0.16967316, 0.055266716, 0.068612784, 0.04621045, 0.105153225, 0.06349931]",0.16967316
joy,literally have an assignment due every day this week then a week of studying then finals fml ,anger,"[0.51682854, 0.41138592, 0.46403936, 0.28731713, 0.3799277, 0.22461906]",0.51682854
joy,is what u truly r it takes much mo energy u generate negativity than it does B naturally joyful ,joy,"[0.2077962, 0.072127566, 0.23340935, 0.7837941, 0.41012856, 0.13290817]",0.7837941
fear," after that day the house was never the same, until today when I pass in front of the house I cross the street haha ",anger,"[0.60744333, 0.3602584, 0.45470452, 0.060781337, 0.5853304, 0.42065984]",0.60744333
surprise,national kiss day tommorow  xAhahahahhahahah ,joy,"[0.025491714, 0.0067646964, 0.03238906, 0.67453676, 0.0014176145, 0.34404767]",0.67453676
fear,Listen to fm hardstyle radio ,anger,"[0.36926633, 0.111637264, 0.17902257, 0.36039913, 0.033460144, 0.34283465]",0.36926633
joy,Sick with Strep Throat oh the of family during fluseason. killmenow ,sadness,"[0.08990684, 0.30001962, 0.2990484, 0.007853274, 0.41957098, 0.033955727]",0.41957098
fear, the way i miss u lot eh tell Obaa Yaa i'm coming home.  FIFA . ,joy,"[0.030405583, 0.008548388, 0.030635843, 0.1737629, 0.08098347, 0.13154268]",0.1737629
surprise,I'm actually excited to go home. Spend the rest of my momma's birthday with her. ,joy,"[0.005486214, 0.0023809727, 0.024633026, 0.92747027, 0.0017672072, 0.10372664]",0.92747027
sadness,This lady on the bus is wearing a bright yellow jacket and matching headphones but too many people are between us to get a picture ,fear,"[0.2837436, 0.31364602, 0.3454951, 0.2685534, 0.290881, 0.20139854]",0.3454951
sadness,"That depressing moment when you realize that today is, in fact, not Thursday. ",sadness,"[0.048672423, 0.35321558, 0.41775197, 0.0012764375, 0.98679894, 0.18072474]",0.98679894
anger,The womb became a tomb? More like my mind became a tomb when you tried to shove all this theology in it. ,fear,"[0.12891372, 0.25771844, 0.67226416, 0.0021159027, 0.45962524, 0.14039588]",0.67226416
disgust,I can still feel the last patron shot in my throat. . ,fear,"[0.2266402, 0.13374001, 0.66262424, 0.0019172108, 0.13662286, 0.07365237]",0.66262424
joy,Off to an Xmas jumper party minus an Xmas jumper. Compensating with a dress so glitzy my compatriots are required to wear sunglasses ,surprise,"[0.14301364, 0.118134394, 0.16557471, 0.1613798, 0.087759435, 0.16954339]",0.16954339
sadness,I want to know how love actually feels like. . . . . . . . . . / so lonely and hopeless these days . . . . . . . will my life shift gears? ,sadness,"[0.023760282, 0.008970905, 0.17962313, 0.073903516, 0.90519553, 0.1389553]",0.90519553
fear," wel both be shook men come Monday, the fear is waitin for us at Dublin airport with a sign ",fear,"[0.02804497, 0.08940481, 0.9130066, 0.004627923, 0.2272891, 0.1550637]",0.9130066
sadness,"Despite the media's attempts to drive him out, Hillis is the most talented player on offence. Enjoy him for more games. ",joy,"[0.177036, 0.0057867826, 0.22247393, 0.8923151, 0.019338103, 0.30857858]",0.8923151
sadness," you're not coming to Italy for a live concert, are you? ",anger,"[0.19662473, 0.07417791, 0.070927076, 0.0074179727, 0.13567063, 0.115475945]",0.19662473
joy,this goesme  off to destiny ~ singing to this day ~ being present in every moment gratitude love ,joy,"[0.0018747564, 0.0010307354, 0.014293094, 0.35197026, 0.006508813, 0.20170565]",0.35197026
fear, won't make a move in words with friends ,fear,"[0.10788912, 0.17585808, 0.45900574, 0.015933165, 0.36532223, 0.073747166]",0.45900574
anger,WHAT IN THE NAME OF MOSES IS THE POINT WITH IRONING SHIRTS WHEN THEY GET ALL MESSED UP IN THE SUITCASE ANYWAY? ! YBF ,anger,"[0.87435246, 0.8191009, 0.25882965, 0.01658949, 0.38272595, 0.19810294]",0.87435246
fear,"GOOD MORNING TO ALL OF YOU ! ! Satan, wants you to stand still in so God can't do anything in your life. ",fear,"[0.12265891, 0.08412625, 0.7048269, 0.019756235, 0.111052044, 0.07804349]",0.7048269
fear, PS please don't reply to that if at the wheel ,anger,"[0.38291585, 0.20973368, 0.33114198, 0.083692744, 0.1259913, 0.15502845]",0.38291585
disgust,I'm honesty ashamed to be living in the same state as Penn State. I can't even imagine being a student there expect respect ,sadness,"[0.037495125, 0.10122453, 0.10784095, 0.026679728, 0.118361734, 0.117108695]",0.118361734
joy,The day started well and ended even better! Now off on date night with  for sushi ,joy,"[0.059075236, 0.09829333, 0.26871863, 0.5919322, 0.007073226, 0.31455165]",0.5919322
surprise,Mala Rodriguez is on Rome Santos album? she's a beast! I love her music ,joy,"[0.26453605, 0.022749698, 0.13418262, 0.45068562, 0.12187023, 0.391049]",0.45068562
surprise,"Whew, glad the Easter Bunny didn't make dat list  ",fear,"[0.21481483, 0.08936246, 0.26415318, 0.018500168, 0.07405409, 0.048267964]",0.26415318
sadness, clear your head by escaping the nonsensical interpretations. return to life and live the day again. ,joy,"[0.15652567, 0.034327958, 0.12816466, 0.38275528, 0.23208287, 0.10874024]",0.38275528
surprise,i love pple that that tend to defy their typical stereotype me ,joy,"[0.012403003, 0.0030091398, 0.016231181, 0.8563766, 0.004487558, 0.6433788]",0.8563766
joy,Standing outside in the freezing cold for amp/ hours brothervincentyouretoonice  ,fear,"[0.161123, 0.059960783, 0.41602805, 0.045664888, 0.30166894, 0.10963273]",0.41602805
joy,día de desconexión. . . nos vamos para noches sin días. . . ya lo dijo palomo lo mejor del día pasa por la noche   ,anger,"[0.47095254, 0.15628622, 0.30904394, 0.3578421, 0.44917017, 0.24271263]",0.47095254
sadness, If I'm lucky I remember to trim my ends once a year ,fear,"[0.3854989, 0.32017818, 0.52230805, 0.2590039, 0.40492445, 0.2300327]",0.52230805
surprise,Kansas fires Turner Gill after season in which he wins only seven games and losses to Missouri twice ,fear,"[0.19053817, 0.1377682, 0.20641091, 0.11133758, 0.14975418, 0.17400551]",0.20641091
surprise,"watching  beat the hell out of an old ass nintendo, and it still doesn't work. ",anger,"[0.89238054, 0.49237582, 0.25589883, 0.0066642673, 0.767149, 0.09001723]",0.89238054
joy,"Oh, ohhhhh. Found some chocolate HobNobs stashed in my room, ",surprise,"[0.039546404, 0.05270815, 0.042518407, 0.09593938, 0.012672107, 0.32823876]",0.32823876
joy,Step mom sold her house. Moving back out to my dads old house February . sofarfromtown ,sadness,"[0.14678659, 0.12828754, 0.14146076, 0.024855755, 0.17227405, 0.123680815]",0.17227405
anger,People who write things on twitter thinking people actually care what they tweet. ,disgust,"[0.32408845, 0.54732203, 0.16441032, 0.013320947, 0.21878286, 0.29188928]",0.54732203
sadness,boom badum boom boom badum boom bass haha '((((( ,surprise,"[0.22332132, 0.019517213, 0.049128067, 0.31863257, 0.00598401, 0.6091526]",0.6091526
surprise, man that was a crazy set! Ur on ya $hyt. . . But so am I! Lol ,anger,"[0.80905414, 0.1387941, 0.48992524, 0.15277861, 0.12840709, 0.26892823]",0.80905414
joy," Give me that I can't explain. . . . quotgive thatquot. . . MAILImusic KirkFranklin» Gimme that, dats my JAM, on the album! ! ",joy,"[0.03695761, 0.005356958, 0.08038503, 0.7084096, 0.022179289, 0.31246597]",0.7084096
sadness,Haven't had my phone all day ,sadness,"[0.51364064, 0.45091337, 0.58598876, 0.16953528, 0.60240686, 0.2726987]",0.60240686
joy,Keeps crossing my mind that egan's gone for a whole week.  ,fear,"[0.20695357, 0.07086918, 0.9517776, 0.0069085406, 0.6552792, 0.05675288]",0.9517776
fear, you look like your living in you should be after that voice note you sent me oohnononono ,anger,"[0.70805836, 0.3109375, 0.33078963, 0.010854094, 0.588331, 0.08132006]",0.70805836
joy,A good nights sleep however I still feel like death ,sadness,"[0.15310162, 0.1630039, 0.16345851, 0.006671512, 0.7762506, 0.10652866]",0.7762506
surprise,Wait. . . its not? ! ? ! ? !  There's no quotfinal fourquot for the presidency! This isn't American Idol or Top Model! ,surprise,"[0.6165371, 0.39027432, 0.35280037, 0.01117773, 0.5412325, 0.86218214]",0.86218214
sadness, Hey Erica! Let  see ur tweets! Can only see u when I flip over to here. wanttoseeyouinallplaces grin ,surprise,"[0.002757667, 0.0018544375, 0.008765775, 0.11818573, 0.0015453427, 0.15056056]",0.15056056
joy,flat ironing my hair -/ ,anger,"[0.52906555, 0.34445906, 0.42954946, 0.036316555, 0.5253868, 0.24513118]",0.52906555
surprise,My family from NC just unexpectedly arrived at my house. . ,surprise,"[0.14629261, 0.03530319, 0.20723078, 0.3139608, 0.019258443, 0.89434576]",0.89434576
joy, napping for days? i would think you are dead. thanks for leaving me with anja ,fear,"[0.030572297, 0.023946594, 0.09127216, 0.0019891027, 0.025575865, 0.010081241]",0.09127216
joy,Double shift tonight thru tomorrow morning until the afternoon. . . -) ,anger,"[0.3069629, 0.16869152, 0.29442036, 0.09280568, 0.20292167, 0.12809412]",0.3069629
anger,"FOR EVERY MiNUtE YOU'RE ANGRy, yOU lOSE SiXTy SECONdS Of hAPPiNESS. ",anger,"[0.96706814, 0.06131336, 0.05979393, 0.8338551, 0.030876352, 0.28990903]",0.96706814
sadness,Forever stomach pains ,disgust,"[0.044592332, 0.78241426, 0.3108051, 0.0019035112, 0.46616584, 0.094721936]",0.78241426
