labels,text,expr_emo,prob_expr_emo,prob_max
fear,I hope this isn't one of those forever things drake ,sadness,"[0.61210304, 0.9729673, 0.97197354, 0.020518372, 0.9916323, 0.9821338]",0.9916323
joy,MY HEIDI IS COMING TO SEE ME EVEN THOUGH SHE HAS TO WORK TOMORROW!  ,surprise,"[0.9863898, 0.10721371, 0.94534016, 0.99427575, 0.5236058, 0.99758613]",0.99758613
joy,quotyou are the light that's leading me to the place where I find peace againquot ,joy,"[0.021866892, 0.01638115, 0.05986542, 0.9408342, 0.14068182, 0.83774734]",0.9408342
sadness,Pret a manger and the off license opposite take so much of my money ,anger,"[0.9945846, 0.9876203, 0.992276, 0.015071935, 0.98500884, 0.94496036]",0.9945846
joy,Dash has been awake for minutes and has already gone to timeout. It's going to be one of quotthosequot days. ,fear,"[0.94643056, 0.7932059, 0.9797467, 0.016837485, 0.94174504, 0.837901]",0.9797467
disgust," he just needs to admit we are in love, did you see his face? ? ",surprise,"[0.29883978, 0.07511103, 0.39575478, 0.80150217, 0.4301694, 0.9394992]",0.9394992
disgust,the awkward moment when an 'ex' calls u 'sis' WTF? Don't even go there fool! ,disgust,"[0.92395544, 0.9692685, 0.9579748, 0.009650682, 0.6867202, 0.9534623]",0.9692685
fear,"☁☾ quotFEAR Can Keep Us Up All Night Long, but. . . F A I T H Makes One Fine Pillowquot ~unk ",fear,"[0.9753337, 0.7048172, 0.9895996, 0.051829252, 0.9461984, 0.57593626]",0.9895996
surprise,When his family makes the final decision. Still in the planning stages. for coach ,sadness,"[0.4211703, 0.36152357, 0.6529971, 0.23577559, 0.76188254, 0.59658456]",0.76188254
joy,"God, thank you for the of another beautiful Colorado day. ",joy,"[0.0022289178, 0.0015087618, 0.0070110913, 0.99634993, 0.0027026383, 0.97616106]",0.99634993
sadness,Woo when you get the malteaser out the box ) but when you realise you have none left / ,surprise,"[0.24828513, 0.37381393, 0.43860444, 0.25489578, 0.93235224, 0.99392444]",0.99392444
sadness, you need to hurry up and come home! I'm craving me some cheese dip! ( ,surprise,"[0.99241406, 0.10198381, 0.98250085, 0.7421616, 0.97960895, 0.9971934]",0.9971934
joy,Things just don't feel the same. . . mri today ,sadness,"[0.9172499, 0.8764027, 0.94650584, 0.08155289, 0.9920893, 0.9865637]",0.9920893
sadness,Theres things that we all arent proud of but we live through and get past them. . . only to obviously have thrown in our face later ,sadness,"[0.6728721, 0.5112439, 0.4832755, 0.0053198244, 0.77817327, 0.3935388]",0.77817327
joy,"to gtgt  his tweets make me laugh lol -Signed, Sincerely - a happy chick ^_^ ",joy,"[0.004768046, 0.0030522821, 0.0060093836, 0.99703336, 0.0029429174, 0.6815271]",0.99703336
disgust,"more often then not, mehh. . . they really think there cute tho FOH good luck with the next girl coz imnottheone! ! ! ",surprise,"[0.55100536, 0.21857071, 0.8516041, 0.9182276, 0.76629835, 0.96964103]",0.96964103
joy,Football banquet tonight. ,joy,"[0.024576174, 0.01773993, 0.027794207, 0.8597542, 0.029103322, 0.7513769]",0.8597542
surprise,I wake up every Saturday Morning and watch SportsCenter aamp Every Game I can All Day. Bet no one thought I'd do that. ,surprise,"[0.5606127, 0.01368613, 0.13106726, 0.6538581, 0.43917042, 0.97552866]",0.97552866
sadness,people ask for my number. person texts me for minutes. foreveralone shouldnthavesoldstufftogetitturnedbackon ,sadness,"[0.5369611, 0.16805398, 0.72562397, 0.013264579, 0.7314094, 0.2002764]",0.7314094
joy,Christmas Angry Birds is out. ,anger,"[0.8989533, 0.74534345, 0.16640235, 0.76594234, 0.71453553, 0.8731673]",0.8989533
anger,Finished the st stanza of my st guitar song. Getting my and classcounciness out there. Probably still going to be shit mind. . . ,sadness,"[0.81377983, 0.7663341, 0.7861542, 0.07477588, 0.91934425, 0.53559476]",0.91934425
fear,You gain and confidence by every experience in which you really stop to look in the face. ~ E Roosevelt ,surprise,"[0.019680148, 0.013611383, 0.009692655, 0.22293626, 0.14318179, 0.76089406]",0.76089406
surprise,"Had no idea my Uncle came in town from Hawaii . , Surprise ",surprise,"[0.08765521, 0.1346993, 0.58291984, 0.942153, 0.7113763, 0.998885]",0.998885
joy,drinking soup thru a straw for dinner ,surprise,"[0.13392058, 0.7427101, 0.44732738, 0.8451041, 0.5839635, 0.9036242]",0.9036242
surprise, ok I brought a Bama sweater and I thought about you so I was going to buy you one but it wasn't my money ,sadness,"[0.9234279, 0.12508067, 0.9195187, 0.23135619, 0.9812671, 0.9317604]",0.9812671
sadness,It honestly doesnt even feel like thanksgiving . Losing intrest in the holidays . ,sadness,"[0.9554122, 0.9915632, 0.94298977, 0.009424387, 0.9937442, 0.8252332]",0.9937442
joy,"This is what I love, this is what I miss. . . . looking after amp teaching children ",sadness,"[0.014400469, 0.00083483965, 0.01988124, 0.9825598, 0.9868947, 0.8910009]",0.9868947
fear,Mei Li Ang tips for a great sharp create your leave the to fail amp doubt and be nice to all. TEDxAmsWomen ,surprise,"[0.025525035, 0.12226512, 0.053872246, 0.40090868, 0.36987603, 0.62934864]",0.62934864
joy,Not being able to sleep till like am for past days ,sadness,"[0.8853739, 0.74382657, 0.94524425, 0.013628205, 0.97387785, 0.71910423]",0.97387785
anger,"I fucking hate you, why why why would you leave early from the start of the route? ! ? ! ",anger,"[0.998816, 0.99870944, 0.98113716, 0.003449787, 0.8912065, 0.96440035]",0.998816
joy,And i guess this process starts tomorrow but i'm not about too let anyone take my . . . . ,anger,"[0.94742155, 0.49380007, 0.44246548, 0.17440525, 0.8535207, 0.81956816]",0.94742155
joy,Listening to Jackson xmas songs! Filled with and for this merry christmas season ) ,joy,"[0.0062919706, 0.004355431, 0.011320285, 0.99660516, 0.0073678587, 0.83873504]",0.99660516
anger, remember when u told our boss to go Fck himself? issues ,anger,"[0.98317844, 0.90105844, 0.51324993, 0.0150986705, 0.5305296, 0.7320221]",0.98317844
sadness,It's been years since my dad died / love you dad. / ,sadness,"[0.010856009, 0.008572782, 0.4323193, 0.9566752, 0.9971283, 0.9372583]",0.9971283
joy,"Playing Christmas carols on piano. Welcome back, piano. Finally found your power supply. ",joy,"[0.015334236, 0.012260496, 0.042499468, 0.98340386, 0.03290491, 0.91848236]",0.98340386
fear,Do not teach to God. Teach them to Love God amp that he will protect them from evil amp Love them at all times! Religion ,surprise,"[0.05331517, 0.1502666, 0.21349217, 0.043324277, 0.19449347, 0.43672663]",0.43672663
joy,Cutest puppy EVER at the gas station ) but now I'm all wet from petting him / ,surprise,"[0.19825211, 0.10831116, 0.9583511, 0.69967884, 0.99091595, 0.9964318]",0.9964318
fear,Studying! ! ! ! ! ! tomorrow i have my up placement test. . . ,surprise,"[0.9827793, 0.58815503, 0.9798386, 0.8769111, 0.8214163, 0.9947914]",0.9947914
anger,I need weed to sleep. Or else I won't dream of sugar plums NeedWeed ,fear,"[0.21525025, 0.13729934, 0.9880975, 0.27419004, 0.8622852, 0.5127847]",0.9880975
surprise,I'm stocked for sewing projects. I've decided to put the machine in the guest room so I can sew behind closed doors. handmade ,sadness,"[0.40092194, 0.3131536, 0.4660412, 0.56405765, 0.7220878, 0.6735674]",0.7220878
anger,is momentary madness. -Horace ,anger,"[0.95937216, 0.9268969, 0.9056566, 0.0022850141, 0.38395372, 0.9377273]",0.95937216
joy,I'm in a pretty freakin good mood right now D ! ! ,joy,"[0.008460882, 0.0071947696, 0.005021774, 0.9985922, 0.0020394218, 0.972636]",0.9985922
sadness,"my kleenex are ready. gotta go to bed with my laptop to do some good and well deserved creys. bye, y'all. ",sadness,"[0.6610231, 0.8763586, 0.94229764, 0.5099393, 0.9885096, 0.79242194]",0.9885096
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less. . . . . ",sadness,"[0.8109855, 0.81700057, 0.02008375, 0.080518536, 0.8706192, 0.59620154]",0.8706192
surprise, oh I know! It's like it was yesterday? ! Lol. Well I've gotta pack- I will see you shortly. ) DDDD ,surprise,"[0.06088673, 0.4512461, 0.522142, 0.13680296, 0.2516288, 0.9912879]",0.9912879
sadness,So. sick. Loosing les voice. ,disgust,"[0.78746486, 0.99511504, 0.98467433, 0.0039310493, 0.9935889, 0.30535373]",0.99511504
fear,"Courage is resistance to fear, mastery of fear - not absence of fear. . . . . . . . . . . . . . . . . . . . . . . . . . . Mark Twain courage ",surprise,"[0.04940839, 0.021705093, 0.23984636, 0.037146658, 0.068357125, 0.49131078]",0.49131078
surprise," truth. also, I got surprise alcohol for you. ",surprise,"[0.23912749, 0.01630458, 0.1259323, 0.88669056, 0.11055622, 0.9882361]",0.9882361
surprise,days! The excitement is killing meeeeeee ,surprise,"[0.3550534, 0.17625569, 0.040310115, 0.98152876, 0.22655948, 0.996005]",0.996005
joy,"Sunrise, sunrise looks like morning in your eyes. Beautiful morning. Happy Thursday. Smiles ",joy,"[0.003160832, 0.0020636164, 0.0042923023, 0.9980526, 0.003926175, 0.9727181]",0.9980526
sadness,Wishing I could reach out to check on the small boy! ! ,sadness,"[0.99513394, 0.6348997, 0.99442637, 0.34206048, 0.99673504, 0.99639493]",0.99673504
joy,About to play real quick with my little sister ,surprise,"[0.03722642, 0.03061746, 0.08276494, 0.94539726, 0.095076084, 0.96252525]",0.96252525
joy,Waiting minutes for a train in these temperatures. . . ,fear,"[0.8836246, 0.9654565, 0.96732706, 0.024246806, 0.9621586, 0.9594419]",0.96732706
joy,what ll b honey's B'day present? ? ?  My honey's birthday in days. . . ♥ ,joy,"[0.0128262425, 0.0034606233, 0.021226527, 0.9960217, 0.0966467, 0.9917099]",0.9960217
surprise,"over n half uurtje lindsay ophalen, en dan naar balou's place ",sadness,"[0.82197857, 0.7835463, 0.86730576, 0.8999137, 0.9849492, 0.9085577]",0.9849492
fear,  if I be I'll cry I don't wanna die alone . . . . . ,sadness,"[0.94506747, 0.9862612, 0.99773836, 0.003609388, 0.9978877, 0.82545125]",0.9978877
fear,I'm grateful to have  as a Pittsburgh because he Strikes in the hearts of the opposing Offenses. ,joy,"[0.021625182, 0.0063266796, 0.12935531, 0.9805878, 0.045553546, 0.7160811]",0.9805878
fear,"is right, act is unpatriotic. Civil liberties in exchange for war on terrorism. Latest debate is more of same ",anger,"[0.9741149, 0.9524836, 0.8208992, 0.017458148, 0.67927307, 0.6058033]",0.9741149
surprise,  fiquei super curiosa! Porque afinal de contas qual dos milhares de figurinos da GAGA? ? ? ,surprise,"[0.2567583, 0.026899569, 0.038468845, 0.25580096, 0.46469244, 0.9977023]",0.9977023
fear,What's happening in my life today ? and other thing wrong - it's not a life ! But I can count on Jesus ! Save me ,surprise,"[0.8688805, 0.8409639, 0.9634234, 0.008848225, 0.9867762, 0.990558]",0.990558
joy,La rola de  Give me everithing tonight vamooooosss  ,joy,"[0.046607263, 0.03121262, 0.119080424, 0.9961045, 0.07073689, 0.98647517]",0.9961045
joy, quotIn thy presence is fullness of joy. quot Psalms jesustweetersquot ,joy,"[0.001118231, 0.00065846735, 0.00117535, 0.99637634, 0.0012484173, 0.41158432]",0.99637634
surprise, aiiight rpz bg du qui fait passer le temps en attendant le poto qui va pécho ! Rime en haut après l'ennui ,anger,"[0.9759626, 0.9165287, 0.9525793, 0.77434087, 0.9696425, 0.9736278]",0.9759626
disgust,Where's that flawless Serena tweet about quotSeriously hope our paths never cross againquot? MY LIFE RIGHT NOW. ,sadness,"[0.29174325, 0.66442823, 0.9390902, 0.042542446, 0.9570469, 0.93817264]",0.9570469
anger,"Gonna Sleep This Off , Good'Night My Tweeters x♥x ",joy,"[0.11344248, 0.1500134, 0.52207285, 0.9897488, 0.9070493, 0.95605224]",0.9897488
joy,Watching four year olds fight over who is the mommy in the play house. ,disgust,"[0.88193077, 0.9632471, 0.7659858, 0.018631522, 0.9606832, 0.78987855]",0.9632471
joy,So many errands to do. . . Yearbook work night and then a buttload of shopping to do. ,sadness,"[0.5929539, 0.5655131, 0.71541154, 0.03999286, 0.8296804, 0.62261546]",0.8296804
fear,Faced a major today. My first time on the bike to office. whew ,surprise,"[0.25444493, 0.08756951, 0.9461015, 0.9383863, 0.17897928, 0.9944991]",0.9944991
joy,Early game today. ,surprise,"[0.49457303, 0.13263184, 0.24324459, 0.6558074, 0.30157217, 0.90102845]",0.90102845
sadness,'parlare chiaro' è la new mission impossible ,fear,"[0.8802631, 0.74981743, 0.92713374, 0.020874074, 0.83949816, 0.8921469]",0.92713374
anger,I sleep to try and ignore the and botyled up inside me ,fear,"[0.88452137, 0.903188, 0.9691622, 0.009414596, 0.9010662, 0.24315195]",0.9691622
surprise,"Among all the BIG films, MULTIPLEX films and sundry. . came a decent small film, and went away without a trace. SHAGIRD ",sadness,"[0.85292786, 0.8986807, 0.80742145, 0.10101459, 0.95277303, 0.9421151]",0.95277303
joy,I guess my only option for dinner because I don't feel like cooking is chicken pot pie again. . ,sadness,"[0.479894, 0.6269194, 0.92494917, 0.55585665, 0.95882386, 0.80910856]",0.95882386
sadness,Made it to Maryland! But wake and bake plans fell through ,surprise,"[0.94679236, 0.8871639, 0.97630876, 0.05559044, 0.98964614, 0.9960866]",0.9960866
joy,When most people our age are out preparing for tomorrows headache Danny n I are flat out on the sofa watching old horrormovies ,disgust,"[0.9079776, 0.92431134, 0.8995808, 0.013846995, 0.686569, 0.59494084]",0.92431134
sadness,I cant find my remote and i dont wanna watch this channel ( ,anger,"[0.99606353, 0.99439776, 0.9944946, 0.01584326, 0.9950717, 0.9858915]",0.99606353
surprise,Lmao my family thinks I'm coming home in the morning! P ,surprise,"[0.9895112, 0.95039606, 0.99396753, 0.9660374, 0.4730364, 0.9986796]",0.9986796
joy, her body on a platter nipples covered by sushi and vagina covered with salmon. ,disgust,"[0.90394413, 0.9053061, 0.813641, 0.108732626, 0.707507, 0.87084717]",0.9053061
anger,I often wonder about married people codescending to me by extolling virtues of being single while being within their comfy marriages. ,surprise,"[0.23734389, 0.36782143, 0.926362, 0.027563788, 0.7414145, 0.9773501]",0.9773501
sadness, my phone it is on a small vacation. ,joy,"[0.011751487, 0.017324254, 0.02703887, 0.6789469, 0.03978725, 0.5725805]",0.6789469
surprise,I don't tell my parents my friends are sleeping over I just let them find out ,fear,"[0.95601946, 0.84251463, 0.9863555, 0.045265466, 0.91530037, 0.78862876]",0.9863555
surprise,"J'ai réussi à joindre trois administrations par téléphone en moins d'une heure? Mais que se passe t il? , ",surprise,"[0.97279423, 0.58392, 0.98524934, 0.94584215, 0.9852423, 0.9968183]",0.9968183
anger,Bus is late! You'd think that if a bus runs once an hour then they could at least make it on fucking time! ! ,surprise,"[0.9980702, 0.99761033, 0.99521697, 0.15200476, 0.9875946, 0.998304]",0.998304
anger, I'm speaking of one specific person who has made me rethink so much about KYA. . . complainttweet ,sadness,"[0.9942133, 0.9842794, 0.9261105, 0.0039410805, 0.99447745, 0.53085685]",0.99447745
joy, Tis down here. Worst city in NZ for it. Grass seed atm. Howling NE'er blowing it into the air. In Jan it'll be pine pollen ,disgust,"[0.93764234, 0.9791668, 0.89608943, 0.06152883, 0.9272894, 0.854038]",0.9791668
fear,results from seeing ourselves walk into a situation w/o the LORD. FAITH is realizing that HE gets there b we do. ,surprise,"[0.14052628, 0.37095457, 0.15956816, 0.025107956, 0.83482957, 0.9079983]",0.9079983
sadness,Wondering how many Westboro nutjobs will make it to SU game? studentsagainsthate ,anger,"[0.9884547, 0.9837487, 0.9548952, 0.008994813, 0.9236676, 0.980433]",0.9884547
sadness, and that is why paediatric nursing/ physio/ medicine is a discipline where you need a wealth of heart and courage. ,sadness,"[0.05038771, 0.207294, 0.03727594, 0.107908085, 0.6647637, 0.5834573]",0.6647637
sadness, Me Too! Josh leaves for basic training in march( ,sadness,"[0.47822532, 0.31815475, 0.7241727, 0.8968861, 0.9666445, 0.9033497]",0.9666445
anger,Washing machine Favorite jeans revengewillbemine ,joy,"[0.21548544, 0.04251275, 0.21014975, 0.93451315, 0.49241313, 0.83925754]",0.93451315
joy,report cards amp pep rally today. ,joy,"[0.01333394, 0.009862313, 0.008130398, 0.8749138, 0.012796036, 0.38244745]",0.8749138
surprise," lol yea oops, good job lol ",surprise,"[0.07503317, 0.068839125, 0.2103113, 0.9205828, 0.04049382, 0.99825627]",0.99825627
anger,Tailgating is the bane of my existence while driving on route one. ,disgust,"[0.9887263, 0.99089736, 0.95917106, 0.0085018035, 0.9747634, 0.76300734]",0.99089736
joy,my garage is full of a bunch of drunk people ,anger,"[0.9954276, 0.9945485, 0.98813677, 0.04795164, 0.95980746, 0.98773336]",0.9954276
sadness,gets on knees amp prays for u to be blessed RT  I've never been awaken with a penis in my mouth. ,surprise,"[0.3149352, 0.91289544, 0.6834406, 0.34253928, 0.8679064, 0.9410251]",0.9410251
joy,"Well UGA, UNC, the Falcons, and some nonfootball related people I once respected all let me down this weekend. Now it's finals week. ",sadness,"[0.9609828, 0.9348749, 0.7261994, 0.0048799566, 0.9656793, 0.79037863]",0.9656793
sadness,quotuomini su ritengono completa la propria giornata solo se si sono masturbatiquot. -. -quot Glamour ma che sondaggi fai? ! ,surprise,"[0.77172005, 0.789374, 0.21270287, 0.33586738, 0.5214194, 0.92381185]",0.92381185
joy,Class class class ,joy,"[0.036826264, 0.06748334, 0.05379627, 0.45244953, 0.19268948, 0.39471307]",0.45244953
sadness,Dear  why are you not showing me my contacts even after Ive cleared my cache an restarted! ,surprise,"[0.9961598, 0.9911249, 0.9566932, 0.0032127881, 0.97291946, 0.9972269]",0.9972269
sadness,I wish I could watching  tear it up at the wearhouse right now. . . But can't do shows on school nights. III FF ,sadness,"[0.986343, 0.26129603, 0.76693904, 0.6332044, 0.987586, 0.86838675]",0.987586
surprise, hope you have a lovely day and enjoy your ,joy,"[0.0065142764, 0.0036447383, 0.012517765, 0.98961467, 0.0096016275, 0.49438468]",0.98961467
sadness,Okay. . . Last latE nyT! ! Hmph! Damn u ThiShY! ! LifE nOw staRtZ. . YikeS. . ,anger,"[0.9974304, 0.9962566, 0.9680464, 0.47069216, 0.97135746, 0.99657506]",0.9974304
surprise,And for my I would like to dedicate my first game to  ) happy months ,joy,"[0.0020234657, 0.0040151034, 0.011392107, 0.9934275, 0.00091320474, 0.5968499]",0.9934275
surprise," its cute watching her tryna guess stuff. see the wheels spinning, but r they spinning in mud? lol. i love you babe. ",surprise,"[0.0072804843, 0.0056656273, 0.101332664, 0.98178, 0.019900545, 0.98216426]",0.98216426
disgust,"My alarm click just said, quotalarm will sound in / hoursquot bedtime schoolprojects allnighter? ",surprise,"[0.6711484, 0.627343, 0.9846518, 0.22060768, 0.8761143, 0.9933176]",0.9933176
joy,Time to pull out the xmas decorations and plan the tree trimming party! It's beginning to look alot like Christmas ) ,joy,"[0.013101773, 0.029365672, 0.02238377, 0.986777, 0.022537775, 0.9780733]",0.986777
sadness,"i hate seeing people cry, makes me wanna cry ",disgust,"[0.8967407, 0.99800235, 0.95764345, 0.00715541, 0.99773175, 0.3479265]",0.99800235
surprise,Tooday passed pretty quickly. ,sadness,"[0.13239108, 0.59764963, 0.6406405, 0.056117054, 0.9655424, 0.8671073]",0.9655424
fear," not afraid of tomorrow, for I have seen yesterday and I love today lessquot { lt ",joy,"[0.030756878, 0.016495112, 0.1335943, 0.9731363, 0.07188609, 0.6773423]",0.9731363
joy,"There's a first time for everything, and tomorrow it's Root Canal Treatment passmethewine ",surprise,"[0.47736964, 0.43577012, 0.58870137, 0.36671966, 0.8126448, 0.87902874]",0.87902874
joy,Get to work midnight madness ,anger,"[0.9818734, 0.7853267, 0.6374087, 0.011840398, 0.025765276, 0.64557153]",0.9818734
joy,Headed back to them Grind. Full day of meetings. ,sadness,"[0.6306971, 0.50757414, 0.57926786, 0.085796535, 0.7461077, 0.4751414]",0.7461077
surprise,About to workout so I don't actually want to kill myself while watching Victoria's secret fashion show tonight! ! ,fear,"[0.9717144, 0.9171891, 0.9966305, 0.8740217, 0.9352083, 0.99548537]",0.9966305
surprise,I'm naked upstairs and there's a whole lot of people downstairs ) ,surprise,"[0.98690367, 0.9580063, 0.9906928, 0.38369548, 0.9496335, 0.9927449]",0.9927449
surprise,Husker den gangen jeg ikke var kul nok fordi jeg ikke hadde riktig tyggegummiholder og folk ikke ville snakke med meg. Ble sur. ,sadness,"[0.82233465, 0.538516, 0.78616047, 0.5541703, 0.8906213, 0.8709734]",0.8906213
joy,just found a packet of walnuts in my bed! ,surprise,"[0.9959216, 0.9782059, 0.97917503, 0.98932636, 0.95744145, 0.99806684]",0.99806684
joy,Sitting in the Roanoke airport. No plane has touched down today since the morning ,sadness,"[0.77351385, 0.7181973, 0.8937398, 0.14891955, 0.92740345, 0.8982789]",0.92740345
joy,Cenando en mi casa con la preciosa negrita ! ) {♥♥} ,sadness,"[0.5086125, 0.5949218, 0.9729073, 0.5699008, 0.9934111, 0.9896025]",0.9934111
disgust,why do I always run into the same gross student? ,disgust,"[0.9918978, 0.9926836, 0.79359657, 0.03128893, 0.9367714, 0.991234]",0.9926836
joy,And now home for some homemade tiramisu. Having an italian auntie really has it's perks at birthday time! ,joy,"[0.32671803, 0.028900268, 0.5460127, 0.98917985, 0.3269881, 0.8696152]",0.98917985
fear,I hate goodbyes . . . I hope I don't get one soon ! ! ! ,disgust,"[0.9977883, 0.9979747, 0.9970361, 0.0079777045, 0.99779, 0.88979197]",0.9979747
fear," is a utility of thepercent! They created every disease on earth , WarOnTerror, hunger, poverty etc. . . . ",anger,"[0.9905744, 0.9891844, 0.9425755, 0.030529194, 0.9015096, 0.98721385]",0.9905744
surprise,"Never used to believe in envious eyes, I guess shit changes eh? Shock ",surprise,"[0.811649, 0.9312147, 0.90311635, 0.0033369577, 0.46963692, 0.9984938]",0.9984938
anger,Worst emotion act on. . . ,disgust,"[0.9378382, 0.9727394, 0.9424108, 0.007845731, 0.89958733, 0.3283495]",0.9727394
anger,will make you do things you'll regret! ,anger,"[0.99500567, 0.99365187, 0.9915553, 0.0029867266, 0.86743957, 0.9689521]",0.99500567
anger,A woman worth your its worth your effort ,surprise,"[0.20367332, 0.023926618, 0.181451, 0.6739981, 0.65271825, 0.78100735]",0.78100735
disgust,I hate those snotty T shirts that parents buy for their little kids. ,disgust,"[0.99291307, 0.9968875, 0.878076, 0.0067813, 0.98368293, 0.77702284]",0.9968875
anger,Just woke up to emails and not one of them was from my professor giving me feedback. . . ,surprise,"[0.7085162, 0.6274239, 0.6674994, 0.009400548, 0.85720515, 0.9616097]",0.9616097
surprise," Let me know if you're going to BGT audition on thursday, I'll bring isawa to London XD ",joy,"[0.044870634, 0.01956518, 0.056993503, 0.98414916, 0.041297756, 0.97563666]",0.98414916
sadness,My roommates are making me feel bad for not participating in their Secret Santa ( ,anger,"[0.9646823, 0.8727011, 0.95771253, 0.004728048, 0.9629954, 0.23225436]",0.9646823
fear,"♥ RT  not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.093863204, 0.35338038, 0.038377777, 0.40646723, 0.86850893, 0.77151966]",0.86850893
surprise,Me Boy I cant wait to sleep in my own bed THEN. . . . when your parents change your mattress ? ? ? ? Boo ,surprise,"[0.98749244, 0.9874608, 0.9913424, 0.021932103, 0.99052835, 0.9942584]",0.9942584
joy,"I urge you to express when you are happy, so other people may understand that happiness is possible. PauloCoelho ",joy,"[0.002880774, 0.0023083265, 0.0037836814, 0.9169893, 0.0041252063, 0.09384562]",0.9169893
joy,Tis the season for cherry cordial Hershey kisses ,joy,"[0.015236196, 0.0035138833, 0.019006396, 0.99515104, 0.00976458, 0.8169321]",0.99515104
joy,"Traveling with my dad him on his cell, radar being annoying, passing crazy fans, and some interesting music. lifeisgood ) ",joy,"[0.0058181915, 0.0026232768, 0.005624507, 0.99417937, 0.0031471576, 0.73260695]",0.99417937
surprise, hahahaha i never said she was the best lol and what if she is a freak on the weekend lol surprise ,surprise,"[0.46741197, 0.5028106, 0.9771263, 0.045571007, 0.15881968, 0.99277747]",0.99277747
disgust, I dont know why. . but i hate Jessie J! y cuando la comparan con Gaga ¬¬ ,disgust,"[0.99574214, 0.9962149, 0.91172904, 0.0069699474, 0.97558314, 0.9442412]",0.9962149
disgust,U drink pickle juice like water RT  Mhmmmm ) hahaha  Pickles amp mayo ,surprise,"[0.06449254, 0.048709262, 0.117417276, 0.9795924, 0.039444853, 0.9838484]",0.9838484
sadness,I haven't been able to eat a slushie since you've left ,sadness,"[0.9878664, 0.97538656, 0.99139225, 0.024118427, 0.9929389, 0.9612289]",0.9929389
joy,I'm liking twitter more and more everyday. ,joy,"[0.006943042, 0.0005076895, 0.014872296, 0.9943106, 0.005243483, 0.94290423]",0.9943106
joy,Celebrating the completion of my first novel with some year old Glenfiddich. What a glorious moment! ,joy,"[0.0059446464, 0.0068910248, 0.056906622, 0.9977319, 0.0011523827, 0.98581284]",0.9977319
surprise,LAS paper due in a week? justfoundout  screwed ,surprise,"[0.9938618, 0.9948147, 0.97606575, 0.011601435, 0.9767595, 0.99852425]",0.99852425
fear,In the mood to play and fear? Anyone recommend it? ,fear,"[0.25916317, 0.3898424, 0.9670253, 0.018816184, 0.16282053, 0.61871535]",0.9670253
joy,"Stop seeking the storm, But enjoy the sun! ! ",joy,"[0.07872479, 0.038468864, 0.13302498, 0.9945952, 0.024967328, 0.9756835]",0.9945952
joy, Forgot to bring tissues to tonight! service heroes” // too bad I missed it. . . ,sadness,"[0.8626348, 0.9451247, 0.916014, 0.014365994, 0.9947141, 0.95075786]",0.9947141
sadness,Breaks pretty much over already. Just a normal weekend ,sadness,"[0.062272396, 0.25783637, 0.16040525, 0.2966833, 0.9614341, 0.8239658]",0.9614341
surprise, Akon comes with changeable bar colors. Look in the box ! ! ! ,surprise,"[0.32522282, 0.14946505, 0.33944282, 0.968376, 0.32676938, 0.9958955]",0.9958955
joy,Happiness lies in the of achievement and the thrill of creative effort. Quote ~ Franklin D. Roosevelt // tyrt  /  ,joy,"[0.0034948292, 0.0037775463, 0.0019645884, 0.9865433, 0.0045655547, 0.34152576]",0.9865433
joy,christmas is the best time of year ,joy,"[0.008841561, 0.0047463193, 0.02001468, 0.9936655, 0.006384508, 0.8176688]",0.9936655
joy,Feeling like is smiling at me right this moment. Thank you for these moments of pure ,joy,"[0.0019927581, 0.002425316, 0.0055714124, 0.996061, 0.002003643, 0.96494406]",0.996061
joy,"Disaster strikes! Forgot my headphones this morning, means I have to listen to other people's driveling, sniffing and coughing ",surprise,"[0.9920974, 0.9885725, 0.99637574, 0.0010011422, 0.99391854, 0.9964965]",0.9964965
joy,"I'm about to shoot myself. . Its raining outside, I'm in dance class, amp I have wrk after school ",fear,"[0.99460185, 0.99021214, 0.997537, 0.002318843, 0.99130213, 0.65021]",0.997537
joy,The electron is first of all your concept of the electron. by T. Nhat Hanh ,sadness,"[0.13324063, 0.09134686, 0.09548346, 0.28993165, 0.5402175, 0.4035239]",0.5402175
surprise,Precalc pop quiz tomorrow -__- ,surprise,"[0.21716274, 0.1572171, 0.2600528, 0.7229227, 0.2264543, 0.92969537]",0.92969537
sadness,"I get all excited by these food advertisements, then I remember I'm giving up meat ",surprise,"[0.84654087, 0.039928257, 0.118435375, 0.22396469, 0.4674577, 0.95794964]",0.95794964
surprise,  I haven't told anyone the color yet gonna twipic tomorrow. Its for job tho gonna go back black ASAP! ,surprise,"[0.9649124, 0.7994634, 0.9460946, 0.3203771, 0.8717073, 0.98691094]",0.98691094
sadness,"So today's chances of early dismissal were looking great this morning, but they are not anymore. slowday blehh ihatemondays ",sadness,"[0.9581388, 0.9533146, 0.9839909, 0.0078013847, 0.99474853, 0.95061123]",0.99474853
joy,is done with a task she was worrying about! and she's proud of herself! ! ! ,surprise,"[0.054974757, 0.0124866, 0.019927941, 0.99824405, 0.006597599, 0.9983589]",0.9983589
surprise,Hair cut amp trim done with Now off to the airport! Woop woop. Oh thanks Josh for the ,surprise,"[0.024274606, 0.58146465, 0.16314653, 0.9975024, 0.05032596, 0.9981719]",0.9981719
