labels,text,expr_emo,prob_expr_emo,prob_max
surprise, I think Charlie should compete in the dog show next year. bang! ,surprise,"[0.8258727, 0.016161747, 0.4789458, 0.9280101, 0.37758273, 0.96427196]",0.96427196
joy,I'm just so happy and thankful right now just can't control it ,joy,"[0.00026480303, 0.00021137223, 0.0003575193, 0.9990397, 0.00020161225, 0.20633468]",0.9990397
anger,When you find the perfect journal article for your essay but have to pay to read it. Arggggggggggggh! ,anger,"[0.99511766, 0.99181765, 0.95365113, 0.0028964146, 0.98272866, 0.975574]",0.99511766
surprise,"gedoucht, nu klaarmaken eten en naar school met de auto! ! ",disgust,"[0.99812716, 0.99901235, 0.997687, 0.9871106, 0.9975787, 0.99500614]",0.99901235
anger,Ughhhhhhhhhh d vdd no veo la ora q sea enero. . . this kid is a friggin drag ,disgust,"[0.99726236, 0.9984913, 0.9946339, 0.0012865769, 0.99636865, 0.9886164]",0.9984913
surprise,my niece just screamed on the phone when I told her I'd see her tomorrow cuz she didn't think I was coming home until December ,anger,"[0.9747542, 0.9363932, 0.95060134, 0.032391787, 0.87913334, 0.93967307]",0.9747542
surprise,Have an amazingggg day everyone) I actually don't mind being up this early lol ,joy,"[0.116004795, 0.09288195, 0.03598525, 0.9738106, 0.003978287, 0.8998545]",0.9738106
sadness,Gah! Weird allergic reaction that closes my throat amp makes it difficult to swallow appears to have been triggered by cheese. ,fear,"[0.9549769, 0.9686119, 0.9699953, 0.00025347638, 0.8732826, 0.963948]",0.9699953
surprise,you know you're never at your am class when the people that sit on both sides of you say quotomg are you really here? quot ,surprise,"[0.95144427, 0.94699186, 0.9419213, 0.042580426, 0.9000031, 0.9948586]",0.9948586
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.49340895, 0.4928182, 0.016352555, 0.28562215, 0.9710576, 0.24900669]",0.9710576
joy,"May you be blessed with warmth in your home, in your heart, in your soul amp in your life. ~Irish blessing ",joy,"[0.0009474611, 0.0010620984, 0.0021213302, 0.95752746, 0.0012708378, 0.459707]",0.95752746
disgust,"Why does sex have to cross your mind? Cant you just think. . . Omg hes really happy with his BF. Nope. You me. Patethic, really. ",anger,"[0.9676821, 0.7648188, 0.21336424, 0.7086491, 0.032554377, 0.95289886]",0.9676821
sadness,"  If u ladies were close, I'd gladly share. Unfortunately I'll be eating over % of that cake solo dolo. ",sadness,"[0.85188234, 0.7048996, 0.35822454, 0.016405387, 0.9541694, 0.6109293]",0.9541694
sadness,I so don't feel good ( ,sadness,"[0.99248123, 0.996585, 0.9930969, 0.00017156385, 0.99685067, 0.83572674]",0.99685067
joy,☺ Oh sweet. . . RT  My honey's birthday in days. . . ♥ ,joy,"[0.0009368347, 0.0007118813, 0.009980629, 0.995152, 0.0034595465, 0.96361095]",0.995152
joy,Oh the of getting out of the shower in a heated house and towel and robe hot from the dryer. spoiled ,joy,"[0.8743255, 0.90140206, 0.5821427, 0.97718394, 0.26094583, 0.9310759]",0.97718394
fear,Privy Council email warns me desperate ppl leave baby seats on Hwy and throw egg at cars so they can carjack crimebill ,fear,"[0.9414789, 0.9698415, 0.99052644, 0.00019431041, 0.90786254, 0.38167048]",0.99052644
fear,Replaying moments of that dreadful week in August. . . first time I've really done this amp I feel some of the pain all over again. sad ,sadness,"[0.36136568, 0.9465892, 0.95263106, 0.0005057228, 0.9971846, 0.82990026]",0.9971846
joy, counting down the days till I see my family in South Africa brings me days to go ,sadness,"[0.02031465, 0.01039133, 0.78945965, 0.07362138, 0.92546517, 0.043863412]",0.92546517
fear,    heart rate rising ,fear,"[0.96431863, 0.24380732, 0.98922694, 0.061556533, 0.16150312, 0.98109657]",0.98922694
anger,WHY IS IT NECESSARY FOR PEOPLE TO YELL WHEN OTHERS ARE TRYING TO WRITE A PAPER? ! FRUSTRATION Some people clearly need a harder major ,disgust,"[0.9955065, 0.99557036, 0.38465568, 0.00021150184, 0.9282399, 0.97509354]",0.99557036
joy,Working the women's basketball game ,sadness,"[0.37608683, 0.3687576, 0.33701286, 0.40477565, 0.65593314, 0.6262261]",0.65593314
surprise, Pretty sure you need to breed your new pet squirrel and give me an offspring. to your dad. ,anger,"[0.94477713, 0.8602442, 0.93868256, 0.47682738, 0.8559877, 0.921034]",0.94477713
joy,"what a great start to the weekend. . . . my car wont start, batteries dead ",joy,"[0.7152091, 0.013095516, 0.5879779, 0.8481698, 0.009820736, 0.623391]",0.8481698
joy,jumping for is good exercise ) thanks  ,joy,"[0.00035383928, 0.00026428368, 0.0008775711, 0.67279184, 0.0006792944, 0.3231255]",0.67279184
disgust, Icing on the top was the video. Surreal amp sickening. It's interesting how things like this go viral. ,surprise,"[0.44380796, 0.9026388, 0.73389775, 0.00057064247, 0.017867789, 0.9077068]",0.9077068
joy,Nightmare is over! Pure at Commonwealth Stadium! Sure hope to see Matt Roark as the quotYquot at basketball game tonight. BBN  ,joy,"[0.46089062, 0.17277649, 0.86968106, 0.979091, 0.09103433, 0.8299896]",0.979091
disgust, it made my skin crawl. Does Sandusky WANT people to know he's guilty? ,disgust,"[0.9482675, 0.9943024, 0.9892049, 0.00017156288, 0.0051789754, 0.75540864]",0.9943024
sadness, T. T things like this lt--- shouldnt be tweeted by cute girls especially the pot smoking ones truth ,disgust,"[0.9247603, 0.9892936, 0.7143902, 0.0010883476, 0.7213002, 0.94836426]",0.9892936
surprise,awwww my pookie  Happy Birthday sweetie. ) im forsure gonna get you something from Hawaii ! hehe lt ya. ,joy,"[0.00047557795, 0.00046058465, 0.0045144106, 0.9937178, 0.010801775, 0.9658452]",0.9937178
joy," My son, Neil, REALLY loved the activity where the girls had to pull him across the room on a blanket! ",joy,"[0.01217903, 0.00038419812, 0.0044307588, 0.9698907, 0.12027369, 0.78307766]",0.9698907
anger,“For every minute you are angry you lose sixty seconds of happiness. ” — Ralph Waldo Emerson happiness ,joy,"[0.52874035, 0.0027099792, 0.007819151, 0.891115, 0.0015501168, 0.4781818]",0.891115
sadness,shit. . . i hit tweets just now. . . i didnt even notice when i hit ( ,surprise,"[0.951266, 0.9396735, 0.8708807, 0.1724709, 0.92217267, 0.98502874]",0.98502874
surprise, als je die ouwe kranten dan toch niet gebruikt. . . . . Mn oudste zoon kan ze wel gebruiken maken ,surprise,"[0.8781675, 0.81535506, 0.6911728, 0.0046480102, 0.6162902, 0.9726836]",0.9726836
joy,There is absolutely nothing sweeter than a year old dancing around singing quotPeace on Earth! quot ,joy,"[0.00027077278, 0.00032161127, 0.00075793656, 0.957264, 0.00056840276, 0.15888295]",0.957264
joy,Fireworks in my bedroom window! ! smallpleasures ,joy,"[0.51969135, 0.0061464, 0.10366895, 0.9883952, 0.001081737, 0.9710632]",0.9883952
surprise,"Took a trip to Belfast yesterday,visited the store  bought me a quotSurprise packquot It had a David Ngog poster in it ",surprise,"[0.19139795, 0.026606336, 0.1526117, 0.8942439, 0.30917853, 0.93788683]",0.93788683
disgust,"Oh how I hate the feeling of putting on a school uniform after a long break, ",disgust,"[0.9519958, 0.9907742, 0.92236304, 0.00031164513, 0.9829025, 0.62454724]",0.9907742
joy,To fill the hour -- that is happiness. ~ Ralph Emerson ,joy,"[0.000164966, 0.00019620736, 0.00016437499, 0.98954713, 0.00017579217, 0.04120748]",0.98954713
joy,"Morning! Today I'm sending off a client report for a house amp area history - Georgian house in Chelsea. And then, hard labour for days ",surprise,"[0.38488385, 0.37383986, 0.3906557, 0.13053685, 0.28689697, 0.58485985]",0.58485985
disgust,PnP loses any sort of even remote association with credibility when it has a virulent goof like Flanagan on the show ,disgust,"[0.90720797, 0.9790076, 0.59233975, 0.00051053375, 0.39789405, 0.85136896]",0.9790076
surprise,surprise surprise. . . . . . . someone said this to me and now m really curious to know abt it. . . . . . . huh ,surprise,"[0.8992048, 0.83204496, 0.82869554, 0.3915261, 0.78929704, 0.9965649]",0.9965649
joy,"“The which have always before me and filled me with are goodness, beauty, and truth. ”--Albert Einstein ",joy,"[0.00016746932, 0.00019276641, 0.00026079992, 0.9312579, 0.000569657, 0.039713655]",0.9312579
sadness,"Bus stop cigaret vending machines. even if you didn't smoke, you are now. ",surprise,"[0.64168483, 0.5309102, 0.5524435, 0.26669806, 0.43564177, 0.81806654]",0.81806654
joy,Wow. . And my whole week will be centered around music and playing music. ,surprise,"[0.055388477, 0.0038808212, 0.061876774, 0.78116655, 0.0058820164, 0.982534]",0.982534
fear,Just picked up the devil from his grandparent's house ,disgust,"[0.98162514, 0.9851667, 0.973445, 0.013857495, 0.95544994, 0.9458968]",0.9851667
joy,When your boyfriend takes a whole roll of toliet paper for yougtgtgtgtgtgt ) ,joy,"[0.8724455, 0.7730699, 0.6467513, 0.9540816, 0.8414999, 0.95035106]",0.9540816
joy,Tonight will be my only sleep until Friday night. ,sadness,"[0.7861428, 0.8212383, 0.9322392, 0.094719894, 0.94654614, 0.7776309]",0.94654614
fear,Worst in the world dropping my iphone in the TOLIET randomthought ,disgust,"[0.9783946, 0.9903762, 0.9661166, 0.00014708396, 0.98436534, 0.89774776]",0.9903762
anger,Freakin play station turning off PSN I had nothing to do for SO long ,anger,"[0.9932532, 0.9882442, 0.89670354, 0.63166714, 0.972192, 0.986548]",0.9932532
sadness,"Also, I was super close to buying a foosball table because it was such a good deal. But I don't have anywhere to keep it. ",sadness,"[0.8867246, 0.8442092, 0.8537561, 0.5409508, 0.94372505, 0.91084635]",0.94372505
surprise,when your mother still doesn't know you're coming home a day early. ohheymom shouldhaveansweredyourphone ,surprise,"[0.9336184, 0.869142, 0.9262274, 0.07506969, 0.9362011, 0.9676719]",0.9676719
surprise,Why am I surprised that not lots of tweeters who are not tweeting today? ,surprise,"[0.51612407, 0.44673774, 0.57164437, 0.006486521, 0.60881317, 0.9160963]",0.9160963
surprise,"i'm getting you the same thing you got me on my birthday, nothing, not even a cake ",joy,"[0.406096, 0.15656687, 0.15755132, 0.8431601, 0.37679416, 0.13676412]",0.8431601
surprise,"Manchester United eliminated in the Champions League, woaw manu cl ",sadness,"[0.99226296, 0.9956773, 0.9833054, 0.06439883, 0.9978574, 0.9949261]",0.9978574
surprise,"Daniel Tosh live. Excited, but not as much as Evan. happybirthday ",joy,"[0.0108159585, 0.0006148527, 0.0015201075, 0.9677213, 0.0008052169, 0.90011567]",0.9677213
joy,can't wear a skirt tomorrow because the high is going to be º. ,fear,"[0.89351517, 0.90352297, 0.9464838, 0.012266046, 0.93503267, 0.92871344]",0.9464838
disgust,No lady starbucks is not your fucking living room so put your shoes back on and sit up in that chair ,anger,"[0.9973807, 0.99660873, 0.9078423, 0.0004752523, 0.9157927, 0.97427577]",0.9973807
fear,"could be a negative as well as a positive! When it deters u in doing wrong, embrace it. If it deters u in pursuin dreams, fuck it! ",surprise,"[0.6844133, 0.17051473, 0.38096976, 0.072669685, 0.2638451, 0.7536768]",0.7536768
joy,  I forgot the password to mani. so Yeah ( ,sadness,"[0.85406363, 0.73216003, 0.9040794, 0.1971205, 0.94877625, 0.91281646]",0.94877625
sadness,I was so determined not to lose the first Chapstick I ever bought. I have failed. ,sadness,"[0.9069995, 0.866569, 0.88301796, 0.023814334, 0.9429091, 0.91925687]",0.9429091
sadness,I feel physically sick after the way that ended. ,disgust,"[0.99229103, 0.9980044, 0.9887072, 0.000187067, 0.99120086, 0.9632665]",0.9980044
surprise,"Only ninety minutes left of work, I hope she likes her little gift bag iloveher ",joy,"[0.14180796, 0.001458718, 0.25789648, 0.9709699, 0.19464132, 0.43503264]",0.9709699
joy,Today is the big day ! I get to swim times m. ,joy,"[0.6307565, 0.08903645, 0.83866054, 0.9810544, 0.0037226812, 0.89977396]",0.9810544
joy,Goodmorning sunshines ! ) woke up to my dog getting ready to have puppies this morning amp I don't feel good. ,surprise,"[0.93011606, 0.73867464, 0.8674689, 0.83174926, 0.8676433, 0.97496414]",0.97496414
joy,im back my phone went dead . ,sadness,"[0.8544218, 0.7390613, 0.8422309, 0.08445514, 0.925969, 0.918632]",0.925969
surprise,i made bux singn Christmas carols to some kidz tonight ! ! ,joy,"[0.005974313, 0.0013059027, 0.002253142, 0.9722296, 0.017940113, 0.62336385]",0.9722296
sadness, didnt notice you wanted to watch taylor swift dominate the AMA's more then you wanted to watch me slay dragons. . . ,surprise,"[0.9675661, 0.92419374, 0.7097539, 0.003925888, 0.80525607, 0.9825661]",0.9825661
surprise,   OH. MY. GAWD. . . . u guys like marianas trench? ? I met them in columbus earlier this year D D ,surprise,"[0.9595429, 0.9376582, 0.9806434, 0.5694011, 0.9761422, 0.9957777]",0.9957777
anger,I'm nothing compared to ? ? ? ? But wat I was has gone wat I am is nothing n all I got left with was pure n hate feelings for everythin ,disgust,"[0.9947292, 0.99544793, 0.8954454, 0.00020577967, 0.98938775, 0.940067]",0.99544793
fear,"not afraid of tomorrow, for I have seen yesterday and I love today lessquot ",joy,"[0.019213744, 0.027935043, 0.02932403, 0.98063433, 0.28481832, 0.39475003]",0.98063433
anger, hulu will not allow me to watch the new episode of glee! ! ! ,disgust,"[0.98488903, 0.98675793, 0.9358985, 0.3381569, 0.9851386, 0.98034334]",0.98675793
sadness,"Well, My car is total wrecked. . Miss it already. . Pff. . ",sadness,"[0.95558876, 0.9300707, 0.84410185, 0.0042088237, 0.9830731, 0.9106786]",0.9830731
sadness,I'm really not looking forward to this five day weekend. I can hardly make it a regular weekend without you. ,anger,"[0.9827436, 0.9792571, 0.94436485, 0.00060979504, 0.9758858, 0.7971095]",0.9827436
sadness, you hate too hard to love me. ,disgust,"[0.9831225, 0.98451567, 0.95946443, 0.0030943188, 0.9814895, 0.9353749]",0.98451567
joy, yep! Woopwoop Othello! I'm going to be doing english literally all day. . . excluding last lesson. All night tomo. . ,joy,"[0.7590394, 0.15753807, 0.6926511, 0.98768264, 0.12491704, 0.95784587]",0.98768264
fear,"Bro doesnt slow at sharp turns, feels lik a roller coaster, pray for me ",fear,"[0.9699581, 0.66887695, 0.9957212, 0.0034134684, 0.9765846, 0.96993726]",0.9957212
sadness,I miss all the summer nights when Keegan was here all the time! ! ! ,sadness,"[0.92885166, 0.6841418, 0.41417086, 0.040877614, 0.9965005, 0.8105395]",0.9965005
joy,"I'm ready for Thursday. No work, good food, and weird looks from family members. ",joy,"[0.7163411, 0.7108792, 0.36598706, 0.90410185, 0.20365699, 0.88312143]",0.90410185
joy,This train ride back is long then straight on the tube to work ,fear,"[0.7451918, 0.5778112, 0.8122529, 0.024705747, 0.751188, 0.6081525]",0.8122529
joy,"The truest greatness lies in being kind, the truest wisdom in a happy mind. Ella Wheeler Wilcox peace loa ",joy,"[0.0005476351, 0.00050967187, 0.0024183139, 0.9716545, 0.002945542, 0.34648445]",0.9716545
sadness,Changed my twitter name because  said people might find out were in love ( ,fear,"[0.49428752, 0.001616219, 0.9534675, 0.004732401, 0.607678, 0.74460757]",0.9534675
joy,in the hands of God this morning even when I am tired! ! ,joy,"[0.31958464, 0.18509583, 0.76651615, 0.85025144, 0.6606075, 0.8454753]",0.85025144
disgust, guh n tha was in the cafe soo jus imagine how i felt o_O ,surprise,"[0.9929853, 0.9879502, 0.9752025, 0.99236166, 0.9928852, 0.99358386]",0.99358386
anger,"Terrible quarterbacking, strong defensive efforts and strong-legged kicking Good football game ",joy,"[0.62859803, 0.718512, 0.040151022, 0.73417544, 0.5238923, 0.7161821]",0.73417544
joy,"SMH. . . lol RT  Best part about living in Portmore, I get to leave my house at am! D sarcastic smile ",joy,"[0.9329531, 0.61642, 0.107207276, 0.9821453, 0.059205376, 0.98055935]",0.9821453
surprise,Nieuwe hoesje gekregen voor iPod. nu wachten op kerst en dan krijg ik Ajax training pak XD ,surprise,"[0.93341833, 0.8510779, 0.72313327, 0.92485493, 0.59773487, 0.97955036]",0.97955036
surprise, happy birthday best friend ,joy,"[0.0003439483, 0.00021663202, 0.00044483872, 0.99517727, 0.0003762609, 0.42663482]",0.99517727
anger,Angry people’s perceptions are real to THEM - your opinion is irrelevant. ,anger,"[0.9642099, 0.9150763, 0.6864139, 0.00039398778, 0.050031565, 0.66078734]",0.9642099
sadness,when your celebrity boyfriend has no idea that you even exist ,surprise,"[0.78380835, 0.68069, 0.78361976, 0.2824309, 0.8973139, 0.9542684]",0.9542684
joy,It is not that makes us Grateful. It is Gratitude that makes us Joyful. - David Rast Quote || RT  ,joy,"[0.001285622, 0.001349915, 0.0015879945, 0.935046, 0.0016418947, 0.7063526]",0.935046
joy,im bout too crush like shit mane . ,disgust,"[0.99726593, 0.9980819, 0.99570495, 0.00087797176, 0.99617153, 0.9641719]",0.9980819
anger,-  beat the amp I lost umbrella no. (I always forget to grab my umbrella dammit) ,sadness,"[0.9818652, 0.94997305, 0.967003, 0.009306188, 0.9879303, 0.9733815]",0.9879303
joy,"Thank you FATHER for a beautiful, sunny Sunday morning. . . . . happiness love ",joy,"[0.00026414994, 0.00024318162, 0.0003787861, 0.99486095, 0.000332002, 0.42386243]",0.99486095
joy,Find what makes you wake up in the morning and tie yourself to it because as long as it lives you live ,joy,"[0.05786464, 0.0015221376, 0.14889757, 0.44309238, 0.062097378, 0.3614574]",0.44309238
surprise,"I survived MA class. Failed to attend our first day and guess what, I was supposed to report today. ",surprise,"[0.83178717, 0.28338808, 0.51226974, 0.07816036, 0.7326753, 0.9150818]",0.9150818
surprise,"come on parents, lets leave a little in Christmas and not leave Amazon tabs up on the computer. . . ",surprise,"[0.83963317, 0.86435676, 0.80850446, 0.60649866, 0.87672544, 0.9024097]",0.9024097
surprise,"Dan pasti akan sadis, semoga semuanya akan sadis. . sukses Mr. Sadiss RT  Menunggu email sadis dari band sadis . . . ",sadness,"[0.67169297, 0.50482583, 0.7388227, 0.39412448, 0.9963744, 0.88702923]",0.9963744
sadness,I really dislike that its getting dark so early. ,disgust,"[0.98557913, 0.9918065, 0.9403739, 0.00046436707, 0.9904598, 0.7785038]",0.9918065
joy,"Although nothing special happened today, I think it's been one of the greatest days ever. Thanks Big Man! ! ",joy,"[0.009138379, 0.0070463354, 0.25252974, 0.991484, 0.0038144197, 0.8840888]",0.991484
sadness,I remember Mitzy dancing around my feet as I hallucinated vividly on some rather nice mushrooms. I felt very entwined with her. ,joy,"[0.011612354, 0.0071025523, 0.06802553, 0.83381456, 0.04342772, 0.72269976]",0.83381456
joy,"El dia de mi Cumpleaños y en el medico acompañando a mi Jajajajaa , esto son . . Cosasquepasan! ",surprise,"[0.974113, 0.98562104, 0.96824384, 0.9810183, 0.9904383, 0.99049956]",0.99049956
disgust,"drunk people talking about how people with specific fetishes are disgusting. well, i'm disgusted. ",disgust,"[0.992378, 0.9986041, 0.9212028, 0.0003313415, 0.8557171, 0.96790725]",0.9986041
anger,Am A Frustrated Kid That's Why Am Easily Pissed Off FuckTheWorld ,anger,"[0.9987602, 0.9955575, 0.107446454, 0.00017505635, 0.40662244, 0.1893892]",0.9987602
joy,Completely forgetting about your oral is not a good ideaa. . . ,surprise,"[0.836584, 0.90788496, 0.89310503, 0.0022242586, 0.82835436, 0.91048104]",0.91048104
joy,Feeling for the wonderful organizations we partner with and the work they do for in need.  amp  ,joy,"[0.00026440795, 0.0006591709, 0.0030683633, 0.9549921, 0.35704023, 0.12428048]",0.9549921
fear,Sumo chops by Johnny Goodtime FIVE STAR MATCH! ! ! ,joy,"[0.8855663, 0.30281863, 0.3125388, 0.97322154, 0.056856956, 0.9492899]",0.97322154
joy,when my iris has a red circle around it i think that means my contact aint going in tomorrow . . . ,sadness,"[0.8997124, 0.79527134, 0.9421142, 0.00040577725, 0.96466887, 0.7953747]",0.96466887
joy,Break! There's something special about you. What is it? Think about what is special amp wonderful about YOU. LJB ,surprise,"[0.5415862, 0.027025703, 0.6167185, 0.8456157, 0.42097083, 0.961593]",0.961593
surprise, will be home tomorrow lad. . Miss sister sledge haha  ,anger,"[0.9866224, 0.9776923, 0.91790307, 0.85999393, 0.97822285, 0.98659307]",0.9866224
joy,on my practical time to nap until spending more hours in the library ,surprise,"[0.018215947, 0.11432919, 0.2661907, 0.14712167, 0.45611894, 0.5240401]",0.5240401
joy,is now officially the owner of an apartment! fb jh ,joy,"[0.16834475, 0.012875755, 0.0426572, 0.9768654, 0.008691083, 0.81280077]",0.9768654
joy,A hook underpass blocked due to breakdown - delays of minutes avoid delays ,sadness,"[0.5781786, 0.5004906, 0.86526316, 0.0003529687, 0.8735803, 0.73911685]",0.8735803
joy, Hehe. I was also tempted to do so. I love it. Don't want to get out of them. ,joy,"[0.21170145, 0.0038645882, 0.07747751, 0.92515296, 0.034559246, 0.7330571]",0.92515296
surprise,Moms been ridin dirty since march. . . . Pendot fucked up  ,disgust,"[0.98672247, 0.9942794, 0.95248103, 0.0033895562, 0.9836031, 0.9375143]",0.9942794
sadness, im jealous. i lost mine ,surprise,"[0.74627477, 0.0017334975, 0.02413702, 0.35806167, 0.023514695, 0.92821795]",0.92821795
joy, what brings me is seeing my boyfriend's amp family's faces when I've not seen them for weeks. The little things matter ). ,joy,"[0.05108565, 0.0052528954, 0.1480081, 0.97935265, 0.6213415, 0.88661325]",0.97935265
sadness,Unfortunately uploading all those pics (approx. ) has exhausted my monthly cap! ,sadness,"[0.8255425, 0.8433888, 0.41487744, 0.0006157418, 0.9684965, 0.54467833]",0.9684965
sadness,"Tears is just tears if its because of love. But it'll be special tears if its because of un-Lucky girl. ), ",surprise,"[0.0030280105, 0.0034987123, 0.015220873, 0.23843716, 0.38809246, 0.56001055]",0.56001055
sadness,Watching the state football game. We should be there playing whitehaven. ,joy,"[0.39652073, 0.10169906, 0.4538682, 0.81965876, 0.36976025, 0.76113695]",0.81965876
surprise,good morning world what do you have planned for me today ,surprise,"[0.01361835, 0.00026846337, 0.13928914, 0.89151645, 0.00025712824, 0.9737858]",0.9737858
joy,This Thursday is early release and what am I doing? Babysitting. . . ,surprise,"[0.7776159, 0.44937748, 0.72317785, 0.4713181, 0.8138204, 0.9590772]",0.9590772
fear,Fearful heart? why do u worry? Trust that your God will come and save you! being the KEY action! Jesus Jesustweeters ,fear,"[0.023038927, 0.060108908, 0.9927055, 0.024324412, 0.84963346, 0.797166]",0.9927055
joy," ←TY♥ for visiting my web site, really your support and feedback, such a to receive your tweet! ! Big Hugs! ",joy,"[0.00046828724, 0.00041959592, 0.0037282598, 0.9858807, 0.0011052182, 0.8013591]",0.9858807
joy,Words from my homie n CALI(LA) RT   we wear the crown cuz we deserve it! ,joy,"[0.3655341, 0.001446091, 0.0046892855, 0.9909759, 0.0020724947, 0.054872632]",0.9909759
fear,Any eater out there? Make this trend if you agree and care about what you eat! of food ,joy,"[0.012071147, 0.0016406524, 0.0039884876, 0.84654397, 0.009930143, 0.54920816]",0.84654397
fear,On le croyait mort. . . Il revient pour se venger! quot et la bataille du streamingquot bientôt sur vos écrans. ,fear,"[0.9968004, 0.99412847, 0.9977308, 0.66013813, 0.9974482, 0.9914205]",0.9977308
sadness,Washington vs. Toronto. Tie game the last time I saw it. My cousin betted against the leafs ( ,sadness,"[0.60182345, 0.65012854, 0.8421927, 0.11852342, 0.8924643, 0.88493043]",0.8924643
surprise,pretty good mood for a tuesday night ,joy,"[0.0003332483, 0.00030788424, 0.00057328545, 0.99376124, 0.00050983083, 0.089003615]",0.99376124
fear,"When youre and scared for so long, your and pain turn to hate and the hate starts to change the world. replace hate with love ",fear,"[0.5371693, 0.5115765, 0.79241234, 0.003639815, 0.6099787, 0.26689285]",0.79241234
joy,Last day of u tutor for the rest of the year ) ,sadness,"[0.7740394, 0.7212049, 0.7027106, 0.31603423, 0.97749925, 0.86571074]",0.97749925
fear, Maybe creative and sexy at the same time maybe. It just makes me get a visual of an octopus where a woman's poon should be. ,surprise,"[0.032368496, 0.2902127, 0.04662004, 0.0019999128, 0.002142244, 0.49009073]",0.49009073
sadness,Glad to have him back but  is leaving already after days. ,joy,"[0.012926531, 0.00048376305, 0.0026684362, 0.9591533, 0.0065661776, 0.7063772]",0.9591533
joy,Catching up on American Horror Story and filling out my FAFSA ,surprise,"[0.013346656, 0.064272135, 0.19696605, 0.12228285, 0.054060392, 0.3227634]",0.3227634
joy,First the Packers win then The GODFATHER On AMC Both On Thanksgiving Day? I Knowd Dayz A Gawd! ! ,surprise,"[0.99612916, 0.99415815, 0.99374676, 0.97963905, 0.96786726, 0.99765825]",0.99765825
joy,another day and another couple of peado's to block ,anger,"[0.9415852, 0.91973966, 0.87515444, 0.0011129429, 0.8200256, 0.6707995]",0.9415852
sadness,"quotDisruptivequot is overused in startup business, me having / of my usual bandwidth is for real. ",surprise,"[0.87760603, 0.632288, 0.6250954, 0.039768796, 0.28609452, 0.9459379]",0.9459379
sadness,When you wanna text a girl but there's no reply for days. ,sadness,"[0.7974176, 0.6481328, 0.5810126, 0.0074326564, 0.8170647, 0.7530456]",0.8170647
surprise,Helpful cops! ! Wow they still exist! ! and ,surprise,"[0.006618543, 0.00056799746, 0.04085922, 0.96910167, 0.029830426, 0.99685514]",0.99685514
sadness,I had a dream last night and its been the fifth time i had it and every time i have i loose sumeone close to me hope everyone ok ,sadness,"[0.9157836, 0.6630611, 0.98506653, 0.0002850958, 0.9887263, 0.8050514]",0.9887263
surprise,"Bought everyones christmas presents,I bought copys of  Under the mistletoe, Can't wait to see their faces smiles ",joy,"[0.000916639, 0.00056295557, 0.0007631407, 0.9894187, 0.0005388914, 0.106986254]",0.9894187
joy,is not something that can be stolen from you. You can put it down and walk away from it. It's a choice. Picking mine back up. ,anger,"[0.35901484, 0.1163548, 0.33936298, 0.10668508, 0.20215836, 0.26495668]",0.35901484
anger,DONT PUT VERIFIED IN YOUR NAME IF YOU ONLY HAVE FOLLOWERS. YOU ARE NOT VERIFIED NOR WILL YOU EVER BE. ,anger,"[0.9283749, 0.8966001, 0.9052559, 0.014025223, 0.87126553, 0.82015055]",0.9283749
anger,when someone is punching the printer in the computer lab because of a paper jam. ,anger,"[0.98551524, 0.87291485, 0.85245585, 0.0016932195, 0.7658784, 0.7754509]",0.98551524
sadness,"It takes know what happiness is, noise appreciate silence, amp absence value presence. ~The Only Way Is Up hope ",surprise,"[0.011782278, 0.0027033032, 0.0037625222, 0.10589108, 0.0024340556, 0.7864565]",0.7864565
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.49340895, 0.4928182, 0.016352555, 0.28562215, 0.9710576, 0.24900669]",0.9710576
joy,Looking forward to being treated by my favorite nurse and not having to explain how to use the needle.  ,joy,"[0.029050529, 0.0033109307, 0.017099105, 0.9596978, 0.0042684637, 0.4801516]",0.9596978
joy,Leave My Past In The PAST ,sadness,"[0.8915801, 0.83727974, 0.71807635, 0.011661532, 0.9454893, 0.41917568]",0.9454893
joy,Pensar que la semana que viene termino la mayoria de mis clases me dan ganas de llorar de felicidad. ,joy,"[0.14096516, 0.04268185, 0.16269644, 0.99724555, 0.9721106, 0.8243648]",0.99724555
sadness,I ask Taylors brother if he can catch before I throw him his charger n then i throw it the complete wrong way ,anger,"[0.9750769, 0.92493886, 0.7761166, 0.009999125, 0.8636604, 0.9448084]",0.9750769
sadness,Why is my Christmas spirit so delayed this year? ,surprise,"[0.8858132, 0.19713014, 0.40617222, 0.001497856, 0.9576368, 0.9729699]",0.9729699
anger,lt~~~~ If she worth some den she definitely worth some effort ,surprise,"[0.25982937, 0.019230725, 0.41763696, 0.67582643, 0.4854254, 0.86962754]",0.86962754
joy,"And the Angel said to them Fear not for, behold, I bring you good tidings of great joy, which will be to all people AdventSunday fb ",joy,"[0.000113709815, 0.00020988929, 0.038468264, 0.99067336, 0.00015290007, 0.3383277]",0.99067336
sadness,-my phone is about to die my laptop is about to die ,fear,"[0.9629519, 0.93732303, 0.9914909, 0.00025688714, 0.990131, 0.86563414]",0.9914909
joy,Have a special stone or style in mind? Let's work together and design the perfect for you and yours! btv vt ,joy,"[0.0144703975, 0.004959599, 0.012966102, 0.8718376, 0.0075231637, 0.43249896]",0.8718376
