labels,text,expr_emo,prob_expr_emo,prob_max
joy,I'm just so happy and thankful right now just can't control it ,joy,"[0.0003878825, 0.00023789826, 0.00039589097, 0.9979571, 0.0002973869, 0.024888739]",0.9979571
anger,When you find the perfect journal article for your essay but have to pay to read it. Arggggggggggggh! ,anger,"[0.9975266, 0.9964013, 0.86306876, 0.0014394358, 0.97073585, 0.81042093]",0.9975266
surprise,"gedoucht, nu klaarmaken eten en naar school met de auto! ! ",surprise,"[0.98378927, 0.941128, 0.799953, 0.9544114, 0.031559948, 0.9856306]",0.9856306
anger,Ughhhhhhhhhh d vdd no veo la ora q sea enero. . . this kid is a friggin drag ,disgust,"[0.9925808, 0.9972383, 0.44202358, 0.000960227, 0.9902374, 0.83688694]",0.9972383
surprise,my niece just screamed on the phone when I told her I'd see her tomorrow cuz she didn't think I was coming home until December ,surprise,"[0.9606844, 0.2638194, 0.9867203, 0.85492826, 0.15627941, 0.9926197]",0.9926197
surprise,Have an amazingggg day everyone) I actually don't mind being up this early lol ,joy,"[0.0038260138, 0.0017736455, 0.0044011096, 0.98885894, 0.0014278134, 0.83671135]",0.98885894
sadness,Gah! Weird allergic reaction that closes my throat amp makes it difficult to swallow appears to have been triggered by cheese. ,disgust,"[0.9961593, 0.99718684, 0.9916436, 0.0005640459, 0.98041487, 0.9895018]",0.99718684
surprise,you know you're never at your am class when the people that sit on both sides of you say quotomg are you really here? quot ,surprise,"[0.6673957, 0.6625338, 0.7430969, 0.0052382974, 0.35196844, 0.99202615]",0.99202615
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",disgust,"[0.2085577, 0.7987337, 0.008064494, 0.05392823, 0.21166602, 0.082556754]",0.7987337
joy,"May you be blessed with warmth in your home, in your heart, in your soul amp in your life. ~Irish blessing ",joy,"[0.0005446549, 0.00034420876, 0.00065518345, 0.7964008, 0.0006035408, 0.04259351]",0.7964008
disgust,"Why does sex have to cross your mind? Cant you just think. . . Omg hes really happy with his BF. Nope. You me. Patethic, really. ",surprise,"[0.7724777, 0.7443459, 0.16178553, 0.87832737, 0.06027354, 0.9612744]",0.9612744
sadness,"  If u ladies were close, I'd gladly share. Unfortunately I'll be eating over % of that cake solo dolo. ",sadness,"[0.32640716, 0.082119554, 0.15514596, 0.02429974, 0.9390519, 0.6245369]",0.9390519
sadness,I so don't feel good ( ,sadness,"[0.43954304, 0.976354, 0.95275307, 0.00040425945, 0.9981231, 0.5428723]",0.9981231
joy,☺ Oh sweet. . . RT  My honey's birthday in days. . . ♥ ,joy,"[0.00058953237, 0.0003632509, 0.00084900856, 0.9974095, 0.0011632147, 0.8803279]",0.9974095
joy,Oh the of getting out of the shower in a heated house and towel and robe hot from the dryer. spoiled ,disgust,"[0.47019774, 0.9447169, 0.58471775, 0.07634115, 0.11082378, 0.5293554]",0.9447169
fear,Privy Council email warns me desperate ppl leave baby seats on Hwy and throw egg at cars so they can carjack crimebill ,fear,"[0.7874365, 0.49448684, 0.98831266, 0.00074185396, 0.03118862, 0.01407763]",0.98831266
fear,Replaying moments of that dreadful week in August. . . first time I've really done this amp I feel some of the pain all over again. sad ,sadness,"[0.0025493552, 0.04188302, 0.417602, 0.00051468494, 0.9988563, 0.99110436]",0.9988563
joy, counting down the days till I see my family in South Africa brings me days to go ,joy,"[0.053977486, 0.012839634, 0.04528506, 0.7551932, 0.33579335, 0.14193948]",0.7551932
fear,    heart rate rising ,fear,"[0.6125758, 0.08338669, 0.9588005, 0.20718177, 0.5054811, 0.82524776]",0.9588005
anger,WHY IS IT NECESSARY FOR PEOPLE TO YELL WHEN OTHERS ARE TRYING TO WRITE A PAPER? ! FRUSTRATION Some people clearly need a harder major ,disgust,"[0.9946049, 0.9982638, 0.25532144, 0.0018096097, 0.014527337, 0.39103216]",0.9982638
joy,Working the women's basketball game ,surprise,"[0.24830712, 0.1520336, 0.16036572, 0.0363005, 0.19950414, 0.5254291]",0.5254291
surprise, Pretty sure you need to breed your new pet squirrel and give me an offspring. to your dad. ,anger,"[0.75836855, 0.021243535, 0.078494504, 0.0019600247, 0.02809766, 0.20567381]",0.75836855
joy,"what a great start to the weekend. . . . my car wont start, batteries dead ",surprise,"[0.52694434, 0.541122, 0.6871237, 0.036425877, 0.25771213, 0.8901214]",0.8901214
joy,jumping for is good exercise ) thanks  ,joy,"[0.0146056125, 0.0006985751, 0.009214188, 0.9210392, 0.001974744, 0.39831004]",0.9210392
disgust, Icing on the top was the video. Surreal amp sickening. It's interesting how things like this go viral. ,surprise,"[0.4177223, 0.987587, 0.92586, 0.0012565929, 0.89168626, 0.9903869]",0.9903869
joy,Nightmare is over! Pure at Commonwealth Stadium! Sure hope to see Matt Roark as the quotYquot at basketball game tonight. BBN  ,surprise,"[0.22506565, 0.011171304, 0.46426088, 0.8277737, 0.029881876, 0.86651653]",0.86651653
disgust, it made my skin crawl. Does Sandusky WANT people to know he's guilty? ,disgust,"[0.83891934, 0.9939282, 0.9810999, 0.002439167, 0.030937502, 0.81290245]",0.9939282
sadness, T. T things like this lt--- shouldnt be tweeted by cute girls especially the pot smoking ones truth ,disgust,"[0.8821494, 0.952258, 0.31877226, 0.0016626138, 0.4959411, 0.3355371]",0.952258
surprise,awwww my pookie  Happy Birthday sweetie. ) im forsure gonna get you something from Hawaii ! hehe lt ya. ,joy,"[0.0009666368, 0.00068562664, 0.0073812376, 0.99163157, 0.024827894, 0.65298474]",0.99163157
joy," My son, Neil, REALLY loved the activity where the girls had to pull him across the room on a blanket! ",joy,"[0.032680694, 0.0009609081, 0.0069762645, 0.9698038, 0.0019020522, 0.8136174]",0.9698038
anger,“For every minute you are angry you lose sixty seconds of happiness. ” — Ralph Waldo Emerson happiness ,joy,"[0.7680754, 0.004336416, 0.018456843, 0.9701208, 0.0019003141, 0.39793196]",0.9701208
sadness,shit. . . i hit tweets just now. . . i didnt even notice when i hit ( ,surprise,"[0.9333477, 0.9837826, 0.9637895, 0.0011832821, 0.9209895, 0.99679476]",0.99679476
surprise, als je die ouwe kranten dan toch niet gebruikt. . . . . Mn oudste zoon kan ze wel gebruiken maken ,anger,"[0.91089976, 0.8961589, 0.8931005, 0.018058557, 0.8964683, 0.8861828]",0.91089976
joy,There is absolutely nothing sweeter than a year old dancing around singing quotPeace on Earth! quot ,joy,"[0.00061970844, 0.0003883322, 0.0011780142, 0.9817722, 0.0010494922, 0.08613985]",0.9817722
joy,Fireworks in my bedroom window! ! smallpleasures ,surprise,"[0.34044713, 0.0041063414, 0.049674317, 0.991576, 0.00069272413, 0.99258876]",0.99258876
surprise,"Took a trip to Belfast yesterday,visited the store  bought me a quotSurprise packquot It had a David Ngog poster in it ",surprise,"[0.09312143, 0.017539408, 0.13371229, 0.75483817, 0.014555236, 0.99115634]",0.99115634
disgust,"Oh how I hate the feeling of putting on a school uniform after a long break, ",disgust,"[0.6090078, 0.9972721, 0.98274094, 0.0005053701, 0.9964637, 0.709545]",0.9972721
joy,To fill the hour -- that is happiness. ~ Ralph Emerson ,joy,"[0.0012326821, 0.0005251842, 0.0011582475, 0.98408645, 0.0007331284, 0.2601408]",0.98408645
joy,"Morning! Today I'm sending off a client report for a house amp area history - Georgian house in Chelsea. And then, hard labour for days ",surprise,"[0.014041666, 0.0037147102, 0.044927254, 0.046439137, 0.00531652, 0.3041377]",0.3041377
disgust,PnP loses any sort of even remote association with credibility when it has a virulent goof like Flanagan on the show ,disgust,"[0.8289176, 0.96027315, 0.55611885, 0.0077188956, 0.27240193, 0.48032638]",0.96027315
surprise,surprise surprise. . . . . . . someone said this to me and now m really curious to know abt it. . . . . . . huh ,surprise,"[0.023082597, 0.004767042, 0.009967023, 0.025385676, 0.031111453, 0.99248976]",0.99248976
joy,"“The which have always before me and filled me with are goodness, beauty, and truth. ”--Albert Einstein ",joy,"[0.0010870643, 0.00037855562, 0.0013084275, 0.9037296, 0.0012512136, 0.25273782]",0.9037296
sadness,"Bus stop cigaret vending machines. even if you didn't smoke, you are now. ",surprise,"[0.23754492, 0.11859528, 0.13956058, 0.015727017, 0.080188185, 0.25557375]",0.25557375
joy,Wow. . And my whole week will be centered around music and playing music. ,surprise,"[0.0074853017, 0.0017057412, 0.005342212, 0.8446167, 0.008873343, 0.9978136]",0.9978136
fear,Just picked up the devil from his grandparent's house ,disgust,"[0.9670734, 0.98618317, 0.93700284, 0.10888451, 0.4839586, 0.901165]",0.98618317
joy,When your boyfriend takes a whole roll of toliet paper for yougtgtgtgtgtgt ) ,surprise,"[0.6949603, 0.60196245, 0.4123662, 0.78962517, 0.372818, 0.9661899]",0.9661899
joy,Tonight will be my only sleep until Friday night. ,fear,"[0.28166652, 0.17004713, 0.8343815, 0.010420447, 0.7605126, 0.7460461]",0.8343815
fear,Worst in the world dropping my iphone in the TOLIET randomthought ,disgust,"[0.9110085, 0.98146284, 0.9662762, 0.0024733054, 0.9462465, 0.945859]",0.98146284
anger,Freakin play station turning off PSN I had nothing to do for SO long ,anger,"[0.9928249, 0.9925995, 0.9699248, 0.0067695747, 0.72171503, 0.9836309]",0.9928249
sadness,"Also, I was super close to buying a foosball table because it was such a good deal. But I don't have anywhere to keep it. ",surprise,"[0.19464107, 0.016168408, 0.28033707, 0.15801863, 0.4892776, 0.52954185]",0.52954185
surprise,when your mother still doesn't know you're coming home a day early. ohheymom shouldhaveansweredyourphone ,surprise,"[0.94882435, 0.7283372, 0.6136551, 0.0040894137, 0.89503354, 0.9907906]",0.9907906
surprise,Why am I surprised that not lots of tweeters who are not tweeting today? ,surprise,"[0.16103871, 0.0143852495, 0.1745176, 0.016299373, 0.14582044, 0.99224395]",0.99224395
surprise,"i'm getting you the same thing you got me on my birthday, nothing, not even a cake ",sadness,"[0.702459, 0.3484706, 0.30545905, 0.0024362912, 0.7612112, 0.44922817]",0.7612112
surprise,"Manchester United eliminated in the Champions League, woaw manu cl ",sadness,"[0.98044246, 0.9896241, 0.98255646, 0.003336831, 0.99825424, 0.9966934]",0.99825424
surprise,"Daniel Tosh live. Excited, but not as much as Evan. happybirthday ",joy,"[0.0008781026, 0.0005499925, 0.0006927119, 0.9957942, 0.00063419045, 0.060940377]",0.9957942
joy,can't wear a skirt tomorrow because the high is going to be º. ,surprise,"[0.4670217, 0.30848297, 0.7751266, 0.018651513, 0.6322116, 0.8450574]",0.8450574
disgust,No lady starbucks is not your fucking living room so put your shoes back on and sit up in that chair ,anger,"[0.98534936, 0.9731112, 0.52327174, 0.02456014, 0.5364536, 0.9524048]",0.98534936
fear,"could be a negative as well as a positive! When it deters u in doing wrong, embrace it. If it deters u in pursuin dreams, fuck it! ",disgust,"[0.1341046, 0.14206702, 0.06376119, 0.019602582, 0.04454005, 0.10861147]",0.14206702
joy,  I forgot the password to mani. so Yeah ( ,joy,"[0.49865806, 0.13128753, 0.5385519, 0.97096384, 0.4009501, 0.9561005]",0.97096384
sadness,I was so determined not to lose the first Chapstick I ever bought. I have failed. ,sadness,"[0.8491023, 0.8476492, 0.914009, 0.0018166647, 0.971413, 0.95606345]",0.971413
sadness,I feel physically sick after the way that ended. ,disgust,"[0.95699316, 0.9977071, 0.987491, 0.0005307324, 0.9810239, 0.94512826]",0.9977071
surprise,"Only ninety minutes left of work, I hope she likes her little gift bag iloveher ",surprise,"[0.012908292, 0.0010384169, 0.4784853, 0.4928345, 0.35312623, 0.6078811]",0.6078811
joy,Today is the big day ! I get to swim times m. ,joy,"[0.06679881, 0.0013826591, 0.009665007, 0.9863071, 0.0008747726, 0.9467198]",0.9863071
joy,Goodmorning sunshines ! ) woke up to my dog getting ready to have puppies this morning amp I don't feel good. ,surprise,"[0.01939465, 0.4611248, 0.75709146, 0.48060882, 0.6527594, 0.8205686]",0.8205686
joy,im back my phone went dead . ,sadness,"[0.43318108, 0.11029691, 0.68096745, 0.0145871295, 0.8300057, 0.727248]",0.8300057
surprise,i made bux singn Christmas carols to some kidz tonight ! ! ,joy,"[0.5471104, 0.33118913, 0.079688646, 0.795931, 0.004175196, 0.7174595]",0.795931
sadness, didnt notice you wanted to watch taylor swift dominate the AMA's more then you wanted to watch me slay dragons. . . ,surprise,"[0.7328292, 0.5789629, 0.64101374, 0.05856214, 0.61808497, 0.9726365]",0.9726365
surprise,   OH. MY. GAWD. . . . u guys like marianas trench? ? I met them in columbus earlier this year D D ,surprise,"[0.92974794, 0.9804857, 0.9026263, 0.17551431, 0.87284213, 0.9967691]",0.9967691
anger,I'm nothing compared to ? ? ? ? But wat I was has gone wat I am is nothing n all I got left with was pure n hate feelings for everythin ,disgust,"[0.9926951, 0.9929785, 0.6297208, 0.0009598996, 0.93211144, 0.9135299]",0.9929785
fear,"not afraid of tomorrow, for I have seen yesterday and I love today lessquot ",disgust,"[0.14082243, 0.6759889, 0.006492162, 0.06994541, 0.086546496, 0.08383445]",0.6759889
anger, hulu will not allow me to watch the new episode of glee! ! ! ,anger,"[0.9935256, 0.9620334, 0.9222433, 0.77413404, 0.9704991, 0.99282634]",0.9935256
sadness,"Well, My car is total wrecked. . Miss it already. . Pff. . ",sadness,"[0.95298237, 0.9791899, 0.36621153, 0.00086362875, 0.9939774, 0.9561462]",0.9939774
sadness,I'm really not looking forward to this five day weekend. I can hardly make it a regular weekend without you. ,sadness,"[0.7017153, 0.96455187, 0.9536494, 0.0011299531, 0.99499786, 0.27385622]",0.99499786
sadness, you hate too hard to love me. ,anger,"[0.9943968, 0.99281055, 0.44375876, 0.0015553198, 0.9124117, 0.715012]",0.9943968
joy, yep! Woopwoop Othello! I'm going to be doing english literally all day. . . excluding last lesson. All night tomo. . ,surprise,"[0.015523011, 0.0055187917, 0.01452606, 0.74524987, 0.002201891, 0.82557106]",0.82557106
fear,"Bro doesnt slow at sharp turns, feels lik a roller coaster, pray for me ",fear,"[0.22037087, 0.054259624, 0.99539584, 0.0010816277, 0.9496439, 0.88615113]",0.99539584
sadness,I miss all the summer nights when Keegan was here all the time! ! ! ,sadness,"[0.23460433, 0.0077491547, 0.08149716, 0.0062427614, 0.994487, 0.814773]",0.994487
joy,"I'm ready for Thursday. No work, good food, and weird looks from family members. ",joy,"[0.01987842, 0.087136246, 0.0058655054, 0.981327, 0.0017378143, 0.9634797]",0.981327
joy,This train ride back is long then straight on the tube to work ,surprise,"[0.32201812, 0.2660013, 0.23744313, 0.0067843576, 0.3032739, 0.50640434]",0.50640434
joy,"The truest greatness lies in being kind, the truest wisdom in a happy mind. Ella Wheeler Wilcox peace loa ",joy,"[0.00079980114, 0.0013182553, 0.0011151875, 0.9586998, 0.0052064555, 0.25796646]",0.9586998
sadness,Changed my twitter name because  said people might find out were in love ( ,fear,"[0.23491734, 0.03447469, 0.99681324, 0.15648133, 0.25061336, 0.74078983]",0.99681324
joy,in the hands of God this morning even when I am tired! ! ,fear,"[0.010294168, 0.009033802, 0.69123834, 0.20881827, 0.017249009, 0.67807865]",0.69123834
disgust, guh n tha was in the cafe soo jus imagine how i felt o_O ,surprise,"[0.9452804, 0.97091484, 0.94233966, 0.08310904, 0.97706795, 0.981325]",0.981325
anger,"Terrible quarterbacking, strong defensive efforts and strong-legged kicking Good football game ",joy,"[0.1825155, 0.0129070645, 0.033312555, 0.939534, 0.0031863993, 0.5558528]",0.939534
joy,"SMH. . . lol RT  Best part about living in Portmore, I get to leave my house at am! D sarcastic smile ",surprise,"[0.13009007, 0.15143499, 0.0035150223, 0.02422254, 0.018310744, 0.76582545]",0.76582545
surprise,Nieuwe hoesje gekregen voor iPod. nu wachten op kerst en dan krijg ik Ajax training pak XD ,surprise,"[0.4028071, 0.28732744, 0.12918387, 0.28900677, 0.24534242, 0.8693268]",0.8693268
surprise, happy birthday best friend ,joy,"[0.00036189315, 0.00025859103, 0.0030914198, 0.9985556, 0.0002710383, 0.01243147]",0.9985556
anger,Angry people’s perceptions are real to THEM - your opinion is irrelevant. ,anger,"[0.971617, 0.37955934, 0.102147035, 0.0014390011, 0.0035435339, 0.29981485]",0.971617
sadness,when your celebrity boyfriend has no idea that you even exist ,surprise,"[0.91263604, 0.42169845, 0.8334934, 0.0018882612, 0.9714225, 0.9882401]",0.9882401
joy,It is not that makes us Grateful. It is Gratitude that makes us Joyful. - David Rast Quote || RT  ,joy,"[0.006321906, 0.004378265, 0.017697157, 0.9185393, 0.0074005406, 0.58258003]",0.9185393
joy,im bout too crush like shit mane . ,sadness,"[0.9931589, 0.99484336, 0.9865469, 0.00079084706, 0.99615616, 0.24299787]",0.99615616
anger,-  beat the amp I lost umbrella no. (I always forget to grab my umbrella dammit) ,anger,"[0.9910734, 0.9861909, 0.882253, 0.005916608, 0.9884493, 0.9522277]",0.9910734
joy,"Thank you FATHER for a beautiful, sunny Sunday morning. . . . . happiness love ",joy,"[0.00037178182, 0.00025073288, 0.0004327356, 0.9978847, 0.00037534893, 0.054597296]",0.9978847
joy,Find what makes you wake up in the morning and tie yourself to it because as long as it lives you live ,joy,"[0.042059783, 0.0012796036, 0.007868104, 0.92892987, 0.003983129, 0.26641375]",0.92892987
surprise,"I survived MA class. Failed to attend our first day and guess what, I was supposed to report today. ",surprise,"[0.12842824, 0.028788025, 0.3182205, 0.025662074, 0.029091392, 0.9236598]",0.9236598
surprise,"come on parents, lets leave a little in Christmas and not leave Amazon tabs up on the computer. . . ",disgust,"[0.7240141, 0.73398674, 0.30079162, 0.23292954, 0.16238654, 0.5097959]",0.73398674
surprise,"Dan pasti akan sadis, semoga semuanya akan sadis. . sukses Mr. Sadiss RT  Menunggu email sadis dari band sadis . . . ",sadness,"[0.6172372, 0.37135747, 0.6639162, 0.030077988, 0.98317164, 0.8627293]",0.98317164
sadness,I really dislike that its getting dark so early. ,disgust,"[0.9753583, 0.99834096, 0.20756812, 0.00059618417, 0.99132115, 0.3758994]",0.99834096
joy,"Although nothing special happened today, I think it's been one of the greatest days ever. Thanks Big Man! ! ",joy,"[0.0011945638, 0.0004730553, 0.00156338, 0.9884382, 0.00062207336, 0.5034138]",0.9884382
sadness,I remember Mitzy dancing around my feet as I hallucinated vividly on some rather nice mushrooms. I felt very entwined with her. ,joy,"[0.018597946, 0.0013078583, 0.0059972224, 0.77451146, 0.007398104, 0.39492944]",0.77451146
joy,"El dia de mi Cumpleaños y en el medico acompañando a mi Jajajajaa , esto son . . Cosasquepasan! ",surprise,"[0.9362388, 0.96751374, 0.93866324, 0.8670546, 0.7912865, 0.9912004]",0.9912004
disgust,"drunk people talking about how people with specific fetishes are disgusting. well, i'm disgusted. ",disgust,"[0.94280285, 0.99738413, 0.1893807, 0.00095460255, 0.06562913, 0.72234374]",0.99738413
anger,Am A Frustrated Kid That's Why Am Easily Pissed Off FuckTheWorld ,anger,"[0.99654704, 0.9961999, 0.02124503, 0.00062094704, 0.01004863, 0.12965798]",0.99654704
joy,Completely forgetting about your oral is not a good ideaa. . . ,fear,"[0.3818265, 0.30855015, 0.8740508, 0.0224548, 0.387024, 0.57592267]",0.8740508
joy,Feeling for the wonderful organizations we partner with and the work they do for in need.  amp  ,joy,"[0.0011178986, 0.0005808503, 0.009913478, 0.68631655, 0.021985035, 0.08566413]",0.68631655
fear,Sumo chops by Johnny Goodtime FIVE STAR MATCH! ! ! ,surprise,"[0.27985674, 0.0037729375, 0.047256894, 0.93293095, 0.0011675913, 0.9403878]",0.9403878
joy,when my iris has a red circle around it i think that means my contact aint going in tomorrow . . . ,fear,"[0.6871652, 0.36716923, 0.8830872, 0.002078274, 0.7390977, 0.7940303]",0.8830872
joy,Break! There's something special about you. What is it? Think about what is special amp wonderful about YOU. LJB ,surprise,"[0.14731719, 0.0013059673, 0.18700443, 0.9500023, 0.018647019, 0.98064077]",0.98064077
surprise, will be home tomorrow lad. . Miss sister sledge haha  ,surprise,"[0.043698713, 0.0039901626, 0.004088623, 0.25443563, 0.07249006, 0.9232466]",0.9232466
joy,on my practical time to nap until spending more hours in the library ,surprise,"[0.103260696, 0.063893475, 0.120682925, 0.048102185, 0.1928436, 0.33410147]",0.33410147
joy,is now officially the owner of an apartment! fb jh ,joy,"[0.05585405, 0.005920867, 0.026590899, 0.991542, 0.3612523, 0.78678834]",0.991542
joy,A hook underpass blocked due to breakdown - delays of minutes avoid delays ,surprise,"[0.3400961, 0.09381068, 0.26207808, 0.01352695, 0.2995588, 0.4090982]",0.4090982
joy, Hehe. I was also tempted to do so. I love it. Don't want to get out of them. ,joy,"[0.0011584008, 0.0006931039, 0.0018573666, 0.99039185, 0.00075763697, 0.06792432]",0.99039185
surprise,Moms been ridin dirty since march. . . . Pendot fucked up  ,disgust,"[0.96831906, 0.9768256, 0.57114255, 0.0028167856, 0.8319667, 0.7384606]",0.9768256
sadness, im jealous. i lost mine ,anger,"[0.99513227, 0.0020164712, 0.008216787, 0.00065357133, 0.0023663705, 0.7898662]",0.99513227
joy, what brings me is seeing my boyfriend's amp family's faces when I've not seen them for weeks. The little things matter ). ,joy,"[0.002227107, 0.0007728254, 0.004802388, 0.96533537, 0.0024385054, 0.44021478]",0.96533537
sadness,Unfortunately uploading all those pics (approx. ) has exhausted my monthly cap! ,sadness,"[0.3886537, 0.23684517, 0.3105023, 0.0046737418, 0.97622347, 0.58647394]",0.97622347
sadness,"Tears is just tears if its because of love. But it'll be special tears if its because of un-Lucky girl. ), ",sadness,"[0.022677215, 0.25043696, 0.082732655, 0.017248338, 0.91118836, 0.8538702]",0.91118836
sadness,Watching the state football game. We should be there playing whitehaven. ,sadness,"[0.92211264, 0.43862852, 0.1723616, 0.022011142, 0.9828672, 0.9212207]",0.9828672
surprise,good morning world what do you have planned for me today ,surprise,"[0.013910735, 0.0019607113, 0.21973957, 0.57693964, 0.0009595494, 0.92865723]",0.92865723
joy,This Thursday is early release and what am I doing? Babysitting. . . ,surprise,"[0.5772807, 0.49605697, 0.34101957, 0.040541384, 0.795618, 0.9235177]",0.9235177
fear,Fearful heart? why do u worry? Trust that your God will come and save you! being the KEY action! Jesus Jesustweeters ,fear,"[0.008446357, 0.005624708, 0.9500968, 0.0025168052, 0.019917492, 0.4658456]",0.9500968
joy," ←TY♥ for visiting my web site, really your support and feedback, such a to receive your tweet! ! Big Hugs! ",joy,"[0.005002081, 0.0023406958, 0.017242776, 0.96755475, 0.012096675, 0.8545144]",0.96755475
joy,Words from my homie n CALI(LA) RT   we wear the crown cuz we deserve it! ,joy,"[0.06301865, 0.0010188343, 0.001723521, 0.6782672, 0.0011043051, 0.068091705]",0.6782672
fear,Any eater out there? Make this trend if you agree and care about what you eat! of food ,fear,"[0.055005338, 0.047423374, 0.36068708, 0.033277024, 0.023170816, 0.26132134]",0.36068708
fear,On le croyait mort. . . Il revient pour se venger! quot et la bataille du streamingquot bientôt sur vos écrans. ,fear,"[0.92701995, 0.7897249, 0.9940503, 0.034511972, 0.9627197, 0.9932567]",0.9940503
sadness,Washington vs. Toronto. Tie game the last time I saw it. My cousin betted against the leafs ( ,surprise,"[0.49646133, 0.15287997, 0.46845773, 0.050228268, 0.5415215, 0.7205621]",0.7205621
surprise,pretty good mood for a tuesday night ,joy,"[0.0022112296, 0.0013596804, 0.0014476946, 0.95449317, 0.0015699741, 0.39046213]",0.95449317
fear,"When youre and scared for so long, your and pain turn to hate and the hate starts to change the world. replace hate with love ",fear,"[0.07475398, 0.12402089, 0.7040566, 0.013920492, 0.18938877, 0.05144219]",0.7040566
joy,Last day of u tutor for the rest of the year ) ,sadness,"[0.2908095, 0.11997216, 0.20402919, 0.13041101, 0.8133144, 0.5682216]",0.8133144
fear, Maybe creative and sexy at the same time maybe. It just makes me get a visual of an octopus where a woman's poon should be. ,surprise,"[0.0078002405, 0.088792086, 0.0074491734, 0.020347819, 0.0028105057, 0.36196658]",0.36196658
sadness,Glad to have him back but  is leaving already after days. ,joy,"[0.002426218, 0.0008038278, 0.003660236, 0.88293797, 0.329295, 0.62102807]",0.88293797
joy,Catching up on American Horror Story and filling out my FAFSA ,fear,"[0.20185396, 0.06545876, 0.7145522, 0.13963476, 0.11194586, 0.5215787]",0.7145522
joy,First the Packers win then The GODFATHER On AMC Both On Thanksgiving Day? I Knowd Dayz A Gawd! ! ,surprise,"[0.97092795, 0.96249735, 0.9361403, 0.9385643, 0.76891595, 0.9937883]",0.9937883
joy,another day and another couple of peado's to block ,disgust,"[0.8228463, 0.9066299, 0.63334036, 0.004580608, 0.7905625, 0.6918476]",0.9066299
sadness,"quotDisruptivequot is overused in startup business, me having / of my usual bandwidth is for real. ",surprise,"[0.3328487, 0.11257156, 0.16409472, 0.008036794, 0.028506385, 0.8429728]",0.8429728
sadness,When you wanna text a girl but there's no reply for days. ,sadness,"[0.64617425, 0.21699813, 0.2748712, 0.0033937, 0.89660007, 0.5953667]",0.89660007
surprise,Helpful cops! ! Wow they still exist! ! and ,surprise,"[0.002008632, 0.00058883126, 0.0022037234, 0.9877132, 0.0016509758, 0.9980964]",0.9980964
sadness,I had a dream last night and its been the fifth time i had it and every time i have i loose sumeone close to me hope everyone ok ,fear,"[0.34386727, 0.16154927, 0.98641586, 0.0005784332, 0.9814115, 0.30915225]",0.98641586
surprise,"Bought everyones christmas presents,I bought copys of  Under the mistletoe, Can't wait to see their faces smiles ",joy,"[0.00073544664, 0.0003474751, 0.0012747608, 0.96924937, 0.00040307135, 0.92055184]",0.96924937
joy,is not something that can be stolen from you. You can put it down and walk away from it. It's a choice. Picking mine back up. ,surprise,"[0.06649605, 0.031186812, 0.028633665, 0.11385909, 0.062461637, 0.18137676]",0.18137676
anger,DONT PUT VERIFIED IN YOUR NAME IF YOU ONLY HAVE FOLLOWERS. YOU ARE NOT VERIFIED NOR WILL YOU EVER BE. ,surprise,"[0.16099897, 0.12970427, 0.18341956, 0.00825161, 0.1457833, 0.20514524]",0.20514524
anger,when someone is punching the printer in the computer lab because of a paper jam. ,anger,"[0.97800136, 0.6871648, 0.62030536, 0.008944635, 0.37233034, 0.7003097]",0.97800136
sadness,"It takes know what happiness is, noise appreciate silence, amp absence value presence. ~The Only Way Is Up hope ",joy,"[0.0007254837, 0.00041612738, 0.00069530064, 0.8916739, 0.001110183, 0.21819383]",0.8916739
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",disgust,"[0.2085577, 0.7987337, 0.008064494, 0.05392823, 0.21166602, 0.082556754]",0.7987337
joy,Looking forward to being treated by my favorite nurse and not having to explain how to use the needle.  ,joy,"[0.00396072, 0.00065321574, 0.0015999387, 0.9859341, 0.0015061938, 0.097319685]",0.9859341
joy,Leave My Past In The PAST ,sadness,"[0.92301464, 0.9287453, 0.86591697, 0.007538485, 0.94205606, 0.6616687]",0.94205606
joy,Pensar que la semana que viene termino la mayoria de mis clases me dan ganas de llorar de felicidad. ,joy,"[0.0024010947, 0.0013255028, 0.0035002984, 0.9841738, 0.027276872, 0.87860143]",0.9841738
sadness,I ask Taylors brother if he can catch before I throw him his charger n then i throw it the complete wrong way ,surprise,"[0.6934987, 0.44779342, 0.66898763, 0.013695834, 0.12538336, 0.8797982]",0.8797982
sadness,Why is my Christmas spirit so delayed this year? ,surprise,"[0.8180411, 0.028221956, 0.0801025, 0.039985444, 0.4658605, 0.9655726]",0.9655726
anger,lt~~~~ If she worth some den she definitely worth some effort ,surprise,"[0.6893875, 0.01052418, 0.08798107, 0.32411465, 0.30859354, 0.82860595]",0.82860595
joy,"And the Angel said to them Fear not for, behold, I bring you good tidings of great joy, which will be to all people AdventSunday fb ",joy,"[0.00097552984, 0.00061627134, 0.020049846, 0.9927699, 0.0005469631, 0.77938986]",0.9927699
sadness,-my phone is about to die my laptop is about to die ,fear,"[0.22128229, 0.10609029, 0.87348926, 0.00058080594, 0.71844345, 0.11234176]",0.87348926
joy,Have a special stone or style in mind? Let's work together and design the perfect for you and yours! btv vt ,joy,"[0.17218925, 0.021262176, 0.15567869, 0.34872633, 0.16403668, 0.31435555]",0.34872633
