labels,text,emotion,prob_emotion,prob_max
shame,Acting in a play at the orientation camp made me feel timid. ,fear,"[0.039440632, 0.45558667, 0.90507305, 0.5732746, 0.00032160972, 0.48630834, 0.762098]",0.90507305
guilt,I made my boyfriend so unhappy and depressed that I feel guilty. ,guilt,"[0.07910867, 0.29479995, 0.7271078, 0.99093527, 0.0003175872, 0.98844016, 0.57822496]",0.99093527
joy,"My friend had organized a birthday party for me secretly, I was very happy not so much for the presents but because they seemed to care for me. ",joy,"[0.0011211348, 0.0004088283, 0.06159026, 0.1824833, 0.9050899, 0.0003904161, 0.0038558613]",0.9050899
fear,My year old grandfather underwent three successive operations during a single year. The third operation was risky and I was scared that he would die and feared that my grandmother would be very sad. ,fear,"[0.11480853, 0.1177641, 0.96026915, 0.5679962, 0.0002148101, 0.6119441, 0.35886648]",0.96026915
anger,My elder brother often criticizes my mother's cooking. Once he did it very impolitely and lost his temper. This made all of us very sad. I was very angry and I scolded him. He asked me not to interfere with what was his buisness. ,sadness,"[0.9001619, 0.52671725, 0.27779695, 0.25488073, 0.00092625996, 0.9822848, 0.68215156]",0.9822848
sadness,"When my grandfather died I was extremely sad. However my family members did not have any special feelings, they said that he was already years old. ",sadness,"[0.011820404, 0.09953696, 0.19263239, 0.30454978, 0.0002252058, 0.99542385, 0.30148563]",0.99542385
disgust,"I was an instructior in a youth organization. Whenever we, the instructors would have a meeting the advisor would be present. He did not understand our worknig conditions but talked a lot and had a lot of outdated ideas. Whenever we disagreed with him he was very discontent and said that we had a prejudice against him. Why did he have to treat us as his subordinates ? ",sadness,"[0.74895304, 0.60086805, 0.3696493, 0.46793672, 0.010179286, 0.8768573, 0.47116435]",0.8768573
shame,When we received our academic result I learnt that my results were bad as I had not done my best. The results of my accquaintances were good and when they asked me about my results I really did not want to answer. ,sadness,"[0.80855995, 0.82431674, 0.80842894, 0.7277093, 0.002307098, 0.9841628, 0.7895573]",0.9841628
guilt,"When I was fighting with my elder brother I unintentionally hurt him in the eye with a wooden bar. I felt guilty and feared that he would be blind, fortunately he recovered after days. ",guilt,"[0.3139049, 0.02637495, 0.918862, 0.98672265, 0.00025255728, 0.46172377, 0.88362247]",0.98672265
joy,I finished my homework ,disgust,"[0.17573221, 0.28766018, 0.258237, 0.27591607, 0.12954557, 0.14957762, 0.26533377]",0.28766018
fear,Fear of the turn that the examination paper would take as I lacked confidence. ,fear,"[0.0043340567, 0.152578, 0.99831176, 0.2258071, 0.0002578495, 0.0042450484, 0.1135231]",0.99831176
anger,"Mr C took my drawing pens, without having asked for my permission first, and lost them. He did not tell me about it till I asked him and then did not try to find them. ",sadness,"[0.83026135, 0.74953294, 0.7256043, 0.7058844, 0.117412366, 0.9102641, 0.7194125]",0.9102641
sadness,"When I learnt that I had to repeat the first year, I found the solution immediately but was blocked by many difficulties. ",fear,"[0.48789355, 0.5392469, 0.5500799, 0.50198275, 0.033707086, 0.46273777, 0.4377287]",0.5500799
disgust,My girlfriend lost her temper without any reason and she did not consider or respect my feelings. ,anger,"[0.77157724, 0.67923784, 0.45411167, 0.49427268, 0.0012245633, 0.73803186, 0.6051471]",0.77157724
shame,After I had given the wrong answer to my students they pointed it out to me and I had to correct myself. ,shame,"[0.6522172, 0.65353936, 0.64928526, 0.6956875, 0.28833896, 0.4942236, 0.71550316]",0.71550316
guilt,I prayed unfaithfully. ,shame,"[0.3157227, 0.7068069, 0.45426473, 0.8632507, 0.013968827, 0.43211076, 0.87704957]",0.87704957
joy,I am happpy when I get good results in the field of academics or athletics. ,joy,"[0.00083292025, 0.0006652444, 0.00060520694, 0.00461961, 0.9844891, 0.00041454428, 0.0016542169]",0.9844891
fear,"One day a fierce looking man came to our house and said that my father should apologize to him, however I was alone at home. ",anger,"[0.8197016, 0.40380314, 0.7703193, 0.62731314, 0.007824469, 0.40242335, 0.45884416]",0.8197016
anger,My cassmate laughed at me when I was being scolded by the teacher. ,shame,"[0.72820026, 0.76408714, 0.71080714, 0.5649539, 0.5369295, 0.6273985, 0.81704956]",0.81704956
sadness,I knew a girl so lovely that everyone would like her. But she refused to accept my Christmas present and I tried to forget her. ,sadness,"[0.5624399, 0.07342489, 0.37935093, 0.63627106, 0.1654598, 0.9302027, 0.45168737]",0.9302027
disgust,"I hate the behaviour of my so called friends, they use bad language, spit, boast and treat the youngsters badly. ",disgust,"[0.9709943, 0.98324984, 0.791035, 0.72318834, 0.0002462704, 0.8573811, 0.9184488]",0.98324984
shame,When I was young my mother told the neighbour that I had wet the bed. I felt ashamed thinking that the neighbour's children would get to know about it. ,shame,"[0.5042589, 0.86137587, 0.93855244, 0.88484377, 0.0005384981, 0.9694417, 0.9792516]",0.9792516
guilt,One day while we were strolling along the road one of my friends suggested that we go and watch a blue film. I was curious so I went along but I felt quite guilty later. ,guilt,"[0.51697785, 0.6309201, 0.6691378, 0.9689075, 0.017517073, 0.77440643, 0.8655259]",0.9689075
joy,"The day the results of the university entrance exam was published, I found my canditate number and I was very excited. ",joy,"[0.0037312114, 0.00048126836, 0.0011233462, 0.00802708, 0.96137935, 0.0003781365, 0.00080715975]",0.96137935
fear,"One night we were having a barbecue on the beach and I needed to go to my car, which was far away from the beach. It was very dark as there were no street lamps. I ran in the dark, very scared, I ran as fast as possible. ",fear,"[0.34338248, 0.5543953, 0.97708374, 0.5925488, 0.00016487794, 0.48851606, 0.6768951]",0.97708374
sadness,I separated with the one I liked most. She refused all my dates and told me that she had dated another one. My heart seemed to cease beating. I was silent for some time and then I whispered goodbye and left without turning back. ,sadness,"[0.39158288, 0.15002151, 0.5226035, 0.34051967, 0.0073783877, 0.9214431, 0.431402]",0.9214431
disgust,"When I was a teacher in an evening school, a girl raised a lot of questions and expressed her opinions. She, very often, took a stand which was different from mine and she thought that it was better than mine. Her opinions were helpful academically, but she did not take into consideration my position in public. Also she seemed to be very talkative and so she disgusted me. ",disgust,"[0.74066573, 0.9816078, 0.5418184, 0.47031775, 0.0074590966, 0.7690356, 0.77355033]",0.9816078
shame,I had lunch in a restaurant with a friend and I paid the bill. The change was that of a two dollar and a ten cent coin. As I was talking with my friend I took the two dollar coin and forgot to leave a tip. ,guilt,"[0.67202085, 0.6657899, 0.6853948, 0.8029898, 0.11729105, 0.7396634, 0.68184566]",0.8029898
guilt,"I was cold to my sister without meaning it, just because I was upset and frustated. ",sadness,"[0.918303, 0.7949986, 0.48619828, 0.5874875, 0.00016622586, 0.94140714, 0.6662536]",0.94140714
joy,When I learnt that I had been admitted to the university. ,joy,"[0.31569588, 0.31627688, 0.40711275, 0.3231267, 0.5869092, 0.351709, 0.27983582]",0.5869092
fear,After the interview for admission to the university and before the admission list was disclosed. I was scared that I would not be admitted and my fear lasted for quite some time. My fear disappeared only after the list was disclosed. ,fear,"[0.15721989, 0.31334892, 0.94799244, 0.34965017, 0.010478248, 0.28298888, 0.18526818]",0.94799244
anger,"When I was studying in the library - preparing for a test, two people sitting next to me talked to each other for minutes. There were no other seats so I could not go elsewhere and I did not want to interrupt them, so I could only be angry in my heart. ",anger,"[0.9888736, 0.6009691, 0.013616519, 0.10502956, 0.00020642385, 0.0014161948, 0.33048669]",0.9888736
sadness,"I had been separated from my girlfriend for about a year. On her birthday I put a present in her mailbox. I had spent two days choosing a suitable present for her. I waited for a few days and there was no reply from her at last I received a thank-you card in my mailbox. On the card there was only my name, the words thank-you and her signature. I was very sad then. ",sadness,"[0.25019696, 0.37917417, 0.5991692, 0.5481659, 0.00077107246, 0.9967392, 0.49849826]",0.9967392
disgust,"When I was travelling to school by bus, I went past a place where a sewer had been repaired. There was a bad strong smell which suffocated me and I wanted to leave the place immediately. ",disgust,"[0.7093544, 0.93253493, 0.87299997, 0.6029797, 0.00021286684, 0.83215183, 0.79338914]",0.93253493
shame,I received the results of the test paper of my major subject and I found that my result was not as good as a classmate who had recently changed his major subject. I felt very ashamed. ,shame,"[0.83277565, 0.9309123, 0.9086144, 0.8951486, 0.0002327989, 0.98744524, 0.99045396]",0.99045396
guilt,I had promised myself that I would do one good deed every day. One night I saw a beggar whose muscles had been atrophyed. I walked passed him thinking that he was feigning. Later I realized that he had not been pretending and I had a feeling of guilt as I had not kept my promise. ,guilt,"[0.23687388, 0.3186451, 0.5390986, 0.9853548, 0.0008487017, 0.5555906, 0.88535124]",0.9853548
joy,"Talkiing about the past happy hours with two friends at night in a camp a few months ago. We shared our feelings, notions and every hidden anxiety. I thought that they cared for me and I was very happy and satified. ",joy,"[0.0039813677, 0.0002405337, 0.04720958, 0.037971966, 0.7698631, 0.00032680447, 0.0011423609]",0.7698631
fear,I remember that my form teacher was very fierce and dogmatic. My feet would tremble whenever I saw her but I had to face the fact that I had to go for her class. ,fear,"[0.55801696, 0.27002564, 0.8946601, 0.45878196, 0.00027334038, 0.11397629, 0.40964583]",0.8946601
anger,"One night I could not practise my violin as my family was watching T. V with the lights off, so I wanted to listen to some tapes. It was dark so I asked my brother to bring me a torch, however he scolded me. I was so angry that I slammed my violin on the floor. ",anger,"[0.9066603, 0.5530097, 0.69617605, 0.49321336, 0.007363916, 0.2723705, 0.58388287]",0.9066603
sadness,"My mother suffers from a mental illness. One night she was not feeling well and was sent to the hospital. I was scared that she would die, and all night I was very sad and did not dare to close my eyes. ",sadness,"[0.013365054, 0.3373038, 0.9629853, 0.6606823, 0.00016658938, 0.99274945, 0.5160457]",0.99274945
disgust,At the crowded conditions of living. I always quarrel with my elder brother as he puts the T. V volume at a deafening level and I can not practise my piano lessons. Thus I feel that my home is disgusting. ,disgust,"[0.7740977, 0.9506817, 0.57732594, 0.6941304, 0.0004034985, 0.78483784, 0.82047725]",0.9506817
shame,I lost my temper at my mother while she was teaching me. I felt ashamed and sorry at having hurt my loving mother. ,shame,"[0.95042294, 0.4567505, 0.4647482, 0.944581, 0.001190766, 0.8969452, 0.98947704]",0.98947704
guilt,I felt guilty at not having practised the piano. I waste my teacher's time and guidance. ,guilt,"[0.16783027, 0.045217074, 0.5354732, 0.9946707, 0.00084547425, 0.71033347, 0.87619257]",0.9946707
joy,I watched a football match with my old friend. The performance of the team was very good and the team members were full of spirit. The match was excellent and every time a goal was scored I felt excited. ,joy,"[0.001290295, 0.00045335075, 0.00055906264, 0.08360805, 0.9221274, 0.00034111695, 0.062267706]",0.9221274
fear,"When I got the midterm exam results, the results were below average and were near the lowest. I was scared of the final exam. ",fear,"[0.45627144, 0.40559337, 0.9502745, 0.47342008, 0.0015700723, 0.7515242, 0.5432647]",0.9502745
anger,"When I came back to my hostel, my bed was full of newspapers and dirty clothes. My room-mate asked me to wash the clothes for him as he had no time (this was his responsibility). The food we shared had been eaten up by him (I ate little). ",sadness,"[0.80164385, 0.81806964, 0.7740594, 0.7851298, 0.09161135, 0.9573194, 0.7822783]",0.9573194
sadness,"My sister was impolite to my father when the family was having lunch together at a restaurant. She thought that our parents had been prejudiced against her, this was an extreme thought. ",anger,"[0.873412, 0.80798644, 0.76097643, 0.6163109, 0.009757192, 0.7542996, 0.68114287]",0.873412
disgust,When I was giving private tutorials to my student he would not concentrate and was lazy. He had not done the home work that I had assigned and his academic level was very low. It was a nuisance. ,disgust,"[0.59008026, 0.7122824, 0.45623586, 0.4988925, 0.0071906047, 0.28564507, 0.58116126]",0.7122824
shame,During a meeting I said something wrong and the others laughed at me. ,shame,"[0.8077753, 0.7713562, 0.7332287, 0.63746333, 0.03795821, 0.6305383, 0.8130417]",0.8130417
guilt,"I entered the hostel this year. My mother was ill and could not move and needed people to look after her. Every week I left home to go back to school, I felt guilty. ",guilt,"[0.3598763, 0.24943927, 0.6613473, 0.97649837, 0.00033096582, 0.84609175, 0.7198032]",0.97649837
joy,I received a letter from a friend whom I was missing ,sadness,"[0.28309625, 0.25525227, 0.48528937, 0.5260171, 0.37915304, 0.8603875, 0.31295195]",0.8603875
fear,I feared that I would not be able to hand in the book-report on time as I had started working very late. The book was difficult to read and my teacher did not accept my work as it was handed in late. ,fear,"[0.5833161, 0.55977535, 0.9522588, 0.53802294, 0.0055134324, 0.723716, 0.6056074]",0.9522588
anger,My classmate always borrowed my notes and would not return it to me on time. When I had a test she was selfish and irresponsible and so delayed my studies. ,anger,"[0.91639423, 0.86867964, 0.83545816, 0.8037777, 0.035904504, 0.9024241, 0.8454493]",0.91639423
sadness,When I found that my coldness had hurt somebody's sincerity. ,sadness,"[0.57707137, 0.6358473, 0.5523563, 0.6306511, 0.0007337683, 0.87708145, 0.7059381]",0.87708145
disgust,When I was studying and someone disturbed me. ,fear,"[0.73277164, 0.6659077, 0.8021049, 0.60623777, 0.010557002, 0.7146667, 0.65750873]",0.8021049
shame,My teacher said that being university studets we did not have any self-initiative or self-control. ,disgust,"[0.656068, 0.74635303, 0.5148186, 0.5007901, 0.03908196, 0.1856943, 0.71931934]",0.74635303
guilt,I took french leave to do my homework. ,guilt,"[0.24356098, 0.38683215, 0.35258648, 0.43293655, 0.041220777, 0.21702893, 0.34611502]",0.43293655
joy,I realized that a fellow member had grown spiritually. I was the leader of a spiritual group and had prayed for him. He did not want to burn the incense but his mother forced him to do it. Finally his mother told him that he could discontinue if he got good results at school. ,guilt,"[0.020346282, 0.02389281, 0.014486081, 0.17281544, 0.05248504, 0.021083433, 0.075762264]",0.17281544
fear,Looking for the toilet in a dark place. ,sadness,"[0.57698715, 0.7198198, 0.7775783, 0.5947705, 0.006604503, 0.7801842, 0.73039055]",0.7801842
anger,"I gave tutorial to a student and I found that he was lazy, he did not pay attention to what I taught. He did some easy questions wrong deliberately. ",shame,"[0.73147255, 0.74235284, 0.4604365, 0.581398, 0.015301684, 0.5016507, 0.7509393]",0.7509393
sadness,I saw a lot of starving people in a T. V news report. ,sadness,"[0.72710097, 0.8222939, 0.4969857, 0.6343355, 0.00032158426, 0.9512919, 0.7417709]",0.9512919
disgust,"Our neighbour came and gossiped, about others, with my parents. ",shame,"[0.7636839, 0.80820566, 0.6142072, 0.6665921, 0.058862872, 0.5644497, 0.8096743]",0.8096743
shame,"I promised a friend that I would return a book to it's owner for him , but I forgot to do it. ",sadness,"[0.76681614, 0.73225504, 0.7154937, 0.82494587, 0.22512215, 0.93141276, 0.759476]",0.93141276
guilt,Saw a blue film in a cinema. ,disgust,"[0.28343704, 0.5638191, 0.5051261, 0.44389826, 0.29642054, 0.49300337, 0.46047702]",0.5638191
joy,"When I saw the certificate results, I did not feel very happy as I did not realize that I had got all the credits until my classmates pointed it out to me. My parents and my relatives praised me and I realized that my results were good i. e A, B, C. I felt satisfied with the results and was happy. ",joy,"[0.00018842178, 0.00027404286, 0.00033681374, 0.00047798845, 0.18997462, 0.0006098432, 0.00033533256]",0.18997462
fear,An hour before receiving the certificate results I was very frightened. When I saw others crying I felt very tense and as time went by my fear grew. ,fear,"[0.0256791, 0.23371127, 0.9720863, 0.48176044, 0.00068011764, 0.20347127, 0.38835916]",0.9720863
anger,"My classmate used her personal relations to get a seat for a subject that I wanted also. I had taken the pains to help him apply and I did not get selected. I did not like this as he had not told me the facts earlier, he need not have lied to me. ",sadness,"[0.8898984, 0.7971928, 0.7785453, 0.7264376, 0.0018367429, 0.93171793, 0.69179153]",0.93171793
sadness,"When my mother went through an operation, it was not very serious but I was sad and could not sleep before the operation. ",sadness,"[0.029316925, 0.39778072, 0.7830968, 0.62680626, 0.00016110399, 0.9897428, 0.596891]",0.9897428
disgust,"During a recent meeting, Mr. A showed his excitement and overindulged in the notes delivered. Though his curiosity could not be blamed, his way of accquiring knowledge was an extreme behaviour e. g he always tried to know what I was reading and gained everything he could. ",joy,"[0.39422834, 0.0072866585, 0.0022165268, 0.11356127, 0.8098427, 0.00018370469, 0.06404239]",0.8098427
shame,"When I was doing my homework at home, some relatives came and advised me to help my mother do the house-work. ",guilt,"[0.6835419, 0.68527025, 0.6868403, 0.694713, 0.19608724, 0.65540814, 0.6592958]",0.694713
guilt,While quarreling with my brother I broke the glass door of the cupboard and a china doll. We were scolded by my father for breaking the door but we did not tell him about the door. ,anger,"[0.79691696, 0.5350585, 0.6855949, 0.6168886, 0.010523852, 0.5307597, 0.6303914]",0.79691696
joy,When I was admitted to the Chinese universiity. ,joy,"[0.33767986, 0.31907862, 0.44274685, 0.33044392, 0.49771944, 0.29603446, 0.3214034]",0.49771944
fear,An inter-college basket-ball match. ,joy,"[0.25526127, 0.25852504, 0.28256714, 0.18360205, 0.32682642, 0.019214397, 0.16224141]",0.32682642
anger,Something was stolen. ,sadness,"[0.7115262, 0.7864015, 0.60068333, 0.80553484, 0.0018510179, 0.8618249, 0.8536136]",0.8618249
sadness,When I learnt that my close friend was going to immigrate. ,sadness,"[0.69240725, 0.6427931, 0.7634841, 0.6126075, 0.4494966, 0.95634395, 0.6169693]",0.95634395
disgust,When the summer holiday job was almost over. ,sadness,"[0.37123686, 0.5033536, 0.49347267, 0.3957541, 0.23408799, 0.6728917, 0.36089328]",0.6728917
shame,During a meeting. ,disgust,"[0.59676945, 0.6585777, 0.5861567, 0.49797, 0.21457039, 0.47340548, 0.5983635]",0.6585777
guilt,Failed to keep an appointment. ,sadness,"[0.78461385, 0.8388059, 0.7366458, 0.81558925, 0.004007457, 0.90412974, 0.8614207]",0.90412974
joy,When I told my girlfriend a joke openly and frankly. ,shame,"[0.1624831, 0.18498433, 0.08938244, 0.16597988, 0.2015481, 0.023308668, 0.28471717]",0.28471717
fear,Once while crossing a road I was overcome with fear. ,fear,"[0.0011679461, 0.032286014, 0.9952312, 0.04250877, 0.00031027192, 0.0005162548, 0.11996183]",0.9952312
anger,My intimate girlfriend told me that her father was opposed to our relationship and had insulted my integrity. ,sadness,"[0.85767347, 0.77967376, 0.8144621, 0.7400699, 0.0021649408, 0.93540287, 0.7807342]",0.93540287
sadness,When my studies are too demanding and I cannot cope with it. ,sadness,"[0.6109285, 0.52672267, 0.67792565, 0.6276181, 0.0022588775, 0.7003751, 0.6284235]",0.7003751
disgust,The behaviour of people spitting everywhere. ,disgust,"[0.7088994, 0.8479441, 0.348031, 0.30580887, 0.0007596768, 0.08893005, 0.69156134]",0.8479441
shame,I could not finish my homework on time. ,shame,"[0.68197787, 0.65542656, 0.51951915, 0.7182644, 0.0023339088, 0.65693647, 0.80122167]",0.80122167
guilt,After masturbation. ,shame,"[0.27336434, 0.4793505, 0.024557462, 0.40528196, 0.096733496, 0.01279182, 0.5593029]",0.5593029
joy,When I finished the work that I had planned to do - my homework. ,disgust,"[0.40294382, 0.5728835, 0.4596456, 0.49576995, 0.2440278, 0.41976297, 0.46164438]",0.5728835
fear,I was not prepared for the exam but I wanted to sleep the night before the exam. ,fear,"[0.73816764, 0.69930196, 0.8353134, 0.66750497, 0.0017512202, 0.777527, 0.6845429]",0.8353134
anger,Someone played a trick on me. ,shame,"[0.7434901, 0.6802883, 0.6294576, 0.7106829, 0.051250283, 0.5188552, 0.7790055]",0.7790055
sadness,When the thing that made my friends and relatives sad happened to them. ,sadness,"[0.017058242, 0.6983514, 0.5805752, 0.5840219, 0.00053350796, 0.9931346, 0.79480463]",0.9931346
disgust,It was a narrow and dirty passage which was located near the market and I had to stand there to wait for people. ,disgust,"[0.6873422, 0.87882364, 0.7941615, 0.6764292, 0.022504592, 0.7569645, 0.77313143]",0.87882364
shame,"I had something wrong, saying wrong things and being impolite to someone, and this had embarrassed the this person. And I still meet the person. ",shame,"[0.7760168, 0.704598, 0.5440023, 0.85196763, 0.00029364845, 0.7778043, 0.92990273]",0.92990273
guilt,I said something which was against my conscience. ,guilt,"[0.8211674, 0.774174, 0.7800802, 0.85932636, 0.0022659667, 0.5956531, 0.8356999]",0.85932636
joy,Several good friends made me a surprise visit and this made me happy. They are my closest friends and we had not seen each other for a long time. ,joy,"[0.00027378328, 0.00022227727, 0.0012113088, 0.018627388, 0.9836639, 0.0001561392, 0.03338709]",0.9836639
fear,The hero was chased by a terrible vampire in a suspense and horror film shown on T. V. ,fear,"[0.33778107, 0.48860013, 0.8594451, 0.30857846, 0.00032915332, 0.0017474223, 0.038606074]",0.8594451
anger,"I worked with several classmates on a project. I was very anxious about the project while my partners showed no concern and when we had meetings on the project my classmates did not pay any attention. Some of them read books while the others argued on irrelevant questions. The meeting would go on for two hours without the main theme being discussed. We wasted time and could not reach a compromise. My classmates avoided doing the work and the responsibilities, they seemed to value other projects more than this one. ",fear,"[0.7572529, 0.7259931, 0.91342694, 0.54845154, 0.048910767, 0.80683595, 0.56205904]",0.91342694
sadness,One of my good friends had to migrate to America. Our friendship had developed quite well and it was a pity as our friendship would fade. ,sadness,"[0.7901339, 0.7575984, 0.862093, 0.73784524, 0.009934608, 0.9874164, 0.8800175]",0.9874164
disgust,"In a study group, a person always liked to argue on some unimportant, irrelevant and minor points. He tried to persuade others in an unfriendly way. He was obstinate and would not accept other's point of view. ",anger,"[0.7291341, 0.6898298, 0.41243595, 0.41711986, 0.007955001, 0.025513032, 0.47388804]",0.7291341
shame,Once my presentation was the worst among my classmates as I had not prepared it well and had not seen it as important. My presentation was so confused that it clearly showed my poor preparation. ,shame,"[0.6375036, 0.7080243, 0.6147769, 0.6170554, 0.04162115, 0.6933898, 0.8249401]",0.8249401
guilt,I joked with an unfamiliar friend in an obstinate tone. I was afraid of his misunderstanding me and being hurt and angry at me. I felt sorry over my conduct and thought that I had to find an opportunity to apologize. ,fear,"[0.59575886, 0.14695996, 0.95811135, 0.6886842, 0.0020900776, 0.32486755, 0.57775927]",0.95811135
joy,"I remember my religious experience. During a gospel camp, a few friends of mine decided to believe in God. The joy that I felt at that time was more than words can express. I blessed them and praised God in my heart. ",joy,"[0.0002204161, 0.0003824789, 0.00041082306, 0.0045380136, 0.9863316, 0.00018979832, 0.012629432]",0.9863316
fear,"My friend and I had offended our classmate unintenionally. We wanted to apologize to her so we decided to visit her. We knew that she was stubborn so we were frightened. When we rang her door bell, our fear was at it's climax ",fear,"[0.37069917, 0.34782344, 0.9915466, 0.54262245, 0.00042627106, 0.56943405, 0.50316405]",0.9915466
anger,My girlfriend disliked it when I played majong (a game of gambling). I expressed my regrets and when I went to see her she neglected my existance. I was very angry and left in displeasure. ,anger,"[0.9666062, 0.90158427, 0.65320605, 0.70160615, 0.0011956384, 0.5942966, 0.6952427]",0.9666062
sadness,"When I said good-bye to my girlfriend. I had spent two years on developing this relationship and it was unsuccessful, I felt very sad. ",sadness,"[0.02232925, 0.3252078, 0.5541014, 0.6794902, 0.0003110918, 0.9988532, 0.67729896]",0.9988532
disgust,"My classmate got a ""B"" for his homework while I only got a ""C"". When we got the results he acted as if he did not merit this grade. I found that his humility was hypocritical and I found it disgusting. ",disgust,"[0.87541205, 0.9894271, 0.7472765, 0.6220261, 0.0012275155, 0.9143256, 0.75979984]",0.9894271
shame,"Once in primary five, I had forgotten to take a book to class and the teacher punished me by asking me to stand at the back of the class. I thought about the way my mother would react if she saw me being punished. My mother was very good to me and though she did not see me punished, I felt sorry for her. ",sadness,"[0.4874841, 0.34324116, 0.77969956, 0.7101824, 0.008062936, 0.8686519, 0.6885852]",0.8686519
guilt,I had fixed a meeting with my classmates and I missed it as I was tired. Besides everyone at the meeting was a stranger to me and I did not want to make friends with them. Whatever the reasons - I felt guilty. ,guilt,"[0.206244, 0.32397184, 0.637409, 0.99254453, 0.0004912585, 0.59640926, 0.7780223]",0.99254453
joy,I learnt from the newspaper that I had been accepted at the Chinese university of H. K. It was o'clock in the morning. Later I told my family and relatives about it and had tea with them very joyfully. ,joy,"[0.0016960719, 0.0002716346, 0.0008770478, 0.00832371, 0.9584803, 0.00032052217, 0.0010370135]",0.9584803
fear,"I was camping in an old broken hut which had no lights. I had brought along a lamp which was not working very well. The door made strange sounds and I was sure that strange things were happening. The most terrifying bit was that there were many wardrobes in the hut and everytime that I looked in the glass of the wardrobe I felt that there were ""objects"" behind me. The whole night was spent in fear and restlessness. ",fear,"[0.641773, 0.56912196, 0.98569655, 0.69277126, 0.00081219553, 0.20340791, 0.59271324]",0.98569655
anger,"During a football match, the other team was rude and they hurt my team members and me. The coach was prejudiced against us and punished us unreasonably. Later we fought with each other and the match had to be cut short. ",anger,"[0.89062643, 0.7315958, 0.75219566, 0.60588574, 0.013600241, 0.8408256, 0.778251]",0.89062643
sadness,I heard of the death of a closefriend of mine. I had gone camping with him shortly before his death and the whole thing seemed very sudden to me. ,sadness,"[0.66173697, 0.5822325, 0.8897968, 0.6692915, 0.030722141, 0.9877059, 0.62006414]",0.9877059
disgust,A group of youngsters dressed in fads talked foul language on a bus. They also insulted the pedestrians on the road and were impolite to the passengers of the bus. ,anger,"[0.8715244, 0.8434573, 0.51249677, 0.530092, 0.0006950351, 0.065579005, 0.81932586]",0.8715244
shame,In a Christian gathering's lucky draw I mistook a girl's name for mine (a boy's name). I realized my mistake only when I went up to the stage for the prize. I did not know what to do as everyone was looking at me. I blushed and went back to my seat. ,shame,"[0.080874555, 0.2196444, 0.5672566, 0.62089443, 0.030337913, 0.63829, 0.8327163]",0.8327163
guilt,While playing basketball I broke a team member's spectacles. His face was injured by the pieces of glass. It was not serious but I felt guilty and blamed myself for being too careless and vigorous in my game. ,guilt,"[0.43856978, 0.28203568, 0.6910153, 0.9907176, 0.00029896747, 0.90841085, 0.9388785]",0.9907176
joy,"After a busy day I went back to my hostel. I closed the door and had a drink, then I read my favourite book on the bed. Suddenly I felt peace and joy. ",joy,"[7.522876e-05, 0.00016584416, 0.00016810303, 0.0005755185, 0.9837811, 7.8118785e-05, 0.0014206629]",0.9837811
fear,"When I went home and there was nobody, I waited till A. M and still nobody. I was suddenly scared and anxious as this had never happened before. In addition my mother was very weak and I feared that she had met with an accident. Therefore I was anxious all night. ",fear,"[0.34152526, 0.520376, 0.99362826, 0.6582496, 0.0005536714, 0.3188496, 0.49562716]",0.99362826
anger,Yesterday I read in the newspaper that a year old woman had abused her month old son and had caused his death. I was very angry after reading this as this is not a human act and to abuse so fragile a life is not a forgivable sin. ,anger,"[0.9972512, 0.8856474, 0.036669247, 0.30391032, 0.00039600648, 0.0003748683, 0.4094341]",0.9972512
sadness,"I had a schoolmate who went to the hospital as her brain was bleeding. She fell unconscious for three days and when I went to see her I saw the miserable state the family was in. Moreover I could not do nothing for her. I was very sad. Finally, she died. ",sadness,"[0.15220697, 0.54050493, 0.65782684, 0.6987504, 0.0006416998, 0.998055, 0.58220625]",0.998055
disgust,A tiresome person held me up all day long. I was very busy then (I can not remember what the problem was). He continously tried to make me talk to him and disturbed me. ,disgust,"[0.7700706, 0.81347567, 0.7037947, 0.61986244, 0.0022969828, 0.627024, 0.6572732]",0.81347567
shame,"One day, when I was sitting on the bus, there was an old woman standing beside me. I was very tired and sleepy and did not think of giving her my seat. A year old woman who was sitting beside me got up and gave her seat to the old woman and said, "" Old woman, please take my seat, the youngstters these days are not used to giving their seats to others. "" When I heard these words I was very ashamed of myself and wanted to get off the bus at once. ",shame,"[0.65863967, 0.810261, 0.6109667, 0.7490414, 0.03323787, 0.89902335, 0.9613919]",0.9613919
guilt,"After an exam I was in a very bad mood as I had done it very badly. At home, my mother took so long to ask me how things had gone that I lost my temper. I overreacted and made my mother cry. She still prepared lunch for me and did not scold me . Suddenly, I thought that it was my fault and I started crying. ",sadness,"[0.27684432, 0.18018268, 0.11624544, 0.470117, 0.0004941459, 0.62609404, 0.27133408]",0.62609404
joy,"I was appreciated by others, especially my family members and my friends. ",joy,"[0.0005841049, 0.00015143865, 0.0029015308, 0.0422831, 0.7919137, 0.00073126634, 0.00023198374]",0.7919137
fear,"Whenever I am alone in a dark room, walk alone on the street, sleep alone in the room at night or see something which is only partly visible. This emotion was very strong when as an year old child I saw something horrible. ",fear,"[0.3752482, 0.5721835, 0.7626501, 0.437594, 0.0002872372, 0.4008507, 0.42722583]",0.7626501
