labels,text,emotion,prob_emotion,prob_max
anger,This was the worst incident of my hostel life. I was insulted by a close friend of mine on the eve of the New year and it totally spoiled my New year's night. ,sadness,"[0.89516276, 0.96046937, 0.40535727, 0.60919756, 0.0024012113, 0.97169757, 0.89927757]",0.97169757
sadness,[ When I feel that I have made a mistake. ] ,guilt,"[0.25471395, 0.3289929, 0.26257437, 0.95927835, 0.005956188, 0.8462394, 0.8828102]",0.95927835
joy,When I got my B. A degree with first class. ,joy,"[0.014533038, 0.005963267, 0.016067496, 0.065866835, 0.4455988, 0.028590811, 0.00818061]",0.4455988
fear,I received a letter from my college telling me that I would not be allowed to sit for the exams because of my low attendance in class and the bad experience in the terminal exams. ,guilt,"[0.2264333, 0.21340835, 0.2774128, 0.45615283, 0.0038202333, 0.3969976, 0.43136564]",0.45615283
anger,Once a friend had pushed me and I had fallen on to a window which then broke. I was taken to tthe principal's office and he accused me of having broken the window. ,sadness,"[0.38053033, 0.2981971, 0.22498512, 0.48676363, 0.06236478, 0.604439, 0.43701607]",0.604439
sadness,When I received my S. Y. J. C results which did not allow me to get admission in engineering. ,sadness,"[0.30495322, 0.21198295, 0.1581477, 0.5709843, 0.0067110653, 0.788074, 0.44559887]",0.788074
disgust,"Once when I was studying for my examination, I was asked to do some work which was unavoidable. ",sadness,"[0.1415784, 0.13243073, 0.09437708, 0.39669126, 0.03356749, 0.4618403, 0.24651308]",0.4618403
shame,My teacher asked me a question which I failed to answer and I was told to stay behind after the class and give the answer after studying it from a book. ,shame,"[0.2779794, 0.29149854, 0.1169438, 0.6965389, 0.05014827, 0.6064878, 0.73539686]",0.73539686
guilt,"During class one day I walked out of the class. The teacher noticed it and decided that he would take some action against me, when I realized this I approached him and told him that I was sorry for the incident and would not repeat it. ",sadness,"[0.011214964, 0.073427, 0.04397892, 0.82350636, 0.01896346, 0.9075157, 0.7084433]",0.9075157
joy,When I passed the th standard board exams. ,joy,"[0.018378569, 0.008331479, 0.022732202, 0.03598185, 0.27682012, 0.02607984, 0.01597316]",0.27682012
fear,"My illness a few years back. I was sevely down with malaria and asthma, I had lost my health, charm and cheerfulness completely. ",sadness,"[0.20149747, 0.5242794, 0.48223674, 0.6276603, 0.016454378, 0.9637449, 0.66140705]",0.9637449
anger,During the short period of my unemployment about six years back. ,sadness,"[0.24401526, 0.33265826, 0.22509092, 0.5406814, 0.011751749, 0.78731424, 0.36235917]",0.78731424
sadness,My father's death in January moved me deeply. The gloom prevailed for almost two years and I am still to recover from it. ,sadness,"[0.3307657, 0.19117205, 0.88774604, 0.71045756, 0.0011680024, 0.9938678, 0.74271053]",0.9938678
shame,When I was years old I was caught by the Ticket Collector when travelling without a ticket. ,guilt,"[0.24593492, 0.29812878, 0.21694243, 0.661214, 0.085594825, 0.6557757, 0.5178731]",0.661214
guilt,"A few lies that I had indulged in, a few years ago, while raising loans from my friends. ",guilt,"[0.123820975, 0.26921126, 0.105773374, 0.6357124, 0.010231614, 0.30166098, 0.48769516]",0.6357124
joy,"After having finished my B. Sc, I was struggling hard to continue my studies and had taken the M. SC exam. I was not sure that I would be selected in the written exam. When I saw my name in the selected candidates list I was overjoyed. ",joy,"[0.0038490784, 0.0024507947, 0.0030938513, 0.037025232, 0.9904715, 0.00034247033, 0.0023456775]",0.9904715
fear,"When I did not get admission in M. Sc after my B. Sc, I felt really bad. When I started my journey to Bombay, after having accepted my uncle's offer to come to Bombay, I was afraid, wondering if I would succeed or not. ",sadness,"[0.4528325, 0.46971315, 0.9906442, 0.9826027, 0.0013424858, 0.9924785, 0.929251]",0.9924785
anger,"When I was dancing with a dame at a social, one of my friends who was interested in her came and took her away from me. I was really angry with him then. ",anger,"[0.9870149, 0.8867218, 0.0864029, 0.51337755, 0.002751737, 0.24487737, 0.4627872]",0.9870149
sadness,"When a close friend, residing in the hostel, lost his father I really pittied him and the situation made me feel sad. ",sadness,"[0.0029020857, 0.01959549, 0.060922943, 0.85882866, 0.000536673, 0.99760664, 0.8222667]",0.99760664
disgust,"After my +, when I did not get admission in B. E I felt disgusted. ",disgust,"[0.49937156, 0.9949561, 0.09198358, 0.90467656, 0.0004571525, 0.8602264, 0.95415443]",0.9949561
shame,"When I was in the th standard, I could not speak English. One day, while talking with my relatives I used a wrong word and my cousin corrected me, believing that I did not know English. I really felt ashamed then. ",shame,"[0.29002824, 0.43813232, 0.39158946, 0.97265697, 0.038528692, 0.947725, 0.99128765]",0.99128765
guilt,"When I got low marks in the final year B. Sc exams, I felt guilty as I had not worked hard because I had been roaming around with my friends. ",guilt,"[0.1909166, 0.23470473, 0.1893846, 0.994863, 0.002297221, 0.9320416, 0.9651449]",0.994863
joy,I was doing an experiment and was not getting the appropriate result despite the fact that I had repeated the procedure - times. Then finally I got it right by a stroke of luck. ,guilt,"[0.06252853, 0.054544218, 0.073545724, 0.5106501, 0.13966475, 0.16023436, 0.19235653]",0.5106501
fear,"Once I was very frightened at night as I had a very fearful and terrifying dream, I could not go back to sleep for a long time. ",fear,"[0.21667553, 0.2883666, 0.9650128, 0.6259497, 0.015227942, 0.8735362, 0.562793]",0.9650128
anger,Once I had an argument with my friends and I knew that I was right. My friends went on arguing with me even though they did not know the right thing. ,guilt,"[0.3796011, 0.18863462, 0.16148356, 0.4666569, 0.01069297, 0.3204066, 0.20803088]",0.4666569
disgust,My elder sister forced me to do a few things which I did not like to do. ,sadness,"[0.3908032, 0.5555828, 0.29028958, 0.6445755, 0.01093594, 0.79825544, 0.44709986]",0.79825544
shame,Once I had torn a few pages off a library book and I felt ashamed at this. ,shame,"[0.04340661, 0.9173936, 0.14749786, 0.97929937, 0.0025940642, 0.97495085, 0.9944114]",0.9944114
joy,When I realized that I loved someone of the opposite sex. ,guilt,"[0.014726019, 0.005632179, 0.009444352, 0.42208436, 0.3757321, 0.3672011, 0.16330653]",0.42208436
fear,"After I was thrown out of a car in an accident, this resulted in a fracture. ",sadness,"[0.24380693, 0.29432312, 0.24837668, 0.5725846, 0.026765946, 0.8312969, 0.43092164]",0.8312969
anger,[ During my childhood when I could not get what I wanted from my brother/sister and parents. ] ,sadness,"[0.7237609, 0.5018427, 0.31487656, 0.823137, 0.007003766, 0.8855969, 0.6981094]",0.8855969
disgust,I felt disgusted when I was in a helpless position at the loss of my fiancee. ,disgust,"[0.49900392, 0.99615365, 0.2799172, 0.96589947, 0.00033090898, 0.7048887, 0.99258024]",0.99615365
shame,The day my fiancee told me that it was bad that I could not write my mother tongue. ,sadness,"[0.16592589, 0.12257747, 0.1827226, 0.5170924, 0.013762769, 0.5897994, 0.38410088]",0.5897994
guilt,I felt guilty when I thought that I was still not standing on my own feet. ,guilt,"[0.0065182988, 0.104100555, 0.17984201, 0.996747, 0.0007485213, 0.9849438, 0.9701643]",0.996747
joy,"The way this particular girl spoke, behaved, and reacted the first time I was introduced to her, I felt certain that something between us would materialize. ",joy,"[0.004722155, 0.0023203571, 0.0043038484, 0.15298949, 0.17890191, 0.003367011, 0.011621195]",0.17890191
sadness,"When a girl did not answer a question, concerning my love for her, put forward to her. ",sadness,"[0.062410787, 0.035133835, 0.014062998, 0.44738394, 0.12565836, 0.5909865, 0.2525367]",0.5909865
joy,I most joyous moment was the day I got my marks. I was very happy when I came to know about my marks at the M. Sc (part I) examination where I got . %. This was the highest marks I have ever scored in my life. ,joy,"[0.0008490454, 0.0013199991, 0.0013315033, 0.013131833, 0.99263847, 0.0003852588, 0.0011056209]",0.99263847
guilt,I was travelling in a bus from school going home for holiday. In the bus unfortunately I stepped on a bag in which there were delicate things. ,sadness,"[0.20321526, 0.2675078, 0.25220713, 0.69575596, 0.008821443, 0.886814, 0.50257206]",0.886814
joy,When my brother was selected to the University of Malawi (the Polythecnic). I was very excited and I rejoiced due to one of our family members qualifying for University level at long last. ,joy,"[0.0005946335, 0.0013102806, 0.0019472565, 0.012634915, 0.98920304, 0.00039330256, 0.0020298471]",0.98920304
fear,On May th I got a summon to appear in court on May th on the subject of impregnanting a school girl. I really feared of standing in the court in a few days time after this notice. I was also embarassed due to formal approach that was expected of me to the Principal. ,fear,"[0.4011662, 0.68597907, 0.9953217, 0.577449, 0.005607635, 0.73253345, 0.9731074]",0.9953217
anger,Sometime ago I felt very angry when my mother wrote me telling me that my elder sister was messing up things at home by her internalised aggressive attitude towards parents and her husband. ,anger,"[0.99774206, 0.66247046, 0.023927797, 0.18222463, 0.0001871291, 0.0099305, 0.0946112]",0.99774206
sadness,"I felt very sad when I was in Form three to notice that my friend Barley Jumbe, had lost very expensive new sports short trousers. ",sadness,"[0.0017247045, 0.039222654, 0.187868, 0.8559134, 0.00036363414, 0.9973145, 0.9281343]",0.9973145
disgust,"Four weeks ago I felt very much touched to find an asciatic patient who had asked the very morning to be tapped of the fluid, dying in the evening. I was really disgusted because this was the Medical staff's negligence. Had the Clinical officers done something that very morning he might have been alive today. ",guilt,"[0.02665476, 0.47978017, 0.021398358, 0.9652048, 0.017118748, 0.9624733, 0.904237]",0.9652048
shame,"Truely, I got very ashamed when my brother was sent out of Business Machines Limited Company due to improper handling of the office equipment in Sales Services. ",shame,"[0.29409492, 0.973958, 0.879881, 0.9923343, 0.0009573988, 0.9937179, 0.99603707]",0.99603707
guilt,Guilt conscious struck me when I failed my Standard Two Examinations in . I knew that I would suffer the consequences of what I had been doing during class hours thus playing with friends and sometimes not even going to school. ,guilt,"[0.1247696, 0.4928059, 0.1186596, 0.99410915, 0.00058493385, 0.76885384, 0.89696217]",0.99410915
joy,"After sitting for the Standard Exams for the second time in , I had great joy when I heard that I was successful in the Examination when the results were out. ",joy,"[0.0005199954, 0.0005745077, 0.0007869862, 0.0038837276, 0.9969298, 0.0004213248, 0.00038188975]",0.9969298
fear,I had a cousin whom I loved so much. Unfortunately she passed away suddenly and one time I had a dream in which I was talking to her yet she is dead. ,sadness,"[0.024023477, 0.006293438, 0.16069113, 0.509762, 0.013217808, 0.9493337, 0.36225352]",0.9493337
anger,Somebody wanted to beat my brother at a wedding ceremony and I was trying to protect my brother but the other man was calling names to both of us. ,sadness,"[0.7825142, 0.5711468, 0.43441907, 0.6597965, 0.0059948377, 0.791381, 0.5248749]",0.791381
sadness,I never failed my examinations since Standard but I experienced sad moments when I sat for Standard Examination and I was not selected for Secondary School education in . ,sadness,"[0.0037240274, 0.076993495, 0.44331494, 0.8881351, 0.00040432788, 0.9966536, 0.9537135]",0.9966536
disgust,I had experienced odd moments one time when a patient came into the Ward in which I was working. The patient was badly burnt in the right side of her body. I was very nervous at the sight. ,fear,"[0.36121947, 0.4122402, 0.82979774, 0.615401, 0.006616856, 0.8196983, 0.36196393]",0.82979774
shame,"When I was young I was playing football near my parent's house and while playing I fell on the ground. At first I thought I was not seen by anybody, but when my mother laughed I felt very ashamed. ",shame,"[0.25838336, 0.5396093, 0.70671976, 0.9745871, 0.014051684, 0.78655595, 0.982904]",0.982904
guilt,"I had been on friendship with a certain girl for sometime and the love was going on well, but it happened that I made the friendship come to an end suddenly without good reasons. ",sadness,"[0.16563277, 0.087522574, 0.08211052, 0.29676396, 0.014212214, 0.8476034, 0.30032197]",0.8476034
joy,I was emotionally happy when I was in love with the girl I had longed for. ,joy,"[0.00070442003, 0.00195041, 0.0028580069, 0.03544985, 0.99487513, 0.0006771581, 0.008439559]",0.99487513
fear,I once felt that my last hour had come when I was unexpectedly found in the hands of. ,sadness,"[0.38431144, 0.74898696, 0.872345, 0.7644995, 0.0021307669, 0.98900664, 0.72741747]",0.98900664
anger,It happened that my brother promised to give me money for school and then he told me that he had failed to fulfil his promise a day before school started. I became so angry for I thought my future would be ruined. ,anger,"[0.9925237, 0.72939724, 0.52475387, 0.71272874, 0.0010292223, 0.17686883, 0.6546489]",0.9925237
sadness,I was all of the sudden sad when I heard that my cousin who usually paid school fees had passed away after a very short illness. ,sadness,"[0.0006198227, 0.0028557247, 0.08154918, 0.668356, 0.00019206703, 0.99684453, 0.72321296]",0.99684453
disgust,The first day I visited the hospital I was disgusted because I experienced offensive smell which I never expected. I nearly ran away from the course. ,disgust,"[0.9204378, 0.9889846, 0.61577994, 0.8741698, 0.0011730058, 0.9634624, 0.96990216]",0.9889846
shame,I once felt shame when I failed to fulfil the promise to marry a daughter of a certain gentleman. ,shame,"[0.0033303609, 0.08324745, 0.15685561, 0.9926674, 0.0003763068, 0.98101395, 0.99398535]",0.99398535
guilt,I felt guilty when I was robbed of a friend's radio at Lilongwe bus depot after promising that I would keep it safe. ,guilt,"[0.034510616, 0.3366185, 0.1579023, 0.99684393, 0.0004192772, 0.98520964, 0.9728802]",0.99684393
fear,When I heard a rumour that the st year exam results were out. I had fear that I might be one of the failures. ,fear,"[0.19671154, 0.17065594, 0.9904783, 0.9358772, 0.0022344603, 0.8848834, 0.79836136]",0.9904783
anger,Somebody was blaming me of a story which was not real and not true. ,guilt,"[0.9694825, 0.63253784, 0.54039145, 0.9787587, 0.002784262, 0.3852289, 0.85913265]",0.9787587
sadness,Death of my grnadfather after having been in hospital for so long with cancer of the Oesophagus. ,sadness,"[0.34648502, 0.4611368, 0.3894031, 0.66329217, 0.0047808457, 0.9620668, 0.4062466]",0.9620668
disgust,When mum had beaten my young sister just because she had received a letter from a boyfriend. ,sadness,"[0.8394767, 0.7847616, 0.43291175, 0.8710919, 0.006613507, 0.8784752, 0.666991]",0.8784752
shame,When I had not done well in Geography at my MCE I was expected to get more than I did. ,guilt,"[0.21638475, 0.07965077, 0.12993349, 0.57970595, 0.0067531983, 0.20402037, 0.19482213]",0.57970595
guilt,When a patient had died soon after I had told the guardian to wait outside the ward. ,sadness,"[0.27502093, 0.39291516, 0.40021303, 0.6477006, 0.006952458, 0.90599054, 0.40089232]",0.90599054
joy,When I passed my Primary school leaving certificate and selected to go to a Boarding secondary school. ,joy,"[0.03054377, 0.018165024, 0.022354843, 0.1316403, 0.2078662, 0.1191314, 0.036484126]",0.2078662
fear,"When I was feeding a premature baby ( months), the baby chocked. This was when I was working in children's ward I thought I had killed the baby. ",guilt,"[0.51850486, 0.5996917, 0.87212676, 0.9484292, 0.007043903, 0.93813616, 0.7353581]",0.9484292
anger,We were just about to go into the Exam room and I didn't see all my writing materials plus the identification card from the place where I left them. ,sadness,"[0.38064724, 0.43400523, 0.17968996, 0.69124246, 0.016261801, 0.80093575, 0.49865732]",0.80093575
sadness,When my boyfriend did not turn up in time as he promised he would be coming. ,sadness,"[0.55910856, 0.58025527, 0.4387753, 0.81158555, 0.0062436317, 0.87460774, 0.49033955]",0.87460774
disgust,"The time when I cleaned the house and everything was tidy, then my cousin, who is years old, came with a muddy pot and made a mess of the whole thing. ",sadness,"[0.4080081, 0.59202576, 0.10280068, 0.66886884, 0.007606006, 0.7782235, 0.7266592]",0.7782235
disgust,Bad temper of the serving lady in the students' dining hall. ,anger,"[0.9833519, 0.8916392, 0.19355138, 0.41556963, 0.0021488247, 0.036237594, 0.5878482]",0.9833519
shame,Teacher suspected me stealing money. ,guilt,"[0.4338301, 0.4488152, 0.755339, 0.7776716, 0.018827826, 0.5374919, 0.596898]",0.7776716
guilt,Failed to do what I had promised. ,guilt,"[0.6773324, 0.86592716, 0.28707272, 0.981281, 0.0049481853, 0.92512214, 0.8964624]",0.981281
joy,Saw on TV China winning the gold medals. ,joy,"[0.051586878, 0.0153693305, 0.008216576, 0.07286032, 0.2901024, 0.025693871, 0.0072094332]",0.2901024
fear,Staying in the room alone at night. ,sadness,"[0.2722098, 0.3995469, 0.71831244, 0.7854913, 0.006137543, 0.8076846, 0.5590474]",0.8076846
anger,An old lady slipped and nobody helped her. ,sadness,"[0.32729623, 0.4103848, 0.21001227, 0.5790278, 0.007389292, 0.7891637, 0.47869822]",0.7891637
sadness,A friend's mother died. ,sadness,"[0.2477702, 0.3276905, 0.4730722, 0.63561374, 0.0042092935, 0.94495136, 0.4611494]",0.94495136
disgust,Saw a dirty street. ,disgust,"[0.42952648, 0.94832695, 0.18282616, 0.5371158, 0.004463775, 0.84762406, 0.77572614]",0.94832695
shame,Not collecting homeworks in time to give the teacher. ,sadness,"[0.37473023, 0.5627873, 0.2961027, 0.69795686, 0.007493283, 0.7036162, 0.48566252]",0.7036162
guilt,Not helping other people to do their homework. ,guilt,"[0.35749587, 0.48727417, 0.1040464, 0.74126637, 0.0063760644, 0.517196, 0.52863044]",0.74126637
joy,Made a wonderfull new friend. ,joy,"[0.00070616894, 0.0006198496, 0.0012198236, 0.020192767, 0.9611324, 0.0017555042, 0.00089208246]",0.9611324
fear,My friend started to misunderstand and hurt me. ,sadness,"[0.7384582, 0.6195307, 0.19410387, 0.57430184, 0.0026255872, 0.8626077, 0.5638229]",0.8626077
anger,Insulted by disgusting people. ,anger,"[0.9831823, 0.9808122, 0.220429, 0.35837504, 0.001182505, 0.7915839, 0.9560609]",0.9831823
sadness,My friend was badly hurt. ,sadness,"[0.53176033, 0.63899636, 0.6162217, 0.8717383, 0.004889745, 0.96806514, 0.6698532]",0.96806514
disgust,Someone not responding to my criticism. ,anger,"[0.7181314, 0.5480342, 0.14024745, 0.30740803, 0.005503869, 0.34038848, 0.36269942]",0.7181314
shame,Swearing in public. ,anger,"[0.97190404, 0.6099411, 0.3697981, 0.1767607, 0.0012235217, 0.016826998, 0.3109677]",0.97190404
guilt,Hurt someone's feelings unintentionally. ,shame,"[0.18052101, 0.19906473, 0.13823365, 0.29216662, 0.009001008, 0.2816637, 0.33243275]",0.33243275
joy,When you told everyone in the last lecture you will do all lectures again in English and everybody can come (not only English classes) ,guilt,"[0.10819609, 0.023001822, 0.025117267, 0.4136451, 0.19487073, 0.11065305, 0.07854702]",0.4136451
fear,Before an examn. ,guilt,"[0.0449323, 0.06853678, 0.050762612, 0.22021961, 0.01275666, 0.17045519, 0.14018385]",0.22021961
anger,My class leader told me I am not chosen for your English lectures. ,sadness,"[0.34280556, 0.3978026, 0.40977907, 0.49145335, 0.0074570077, 0.6210541, 0.4793006]",0.6210541
sadness,Finding out that the university will give first priority to qualified practioners and clinical years to go to your English lectures. ,guilt,"[0.042730838, 0.047900923, 0.015021816, 0.18203352, 0.15430474, 0.09952386, 0.062048774]",0.18203352
disgust,Finding out that old and useless practitioners of retirement age will go to your English lectures and they do not understand English. ,sadness,"[0.26981583, 0.41613582, 0.1991459, 0.361013, 0.006615881, 0.60574585, 0.39870933]",0.60574585
shame,China cannot give your lectures bigger place and sound system. ,guilt,"[0.171393, 0.18809088, 0.112849146, 0.33480301, 0.027854597, 0.2985785, 0.24967097]",0.33480301
guilt,I am not good enough for your experiment I am doing. ,shame,"[0.7064136, 0.8847425, 0.7984002, 0.9468268, 0.0102907475, 0.8249441, 0.94778603]",0.94778603
joy,Winning a game after a long time of losing. ,joy,"[0.011036285, 0.00496043, 0.005904463, 0.113607466, 0.18814373, 0.0093629025, 0.0074003795]",0.18814373
fear,Almost had a bicycle accident. ,guilt,"[0.1718111, 0.23817635, 0.39761788, 0.7365384, 0.008903268, 0.71573335, 0.3194931]",0.7365384
anger,People not cueing in the dining hall. ,disgust,"[0.09003387, 0.26547283, 0.076646805, 0.18254122, 0.006981747, 0.18912402, 0.23231089]",0.26547283
sadness,Failed an examn. ,shame,"[0.402089, 0.8133318, 0.10080823, 0.914788, 0.0036242364, 0.8669353, 0.9355957]",0.9355957
disgust,Saw a real party leader. ,joy,"[0.05295167, 0.024607364, 0.013357995, 0.14934848, 0.2631822, 0.059551023, 0.01972302]",0.2631822
shame,Failed to recagnize a friend on the street. ,sadness,"[0.3142757, 0.36769587, 0.25337604, 0.8039385, 0.011423674, 0.8079608, 0.55041695]",0.8079608
guilt,Forgot to collect post for a friend. ,guilt,"[0.08169344, 0.13130185, 0.038094107, 0.7544806, 0.033285685, 0.43376368, 0.34686804]",0.7544806
joy,Being chosen to do your experiment with aphasia. ,sadness,"[0.16464514, 0.3068848, 0.21998507, 0.40036848, 0.05917236, 0.54601175, 0.18836081]",0.54601175
fear,You may find out that I am stupid and not to let me do your experiment. ,fear,"[0.5727157, 0.42727807, 0.84957117, 0.67249525, 0.015813485, 0.639388, 0.6806921]",0.84957117
anger,A classmate told me I must have bribed the class leader to let me go to your English lecture. ,guilt,"[0.25032738, 0.13628115, 0.28988436, 0.8005371, 0.022135692, 0.18560506, 0.34385595]",0.8005371
sadness,I was not chosen for the All English class. ,sadness,"[0.27804032, 0.31192905, 0.2022375, 0.6562532, 0.018922249, 0.79646903, 0.43184352]",0.79646903
disgust,Saw my class leader acting like a God when he chose people to go to your English lectures. ,anger,"[0.32230127, 0.10358378, 0.019397376, 0.28102976, 0.048988417, 0.048836622, 0.05058113]",0.32230127
shame,Talking to friends about how old you are and we cannot be as successful as you at your age. ,sadness,"[0.31556436, 0.12210606, 0.368623, 0.57217413, 0.011399698, 0.63308233, 0.2738907]",0.63308233
guilt,Telling friends about your nickname. ,joy,"[0.058993198, 0.0472725, 0.045623094, 0.17931995, 0.25902966, 0.07353892, 0.10392094]",0.25902966
joy,I got better marks in the examn than many arrogant people. ,anger,"[0.5126145, 0.12059518, 0.038146235, 0.23979938, 0.073290825, 0.034061667, 0.11911142]",0.5126145
fear,Before the examn. ,guilt,"[0.07992871, 0.0897303, 0.07167331, 0.27206227, 0.015021434, 0.21090332, 0.15438983]",0.27206227
anger,Insulted by some stupid people. ,anger,"[0.9775258, 0.97201127, 0.09871415, 0.2788769, 0.0012730877, 0.7054605, 0.8864219]",0.9775258
sadness,Lost a friend. ,sadness,"[0.13561346, 0.11947584, 0.06293637, 0.7726641, 0.0037421037, 0.96797323, 0.4951]",0.96797323
disgust,Hear people talking at my back. ,anger,"[0.39273626, 0.2728895, 0.31434637, 0.26463416, 0.02238395, 0.19045115, 0.27536052]",0.39273626
shame,Saw something stupid and ignorant happening in the countryside. ,disgust,"[0.46315214, 0.74704415, 0.15086788, 0.5957965, 0.0045578224, 0.7276325, 0.67394656]",0.74704415
fear,I was very scared when I went to the examination hall for my M. Sc examination as I had studied a limited partion of the course thoroughly and I was in great doubt whether that would be asked. ,fear,"[0.07354185, 0.08524096, 0.99501884, 0.86051655, 0.0033385598, 0.8834996, 0.7057754]",0.99501884
anger,I was most angry when India lost the Triangular Cricket trophy held in Australia. I was so angry that I fought (orally) with my friend. ,anger,"[0.9919693, 0.81092054, 0.025715612, 0.49415928, 0.00070487673, 0.08564319, 0.5321367]",0.9919693
sadness,"I was very sad when I got the XIIth standard results, when I got low marks as compared to my friend and I could not get admission to courses like medicine. ",sadness,"[0.0035440824, 0.16570827, 0.5006184, 0.87388617, 0.0002463954, 0.99724364, 0.97955716]",0.99724364
disgust,"I was disgusted at myself when I dropped a vital catch, while playing a cricket match, and we lost the match though the catch was difficult. ",shame,"[0.9712256, 0.9938226, 0.11111652, 0.9718132, 0.00067673, 0.9088307, 0.9942638]",0.9942638
shame,"There is one thing which makes me feel shameful, when I see friends of my age group working and earning a lot, when I am still studying. A friend I met a week ago after a period of years is earning more than Rs / month. ",shame,"[0.26998648, 0.8716367, 0.4590472, 0.9889227, 0.0005095078, 0.97218287, 0.99522483]",0.99522483
guilt,"I felt guilty when I read an advertisement for a job as a chemist in the newspaper and when my friend asked me if I had applied for that job, I told him that I had not even seen the paper of that day. ",guilt,"[0.033859413, 0.2503907, 0.3614834, 0.990897, 0.0012877916, 0.9469694, 0.94110584]",0.990897
joy,"When I got my first unknown compound while doing my M. Sc research, I was very happy. This is because my research was based on this type of reactions and compounds. ",joy,"[0.0009422061, 0.0015290828, 0.0019628953, 0.022380186, 0.9916972, 0.0006024038, 0.0014152115]",0.9916972
fear,I was very scared at the time of the Ty. B. Sc examination as I had decided to get st class results. I was afraid thinking of how the papers would be. ,fear,"[0.095278904, 0.1547747, 0.994231, 0.82753533, 0.0046984814, 0.8923356, 0.5933896]",0.994231
anger,"When my neighbours accused my brother of stealing their rose-bush, I was very angry as he had not touched it at all. ",anger,"[0.9951148, 0.9344603, 0.06234126, 0.7653275, 0.00075720815, 0.045831483, 0.46346775]",0.9951148
sadness,"When I heard that my girlfriend was getting married to another person, I felt very sad. That day I did not eat anything and kept thinking of her all day long. ",sadness,"[0.010732858, 0.11314757, 0.29947817, 0.847133, 0.0007877583, 0.9968851, 0.84696275]",0.9968851
shame,"When I had insulted my father two years back, at that time I was very angry due to some reasons. ",anger,"[0.9918316, 0.78068423, 0.07321683, 0.4557334, 0.00094458443, 0.022795087, 0.3806624]",0.9918316
guilt,"I felt very guilty when I tried to teach swimming to my younger brother, as I myself could not swim very well and my brother had started sinking to the bottom, however my elder brother saved him. ",guilt,"[0.19582221, 0.5469522, 0.29267177, 0.99597317, 0.0028960854, 0.9899573, 0.97431314]",0.99597317
joy,"This happened a year when I was having a hard time, I got admission to do research despite obstacles in the procedure of admission. ",sadness,"[0.17915702, 0.021418693, 0.10902379, 0.57675856, 0.0072352844, 0.7032092, 0.0506769]",0.7032092
fear,It was the time when I was in no position to secure a Ist class in the M. Sc exam and this was likely to affect my career. ,sadness,"[0.3114131, 0.18659198, 0.5944474, 0.694375, 0.006557306, 0.73445266, 0.5948909]",0.73445266
anger,I missed an opportunity to go abroad because of some silly mistakes for which I had to suffer a lot. ,guilt,"[0.4239107, 0.53996897, 0.17853096, 0.93218416, 0.0077009434, 0.92928845, 0.84036016]",0.93218416
sadness,"It was at the time of my M. Sc exam, when I was not in a position to take the exam after having studied seriously. ",sadness,"[0.22990945, 0.24025679, 0.39856577, 0.62119, 0.014670215, 0.73838484, 0.4806503]",0.73838484
disgust,"When I opted for my research field, for them the percentage of marks was more important than my knowledge. ",shame,"[0.14349449, 0.10630105, 0.06662092, 0.16118017, 0.006025124, 0.14852142, 0.19299449]",0.19299449
shame,When I was not in a position to control myself. I had said too much and had been cruel with no other than my mother. ,guilt,"[0.88499963, 0.7159545, 0.3920816, 0.90676135, 0.0045966427, 0.82505506, 0.84656525]",0.90676135
guilt,"Two days after the above incident, I was thinking about my morally shameful act and I felt sorry for that incident, but it was too late, however I did realize this. ",sadness,"[0.0066352743, 0.4507532, 0.09890658, 0.9664453, 0.001162555, 0.98764265, 0.97330725]",0.98764265
joy,When I got the first compound through column. ,guilt,"[0.106398225, 0.1021965, 0.10250242, 0.111237034, 0.07326555, 0.074980214, 0.0804753]",0.111237034
fear,When I did not get the compound which is known. ,guilt,"[0.36971858, 0.26152492, 0.07132287, 0.8448692, 0.018605135, 0.60277635, 0.6989397]",0.8448692
anger,When I got low marks in B. Sc final. ,sadness,"[0.4276411, 0.4838802, 0.22149628, 0.65545845, 0.0057388763, 0.814241, 0.5815967]",0.814241
sadness,When my first love was not successful. ,sadness,"[0.2765578, 0.18315527, 0.049351793, 0.84841996, 0.0062128077, 0.9132186, 0.58325547]",0.9132186
disgust,[ When mix was coming from column for several days. ] ,guilt,"[0.018719442, 0.015948694, 0.027851332, 0.09845527, 0.05782818, 0.05039811, 0.033795312]",0.09845527
shame,When I had been angry at my friend without any reason. ,anger,"[0.97175366, 0.6130543, 0.06595962, 0.42201605, 0.0024799423, 0.04033256, 0.23188885]",0.97175366
guilt,When I forced a close friend of mine to ask a girl things about herself. ,guilt,"[0.24425966, 0.18754959, 0.14016204, 0.65470636, 0.02608586, 0.3582912, 0.4297221]",0.65470636
joy,"It was about a fortnight ago, I was declared successful in the U. G. C exam this year (only four in Bombay succeeded). My joy knew no bounds. ",joy,"[0.0008884409, 0.0009569998, 0.0018969462, 0.009050751, 0.9933309, 0.0004532745, 0.000828147]",0.9933309
fear,"When I was a kid, I always opened the door to greet my father when he came back from work. One day it so happened that his hair was scattered due to over-crowding in the train, and when I opened the door as usual I saw something else. I was so scared that I could not talk. ",fear,"[0.14024583, 0.2039569, 0.9547978, 0.70715034, 0.020423183, 0.76884514, 0.46109903]",0.9547978
