labels,text,emotion,prob_emotion,prob_max
disgust,Some boys not cueing in the dining hall. ,guilt,"[0.7352707, 0.6444033, 0.445405, 0.7434972, 0.09518834, 0.48488215, 0.67944]",0.7434972
joy,Watching TV about china is behind in winning gold medals. ,sadness,"[0.72844785, 0.6506409, 0.5063382, 0.5710893, 0.12173331, 0.85987115, 0.68503463]",0.85987115
guilt,Not being able to help my friend to do homework. ,sadness,"[0.8623734, 0.7068665, 0.86666405, 0.95243216, 0.0029180478, 0.96918464, 0.8869453]",0.96918464
joy,Getting into this university. ,joy,"[0.42830566, 0.072100766, 0.7569852, 0.37182817, 0.77590114, 0.19534591, 0.16650826]",0.77590114
disgust,Beaten up by a classmate in school. ,anger,"[0.961725, 0.8276779, 0.9594433, 0.89743716, 0.004083673, 0.9312762, 0.879593]",0.961725
shame,Being insulted in public. ,anger,"[0.95514524, 0.92117435, 0.80456704, 0.5947999, 0.005158948, 0.78436744, 0.8886022]",0.95514524
sadness,A girl I love does not love me. ,sadness,"[0.5576174, 0.010708488, 0.4439089, 0.68311447, 0.049668033, 0.949951, 0.56364995]",0.949951
disgust,Saw some girls dressed up like Americans ,fear,"[0.2091481, 0.2361918, 0.26090437, 0.24760777, 0.22062351, 0.12413464, 0.16325752]",0.26090437
shame,Failing university entrance examn. ,sadness,"[0.8127395, 0.81772065, 0.8971855, 0.8592635, 0.005628552, 0.94522935, 0.9038647]",0.94522935
shame,Not handing in homework in time. ,guilt,"[0.7361056, 0.73856723, 0.75944257, 0.9094234, 0.028817412, 0.8840095, 0.8568171]",0.9094234
joy,Getting into this university to do medicine. ,joy,"[0.24474181, 0.035331585, 0.5905383, 0.25193533, 0.7802531, 0.098928936, 0.081012875]",0.7802531
fear,First time in anatomy. ,fear,"[0.10426335, 0.2989826, 0.54282683, 0.13193157, 0.4532245, 0.16690597, 0.16142656]",0.54282683
guilt,Misunderstood by a close friend for the wrong reason. ,sadness,"[0.8066982, 0.30825022, 0.56467617, 0.82451344, 0.022972357, 0.9179083, 0.78501534]",0.9179083
sadness,"Finding out that China is poor, so we cannot have good reference books. ",sadness,"[0.5051229, 0.5099783, 0.51793164, 0.45898318, 0.011388193, 0.78203666, 0.57571775]",0.78203666
shame,Foreign students playing loud music in the night before the biology examn. ,disgust,"[0.52995425, 0.7303064, 0.5814511, 0.52330124, 0.3306877, 0.009840085, 0.3829665]",0.7303064
shame,Finding out that the university police was afraid to stop the foreign students playing loud music (China's shame). ,shame,"[0.94285285, 0.9899234, 0.9850034, 0.96562207, 0.0020744444, 0.98597276, 0.99511623]",0.99511623
shame,Not doing well in the examn. ,sadness,"[0.8800074, 0.8767762, 0.9459913, 0.9287076, 0.0024520468, 0.98108953, 0.9474375]",0.98108953
joy,Aticle published. ,anger,"[0.4920692, 0.28038776, 0.37608618, 0.44966227, 0.48019087, 0.44404197, 0.16851404]",0.4920692
joy,Earth crake. ,disgust,"[0.88813573, 0.9604307, 0.95702964, 0.56918186, 0.0011603744, 0.6410578, 0.4783224]",0.9604307
anger,Made a statement that other people did not believe. ,guilt,"[0.6755107, 0.39479545, 0.39810327, 0.82151455, 0.07522173, 0.21807636, 0.7395263]",0.82151455
shame,Saw poverty in the countryside. ,sadness,"[0.54761446, 0.8406275, 0.27955106, 0.6187283, 0.0008091713, 0.9850914, 0.8211636]",0.9850914
disgust,Saw Chinese people flattering foreigners. ,joy,"[0.0032980398, 0.0008638116, 0.006527473, 0.15158437, 0.47977343, 0.0044630594, 0.0018620747]",0.47977343
guilt,Not being able to argue against class leaders. ,fear,"[0.76661175, 0.44530922, 0.7917094, 0.632286, 0.009171321, 0.76669943, 0.7526388]",0.7917094
guilt,Could not help a student who needs help. ,sadness,"[0.6663926, 0.46858102, 0.46588933, 0.885007, 0.0073978794, 0.9021128, 0.7734503]",0.9021128
joy,China winning the Asian Olympic games. ,joy,"[0.6446049, 0.3103956, 0.33378246, 0.45544177, 0.9455681, 0.31536582, 0.11546368]",0.9455681
fear,Staying alone in the dark. ,fear,"[0.41936094, 0.42171147, 0.9634928, 0.5903337, 0.0036901804, 0.9421966, 0.4668353]",0.9634928
anger,Being put down by the class leaders. ,shame,"[0.92248243, 0.81284255, 0.88343525, 0.67685753, 0.0015808496, 0.9405623, 0.9523877]",0.9523877
sadness,Finding out that life span in China is shorter than in the West. ,sadness,"[0.5907906, 0.64294183, 0.80708283, 0.60342866, 0.022292363, 0.8681471, 0.55355126]",0.8681471
disgust,Girls dressed like foreigners in the university. ,disgust,"[0.43169627, 0.7040579, 0.36061996, 0.46211848, 0.12598464, 0.3221315, 0.6397195]",0.7040579
shame,Being insulted in public. ,anger,"[0.95514524, 0.92117435, 0.80456704, 0.5947999, 0.005158948, 0.78436744, 0.8886022]",0.95514524
disgust,Insulting other people. ,anger,"[0.9196685, 0.9128089, 0.081065305, 0.36156446, 0.010693253, 0.004183074, 0.16635956]",0.9196685
joy,When I found out that I can travel with my best friend. ,joy,"[0.013392887, 0.0013439724, 0.005919512, 0.03434466, 0.9303988, 0.015318542, 0.005938445]",0.9303988
fear,Walking home in the dark from college. ,fear,"[0.5051634, 0.27857855, 0.9257476, 0.6908011, 0.099855766, 0.8497791, 0.43739766]",0.9257476
anger,Finding out that I was deceived by a friend. ,guilt,"[0.900612, 0.8997085, 0.89401215, 0.9544978, 0.0032690214, 0.94722354, 0.92683774]",0.9544978
shame,Not doing well in an examn. ,sadness,"[0.8615467, 0.86526704, 0.9475119, 0.88846165, 0.002644886, 0.97217935, 0.9213683]",0.97217935
anger,Finding out that my best friend was deceiving me. ,sadness,"[0.89430684, 0.91087353, 0.93319434, 0.9299461, 0.0055877045, 0.9674405, 0.8907001]",0.9674405
guilt,Failing an examn because I did not work hard enough. ,guilt,"[0.8077604, 0.80482346, 0.86857504, 0.9689714, 0.001607396, 0.9418106, 0.92301047]",0.9689714
shame,Not acting on my promise. ,guilt,"[0.7435975, 0.59814453, 0.6526322, 0.94174504, 0.03435861, 0.83132046, 0.8356126]",0.94174504
joy,Finding out that I am not ill (not seriously). ,joy,"[0.3236665, 0.2271714, 0.15606001, 0.1949386, 0.7677933, 0.5107578, 0.16011952]",0.7677933
fear,Finding out that my health condition may be against my attending university lectures. ,sadness,"[0.6656595, 0.55701786, 0.89726466, 0.6490321, 0.0016558431, 0.9078419, 0.63265604]",0.9078419
anger,Bought something bad from the shop and they refused to change it. ,sadness,"[0.9007608, 0.9391508, 0.6858527, 0.92110074, 0.0023531164, 0.96827716, 0.874942]",0.96827716
sadness,Relative's death. ,sadness,"[0.72751486, 0.6015827, 0.90930945, 0.8907976, 0.01754692, 0.9793377, 0.7407206]",0.9793377
disgust,Saw people quarreling in a bus. ,anger,"[0.98337317, 0.8201211, 0.32994372, 0.34634018, 0.001943344, 0.08950961, 0.49831033]",0.98337317
sadness,Running away from a fire. ,fear,"[0.9324161, 0.9646316, 0.9956631, 0.8838757, 0.002574087, 0.88106227, 0.8268629]",0.9956631
guilt,Forgot to give a present to my little nephew. ,guilt,"[0.73452747, 0.57012707, 0.5357286, 0.9619569, 0.08006884, 0.9585869, 0.92267555]",0.9619569
joy,First public speaking. ,fear,"[0.4290089, 0.12617342, 0.8640733, 0.29887536, 0.73937285, 0.3686557, 0.35908633]",0.8640733
fear,Going out alone in the dark. ,fear,"[0.5641171, 0.6014857, 0.9543179, 0.7698748, 0.01623973, 0.8942432, 0.7065009]",0.9543179
disgust,Saw some young people fighting for seats on a bus. ,anger,"[0.9751762, 0.5347715, 0.6755657, 0.33107492, 0.026652606, 0.56038404, 0.46366695]",0.9751762
sadness,My mother's death. ,sadness,"[0.74462295, 0.5487448, 0.88557947, 0.89365935, 0.0018163932, 0.98274565, 0.68922794]",0.98274565
disgust,Saw people spitting in public. ,disgust,"[0.9431075, 0.98039323, 0.28422913, 0.5817, 0.006298751, 0.5425315, 0.6611407]",0.98039323
shame,Went to a lecture about Chinese history and hear about the Opium War. ,sadness,"[0.82283634, 0.76597464, 0.77395666, 0.75487953, 0.017473139, 0.90440637, 0.7559781]",0.90440637
joy,Falling in love. ,joy,"[0.0013699228, 0.0006070767, 0.011020527, 0.0058059, 0.93079937, 0.0026837103, 0.002431098]",0.93079937
sadness,My friend will find out that I am in love with her. ,fear,"[0.26664722, 0.06545079, 0.9463426, 0.7617697, 0.16898724, 0.81165296, 0.55802536]",0.9463426
anger,Falling in love although she is my friend (angry with myself). ,anger,"[0.9972108, 0.14811523, 0.0024740302, 0.97813123, 0.0006903754, 0.0021927757, 0.8907994]",0.9972108
sadness,My friend still trusts me as a friend. ,joy,"[0.12467098, 0.012575075, 0.098683506, 0.3369846, 0.8135354, 0.44320288, 0.11687328]",0.8135354
disgust,Someone being arrogant to me. ,anger,"[0.9442411, 0.80852026, 0.30824593, 0.6401186, 0.0026940843, 0.025563546, 0.73870665]",0.9442411
shame,Insulted by a teacher in front of the class. ,anger,"[0.97199494, 0.9679239, 0.7083349, 0.68208146, 0.0015703419, 0.72560185, 0.9469292]",0.97199494
sadness,Falling in love with a close friend. ,joy,"[0.0006778729, 0.00032368203, 0.0021754093, 0.023278574, 0.07865641, 0.001118801, 0.007477547]",0.07865641
joy,Doing unexpectedly well in an examn. ,joy,"[0.35757104, 0.031752303, 0.1546458, 0.4141441, 0.88732547, 0.2181873, 0.10146735]",0.88732547
joy,Before the examn. ,fear,"[0.4387891, 0.2228304, 0.8944783, 0.6363529, 0.2158416, 0.46084762, 0.46317488]",0.8944783
guilt,I wanted to borrow lecture notes from a friend and he did not lend me them. ,sadness,"[0.76255447, 0.46826226, 0.522569, 0.8011524, 0.01194309, 0.9211248, 0.71249753]",0.9211248
anger,Finding out about the university does not have enough foreign currency to buy the yournals in your reference list. ,sadness,"[0.65136904, 0.6204568, 0.7998127, 0.65721655, 0.0076598735, 0.8531284, 0.7182165]",0.8531284
shame,Someone told me he was chosen for the English lectures because he was a good friend of the class leader. ,guilt,"[0.13467279, 0.0787145, 0.062389165, 0.5545166, 0.15425472, 0.14807478, 0.3800778]",0.5545166
anger,Finding out about Chinese money cannot buy foreign journals. ,sadness,"[0.5207938, 0.38725626, 0.39865097, 0.40485528, 0.10330882, 0.6575349, 0.479633]",0.6575349
guilt,Late for a lecture and therefore missed it. ,sadness,"[0.82007515, 0.61944664, 0.64491785, 0.8685098, 0.039949458, 0.9642027, 0.90206295]",0.9642027
joy,Talking to a close friend. ,joy,"[0.05770055, 0.009495166, 0.11428929, 0.26207948, 0.83686227, 0.19465984, 0.15818308]",0.83686227
fear,Ran into a parking car on a bicycle. ,anger,"[0.94938767, 0.86277795, 0.946547, 0.9310597, 0.01526112, 0.8905437, 0.8878873]",0.94938767
shame,Insulted for no reason. ,disgust,"[0.9716172, 0.97920245, 0.14409846, 0.22634177, 0.00066871865, 0.1454854, 0.93493605]",0.97920245
sadness,Did badly in an examn. ,sadness,"[0.82565194, 0.8553392, 0.79246163, 0.8825543, 0.0033229634, 0.9399466, 0.9224804]",0.9399466
disgust,Saw a man dressed as a woman. ,fear,"[0.7515399, 0.76145333, 0.8124748, 0.72777647, 0.1017184, 0.46426547, 0.586002]",0.8124748
disgust,Saw a beggar on the street (China still so poor). ,sadness,"[0.5151184, 0.6592958, 0.38451976, 0.590809, 0.015672378, 0.9027793, 0.7139638]",0.9027793
guilt,Could not buy a reference book because I got up too late to cue. ,guilt,"[0.26830697, 0.19987644, 0.26876676, 0.5649631, 0.05080551, 0.30994895, 0.3875183]",0.5649631
joy,Found out that me and my best friend are both chosen for the English lectures. ,joy,"[0.3028135, 0.06710086, 0.28315404, 0.37304607, 0.8092549, 0.2040638, 0.12859054]",0.8092549
shame,I may not be clever enough to understand your English lectures. ,fear,"[0.3269382, 0.22800332, 0.58889586, 0.45065394, 0.15608941, 0.39898875, 0.56220084]",0.58889586
anger,Told by some people the class leader only choose his friends (not true). ,guilt,"[0.34366998, 0.41679543, 0.26422223, 0.42924336, 0.14138843, 0.19538377, 0.40857208]",0.42924336
sadness,One of my best friends was hurt by a girl he loves. ,sadness,"[0.8158731, 0.06381474, 0.65847456, 0.8240738, 0.0019631325, 0.9845047, 0.71451783]",0.9845047
disgust,Saw a very arrogant girl walking like a queen. ,anger,"[0.7655924, 0.73415864, 0.0030084478, 0.18141907, 0.021727534, 0.0080694, 0.08412997]",0.7655924
shame,China cannot buy your reference. ,sadness,"[0.25003535, 0.16223434, 0.23911445, 0.19816981, 0.083887324, 0.2995709, 0.16739047]",0.2995709
guilt,A friend asked to borrow my notes and I did not give them away (my notes too badly written) ,guilt,"[0.4149367, 0.40868258, 0.3819765, 0.7255818, 0.08287226, 0.3117044, 0.54864603]",0.7255818
joy,Talking to a close friend. ,joy,"[0.05770055, 0.009495166, 0.11428929, 0.26207948, 0.83686227, 0.19465984, 0.15818308]",0.83686227
sadness,Getting ill. ,disgust,"[0.013069136, 0.89022624, 0.7825893, 0.13725935, 0.0008327216, 0.42134637, 0.4117406]",0.89022624
shame,Failed to be elected to be a class leader. ,sadness,"[0.81100553, 0.7229269, 0.59089285, 0.8694234, 0.006162435, 0.9401183, 0.9132054]",0.9401183
anger,Father lost his temper at home because he was mistreated at work. ,anger,"[0.99505866, 0.43001503, 0.10909106, 0.8591981, 0.007725659, 0.004153882, 0.1452555]",0.99505866
disgust,Saw someone who picked up a cigarette from the floor and smoked it. ,disgust,"[0.49926108, 0.7873487, 0.18010677, 0.7774686, 0.2219939, 0.14582248, 0.70511943]",0.7873487
shame,Telling a lie. ,guilt,"[0.68099385, 0.7021992, 0.58688384, 0.9223791, 0.016501797, 0.24694157, 0.8454835]",0.9223791
shame,Not getting the class paper in time for the lecture. ,sadness,"[0.8605104, 0.81243056, 0.88334966, 0.92290336, 0.0072435536, 0.9500004, 0.8675612]",0.9500004
joy,My father promoted to be a professor. ,joy,"[0.13435096, 0.029328782, 0.09350969, 0.37054253, 0.8018521, 0.3772632, 0.09015787]",0.8018521
fear,Anatomy lesson and told we have to do it at night sometimes. ,fear,"[0.06067005, 0.38254097, 0.47138557, 0.3710254, 0.016114831, 0.2303364, 0.3522258]",0.47138557
guilt,Had an argument with my classmate for borrowed books. ,anger,"[0.98934, 0.11242516, 0.06286707, 0.4514753, 0.0019940292, 0.00956295, 0.12604572]",0.98934
shame,Finding out that we cannot have good references because China is poor. ,sadness,"[0.6173821, 0.60528517, 0.74328434, 0.5716079, 0.0017038649, 0.8292139, 0.70711446]",0.8292139
disgust,Saw someone licking his dining bowl. ,disgust,"[0.72308457, 0.80567217, 0.617904, 0.6372898, 0.4179934, 0.22162552, 0.50864536]",0.80567217
shame,Criticized in front of the class. ,shame,"[0.8906652, 0.82332474, 0.7521761, 0.7833406, 0.0019186694, 0.76885337, 0.9250377]",0.9250377
shame,Not finishing homework in time. ,sadness,"[0.76666194, 0.71203005, 0.81448144, 0.9030237, 0.018909082, 0.9294808, 0.86206025]",0.9294808
joy,"Found out that the girl I love loves me, too. ",joy,"[0.0028309838, 0.0007717907, 0.004969903, 0.14023633, 0.94784635, 0.1656219, 0.010776422]",0.94784635
fear,Reading a horror story alone. ,fear,"[0.22627857, 0.8352281, 0.99089336, 0.5642508, 0.0019626375, 0.12168186, 0.30279604]",0.99089336
anger,Being refused to attend the neuropsychology lecture in the medical university. ,sadness,"[0.8426966, 0.7716143, 0.7262474, 0.69442827, 0.0051680296, 0.86143327, 0.76415145]",0.86143327
sadness,My parents told me that they do not like my friend. ,sadness,"[0.7596617, 0.80513585, 0.75956106, 0.67165, 0.017601188, 0.8658666, 0.6790671]",0.8658666
disgust,Saw an arrogant girl walking pass by. ,anger,"[0.88246423, 0.8182127, 0.17940497, 0.49609956, 0.040854152, 0.17815349, 0.49841356]",0.88246423
anger,Not finishing my duty as a class leader. ,guilt,"[0.7909388, 0.7854105, 0.6030815, 0.9664787, 0.019291608, 0.91757756, 0.93512803]",0.9664787
guilt,My friend had trouble and I was not able to help him. ,sadness,"[0.8372297, 0.6995559, 0.7927064, 0.9710687, 0.003907161, 0.97796875, 0.9072964]",0.97796875
joy,China winning the Asian Olympic games (TV). ,joy,"[0.5281305, 0.25165164, 0.30197805, 0.34532842, 0.9195825, 0.31529087, 0.08317441]",0.9195825
fear,Left alone in the biology building surrounded by empty buildings. ,sadness,"[0.64537346, 0.43843073, 0.59710425, 0.5193333, 0.018424405, 0.8876041, 0.60182863]",0.8876041
shame,Someone told me we are not as good as the All English Class. ,sadness,"[0.78921586, 0.5864465, 0.50198764, 0.68822044, 0.036968242, 0.80689317, 0.79724205]",0.80689317
shame,Not getting the reference paper. ,sadness,"[0.64542025, 0.5278258, 0.65578413, 0.7782023, 0.007709303, 0.81882536, 0.7487118]",0.81882536
disgust,Cueing for a bus and the drivers having long dinner. ,anger,"[0.5508771, 0.31766242, 0.37335333, 0.53684276, 0.22262484, 0.1630197, 0.2912825]",0.5508771
shame,Not finishing homework. ,guilt,"[0.711803, 0.6873185, 0.516109, 0.8887923, 0.02962646, 0.8731756, 0.8555887]",0.8887923
guilt,Did not return the library book on time. ,guilt,"[0.66477513, 0.62058103, 0.44961813, 0.95034695, 0.03572075, 0.7173116, 0.8695545]",0.95034695
joy,Hear a very nice joke made by a friend. ,joy,"[0.0014851918, 0.0005220002, 0.00220038, 0.0035518068, 0.90108186, 0.0006233969, 0.0015823238]",0.90108186
fear,Thinking about death when walking alone at night. ,sadness,"[0.064145416, 0.63698673, 0.96607167, 0.5187957, 0.0012223218, 0.97156006, 0.21255298]",0.97156006
shame,Found out that someone I knew well has been misunderstanding me for years. ,sadness,"[0.81831765, 0.7450066, 0.6638646, 0.809901, 0.092657745, 0.91419566, 0.8026426]",0.91419566
sadness,Death of a relative. ,sadness,"[0.6415954, 0.5640981, 0.86444527, 0.84229976, 0.002968834, 0.97360396, 0.7017168]",0.97360396
shame,Someone I know and respect sexually assulted a girl. ,shame,"[0.9567934, 0.9310212, 0.7550772, 0.94321215, 0.0027188899, 0.93540436, 0.97969073]",0.97969073
disgust,My father insulted by other people. ,anger,"[0.9574252, 0.91346914, 0.750427, 0.9065325, 0.00617041, 0.92802393, 0.9571133]",0.9574252
anger,Made a mistake at work. ,guilt,"[0.79929656, 0.84926534, 0.6453677, 0.96215844, 0.0044867997, 0.71136945, 0.9041812]",0.96215844
joy,Found my name on the list of attending the English lectures. ,joy,"[0.21219428, 0.0706193, 0.21556889, 0.5589702, 0.66469485, 0.20905298, 0.32928762]",0.66469485
joy,Doing anatomy alone for the first time. ,fear,"[0.18137051, 0.42431828, 0.7997901, 0.32295278, 0.34329575, 0.5113023, 0.31281003]",0.7997901
shame,"Being insulted in front of my parents, and they believed other people (those insulting me). ",sadness,"[0.9289486, 0.8768364, 0.8794972, 0.8826626, 0.0050145844, 0.9545405, 0.9258304]",0.9545405
sadness,Death of General Ye Jianying. ,sadness,"[0.7726542, 0.6570978, 0.76965636, 0.8520051, 0.019763479, 0.9762783, 0.7347268]",0.9762783
disgust,Someone had stolen an article from a library journal. ,anger,"[0.8566161, 0.7948744, 0.76456034, 0.8323779, 0.036282763, 0.633726, 0.778759]",0.8566161
shame,Not doing well in the examn. ,sadness,"[0.8800074, 0.8767762, 0.9459913, 0.9287076, 0.0024520468, 0.98108953, 0.9474375]",0.98108953
guilt,Not finishing homework in time. ,sadness,"[0.76666194, 0.71203005, 0.81448144, 0.9030237, 0.018909082, 0.9294808, 0.86206025]",0.9294808
joy,Did well in an examn just before my father's birthday the best present I can give to my father. ,joy,"[0.0045095272, 0.0010996661, 0.0062069427, 0.004065866, 0.9763312, 0.0011573285, 0.00055294356]",0.9763312
fear,I asked someone to bring some present to my father and found out that he is not a reliable person. I was afraid if my father would not get the presents he would be angry with me. ,fear,"[0.9755847, 0.15495694, 0.99813485, 0.96809644, 0.0116736945, 0.9504336, 0.9137974]",0.99813485
anger,"Some classmates said I did not do enough social work. Therefore I was not elected as a ""Tree Good"" student. ",sadness,"[0.58230203, 0.40224272, 0.292805, 0.69282126, 0.06406349, 0.8452952, 0.76402634]",0.8452952
sadness,"My father won't be so pleased with me as if I was elected ""Three Good"". ",fear,"[0.6047548, 0.14452088, 0.93654996, 0.8756743, 0.1536999, 0.88473475, 0.5260736]",0.93654996
disgust,My roommate's lack of consideration of me. ,anger,"[0.9434485, 0.7630038, 0.6250847, 0.8200999, 0.005725375, 0.9259028, 0.79841405]",0.9434485
shame,"My sister said I am not a stable person, and I think she is right. ",shame,"[0.29094005, 0.10653911, 0.5950302, 0.5397007, 0.008426763, 0.45774314, 0.6302569]",0.6302569
guilt,"My sister forgot to bring presents for my birthday, I was rude to her. ",anger,"[0.987823, 0.9624668, 0.22971699, 0.88368464, 0.015150943, 0.937641, 0.76206994]",0.987823
joy,Had a nice letter from my close friend. ,joy,"[0.008110964, 0.0017209535, 0.03581621, 0.06387021, 0.9095513, 0.010493972, 0.022928862]",0.9095513
fear,Staying alone in the biology building after the dark. ,fear,"[0.5172142, 0.39024478, 0.9197673, 0.6867052, 0.04606755, 0.84382105, 0.473158]",0.9197673
anger,Being insulted by my roommate (she is in the English Class). ,anger,"[0.9625108, 0.9223127, 0.6423333, 0.43569252, 0.0029789798, 0.25044715, 0.79095757]",0.9625108
sadness,Not being able to do well to be chosen for the English lecture. ,sadness,"[0.76600784, 0.70534277, 0.9418496, 0.8667202, 0.0012995485, 0.9501482, 0.90809035]",0.9501482
disgust,My roommate boasting about her English lectures. ,joy,"[0.33518752, 0.02308108, 0.056412976, 0.267738, 0.4668279, 0.005159559, 0.0070011592]",0.4668279
shame,When the class leader read out the names of those chosen for the English lecture and I was not on the list. ,sadness,"[0.80629593, 0.66833866, 0.742348, 0.81790215, 0.0130107375, 0.9446168, 0.8909956]",0.9446168
guilt,"Some boys told me your nickname is ""Little Girl Doctor"", I did not tell them off and laughed with them. ",joy,"[0.012108653, 0.0031568906, 0.006156874, 0.40803248, 0.97460437, 0.0012437765, 0.018883305]",0.97460437
joy,Relatives visiting me. ,joy,"[0.1908923, 0.056310453, 0.22636525, 0.47018152, 0.92404956, 0.5373059, 0.23536421]",0.92404956
fear,Finding out the great difference between China and the West in science. ,joy,"[0.15316364, 0.20460661, 0.1385072, 0.14392449, 0.41007832, 0.28796288, 0.20382027]",0.41007832
disgust,Saw my unfair report. ,sadness,"[0.90162903, 0.79399127, 0.5514959, 0.83565974, 0.007846455, 0.9036413, 0.86822844]",0.9036413
disgust,Lecturers being unfair to me in reports. ,anger,"[0.95487726, 0.8184246, 0.57828516, 0.80505425, 0.012326913, 0.8642645, 0.8357561]",0.95487726
anger,Finding out that some students are getting good reports they do not deserve. ,sadness,"[0.8340629, 0.88318753, 0.7095727, 0.79175156, 0.0044087297, 0.8859982, 0.7944811]",0.8859982
anger,People impolite with me because I did not get a good report. ,anger,"[0.9183493, 0.88923, 0.519636, 0.84344274, 0.0031378802, 0.85430926, 0.8702608]",0.9183493
anger,I kicked the chair in the classroom to express my anger. ,anger,"[0.9984465, 0.22887991, 0.002672781, 0.0056694373, 0.0030672126, 0.0011381297, 0.003359882]",0.9984465
joy,Finding out I was chosen for the English lectures. ,joy,"[0.17717431, 0.042611916, 0.31810737, 0.2721746, 0.80774546, 0.16782713, 0.11757728]",0.80774546
fear,My roommate refused to walk with me to the English lectures. I have to walk alone in the dark. Lectures are in the biology building. ,fear,"[0.39871967, 0.11672285, 0.49459457, 0.2924951, 0.010100721, 0.17702207, 0.33251253]",0.49459457
anger,My roommate being unconsiderate. ,anger,"[0.93545413, 0.8651635, 0.5191865, 0.8439078, 0.017671736, 0.86734504, 0.7986706]",0.93545413
shame,My best friend was not chosen for the English lectures. ,sadness,"[0.77098185, 0.47928864, 0.37386975, 0.80914783, 0.033024766, 0.9514528, 0.80941415]",0.9514528
shame,Someone told me I was chosen for the English lectures because I am good looking. ,guilt,"[0.2549477, 0.021469494, 0.035467412, 0.49416396, 0.16685612, 0.02211409, 0.36024737]",0.49416396
shame,Not doing well in the examn. ,sadness,"[0.8800074, 0.8767762, 0.9459913, 0.9287076, 0.0024520468, 0.98108953, 0.9474375]",0.98108953
fear,"Some boys talking about nicknames of the lecturers, and I was too afraid of them to stop them. ",fear,"[0.030112334, 0.06785363, 0.99722135, 0.9058972, 0.003881684, 0.05963251, 0.55232865]",0.99722135
joy,Found out my wife is pregnant. ,joy,"[0.30493432, 0.17192452, 0.4414183, 0.5406916, 0.7697525, 0.38397202, 0.28338343]",0.7697525
joy,My boat running into another boat. ,guilt,"[0.8916595, 0.7963602, 0.8991391, 0.95491254, 0.03635409, 0.89037627, 0.8795251]",0.95491254
anger,Punished by a leader. ,guilt,"[0.92257833, 0.7035053, 0.92624694, 0.9349455, 0.0008067991, 0.67563796, 0.9178132]",0.9349455
sadness,My teacher's death. ,sadness,"[0.86748344, 0.7344546, 0.9214941, 0.911123, 0.0034354567, 0.98059845, 0.79694945]",0.98059845
disgust,Saw a mate bribing the leader. ,guilt,"[0.7780321, 0.65185124, 0.21121575, 0.8243337, 0.042551666, 0.34187883, 0.58671546]",0.8243337
shame,Insulted by a woman in public. ,anger,"[0.95791703, 0.926008, 0.50444627, 0.6218149, 0.0016712139, 0.599217, 0.82966703]",0.95791703
disgust,Fight with my mate after a quarrel. ,anger,"[0.99318016, 0.2623896, 0.08512571, 0.21183077, 0.003798795, 0.0022207228, 0.024400204]",0.99318016
joy,Receiving a nice present from my parents. ,joy,"[0.0012296459, 0.00042741155, 0.0046203136, 0.014670037, 0.9678115, 0.0018943253, 0.0013311103]",0.9678115
anger,Finding out that I made a stupid mistake in the examn. ,sadness,"[0.7792637, 0.89861983, 0.93771154, 0.92607296, 0.0047054817, 0.94141614, 0.9307111]",0.94141614
anger,Finding out about some girls who have been nice to the class leader in order to go to the neuropsychology lectures (English ones). ,guilt,"[0.21946436, 0.06583095, 0.0972892, 0.4742582, 0.23949613, 0.16219357, 0.22589463]",0.4742582
shame,Finding out I am not chosen for the English lectures. ,sadness,"[0.7278921, 0.6270079, 0.7808437, 0.72421044, 0.00779886, 0.91248643, 0.8167523]",0.91248643
sadness,Some students whose English is worse than mine can go to your lectures (English lectures). ,shame,"[0.37750992, 0.22513437, 0.2179465, 0.49402437, 0.29600805, 0.3483455, 0.5728162]",0.5728162
shame,Insulted by classmate in public. ,anger,"[0.96458036, 0.9451268, 0.71671057, 0.7035075, 0.0013571642, 0.81483555, 0.9311321]",0.96458036
shame,Not handing in homeworks in time. ,guilt,"[0.79078877, 0.76729006, 0.7311616, 0.91340685, 0.03602243, 0.86469024, 0.8563511]",0.91340685
joy,Article published. ,joy,"[0.55541044, 0.41657236, 0.42839563, 0.5339666, 0.6418162, 0.41799578, 0.22946708]",0.6418162
fear,Walking in the dark and thinking about ghost stories. ,fear,"[0.029406091, 0.24822627, 0.9649007, 0.11859588, 0.018648451, 0.93732846, 0.06037742]",0.9649007
shame,Had an insulting letter from my father. ,anger,"[0.9809554, 0.97307116, 0.6434488, 0.75532633, 0.0025779451, 0.83201575, 0.9190305]",0.9809554
sadness,Being misunderstood by friends. ,sadness,"[0.83319664, 0.39542952, 0.74811316, 0.7297904, 0.0057258494, 0.95252806, 0.8147301]",0.95252806
disgust,Saw someone acting in a false manner in public. ,disgust,"[0.850587, 0.8817233, 0.48031923, 0.86746603, 0.015649384, 0.3872399, 0.83147347]",0.8817233
shame,Failed in a piblic argument. ,shame,"[0.7998005, 0.71787107, 0.4720513, 0.8891248, 0.013925722, 0.901418, 0.91192096]",0.91192096
guilt,Promised to do something for other people and did not do it. ,guilt,"[0.80161655, 0.7728674, 0.5097475, 0.9469988, 0.009399093, 0.90581286, 0.89870745]",0.9469988
joy,Finding out I am chosen to collect norms for Chinese aphasia (I will contribute to China's catching up with the West in neuropsychology). ,joy,"[0.289961, 0.046027895, 0.42255235, 0.23508066, 0.6475148, 0.19085887, 0.058808893]",0.6475148
