labels,text,emotion,prob_emotion,emotion_word,prob_max
anger,I was stood up for a date function by someone who I really cared for. ,sadness,"[0.9417905211448669, 0.9514198303222656, 0.8316240310668945, 0.9296297430992126, 0.3780805766582489, 0.9869968891143799, 0.9567240476608276]",sadness,0.9869968891143799
sadness,"After blowing up and saying all the wrong things, I realized what I had done and hurt that person and myself. ",anger,"[0.9607824683189392, 0.7572351694107056, 0.5201596021652222, 0.9271998405456543, 0.2405463010072708, 0.8112335801124573, 0.8430517911911011]",anger,0.9607824683189392
disgust,My friends aren't working for the same common goal we all need to accomplish. ,sadness,"[0.7972202301025391, 0.7805215120315552, 0.6762600541114807, 0.7789191007614136, 0.171656534075737, 0.8178563117980957, 0.6133807301521301]",sadness,0.8178563117980957
shame,I was supposed to do something and didn't. The person was really dependiong on me. ,guilt,"[0.8580977916717529, 0.8595857620239258, 0.7910842299461365, 0.9574624300003052, 0.12586769461631775, 0.9074981808662415, 0.9186592102050781]",guilt,0.9574624300003052
guilt,"After confronting the person who stood me up, I blew up and said all the wrong things. ",anger,"[0.9873287677764893, 0.9357434511184692, 0.6785296201705933, 0.8209273219108582, 0.24159416556358337, 0.014187082648277283, 0.6806355714797974]",anger,0.9873287677764893
joy,I realized the girl liked to be with me. ,joy,"[0.025409631431102753, 0.02763661928474903, 0.09591041505336761, 0.4051613509654999, 0.9783692955970764, 0.03230736404657364, 0.1569378525018692]",pleasure,0.9783692955970764
fear,That I would do bad in a class and not get into Bus school. ,fear,"[0.7815532684326172, 0.8721879124641418, 0.9934172630310059, 0.9419860243797302, 0.10783704370260239, 0.9391146898269653, 0.9402962923049927]",fear,0.9934172630310059
anger,When my dad told me about something he had done against my mother. ,sadness,"[0.8597304224967957, 0.8509294390678406, 0.8689266443252563, 0.8541609644889832, 0.3764982521533966, 0.8810153603553772, 0.8217775225639343]",grief,0.8810153603553772
sadness,When I heard my sister got in a bad car accident. ,sadness,"[0.7981066703796387, 0.697422444820404, 0.937451958656311, 0.894339919090271, 0.2715374827384949, 0.9495850801467896, 0.8533034920692444]",grief,0.9495850801467896
disgust,An Engineer I know wants war so he can get a job making bombs. ,anger,"[0.8300858736038208, 0.7517547011375427, 0.5346099734306335, 0.09314042329788208, 0.27600276470184326, 0.004170658066868782, 0.07138065993785858]",anger,0.8300858736038208
shame,I did bad on a test I didn't study for. ,shame,"[0.7898322939872742, 0.8762528896331787, 0.9059760570526123, 0.9193176627159119, 0.030017422512173653, 0.9076747894287109, 0.9342696070671082]",embarrassment,0.9342696070671082
guilt,Decided at the last minute not to do something that I said I would do with a person. ,sadness,"[0.690200924873352, 0.8146713972091675, 0.7691078782081604, 0.889934778213501, 0.18867845833301544, 0.9167276620864868, 0.8859187960624695]",sadness,0.9167276620864868
joy,When I passed the B. A exams with first class results. ,joy,"[0.0396493598818779, 0.013291673734784126, 0.0760154202580452, 0.04042895883321762, 0.9829104542732239, 0.019775692373514175, 0.031421318650245667]",an achievement,0.9829104542732239
fear,When my B. A results had not come. ,sadness,"[0.7029938101768494, 0.7681124806404114, 0.8921151757240295, 0.8154445886611938, 0.19053582847118378, 0.9389147758483887, 0.7723826169967651]",sadness,0.9389147758483887
anger,When I failed my S. S. C exam. ,sadness,"[0.8344559669494629, 0.8638458847999573, 0.8906638622283936, 0.8967917561531067, 0.026396984234452248, 0.9628684520721436, 0.9366517663002014]",sadness,0.9628684520721436
sadness,When my sister left home to go and live with her husband. ,sadness,"[0.7948945760726929, 0.7240965962409973, 0.7479264736175537, 0.8069201707839966, 0.5625172257423401, 0.9474155902862549, 0.6913245320320129]",sadness,0.9474155902862549
disgust,"I trusted a friend of mine, but she lied to me about something and this disgusted me. ",disgust,"[0.9841131567955017, 0.9980009198188782, 0.3617980182170868, 0.9690012335777283, 0.1637764424085617, 0.0544113889336586, 0.9819393754005432]",disgust,0.9980009198188782
shame,When I failed the S. S. C examination I felt very ashamed. ,shame,"[0.07008085399866104, 0.8705270886421204, 0.2529159486293793, 0.9613663554191589, 0.4442984163761139, 0.7272489070892334, 0.9974043965339661]",shame,0.9974043965339661
guilt,[ I felt guilt when I was not co-operative with my mother for my exam. ] ,guilt,"[0.0036377094220370054, 0.07419516146183014, 0.028258122503757477, 0.9977352619171143, 0.24724963307380676, 0.030126700177788734, 0.08585416525602341]",guilt,0.9977352619171143
joy,"My first feeling of falling in love. Coming across a person who made me feel love, happiness, joy, giving me a new and beautiful future, who made me dream. ",joy,"[0.0007657934911549091, 0.0008066568989306688, 0.0007589933229610324, 0.0005950031918473542, 0.9859973192214966, 0.0005661480827257037, 0.0007442650385200977]",happiness,0.9859973192214966
fear,"When I got to know that the friend I am closest to got engaged, and she was going away. I was overjoyed for her, but also felt frightened as I was very emotionally dependent on her. I did not know what I would do without her. ",fear,"[0.005178071558475494, 0.2180202454328537, 0.9889095425605774, 0.3381158709526062, 0.8913698792457581, 0.3317802846431732, 0.18281351029872894]",fear,0.9889095425605774
anger,"I was angry at my brother over an argument we had together. We do have a few fights from time to time, and also at times I take out my anger on him. ",anger,"[0.9986360669136047, 0.7359967231750488, 0.6121254563331604, 0.03301210328936577, 0.39545580744743347, 0.04273202270269394, 0.2750731408596039]",anger,0.9986360669136047
sadness,When I came to know that my feelings for someone were not reciprocated. ,sadness,"[0.6056089401245117, 0.7437196373939514, 0.6617241501808167, 0.7220560908317566, 0.06469155102968216, 0.9219615459442139, 0.7566101551055908]",sadness,0.9219615459442139
disgust,I felt disgusted while studying for my applied psychology and mental testing papers in B. A. ,disgust,"[0.4442455768585205, 0.9967249035835266, 0.6929582953453064, 0.14416205883026123, 0.03062506578862667, 0.006830437108874321, 0.9315224885940552]",disgust,0.9967249035835266
shame,"I had a habit of wetting my bed when I was young. One day, when I was invited to my friend's place to stay for the night, it happened again. I was ashamed of myself. ",shame,"[0.662051796913147, 0.987905740737915, 0.7960609197616577, 0.989547848701477, 0.3818797469139099, 0.9716719388961792, 0.9968005418777466]",shame,0.9968005418777466
guilt,I felt guilty when I lied to my parents. ,guilt,"[0.03732697293162346, 0.2970050871372223, 0.06899651885032654, 0.9982967972755432, 0.4323867857456207, 0.8489517569541931, 0.8269183039665222]",guilt,0.9982967972755432
joy,"After my marriage I received the B. Sc results by post, I was very happy to learn that I had got very good marks - first class. ",joy,"[0.00057621841551736, 0.0075637344270944595, 0.006969433277845383, 0.001198932179249823, 0.9974014759063721, 0.0005418243235908449, 0.000659325800370425]",happiness,0.9974014759063721
fear,A few weeks back my daughter had very high fever and I was scared that it might lead to brain damage or convulsions. ,fear,"[0.2293427288532257, 0.21805134415626526, 0.9977086782455444, 0.8372554183006287, 0.22479510307312012, 0.8142504692077637, 0.11755214631557465]",fear,0.9977086782455444
anger,I felt angry when my mother-in-law did not handle my daughter properly and she fell down from the bed and hurt her head. ,anger,"[0.9986972212791443, 0.5678849816322327, 0.031937871128320694, 0.0414670966565609, 0.24187026917934418, 0.0034801880829036236, 0.021562296897172928]",anger,0.9986972212791443
sadness,"I was very sad when I could not take the M. A (I) exams due to illness, and a relative of mine disheartened me about it. ",sadness,"[0.007259121164679527, 0.11559373140335083, 0.256343275308609, 0.06621601432561874, 0.3288494348526001, 0.9989105463027954, 0.1675359010696411]",sadness,0.9989105463027954
disgust,"When my parents-in-law scolded me, without any reason, in front of the other members of my family for the first time. They had called me from my room where I had been studying for my exams. ",shame,"[0.8969265818595886, 0.7671687006950378, 0.7135088443756104, 0.7158352136611938, 0.1394677758216858, 0.27896639704704285, 0.9242512583732605]",humiliation,0.9242512583732605
shame,"When the teacher asked me a question in class, concerning something I had read earlier, and I did not know the answer, so I felt ashamed in front of the whole class. ",shame,"[0.052406128495931625, 0.8411239981651306, 0.3129926323890686, 0.94765305519104, 0.21904270350933075, 0.7140891551971436, 0.99736088514328]",shame,0.99736088514328
guilt,"When my friend failed an exam by just one mark. During this exam she had asked me to show her my answer sheet and I had not done it. When the results came out, I thought that had I shown her my answer sheet she would have passed the exam. I felt guilty as I had failed her. ",guilt,"[0.41426974534988403, 0.59649658203125, 0.7133776545524597, 0.9980176687240601, 0.4716551899909973, 0.9678838849067688, 0.943720817565918]",guilt,0.9980176687240601
joy,When my family allowed me to do higher studies. ,joy,"[0.11244696378707886, 0.09857221692800522, 0.2560749650001526, 0.21953439712524414, 0.9192636609077454, 0.18697166442871094, 0.07840017974376678]",happiness,0.9192636609077454
fear,When I decided to separate from my husband. ,sadness,"[0.3778378367424011, 0.5405237674713135, 0.6759940981864929, 0.40255048871040344, 0.42943352460861206, 0.7891254425048828, 0.3208634853363037]",grief,0.7891254425048828
anger,"When my father talks about our relatives and favours them, I feel angry. ",anger,"[0.9986135959625244, 0.9718349575996399, 0.020133547484874725, 0.020378535613417625, 0.3821319043636322, 0.0016981352819129825, 0.2214331328868866]",anger,0.9986135959625244
sadness,[ When my elders do not understand me in the right way. ] ,fear,"[0.8539167046546936, 0.8236919641494751, 0.867413341999054, 0.7257159948348999, 0.22263959050178528, 0.8444808125495911, 0.800321638584137]",anxiety,0.867413341999054
disgust,When my husband quarrelled with me for no reason at all. ,anger,"[0.9639249444007874, 0.8856633305549622, 0.6232460737228394, 0.5547875761985779, 0.4586557447910309, 0.7826025485992432, 0.677971601486206]",anger,0.9639249444007874
joy,"I went for a walk on the beach with a friend whom I had not seen for many months. The weather was very pleasant, we had some ice-cream and lots of fun on the beach. ",joy,"[0.0018910320941358805, 0.0008154067327268422, 0.005434123333543539, 0.013968242332339287, 0.991121768951416, 0.0008666038047522306, 0.0023439594078809023]",pleasure,0.991121768951416
fear,"That day I was alone at home after coming home from school. I did not know where everyone else had gone, I kept waiting for them to come back and nobody came. It was getting very late and I was terrified. ",fear,"[0.03435477986931801, 0.40621858835220337, 0.9978581070899963, 0.1956700086593628, 0.337515652179718, 0.7165536284446716, 0.01638774573802948]",terror,0.9978581070899963
anger,I was walking on a street alone in the afternoon when there were not too many people on the street. A couple of guys were following me and I was ignoring them. Suddenly one of them came in front of me and started using dirty language and harrassing me. I got very angry and wanted to strike back at them. ,anger,"[0.9977433681488037, 0.6074168682098389, 0.12852267920970917, 0.04303726181387901, 0.6507938504219055, 0.008841833099722862, 0.02868175134062767]",anger,0.9977433681488037
sadness,A close friend of mine was to get married in a weeks time when her father died of a heart-attack. I knew him well and felt bad on hearing of his death. ,sadness,"[0.0022510362323373556, 0.0803355872631073, 0.364317923784256, 0.7757292985916138, 0.5139894485473633, 0.9927669763565063, 0.5265281796455383]",sadness,0.9927669763565063
disgust,"A girl, who is a friend of mine was having an affair with a boy who is also a friend of mine. I got to know that this girl was also seeing another guy. Later on, she just broke off with this friend of mine without giving any explanations. This made him sad and depressed, and I felt disgust for this girl. ",disgust,"[0.9052961468696594, 0.9930279850959778, 0.7286298871040344, 0.8454281687736511, 0.37811213731765747, 0.9392490386962891, 0.9331570863723755]",disgust,0.9930279850959778
shame,I had always been first in my class and in the preliminary board exams I scored the highest marks. Then the exams were postponed and I neglected my studies as I was confident. However when the final results came out I felt ashamed as I had scored less than % marks and my rank in the class was fifth or sixth. ,shame,"[0.15133452415466309, 0.944792628288269, 0.5361480712890625, 0.9772840142250061, 0.0913277119398117, 0.6687110662460327, 0.9959218502044678]",embarrassment,0.9959218502044678
guilt,"I went to the cinema with my friends, without telling my mother about it as I had been to the cinema the day before also. When she asked me where I had been, I lied. ",shame,"[0.6638190150260925, 0.5065038800239563, 0.7035844326019287, 0.899640679359436, 0.8070542812347412, 0.3189968764781952, 0.9029766321182251]",embarrassment,0.9029766321182251
joy,When I got permission to study at a place which was far away from my home. ,joy,"[0.1992008090019226, 0.1902311146259308, 0.6314818263053894, 0.37126782536506653, 0.9203673601150513, 0.41508567333221436, 0.17461834847927094]",an achievement,0.9203673601150513
fear,I had gone to the hospital for my research and got late in reaching home. I feared that when I reached home there would be a quarrel because of my being late. ,fear,"[0.9402441382408142, 0.7760701775550842, 0.9982179999351501, 0.9737841486930847, 0.7204282879829407, 0.7077935934066772, 0.9226481318473816]",fear,0.9982179999351501
anger,[ I feel angry when somebody is unjust to me. ] ,anger,"[0.9981169700622559, 0.7380644083023071, 0.008555818349123001, 0.0308696161955595, 0.6151279807090759, 0.004544759169220924, 0.05743219703435898]",anger,0.9981169700622559
sadness,[ I feel sad when somebody is unjust to me. ] ,sadness,"[0.027553986757993698, 0.11608084291219711, 0.01457793265581131, 0.4163789749145508, 0.43953076004981995, 0.9980961680412292, 0.5157185196876526]",sadness,0.9980961680412292
disgust,When people around me did not understand me the right way. ,shame,"[0.7692622542381287, 0.7651019096374512, 0.7245761156082153, 0.7238870859146118, 0.2010485827922821, 0.7014740705490112, 0.7784678339958191]",humiliation,0.7784678339958191
joy,"When I went for a picnic in Lonavala, I felt full of joy. ",joy,"[0.0008101696148514748, 0.002682396210730076, 0.0231711994856596, 0.0007441561901941895, 0.9961479902267456, 0.0007679273257963359, 0.001648175297304988]",joy,0.9961479902267456
fear,When my brother had an epileptic attack and I was scared as to what would happen to him. ,fear,"[0.007193079683929682, 0.1413133293390274, 0.9971649050712585, 0.6446310877799988, 0.4142095744609833, 0.4525129497051239, 0.006730453576892614]",fear,0.9971649050712585
anger,I was angry this morning when I missed the train to university. ,anger,"[0.9985539317131042, 0.9635190367698669, 0.07312258332967758, 0.0516679622232914, 0.2443975955247879, 0.00449784193187952, 0.16200290620326996]",anger,0.9985539317131042
sadness,"When I missed my train this morning, I felt sad for some time. ",sadness,"[0.0020999908447265625, 0.13689103722572327, 0.1467876136302948, 0.17488932609558105, 0.28298643231391907, 0.9978330731391907, 0.13436667621135712]",sadness,0.9978330731391907
disgust,"When I had exams a relative of ours, who lives in another city, came to visit us and I felt disgusted at him. ",disgust,"[0.9269823431968689, 0.99516761302948, 0.8679162859916687, 0.1500355750322342, 0.4594881236553192, 0.0032071524765342474, 0.9692806005477905]",disgust,0.99516761302948
shame,I felt ashamed when I had not attended a class and the teacher asked me the reason for my absence. ,shame,"[0.0044761584140360355, 0.8123277425765991, 0.0951056256890297, 0.9759587049484253, 0.5722700953483582, 0.14515922963619232, 0.9978038668632507]",shame,0.9978038668632507
joy,"I acted in an English play in college and got the Best Actress award, while our play got the first place. ",joy,"[0.15507102012634277, 0.17692357301712036, 0.2981807291507721, 0.21022741496562958, 0.8907917141914368, 0.19012285768985748, 0.1805371195077896]",happiness,0.8907917141914368
fear,I have done the teachers training course (B. Ed). During our training I was asked to handle the ninth standard class in a boys school. I was scared to face the class the first day. ,fear,"[0.12257388979196548, 0.3130798041820526, 0.9953954815864563, 0.2235916703939438, 0.137321338057518, 0.12581220269203186, 0.10172596573829651]",fear,0.9953954815864563
anger,"I was to meet a friend at the bus-stop (he was coming to visit us) and he did not turn up. After having waited for him for some time (about an hour) I called him up, to be told that he did not intend to come as he was feeling tired. ",sadness,"[0.7859824299812317, 0.6869096755981445, 0.7934402823448181, 0.8609506487846375, 0.3963793218135834, 0.9160169959068298, 0.860103189945221]",sadness,0.9160169959068298
sadness,When my sister died in a fire accident at home. ,sadness,"[0.8618868589401245, 0.8298985362052917, 0.928718090057373, 0.8941351771354675, 0.5061566829681396, 0.9806156754493713, 0.8539137840270996]",sadness,0.9806156754493713
disgust,When my husband told me about his pre-marital affairs. ,sadness,"[0.8230619430541992, 0.7893772721290588, 0.8105549216270447, 0.8155911564826965, 0.4395541846752167, 0.8476905822753906, 0.8198621273040771]",sadness,0.8476905822753906
shame,When I failed the ninth standard exam in school. ,sadness,"[0.7950923442840576, 0.8289960622787476, 0.9100981950759888, 0.8411674499511719, 0.170453280210495, 0.951909601688385, 0.902938187122345]",sadness,0.951909601688385
guilt,"I had gone to see one of our professors about a book, and I did not attend the class she took a few minutes later. ",guilt,"[0.2077825665473938, 0.1880006641149521, 0.45966973900794983, 0.6816622018814087, 0.4571370482444763, 0.30247730016708374, 0.4742036759853363]",guilt,0.6816622018814087
joy,"When I passsed the M. S. C board exams with first class, which I had not expected. ",joy,"[0.43064019083976746, 0.06191905215382576, 0.6384249925613403, 0.192874014377594, 0.9859210848808289, 0.14340054988861084, 0.21799056231975555]",an achievement,0.9859210848808289
fear,[ I have always been very scared and tense before an exam and before the declaration of the results. ] ,fear,"[0.008794200606644154, 0.2840139865875244, 0.9975714087486267, 0.1702600121498108, 0.14223763346672058, 0.029101300984621048, 0.11223287135362625]",fear,0.9975714087486267
anger,"When my friend promised that she would come to my place, and did not turn up - I was annoyed at her. ",anger,"[0.9719822406768799, 0.8845781087875366, 0.012628747150301933, 0.06915360689163208, 0.4899504482746124, 0.0023034613113850355, 0.0888279527425766]",anger,0.9719822406768799
sadness,"[ When someone tells me something that hurts me, I feel bad about it and also feel sad. ] ",sadness,"[0.018456635996699333, 0.34735000133514404, 0.08645448833703995, 0.8264762759208679, 0.19651049375534058, 0.9918299317359924, 0.5756222009658813]",sadness,0.9918299317359924
disgust,"I feel disgusted when people do not understand me in the right way, i. e they misunderstand me. ",disgust,"[0.9746699333190918, 0.9985658526420593, 0.608205258846283, 0.04606148973107338, 0.1025933101773262, 0.010135290212929249, 0.9947280287742615]",disgust,0.9985658526420593
shame,"Whenever I am late, I feel ashamed of myself even though no one tells me anything. ",shame,"[0.10458667576313019, 0.9570326209068298, 0.3682255744934082, 0.9801063537597656, 0.3796977400779724, 0.7797051072120667, 0.9974236488342285]",embarrassment,0.9974236488342285
guilt,I felt guilty when I lied to my parents. ,guilt,"[0.03732697293162346, 0.2970050871372223, 0.06899651885032654, 0.9982967972755432, 0.4323867857456207, 0.8489517569541931, 0.8269183039665222]",guilt,0.9982967972755432
joy,I was very happy when I passed the B. A with first class marks. ,joy,"[0.0008370663854293525, 0.006525048520416021, 0.01046700682491064, 0.0007690661586821079, 0.9985432624816895, 0.0007301180739887059, 0.00138434290420264]",happiness,0.9985432624816895
fear,While trying to board a train I missed the footsteps and fell down on the platform. ,fear,"[0.7324661016464233, 0.7383044958114624, 0.9674605131149292, 0.8692741990089417, 0.13791698217391968, 0.8939545154571533, 0.9177430868148804]",scare,0.9674605131149292
anger,"I was having an argument with my brother on his behavior, then we started fighting and I got annoyed at him because he started teasing me. ",anger,"[0.9847410321235657, 0.8100265264511108, 0.0998324453830719, 0.17489361763000488, 0.5208640098571777, 0.021694179624319077, 0.2176082581281662]",anger,0.9847410321235657
sadness,My best friend got married and left her home-town to go and live in Poona. After her wedding I felt sad. ,sadness,"[0.0030919662676751614, 0.2815866470336914, 0.2746292054653168, 0.30984631180763245, 0.3354003429412842, 0.9975937008857727, 0.0517471507191658]",sadness,0.9975937008857727
disgust,"I feel disgust at my neighbour, because she comes to our house with her child, who spoils our furniture. ",disgust,"[0.9245770573616028, 0.9991306662559509, 0.931371808052063, 0.010195634327828884, 0.23610873520374298, 0.003700471483170986, 0.9897629022598267]",disgust,0.9991306662559509
shame,When I failed the twelveth standard exams I was ashamed at having to see my parents later. ,shame,"[0.059752218425273895, 0.9513217806816101, 0.48676326870918274, 0.980059802532196, 0.4809553027153015, 0.7313479781150818, 0.9969109892845154]",embarrassment,0.9969109892845154
guilt,When my mother scolded me and I argued with her. ,anger,"[0.9524877071380615, 0.8161721229553223, 0.7621763944625854, 0.8744834065437317, 0.6078659296035767, 0.49370110034942627, 0.8315561413764954]",anger,0.9524877071380615
joy,When I passed the B. A exams with first class results. ,joy,"[0.0396493598818779, 0.013291673734784126, 0.0760154202580452, 0.04042895883321762, 0.9829104542732239, 0.019775692373514175, 0.031421318650245667]",an achievement,0.9829104542732239
fear,When I was coming back home alone at night. ,fear,"[0.7633469104766846, 0.6792404651641846, 0.947637677192688, 0.8620800375938416, 0.6011850833892822, 0.9319770336151123, 0.773790180683136]",fear,0.947637677192688
anger,When I failed the M. S. C exams. ,sadness,"[0.8352549076080322, 0.8605067729949951, 0.8851178288459778, 0.9132696390151978, 0.06872903555631638, 0.9671768546104431, 0.9439342617988586]",sadness,0.9671768546104431
sadness,When my father was ill. ,sadness,"[0.6017400026321411, 0.625273585319519, 0.9326610565185547, 0.9082074165344238, 0.7936638593673706, 0.9837439656257629, 0.7631192803382874]",sorrow,0.9837439656257629
disgust,When my friend who is close to me got engaged and did not invite me. ,sadness,"[0.7947317361831665, 0.8221457600593567, 0.749750554561615, 0.8226389288902283, 0.10808733850717545, 0.9257572889328003, 0.8412632942199707]",sadness,0.9257572889328003
shame,When I failed the M. S. C exam. ,sadness,"[0.8276108503341675, 0.8549915552139282, 0.8879122734069824, 0.9068304896354675, 0.034854017198085785, 0.9689873456954956, 0.9409053921699524]",sadness,0.9689873456954956
guilt,When I fought with my friends. ,anger,"[0.9897221922874451, 0.9490492939949036, 0.6344592571258545, 0.6820977926254272, 0.37836119532585144, 0.041462235152721405, 0.51629239320755]",anger,0.9897221922874451
joy,Last year I passed the B. A exams in Psychology in which I stood first in my class. Thus I got the first prize from the college. I was most happy to tell all this to my parents and friends. ,joy,"[0.001052564475685358, 0.005584795493632555, 0.005089488346129656, 0.0006752331973984838, 0.9962828755378723, 0.0004967146669514477, 0.0008123898878693581]",happiness,0.9962828755378723
fear,"When I was years old, I fell severely ill and was bed-ridden for months. I felt very scared for my health and my studies. ",fear,"[0.06168612837791443, 0.1466664969921112, 0.993689775466919, 0.4359622299671173, 0.17061273753643036, 0.7670053839683533, 0.05359259247779846]",fear,0.993689775466919
anger,"A few months ago when I was teaching, I suddenly became very angry at the children and slapped some of them. ",anger,"[0.9951533079147339, 0.5245656967163086, 0.6217758059501648, 0.0738057866692543, 0.1836257129907608, 0.002197881229221821, 0.140995591878891]",anger,0.9951533079147339
sadness,"My friend got married and went abroad, this made me feel sad and lonely. ",sadness,"[0.0037592260632663965, 0.18886426091194153, 0.027971763163805008, 0.07679535448551178, 0.2643757164478302, 0.9975988268852234, 0.010958217084407806]",sadness,0.9975988268852234
disgust,"When a begggar approached me for money, I felt disgusted. ",disgust,"[0.9496002197265625, 0.9972422122955322, 0.8528263568878174, 0.12314828485250473, 0.6193971037864685, 0.008291742764413357, 0.978687584400177]",disgust,0.9972422122955322
shame,When I got / out of in Abnormal Psychology I felt ashamed. ,shame,"[0.025811132043600082, 0.8782060742378235, 0.10312914848327637, 0.9233572483062744, 0.03365809842944145, 0.41816624999046326, 0.9951232075691223]",shame,0.9951232075691223
guilt,Once I lied to my parents and this made me feel very guilty. ,guilt,"[0.4497089087963104, 0.6670501828193665, 0.30059024691581726, 0.9981600642204285, 0.2201208621263504, 0.8371455073356628, 0.9204641580581665]",guilt,0.9981600642204285
joy,"When I got a first class in the twelveth standard exams, I was very surprised and happy and I had a very good time with my friends. ",joy,"[0.0007526639383286238, 0.007839314639568329, 0.07390369474887848, 0.0006180047639645636, 0.9978049397468567, 0.0004902585642412305, 0.0010091037256643176]",happiness,0.9978049397468567
fear,"I had a very horrible dream one night, I dreamt that I had fallen off a very crowded train. ",disgust,"[0.9177006483078003, 0.9849105477333069, 0.9843375086784363, 0.8912093639373779, 0.06299285590648651, 0.9585776329040527, 0.9330254793167114]",revulsion,0.9849105477333069
anger,When I was at S. Y. Bajaj I wanted to get admission in another college and this was not easy and I felt angry. ,anger,"[0.9963325262069702, 0.782331109046936, 0.014758605509996414, 0.021248657256364822, 0.10114122927188873, 0.006288912612944841, 0.03628011792898178]",anger,0.9963325262069702
sadness,"When my mother scolded me for something, very insignificant, without knowing the real cause of what had happened. ",anger,"[0.9355993270874023, 0.8486125469207764, 0.7692480683326721, 0.930789589881897, 0.31856539845466614, 0.6892809271812439, 0.9226855635643005]",anger,0.9355993270874023
disgust,"I feel disgusted at my cousin, who is bad-mannered, does not know how to behave and talk to others, he does not respect elders and lies all the time. ",disgust,"[0.9825754165649414, 0.9993060827255249, 0.8198181390762329, 0.019989363849163055, 0.12114120274782181, 0.0057224384509027, 0.9967219233512878]",disgust,0.9993060827255249
shame,One day in the TYBA class the teacher asked me a very simple question which I could not answer. Finally the teacher himself gave us the answer and my friends started laughing at me as I had not been able to answer a simple question. I knew the answer but feared that my response may be wrong. All this made me feel ashamed of myself. ,shame,"[0.096503846347332, 0.8626183271408081, 0.9816316366195679, 0.9372127652168274, 0.11158633977174759, 0.7696171402931213, 0.994125485420227]",embarrassment,0.994125485420227
guilt,"When I was taking the th standard exam, my friend who was sitting behind me asked me for some answers. The teacher looked at us just then and scolded both of us. Everyone started looking at us and I felt very guilty. ",guilt,"[0.8972925543785095, 0.8033180236816406, 0.8439701199531555, 0.9967227578163147, 0.33708497881889343, 0.8251717686653137, 0.9751059412956238]",guilt,0.9967227578163147
joy,"After completing high-school, I wanted to go abroad for a holiday. I had never been abroad before and neither had I taken a holiday for a long time. When finally my parents agreed and we got the airplane tickets I was over joyed. ",joy,"[0.011185328476130962, 0.10322225093841553, 0.13423161208629608, 0.009048770181834698, 0.994285523891449, 0.001095855375751853, 0.04133743420243263]",happiness,0.994285523891449
fear,"It so happened that while staying at anaunt's place I discovered that I was afraid of sleeping in pitch darkness. The room which my sister and I were sharing had no light, and I would refuse to sleep without having the light of the adjoining bathroom switched on. ",fear,"[0.5407215356826782, 0.7568912506103516, 0.9960876703262329, 0.5060394406318665, 0.6601916551589966, 0.6335983872413635, 0.6529913544654846]",fear,0.9960876703262329
sadness,"When I see people with burns I feel sad, actually I can not even express my feelings as I think that they must suffer a lot. ",sadness,"[0.0026887180283665657, 0.3861013352870941, 0.03398895636200905, 0.12043046206235886, 0.11907311528921127, 0.9985491633415222, 0.05256495252251625]",sadness,0.9985491633415222
disgust,"I do not like one of our neighbours as they are very selfish. Whenever they want something or need help they come to see us, otherwise they do not even bother about people who live next to them. ",disgust,"[0.952177107334137, 0.9604271650314331, 0.7797335982322693, 0.4644867479801178, 0.1402827352285385, 0.4532758295536041, 0.7413944602012634]",bitterness,0.9604271650314331
shame,When some of my close friends and colleagues talk about me and my work and say that I am the brightest student of the college. ,joy,"[0.07904917746782303, 0.09436652064323425, 0.17524072527885437, 0.1332569569349289, 0.9129745960235596, 0.06272723525762558, 0.16323350369930267]",pleasure,0.9129745960235596
guilt,"In some special circumstances l lied to my parents, then felt guilty so I told them the truth and felt free. ",guilt,"[0.04674815014004707, 0.08980067819356918, 0.4684070944786072, 0.9957795143127441, 0.41900235414505005, 0.13444682955741882, 0.7978215217590332]",guilt,0.9957795143127441
joy,"Day before yesterday my mother bought me a new pair of shoes, without my having asked for them. She told me that when she saw the pair of shoes she felt like buying them for me. I really liked the shoes and they made me feel that my mother cares for me. ",joy,"[0.0026313483249396086, 0.07245830446481705, 0.10953990370035172, 0.03937522694468498, 0.9325902462005615, 0.0029522492550313473, 0.07646797597408295]",pleasure,0.9325902462005615
fear,When for the first time I rode on a motorcycle with my brother. He was going so fast that I felt that I would fall off without my brother realizing it. ,fear,"[0.7056094408035278, 0.4511244297027588, 0.9905377626419067, 0.6632698178291321, 0.13521026074886322, 0.35818997025489807, 0.47489458322525024]",scare,0.9905377626419067
anger,"One of my friends asked me to go shopping with her, another friend of hers was also coming along. During the outing they kept talking to each other and I felt left out, even when I tried to talk to them they seemed not to listen to me and did not pay me much attention. ",sadness,"[0.7356332540512085, 0.7264795899391174, 0.5506187081336975, 0.755098819732666, 0.2689988911151886, 0.8698383569717407, 0.8367782235145569]",sadness,0.8698383569717407
sadness,"Two years ago my best friend died in an accident, just a day before my birthray. We were very close to each other and I felt very sad at loosing a close friend. ",sadness,"[0.009523110464215279, 0.12910890579223633, 0.5480158925056458, 0.024490129202604294, 0.4140067994594574, 0.9981768131256104, 0.10003592073917389]",sadness,0.9981768131256104
disgust,We had gone to our native village and I went to visit a tribal group which believes in Goddess Kali. As it was a festival day they had to offer a hen to the Goddess so they cut the head off a hen right in front of my eyes. I felt disgusted and evenb gave up eating meat after this incident. ,disgust,"[0.9739277362823486, 0.9979586601257324, 0.893524169921875, 0.6706193089485168, 0.5517964363098145, 0.21766282618045807, 0.9827529191970825]",disgust,0.9979586601257324
