labels,text,emotion,prob_emotion,emotion_word,prob_max
joy,Helping in the nursery school. ,guilt,"[0.5620101690292358, 0.21550628542900085, 0.416587769985199, 0.9847127199172974, 0.8590117692947388, 0.41219109296798706, 0.24210810661315918]",responsibility,0.9847127199172974
fear,Telling my parents that I did not well in an examn. ,sadness,"[0.9011543393135071, 0.9547459483146667, 0.9004026055335999, 0.9689768552780151, 0.4539334774017334, 0.9749813675880432, 0.9405757188796997]",unhappiness,0.9749813675880432
anger,My bed sheet (present of my parents) damaged by roommate. ,sadness,"[0.9678057432174683, 0.954240083694458, 0.9113959074020386, 0.9507585167884827, 0.08427709341049194, 0.9701236486434937, 0.9343668222427368]",unhappiness,0.9701236486434937
sadness,Not being accepted by classmates in university. ,sadness,"[0.9454228281974792, 0.9572409987449646, 0.8930354714393616, 0.8568258881568909, 0.05219493433833122, 0.9696998000144958, 0.9458865523338318]",unhappiness,0.9696998000144958
disgust,"Waiting for a bus not coming for a long time, and the bus drivers were having a long lunch. ",anger,"[0.9780343174934387, 0.8316709995269775, 0.944638192653656, 0.87763911485672, 0.2288610339164734, 0.9486371874809265, 0.7120621800422668]",irritation,0.9780343174934387
shame,Not having good marks like other people for homeworks. ,disgust,"[0.931582510471344, 0.9409224987030029, 0.8296638131141663, 0.8944634199142456, 0.049997035413980484, 0.929568886756897, 0.9137267470359802]",repugnance,0.9409224987030029
guilt,Not handing in homeworks in time. ,guilt,"[0.9601235389709473, 0.9499799609184265, 0.8517939448356628, 0.9746511578559875, 0.11339626461267471, 0.8938403129577637, 0.9350202679634094]",culpability,0.9746511578559875
joy,Got a present from my friend for my birthday. ,joy,"[0.08934906125068665, 0.023081427440047264, 0.1363963782787323, 0.5500301122665405, 0.9708107709884644, 0.029424048960208893, 0.07945566624403]",pleasure,0.9708107709884644
fear,"Lost my purse, the money in the purse belonged to my parents. ",guilt,"[0.9265201687812805, 0.9370740056037903, 0.9007592797279358, 0.9693382978439331, 0.24222774803638458, 0.9534615278244019, 0.9292421340942383]",responsibility,0.9693382978439331
anger,South Korea winning more gold medals in the Asian Olympic (more than China). ,joy,"[0.5824921727180481, 0.18314562737941742, 0.37414655089378357, 0.7373619079589844, 0.9391885995864868, 0.3151119649410248, 0.05386488884687424]",happiness,0.9391885995864868
sadness,Saw the village I come from still pay money to buy wife. ,guilt,"[0.6274512410163879, 0.5509185791015625, 0.4184511601924896, 0.7846213579177856, 0.25750595331192017, 0.5646607875823975, 0.4511789083480835]",responsibility,0.7846213579177856
disgust,Saw my roommate messing up our room. ,guilt,"[0.9609501957893372, 0.9105634689331055, 0.779915988445282, 0.9624050259590149, 0.21765270829200745, 0.8516430854797363, 0.8726826906204224]",culpability,0.9624050259590149
shame,Found out that I am not good at football. ,shame,"[0.9000800251960754, 0.8729075193405151, 0.8873713612556458, 0.9012807011604309, 0.05278148502111435, 0.8922582864761353, 0.9186141490936279]",discredit,0.9186141490936279
guilt,Gave the wrong meal tickets to other people (my classmate). ,guilt,"[0.9341558218002319, 0.9207314252853394, 0.6753481030464172, 0.9692432880401611, 0.16578133404254913, 0.7967560887336731, 0.8845764994621277]",culpability,0.9692432880401611
joy,"Coming to this lecture and listen to you talking about feelings, I am so happy that foreigners have the same feelings as Chinese. ",joy,"[0.015601410530507565, 0.006665472872555256, 0.021380240097641945, 0.322272926568985, 0.96236252784729, 0.034055888652801514, 0.1487104445695877]",happiness,0.96236252784729
fear,Damaged the tap in the residental Hall. ,guilt,"[0.9030221700668335, 0.7515928149223328, 0.6256963014602661, 0.9391521215438843, 0.1486893743276596, 0.677646279335022, 0.776841402053833]",culpability,0.9391521215438843
anger,"Too many people in TV room, I was not able to get a seat to watch TV. ",anger,"[0.9750694036483765, 0.6807992458343506, 0.7350540161132812, 0.8952721953392029, 0.1721714586019516, 0.7901057600975037, 0.8452866673469543]",annoyance,0.9750694036483765
sadness,My sister marrying a bad man. He is cruel to her. ,disgust,"[0.9813949465751648, 0.9917877316474915, 0.9685816764831543, 0.9776356816291809, 0.17889389395713806, 0.9890702962875366, 0.9555567502975464]",repugnance,0.9917877316474915
disgust,Saw my brother-in-law insulting my sister. ,shame,"[0.9596792459487915, 0.9732602834701538, 0.8225107789039612, 0.9285427927970886, 0.37642475962638855, 0.9577869176864624, 0.9782382249832153]",dishonor,0.9782382249832153
shame,My sister was afraid of her husband. ,fear,"[0.02989918552339077, 0.7577487230300903, 0.9963298439979553, 0.8309249877929688, 0.6561693549156189, 0.4193876087665558, 0.4792838394641876]",fear,0.9963298439979553
guilt,I was not able to help my sister to understand that her husband is a bad man before she was married to him. ,guilt,"[0.8646539449691772, 0.920767605304718, 0.861280620098114, 0.9245243668556213, 0.15023861825466156, 0.9088692665100098, 0.8770758509635925]",guilt,0.9245243668556213
joy,Discussing psychology with my friends before the lecture. ,joy,"[0.31792640686035156, 0.4008292853832245, 0.38002339005470276, 0.6043675541877747, 0.65240478515625, 0.27158471941947937, 0.35159042477607727]",the awesome,0.65240478515625
fear,Waking up from a bad dream in a dark night with noone else around. ,sadness,"[0.9400622844696045, 0.960953414440155, 0.9868307113647461, 0.8760571479797363, 0.06723857671022415, 0.9915714263916016, 0.6967101693153381]",unhappiness,0.9915714263916016
anger,I could not find my monthly tickets for the bus when I was on the bus. ,anger,"[0.93605637550354, 0.7540749907493591, 0.8077704906463623, 0.927297830581665, 0.22672489285469055, 0.8269892930984497, 0.8494211435317993]",annoyance,0.93605637550354
sadness,"Two little children (/ years old) begging for money, and noone gave them money. ",sadness,"[0.8903529644012451, 0.8457038998603821, 0.7441443204879761, 0.9329013824462891, 0.5538060069084167, 0.9461796283721924, 0.8805005550384521]",unhappiness,0.9461796283721924
disgust,The serving lady in the students' dining hall shouting at studennts. ,anger,"[0.9920658469200134, 0.9818142056465149, 0.9107807874679565, 0.9059982895851135, 0.590843677520752, 0.984084963798523, 0.9067742228507996]",anger,0.9920658469200134
shame,"Sitting on the bus seats supposed for disabled people, children and old people (by mistake) ",guilt,"[0.9134848117828369, 0.9010019898414612, 0.7276189923286438, 0.963779866695404, 0.14932796359062195, 0.810291051864624, 0.8564843535423279]",culpability,0.963779866695404
guilt,Passing by a good friend's home without coming in to visit him. ,sadness,"[0.8838707804679871, 0.8416792750358582, 0.7921673059463501, 0.947840690612793, 0.27189168334007263, 0.9579230546951294, 0.8988631367683411]",sadness,0.9579230546951294
joy,You told me psychology can help people to be happier. ,joy,"[0.009906180202960968, 0.008213546127080917, 0.018249832093715668, 0.15744996070861816, 0.8998227119445801, 0.2729370892047882, 0.07477713376283646]",happiness,0.8998227119445801
fear,Left alone in the dining hall at night. ,sadness,"[0.9026367664337158, 0.8608696460723877, 0.8797382116317749, 0.8575794696807861, 0.21814487874507904, 0.990790605545044, 0.6998760104179382]",loneliness,0.990790605545044
anger,Bus conductor insulted me for not buying a ticket (I forgot). ,shame,"[0.9879167675971985, 0.980445921421051, 0.6831877827644348, 0.9804002046585083, 0.49919116497039795, 0.8792997002601624, 0.9913336634635925]",humiliation,0.9913336634635925
sadness,Saw a father beating up his small child. ,anger,"[0.9684339761734009, 0.9560953974723816, 0.9164507389068604, 0.9367806315422058, 0.4454672038555145, 0.9349547028541565, 0.8517335653305054]",rage,0.9684339761734009
disgust,Class leader getting me to do things he did not want to do. ,disgust,"[0.9518030881881714, 0.9681568741798401, 0.6939430236816406, 0.9010089039802551, 0.5354617238044739, 0.9381040334701538, 0.73304283618927]",repugnance,0.9681568741798401
shame,Not quick enough to help the lectors to catty things for the lecture. ,anger,"[0.9302106499671936, 0.5687533020973206, 0.6733777523040771, 0.8710728287696838, 0.2232532948255539, 0.4903114438056946, 0.7299801111221313]",irritation,0.9302106499671936
guilt,My mother wrote me and said that I would not writ enough letters home. ,guilt,"[0.9081469774246216, 0.7152714133262634, 0.7954050898551941, 0.9655351638793945, 0.6936376690864563, 0.8788107633590698, 0.7177647948265076]",responsibility,0.9655351638793945
joy,My parents came to visit me. ,joy,"[0.503695011138916, 0.14264057576656342, 0.4062936305999756, 0.8328158259391785, 0.9189214706420898, 0.6588090658187866, 0.3124466836452484]",happiness,0.9189214706420898
fear,Could not find my way out in the college building at night. ,fear,"[0.9330442547798157, 0.6425442099571228, 0.9336942434310913, 0.8277941942214966, 0.15975207090377808, 0.8576136231422424, 0.7836818695068359]",scare,0.9336942434310913
anger,Saw in the TV South Korea cheating in the Asian Olympic games. ,guilt,"[0.943504810333252, 0.9636800289154053, 0.8498793244361877, 0.9808619618415833, 0.03743207827210426, 0.9694720506668091, 0.9406567811965942]",culpability,0.9808619618415833
sadness,General Ye Jianying died. ,sadness,"[0.7430423498153687, 0.8571884036064148, 0.8787478804588318, 0.9450449347496033, 0.4798450469970703, 0.9787278771400452, 0.8832341432571411]",sadness,0.9787278771400452
disgust,A girl I do not like kept coming to me and talking to me. ,disgust,"[0.9738160371780396, 0.9973313808441162, 0.8026523590087891, 0.7666454911231995, 0.1392805576324463, 0.9455862641334534, 0.7791922688484192]",repugnance,0.9973313808441162
shame,Failing an examn. ,shame,"[0.9479514360427856, 0.9731225371360779, 0.9586683511734009, 0.9787687659263611, 0.017373858019709587, 0.9714446067810059, 0.985383927822113]",discredit,0.985383927822113
guilt,Made a misjudgement in a football match. ,guilt,"[0.910664439201355, 0.8979858756065369, 0.7426254749298096, 0.9695736765861511, 0.1117914542555809, 0.89467853307724, 0.884113073348999]",culpability,0.9695736765861511
joy,My friend told me he really likes me. ,joy,"[0.02173781767487526, 0.0035480421502143145, 0.1652814745903015, 0.7201927900314331, 0.9713518023490906, 0.039198778569698334, 0.10903400182723999]",pleasure,0.9713518023490906
fear,Getting lost in a strange place. ,fear,"[0.9581016302108765, 0.9292834997177124, 0.9724137783050537, 0.9156874418258667, 0.09287787973880768, 0.9096536040306091, 0.8792455196380615]",scare,0.9724137783050537
anger,South Korea cheating for gold medals. ,disgust,"[0.912056028842926, 0.9491537809371948, 0.7828434705734253, 0.9411582946777344, 0.205913707613945, 0.8796311616897583, 0.9243112206459045]",repugnance,0.9491537809371948
sadness,"My friend has to go on field trips, he just told me. ",guilt,"[0.845950722694397, 0.6667484045028687, 0.7694836258888245, 0.952580988407135, 0.41683605313301086, 0.7389345169067383, 0.47935986518859863]",responsibility,0.952580988407135
disgust,When I was the South Koreans on the TV. ,guilt,"[0.6943903565406799, 0.7745944261550903, 0.7201573848724365, 0.8541734218597412, 0.6502556800842285, 0.6932172179222107, 0.4305689036846161]",responsibility,0.8541734218597412
shame,Zhu Jianhau did not break the world record for China. ,sadness,"[0.683652937412262, 0.5088244676589966, 0.5569834113121033, 0.7075135707855225, 0.12258436530828476, 0.7260539531707764, 0.637079119682312]",sadness,0.7260539531707764
guilt,Unable to help my mother to cook. ,sadness,"[0.9084485769271851, 0.7496788501739502, 0.7614288330078125, 0.9280612468719482, 0.10168111324310303, 0.9284667372703552, 0.8708319067955017]",sadness,0.9284667372703552
joy,I met a friend I had not seen for a long time on the street. ,joy,"[0.22647665441036224, 0.020874472334980965, 0.20789724588394165, 0.7735366821289062, 0.9225611686706543, 0.1950926035642624, 0.5285694599151611]",happiness,0.9225611686706543
fear,Going to the examn not well prepared. ,guilt,"[0.9068206548690796, 0.877371609210968, 0.9341572523117065, 0.9437967538833618, 0.05495387688279152, 0.8153123259544373, 0.8752567768096924]",culpability,0.9437967538833618
anger,Overhear people talking about me and saying that I am stupid. ,shame,"[0.9150376915931702, 0.9314771890640259, 0.8259557485580444, 0.9185495972633362, 0.09816006571054459, 0.8863054513931274, 0.9890165328979492]",discredit,0.9890165328979492
sadness,Hearing about developments of sience in the West a lot better than China. ,joy,"[0.5525609850883484, 0.38697266578674316, 0.38509517908096313, 0.5738801956176758, 0.8686543703079224, 0.20237290859222412, 0.421896755695343]",pleasure,0.8686543703079224
disgust,Some foreign students playing loud music late at night. ,anger,"[0.9612798690795898, 0.8889249563217163, 0.6140626072883606, 0.8199503421783447, 0.6884017586708069, 0.3091391921043396, 0.7010947465896606]",annoyance,0.9612798690795898
shame,Not being able to be selected for the dancing team. ,sadness,"[0.9430736303329468, 0.9297947287559509, 0.8996065258979797, 0.9475756883621216, 0.061112258583307266, 0.9787819981575012, 0.9480687379837036]",unhappiness,0.9787819981575012
guilt,Did not get up early enough to watch my class football team playing against another team. ,guilt,"[0.8551526665687561, 0.6363722085952759, 0.7051796317100525, 0.9392225742340088, 0.24395626783370972, 0.7731303572654724, 0.7281309962272644]",regret,0.9392225742340088
joy,Scoared a goal in a football match. ,sadness,"[0.8406076431274414, 0.791341245174408, 0.9424258470535278, 0.9563446044921875, 0.9674466252326965, 0.9760401248931885, 0.7851054072380066]",sorrow,0.9760401248931885
fear,Left alone in the dark in a big building. ,sadness,"[0.8916884064674377, 0.888836145401001, 0.9619020223617554, 0.8352376818656921, 0.07810800522565842, 0.9951722025871277, 0.6699859499931335]",loneliness,0.9951722025871277
disgust,Someone called me a disgusting nickname. ,disgust,"[0.9717786312103271, 0.9923911690711975, 0.9476709365844727, 0.9418607950210571, 0.0505521185696125, 0.9565704464912415, 0.9805018305778503]",repugnance,0.9923911690711975
sadness,Not getting on with someone of my classmates in high school. ,anger,"[0.9823786616325378, 0.9605614542961121, 0.7496928572654724, 0.8325307369232178, 0.2475244104862213, 0.9699016809463501, 0.6786937117576599]",irritation,0.9823786616325378
disgust,A woman picked her nose and spit right next to me. ,disgust,"[0.9634186029434204, 0.9719099402427673, 0.6321707367897034, 0.9101740121841431, 0.526771605014801, 0.9545795321464539, 0.8248220086097717]",disgust,0.9719099402427673
shame,Not brave enough to take up a challenge in a group discussion. ,fear,"[0.6676628589630127, 0.8117169141769409, 0.99513840675354, 0.7873384952545166, 0.08621778339147568, 0.6446552276611328, 0.8140975832939148]",fear,0.99513840675354
guilt,Not being a good host for a friend from a far away place. ,guilt,"[0.9602847695350647, 0.9454089403152466, 0.8441933989524841, 0.977895200252533, 0.06510758399963379, 0.9484320282936096, 0.9647238850593567]",culpability,0.977895200252533
joy,My class winning against another class in a football match. ,joy,"[0.07207969576120377, 0.02811734937131405, 0.040963392704725266, 0.9040163159370422, 0.9730730652809143, 0.00927173625677824, 0.305204838514328]",an achievement,0.9730730652809143
fear,Walking alone in the dark in a strange street. ,sadness,"[0.8368774652481079, 0.914440393447876, 0.9645913243293762, 0.9040001630783081, 0.1178501546382904, 0.9959927797317505, 0.6918238997459412]",loneliness,0.9959927797317505
guilt,A friend forgot his appointment with me. ,guilt,"[0.9561421275138855, 0.8040190935134888, 0.8139173984527588, 0.9564908146858215, 0.29258063435554504, 0.9191474318504333, 0.910368025302887]",responsibility,0.9564908146858215
sadness,A friend misunderstood me. ,guilt,"[0.8374894857406616, 0.6730377078056335, 0.6277580857276917, 0.909106969833374, 0.3026691973209381, 0.6995416879653931, 0.8145351409912109]",culpability,0.909106969833374
shame,A boy in my class talking too loud in the lecture. ,anger,"[0.9776650667190552, 0.92825847864151, 0.6911948919296265, 0.9002898931503296, 0.2649257481098175, 0.5153242945671082, 0.8683170676231384]",annoyance,0.9776650667190552
shame,Not being able to have a party at home with friends. ,sadness,"[0.944187581539154, 0.8585854172706604, 0.8065910339355469, 0.9197848439216614, 0.13069279491901398, 0.967592179775238, 0.6642642021179199]",unhappiness,0.967592179775238
joy,Being miserable in a party when other people are friendly and happy. ,sadness,"[0.807694673538208, 0.9446181654930115, 0.6854531168937683, 0.5504388809204102, 0.06979740411043167, 0.9977779984474182, 0.7149907946586609]",unhappiness,0.9977779984474182
joy,Meeting an old friend from high school. ,joy,"[0.2482491284608841, 0.13647295534610748, 0.7289612889289856, 0.9092617630958557, 0.9395001530647278, 0.48260247707366943, 0.7429211735725403]",happiness,0.9395001530647278
fear,Facing a mad dog. ,anger,"[0.99679034948349, 0.9803590774536133, 0.9906753301620483, 0.9137774705886841, 0.271069198846817, 0.9623751044273376, 0.7318121194839478]",fury,0.99679034948349
sadness,Misunderstood deliberately by a close friend. ,guilt,"[0.8867120146751404, 0.860767126083374, 0.7736930847167969, 0.9525490403175354, 0.18164275586605072, 0.834534764289856, 0.8893760442733765]",culpability,0.9525490403175354
sadness,My old teacher in primary school died. ,sadness,"[0.701614499092102, 0.6292651891708374, 0.8227962255477905, 0.903907835483551, 0.5690879821777344, 0.962812602519989, 0.7738950848579407]",sadness,0.962812602519989
disgust,Getting into a crowded bus. ,fear,"[0.9367316365242004, 0.9128472805023193, 0.9391558766365051, 0.7545506358146667, 0.32391592860221863, 0.8066112995147705, 0.6034178733825684]",anxiety,0.9391558766365051
anger,Being rude to somebody who was impolite to me. ,anger,"[0.9643175601959229, 0.9513852000236511, 0.2773417830467224, 0.9311476945877075, 0.4449755549430847, 0.3445327877998352, 0.8439029455184937]",irritation,0.9643175601959229
sadness,Not accepting hints of intimate relation from a girl. ,disgust,"[0.9221494197845459, 0.9797539114952087, 0.820245623588562, 0.74471116065979, 0.16986201703548431, 0.8667882084846497, 0.7955940365791321]",repugnance,0.9797539114952087
joy,My old friend visited me in the university. ,joy,"[0.3052167296409607, 0.1027437075972557, 0.28266382217407227, 0.5987508893013, 0.914934515953064, 0.36775103211402893, 0.28153514862060547]",pleasure,0.914934515953064
fear,Listening to horrot stories at night. ,fear,"[0.9739916324615479, 0.9895087480545044, 0.9908787608146667, 0.9497870802879333, 0.7902501225471497, 0.9693617224693298, 0.8659836053848267]",horror,0.9908787608146667
anger,My roommate was rude to me. ,disgust,"[0.9815914630889893, 0.9856674075126648, 0.6752287745475769, 0.9023595452308655, 0.13030341267585754, 0.7822380065917969, 0.9445191621780396]",repugnance,0.9856674075126648
sadness,My uncle died in the Vietnam War. ,sadness,"[0.8620730638504028, 0.9054787755012512, 0.8521751165390015, 0.9588212370872498, 0.4874863624572754, 0.9776152968406677, 0.8502601385116577]",sadness,0.9776152968406677
disgust,Cueing in the students dining hall. ,anger,"[0.8490528464317322, 0.6333118677139282, 0.5777661204338074, 0.791716456413269, 0.5252992510795593, 0.5980306267738342, 0.47818177938461304]",irritation,0.8490528464317322
anger,Arguing about price with private shop-assistant. ,anger,"[0.9859915375709534, 0.8875405192375183, 0.5859870314598083, 0.9103980660438538, 0.5507190227508545, 0.9169168472290039, 0.5977169275283813]",irritation,0.9859915375709534
guilt,Not being able to spend more time with a friend who was visiting me. ,guilt,"[0.9440789818763733, 0.8474175333976746, 0.7823883295059204, 0.9834670424461365, 0.17741458117961884, 0.9809430241584778, 0.7465377449989319]",regret,0.9834670424461365
joy,Scoring a goal in football match. ,joy,"[0.10092388838529587, 0.03716264292597771, 0.07456019520759583, 0.9134819507598877, 0.9825775027275085, 0.03684699535369873, 0.34921321272850037]",an achievement,0.9825775027275085
fear,Finding out that I am not an as able student as I thought. ,fear,"[0.9427214860916138, 0.913689374923706, 0.97430020570755, 0.9337478876113892, 0.026172954589128494, 0.9576622247695923, 0.9633771181106567]",scare,0.97430020570755
anger,I was told to do something I did not want to do. ,disgust,"[0.9714925289154053, 0.9936575293540955, 0.8643267154693604, 0.9102096557617188, 0.25703302025794983, 0.9844018816947937, 0.797977089881897]",repugnance,0.9936575293540955
sadness,Finding out that China is still backward in science. ,sadness,"[0.9080420732498169, 0.9104461073875427, 0.8645609021186829, 0.8440827131271362, 0.11941716074943542, 0.9330317974090576, 0.8828651905059814]",unhappiness,0.9330317974090576
anger,Doing this pointless questionnaire. ,anger,"[0.96488356590271, 0.827424943447113, 0.5305209159851074, 0.5411719679832458, 0.05164629593491554, 0.6064203381538391, 0.5174875259399414]",annoyance,0.96488356590271
disgust,Insulted by somebody. ,shame,"[0.9937270879745483, 0.9952676296234131, 0.731556236743927, 0.9575747847557068, 0.27935823798179626, 0.9801759123802185, 0.9977729916572571]",humiliation,0.9977729916572571
anger,I am not doing what I should with this questionnaire. ,guilt,"[0.9056658148765564, 0.7638395428657532, 0.5100018382072449, 0.9730933904647827, 0.14580224454402924, 0.5465078353881836, 0.7889255285263062]",responsibility,0.9730933904647827
anger,Saw in TV that China had the most gold medals in the Asian Olympic. ,joy,"[0.674025297164917, 0.4265740215778351, 0.4037754535675049, 0.762320876121521, 0.9268380999565125, 0.5509090423583984, 0.2974570393562317]",an achievement,0.9268380999565125
fear,"Just arrived in the university, not knowing anybody. ",sadness,"[0.8036507964134216, 0.5329746603965759, 0.7906538248062134, 0.5513458251953125, 0.15347342193126678, 0.9539409875869751, 0.6988946199417114]",loneliness,0.9539409875869751
shame,Insulted by teacher. ,shame,"[0.9930025935173035, 0.9941619038581848, 0.7889304161071777, 0.8901571035385132, 0.2827332615852356, 0.9696713089942932, 0.9965474009513855]",humiliation,0.9965474009513855
sadness,Finding out I am not good looking. ,sadness,"[0.922054648399353, 0.9540792107582092, 0.9558200240135193, 0.839748740196228, 0.09401509165763855, 0.9679913520812988, 0.964277446269989]",unhappiness,0.9679913520812988
anger,Someone I do not like kept talking to me. ,disgust,"[0.9874151349067688, 0.9972086548805237, 0.8388830423355103, 0.8332351446151733, 0.2843712866306305, 0.9904122948646545, 0.806424617767334]",repugnance,0.9972086548805237
shame,Finding out from this lecture that China is backward in psychology. ,shame,"[0.6919237375259399, 0.5420725345611572, 0.5736262202262878, 0.47736966609954834, 0.08129138499498367, 0.4057118892669678, 0.7455717325210571]",discredit,0.7455717325210571
anger,Being rude to someone I do not like. ,disgust,"[0.9776275157928467, 0.9947362542152405, 0.47826021909713745, 0.9498885273933411, 0.46574386954307556, 0.9436340928077698, 0.8724090456962585]",repugnance,0.9947362542152405
joy,Joining in a research group studying consumer's behaviour and helping the people in the shop with the sales. ,guilt,"[0.18644316494464874, 0.06530467420816422, 0.08723656833171844, 0.9760147929191589, 0.7185884118080139, 0.052633777260780334, 0.0716746598482132]",responsibility,0.9760147929191589
sadness,Diagnosis that I have a stomache ulcer. ,anger,"[0.9378126859664917, 0.8304779529571533, 0.8535476326942444, 0.5474833846092224, 0.043279584497213364, 0.7177460789680481, 0.5235251784324646]",irritation,0.9378126859664917
anger,A classmate damaged ma iron and tried to hide the damage. ,guilt,"[0.9554263353347778, 0.9356836676597595, 0.918376088142395, 0.968716561794281, 0.12258463352918625, 0.8167666792869568, 0.9344820380210876]",culpability,0.968716561794281
sadness,Not winning a medal in the swimming contest. ,sadness,"[0.9535007476806641, 0.9646947383880615, 0.8918771147727966, 0.9582432508468628, 0.07787687331438065, 0.984669029712677, 0.961144208908081]",unhappiness,0.984669029712677
disgust,Some students talking when other people are having a nap. ,anger,"[0.9072365164756775, 0.8037555813789368, 0.528179943561554, 0.7568138241767883, 0.28399142622947693, 0.5519289970397949, 0.648347020149231]",irritation,0.9072365164756775
guilt,A friend asked for help and I was not able to help. ,guilt,"[0.9112006425857544, 0.8839920163154602, 0.7623156309127808, 0.9815635681152344, 0.10240260511636734, 0.9441622495651245, 0.9323874711990356]",culpability,0.9815635681152344
joy,China winning the Asian Olympic. ,joy,"[0.6865305304527283, 0.6125226616859436, 0.36674728989601135, 0.8552875518798828, 0.9656219482421875, 0.5995327234268188, 0.20252515375614166]",happiness,0.9656219482421875
fear,Before an exam. ,guilt,"[0.8039458990097046, 0.764336884021759, 0.9485644698143005, 0.9584800601005554, 0.6901410818099976, 0.4995015859603882, 0.6948421597480774]",responsibility,0.9584800601005554
shame,Korean judges cheating. ,shame,"[0.8988431096076965, 0.9390933513641357, 0.48220986127853394, 0.9123587608337402, 0.09190026670694351, 0.7527653574943542, 0.9489944577217102]",discredit,0.9489944577217102
sadness,My father left us for another woman. ,sadness,"[0.9474349617958069, 0.9570611119270325, 0.8837929368019104, 0.9553790092468262, 0.5629625916481018, 0.9772153496742249, 0.9350663423538208]",unhappiness,0.9772153496742249
disgust,Saw my father with that woman he is married to now. ,guilt,"[0.77457195520401, 0.7138128876686096, 0.6840982437133789, 0.8378732800483704, 0.7368631958961487, 0.7508882284164429, 0.6571610569953918]",guilt,0.8378732800483704
shame,Had to tell people that my parents are divorced. ,sadness,"[0.8303755521774292, 0.7683512568473816, 0.7757105827331543, 0.896876871585846, 0.4974634051322937, 0.8973580598831177, 0.7306413054466248]",unhappiness,0.8973580598831177
guilt,Not beeing able to stay with my mother for the National Day holiday. ,sadness,"[0.9309917688369751, 0.9197055101394653, 0.9097978472709656, 0.9761082530021667, 0.3046850264072418, 0.978762149810791, 0.8750443458557129]",sadness,0.978762149810791
joy,Being together with my best friend. ,joy,"[0.02513960376381874, 0.003670712234452367, 0.06279005110263824, 0.9209954738616943, 0.9718455076217651, 0.018087344244122505, 0.6596565842628479]",happiness,0.9718455076217651
fear,Almost had a bicycle accident. ,fear,"[0.9220691323280334, 0.8312807083129883, 0.9578909277915955, 0.9239386320114136, 0.40173277258872986, 0.8067089915275574, 0.8545889854431152]",scare,0.9578909277915955
sadness,Heard about someone telling lies about me to my best friend. ,guilt,"[0.9657067656517029, 0.9652706980705261, 0.9444036483764648, 0.9708173871040344, 0.4326239228248596, 0.9166330695152283, 0.9679745435714722]",culpability,0.9708173871040344
disgust,My best friend suddenly acting strange towards me. ,anger,"[0.7908090353012085, 0.6014208793640137, 0.7724800705909729, 0.7713409066200256, 0.08818140625953674, 0.6829185485839844, 0.5846771597862244]",irritation,0.7908090353012085
disgust,Saw someone messing up our room. ,guilt,"[0.9700071215629578, 0.948936939239502, 0.9325107336044312, 0.9709633588790894, 0.1676458865404129, 0.8721781969070435, 0.8853267431259155]",culpability,0.9709633588790894
sadness,After shouting at a friend. ,anger,"[0.9922170639038086, 0.947310209274292, 0.5299537777900696, 0.9557222127914429, 0.38760218024253845, 0.9627648591995239, 0.8486844301223755]",anger,0.9922170639038086
guilt,Did not do what I promised to do for a friend. ,guilt,"[0.9310377240180969, 0.9431548714637756, 0.7513673901557922, 0.9905807375907898, 0.1227746307849884, 0.9372457265853882, 0.961431622505188]",culpability,0.9905807375907898
joy,My best friend chosen for your English lectures. ,joy,"[0.33952102065086365, 0.08834751695394516, 0.22872178256511688, 0.7141237854957581, 0.7231940031051636, 0.1642097532749176, 0.4179163873195648]",happiness,0.7231940031051636
sadness,Getting ill. ,disgust,"[0.3099087178707123, 0.979705274105072, 0.8232028484344482, 0.7955885529518127, 0.0314834900200367, 0.8641276359558105, 0.4117402732372284]",revulsion,0.979705274105072
anger,My class leader told me the university won't let all of us go to your lectures because we are not All English Class. ,anger,"[0.887704074382782, 0.7947429418563843, 0.8716044425964355, 0.8203135132789612, 0.1987408995628357, 0.8498917818069458, 0.7724131941795349]",irritation,0.887704074382782
sadness,When I was not chosen to go to your English lectures. ,sadness,"[0.9287945628166199, 0.9042990207672119, 0.8328198790550232, 0.9158079028129578, 0.338347852230072, 0.9628613591194153, 0.8874118328094482]",unhappiness,0.9628613591194153
sadness,"Finding out that the class leader can go to your lectures, and his English is worse than mine. ",anger,"[0.9678130745887756, 0.9379843473434448, 0.9372031092643738, 0.7387245893478394, 0.16925355792045593, 0.9635754227638245, 0.9133203625679016]",irritation,0.9678130745887756
shame,China cannot let you give more lectures because you are needed in the specialist clinics. We are so backward in medicine. ,shame,"[0.6759055852890015, 0.6237644553184509, 0.5481130480766296, 0.6202731132507324, 0.056360188871622086, 0.3896084427833557, 0.7184986472129822]",discredit,0.7184986472129822
guilt,I hated you for not letting me go and found out that it was not your decision. ,disgust,"[0.9961122870445251, 0.9974129796028137, 0.23163378238677979, 0.9621846675872803, 0.33003875613212585, 0.9840134978294373, 0.9630451798439026]",repugnance,0.9974129796028137
sadness,Finding out my best friend cannot go to the English lectures. ,sadness,"[0.905071496963501, 0.8545006513595581, 0.8780568242073059, 0.9133393168449402, 0.46228718757629395, 0.9616460800170898, 0.8092842698097229]",unhappiness,0.9616460800170898
disgust,Heard some postgraduate students talking about girls being unsiutable to do medicine. ,guilt,"[0.8768621683120728, 0.9225896596908569, 0.8865527510643005, 0.9245918989181519, 0.18291330337524414, 0.8287541270256042, 0.8771212697029114]",culpability,0.9245918989181519
