labels,text,expr_emo,prob_expr_emo,prob_max
sadness,When one of my closest friends failed to make it to the third year of university. ,sadness,"[0.7530734, 0.7710846, 0.8114146, 0.89388555, 0.0018023377, 0.9815695, 0.87757504]",0.9815695
joy,When my parents complimented me very nicely on something. ,joy,"[0.002295377, 0.0010529968, 0.010460889, 0.069366656, 0.7289183, 0.0051485617, 0.0022704233]",0.7289183
fear,"When I had to talk to some strangers, from whom I was expecting a negative answer. ",fear,"[0.46772736, 0.13295832, 0.9664483, 0.5724627, 0.0022245052, 0.57334954, 0.17510214]",0.9664483
anger,[ When some difference of opinion occurs in a silly situation. ] ,guilt,"[0.12510118, 0.081855506, 0.07420691, 0.13198578, 0.009916136, 0.07573745, 0.08926895]",0.13198578
sadness,"I wanted something in particular and did not get it, also there was no possibility of getting it. ",sadness,"[0.88839906, 0.67195123, 0.70825905, 0.8386207, 0.0011291589, 0.97459406, 0.7836188]",0.97459406
disgust,I felt disgusted when we (family) avoided a problem which could be solved readily. ,disgust,"[0.9919608, 0.9974617, 0.028181454, 0.99082714, 0.0005450974, 0.042031668, 0.99530053]",0.9974617
shame,[ I feel shame when I do not arrive on time and others have to wait for me for a long time. ] ,guilt,"[0.003457497, 0.66175336, 0.07268899, 0.9965952, 0.0009543924, 0.9740364, 0.9965593]",0.9965952
guilt,When I could not fulfill my expectations. ,guilt,"[0.85384804, 0.80817276, 0.65019864, 0.97887486, 0.0010935632, 0.9705129, 0.9655091]",0.97887486
joy,When I got engaged to a boy of my choice. ,joy,"[0.02162281, 0.0022021972, 0.014277303, 0.04881492, 0.94911397, 0.02173946, 0.008570951]",0.94911397
fear,"When I saw the movie ""Poltergist"". ",joy,"[0.20471138, 0.5195535, 0.3761665, 0.20485443, 0.6524188, 0.11453388, 0.05040003]",0.6524188
anger,"When my mother scolded me for coming home late, i. e after P. M. ",guilt,"[0.9548245, 0.89770883, 0.5601348, 0.9731557, 0.0016337485, 0.7767675, 0.9635972]",0.9731557
sadness,When my grandfather died. ,sadness,"[0.48671314, 0.44402567, 0.8236805, 0.8740965, 0.0030566407, 0.990553, 0.5350808]",0.990553
disgust,When a close friend of mine maintained a relationship with me till she needed me and broke it off when she did not need me. She behaved life a really selfish person. ,shame,"[0.8312846, 0.8343219, 0.6951004, 0.53210896, 0.014986778, 0.7520566, 0.84649664]",0.84649664
joy,When I passed my B. A exams. ,joy,"[0.09841372, 0.028956184, 0.033780012, 0.07843138, 0.9579635, 0.025720645, 0.01756801]",0.9579635
fear,[ While approaching to test the situation. ] ,guilt,"[0.1046372, 0.013914882, 0.017274141, 0.16446242, 0.028306767, 0.05534995, 0.011002566]",0.16446242
anger,When my boyfriend told me that it would be difficult for him to marry me. ,sadness,"[0.7586831, 0.35722548, 0.9126492, 0.7206274, 0.0037650669, 0.9670407, 0.60114735]",0.9670407
sadness,When I left my part-time job. ,sadness,"[0.21673009, 0.18057616, 0.20892985, 0.34124935, 0.3331274, 0.65368736, 0.08891712]",0.65368736
disgust,"I felt very disgusted at a friend to whom I had given a Psychology book to read, and she did not care to give me back the book during the exams. ",disgust,"[0.99732447, 0.9985984, 0.41719443, 0.97906256, 0.0005356319, 0.07490834, 0.9954856]",0.9985984
shame,When an intimate friend of mine passed B. A with first class and I got only pass class. ,sadness,"[0.83478737, 0.7780666, 0.55933195, 0.9150843, 0.020201359, 0.95442617, 0.91041607]",0.95442617
guilt,When I did not concentrate on my studies despite my mother's help and cooperation. ,guilt,"[0.73795146, 0.56573546, 0.5554605, 0.95759565, 0.00963348, 0.6466648, 0.84800434]",0.95759565
shame,Failing in the English language exam. ,shame,"[0.5657381, 0.7322325, 0.80571204, 0.7894544, 0.0013139478, 0.93834007, 0.9438681]",0.9438681
guilt,Mentioning a book to the person who borrowed it. ,guilt,"[0.04918948, 0.030275175, 0.04678203, 0.1599185, 0.1488599, 0.07806418, 0.038768675]",0.1599185
joy,Being chosen to do this experiment. ,joy,"[0.2850779, 0.086706735, 0.3904425, 0.3976478, 0.46359187, 0.107212625, 0.0811736]",0.46359187
fear,Finding out about people can go mad for social reasons. ,anger,"[0.8865156, 0.50389063, 0.7027573, 0.44964477, 0.0017185622, 0.37850752, 0.37770158]",0.8865156
anger,Someone borrowed my textbook and deliberately did not return it. ,guilt,"[0.41498578, 0.17279458, 0.10175865, 0.9240239, 0.009984847, 0.12142422, 0.62587523]",0.9240239
sadness,I like someone who does not like me and was rude to me. ,joy,"[0.06066022, 0.002379794, 0.0037598442, 0.6295109, 0.6418055, 0.0083194915, 0.008510096]",0.6418055
disgust,Cueing for bath for a long time. ,shame,"[0.10820442, 0.03546052, 0.033272684, 0.1832751, 0.058497753, 0.06285538, 0.19878449]",0.19878449
shame,My article not chosen by the college newspaper ,sadness,"[0.55762166, 0.25254375, 0.30378094, 0.23838364, 0.059085, 0.68908507, 0.532997]",0.68908507
guilt,I did not do my homework and went to see a film. ,guilt,"[0.27345163, 0.11858671, 0.106042355, 0.94228584, 0.040063217, 0.18531662, 0.7915179]",0.94228584
joy,Doing well in the examn. ,joy,"[0.04672168, 0.002121732, 0.008754239, 0.021347031, 0.82059675, 0.0036138666, 0.0017975072]",0.82059675
fear,A relative died. ,sadness,"[0.44806188, 0.39869756, 0.7294879, 0.75565857, 0.0006205527, 0.98529446, 0.7909412]",0.98529446
anger,Bad food in the students' dining hall. ,disgust,"[0.91081244, 0.98555607, 0.45388958, 0.6429843, 0.0022003257, 0.92824113, 0.77511257]",0.98555607
sadness,Could not get into the university I wanted to get in. ,sadness,"[0.583574, 0.3504557, 0.47940463, 0.5602518, 0.00071655185, 0.908647, 0.74659574]",0.908647
disgust,Noisy people in the library. ,disgust,"[0.5703614, 0.6610378, 0.45387468, 0.334515, 0.011267024, 0.28608596, 0.1967495]",0.6610378
shame,Meeting other friends who got in the good universities. ,joy,"[0.038683917, 0.006091979, 0.026946897, 0.0628938, 0.8466306, 0.012012517, 0.01005365]",0.8466306
guilt,Telling my parents that I did not get into a good university. ,sadness,"[0.5471211, 0.49398533, 0.5712656, 0.86919284, 0.00048237017, 0.9430639, 0.9223107]",0.9430639
joy,Getting into this university to do medicine. ,joy,"[0.08854493, 0.016612666, 0.16902757, 0.092145905, 0.54524654, 0.042264294, 0.017937897]",0.54524654
fear,Before the first examn. ,fear,"[0.4474305, 0.10826485, 0.90237266, 0.2794477, 0.063571654, 0.2167775, 0.12001698]",0.90237266
anger,Someone messing up the room we share. ,disgust,"[0.92630196, 0.939954, 0.88925856, 0.92631036, 0.003814849, 0.5590938, 0.7812114]",0.939954
sadness,My best friend could not get into university. ,sadness,"[0.7293582, 0.37858412, 0.75142604, 0.8689443, 0.0024483684, 0.96823436, 0.8475806]",0.96823436
disgust,Some students trying to please the lecturer. ,guilt,"[0.012751147, 0.0032463926, 0.035170887, 0.36398828, 0.04148813, 0.054613195, 0.011750889]",0.36398828
shame,Not chosen for all English classes. ,sadness,"[0.6146066, 0.43041646, 0.50138587, 0.3986108, 0.347173, 0.6400975, 0.39047402]",0.6400975
guilt,I am not good enough to join any team to play sport for the class. ,shame,"[0.52545017, 0.45213667, 0.7961815, 0.8185411, 0.026796624, 0.81366485, 0.89260435]",0.89260435
joy,Reading a nice book and talking about it to my friend. ,joy,"[0.0016578371, 0.00035478914, 0.010330755, 0.028951881, 0.92769235, 0.0047966694, 0.0047422145]",0.92769235
fear,Being threatened by another person. ,fear,"[0.82939297, 0.078990854, 0.99492055, 0.36187997, 0.0015193066, 0.20877197, 0.14485213]",0.99492055
anger,Insulted by the class leader. ,anger,"[0.9918977, 0.9802499, 0.5792975, 0.42712435, 0.0011286353, 0.4188863, 0.9756132]",0.9918977
sadness,Saying goodbye to a friend. ,sadness,"[0.001888566, 0.0016099979, 0.0239437, 0.09239482, 0.002141926, 0.9929004, 0.017641505]",0.9929004
disgust,Saw a dead rat on the street. ,disgust,"[0.75948304, 0.9749154, 0.80873036, 0.8200249, 0.026146393, 0.96308887, 0.66665006]",0.9749154
shame,Not doing well in the examn. ,sadness,"[0.8770238, 0.7234777, 0.95425904, 0.89040583, 0.0013150758, 0.9570152, 0.9524271]",0.9570152
guilt,Too busy to write letters to friends and they said I had forgotten about them. ,guilt,"[0.41809714, 0.2524301, 0.16854575, 0.9360539, 0.0027051524, 0.83736813, 0.892742]",0.9360539
joy,Going to a concert. ,joy,"[0.044550695, 0.010577378, 0.07052717, 0.11654067, 0.7335589, 0.023945045, 0.016200759]",0.7335589
fear,Got ill. ,disgust,"[0.0153374765, 0.95926154, 0.17807765, 0.093416475, 0.001461103, 0.5976448, 0.17874882]",0.95926154
anger,Tripped on a busy street. ,shame,"[0.5162543, 0.23230503, 0.907183, 0.7683322, 0.0010057632, 0.8728968, 0.92307407]",0.92307407
sadness,A child beaten up by his mother. ,anger,"[0.9602475, 0.76011217, 0.89484555, 0.82550156, 0.001192972, 0.84089786, 0.7097017]",0.9602475
disgust,First anatomy lesson. ,fear,"[0.026606293, 0.06504265, 0.13630533, 0.022234231, 0.02166864, 0.03705446, 0.032606564]",0.13630533
shame,Failing an examn. ,shame,"[0.8079649, 0.6923836, 0.9128107, 0.89384836, 0.0008399684, 0.93930995, 0.9470609]",0.9470609
guilt,Broken a friend's cup. ,anger,"[0.98504883, 0.88627905, 0.15833817, 0.9834411, 0.0033090336, 0.98136234, 0.9376106]",0.98504883
joy,Good dinner on the National Day. ,joy,"[0.014652194, 0.0009139616, 0.023632962, 0.07192846, 0.89353085, 0.002635395, 0.0023754383]",0.89353085
fear,Saw a snake unexpectedly. ,fear,"[0.48386806, 0.8353783, 0.9529004, 0.314938, 0.005001392, 0.5198128, 0.2230084]",0.9529004
anger,Seeing this badly made questionnaire. ,disgust,"[0.40845704, 0.92815906, 0.2007253, 0.16630815, 0.0065679294, 0.32359365, 0.6359331]",0.92815906
sadness,You ignored the fact that we could not hear you at the back. ,anger,"[0.86382437, 0.7099474, 0.34348223, 0.8587003, 0.017753445, 0.33511296, 0.85598284]",0.86382437
disgust,Dead rat in the kitchen of the university. ,disgust,"[0.723557, 0.9710948, 0.6020648, 0.69487035, 0.0061725415, 0.86981714, 0.56234974]",0.9710948
shame,Failing an examn. ,shame,"[0.8079649, 0.6923836, 0.9128107, 0.89384836, 0.0008399684, 0.93930995, 0.9470609]",0.9470609
guilt,"Did not pick up a water mellon skin, someone slipped on it. ",guilt,"[0.36505872, 0.53021735, 0.49592203, 0.87279314, 0.016253788, 0.4449289, 0.72396916]",0.87279314
joy,Watching the Asian Olympic game (China winning). ,joy,"[0.32793763, 0.13652621, 0.14516976, 0.18119502, 0.6691103, 0.4044208, 0.09837076]",0.6691103
fear,Someone frightened me in the dark. ,fear,"[0.7725824, 0.097832374, 0.9986994, 0.9590953, 0.0006518351, 0.13617001, 0.61178565]",0.9986994
anger,People having a football match outside the window during the lecture. ,disgust,"[0.39321807, 0.5175256, 0.17888924, 0.21275963, 0.103018105, 0.13251321, 0.13804166]",0.5175256
sadness,China can not even give you good sound systems for an open lecture. ,shame,"[0.60568184, 0.77984124, 0.38146657, 0.1525259, 0.011343321, 0.6731341, 0.7905936]",0.7905936
disgust,People talking in an important lecture. ,guilt,"[0.045719218, 0.004298053, 0.031596217, 0.052546658, 0.005459821, 0.016510343, 0.01354477]",0.052546658
shame,Not being able to hand in homework in time. ,fear,"[0.7408811, 0.58182085, 0.97523403, 0.91972405, 0.0030230398, 0.9268891, 0.8748012]",0.97523403
guilt,Thinking about other things in a lecture. ,sadness,"[0.06577761, 0.13519849, 0.08700814, 0.18292367, 0.059258346, 0.2106521, 0.14427589]",0.2106521
joy,Got a big fish in fishing. ,joy,"[0.043873463, 0.0039025708, 0.0073715313, 0.029873483, 0.95197874, 0.0015482082, 0.0027832729]",0.95197874
fear,Heard some ghost-like noise at night. ,fear,"[0.1360138, 0.10501733, 0.8620414, 0.19099906, 0.007159273, 0.56108254, 0.07278595]",0.8620414
anger,A father helping his kid to fight other kids. ,anger,"[0.96509695, 0.32248387, 0.06384178, 0.84076685, 0.15778387, 0.013671244, 0.05487674]",0.96509695
sadness,A father of children killed in an accident. ,sadness,"[0.82850367, 0.41104987, 0.8816733, 0.9138317, 0.00092015666, 0.99227834, 0.8638676]",0.99227834
disgust,When junior doctors returned to work after bunking them. ,guilt,"[0.5650572, 0.5995924, 0.41512802, 0.725495, 0.11611914, 0.31153822, 0.5974672]",0.725495
shame,When I was caught with someone's daughter. ,guilt,"[0.86363894, 0.8381838, 0.92712885, 0.9852261, 0.0038013887, 0.74875087, 0.96377105]",0.9852261
guilt,When the student union leaders were expelled from the university and we continued to study. ,anger,"[0.8400273, 0.6268909, 0.62158567, 0.72760934, 0.078864634, 0.7722651, 0.46674055]",0.8400273
joy,When my boyfriend and I made up. ,joy,"[0.119817324, 0.028418094, 0.21764283, 0.4616179, 0.69449943, 0.41753238, 0.06870548]",0.69449943
fear,When I was watching a movie in which there was a pit full of dangers and there was only a small safe place on which a man was standing he had to catch the lady who was thrown in or else ! The pit was feet deep. ,fear,"[0.562686, 0.49667364, 0.9707699, 0.65681535, 0.002648034, 0.5286294, 0.21326603]",0.9707699
anger,My mother and my sister carried on picking at me all day long for no reason at all and I ended up getting angry. ,anger,"[0.9970392, 0.26115987, 0.068191364, 0.6711836, 0.0022500365, 0.0041990904, 0.05963095]",0.9970392
sadness,When my boyfriend almost had a relationship with a close friend of mine. ,guilt,"[0.6966587, 0.41834137, 0.7587657, 0.8962653, 0.01902088, 0.7765675, 0.61974245]",0.8962653
disgust,When a classmate of ours knocked on our door at o'clock in the morning. I was disgusted at his behaviour. ,disgust,"[0.99639446, 0.998733, 0.013157484, 0.74272555, 0.00081919634, 0.036201674, 0.9947613]",0.998733
shame,I told a lie about someone to someone else and they found out and questioned me about it. ,guilt,"[0.7853119, 0.52136356, 0.81450814, 0.99314475, 0.002639031, 0.2803252, 0.95141697]",0.99314475
guilt,"I broke a cup and put it back without telling anyone about it and someone almost got blamed for it, then it was discovered that it was me who had broken it. ",guilt,"[0.67016095, 0.44652095, 0.6006185, 0.9607335, 0.014897607, 0.57405055, 0.901833]",0.9607335
joy,At church camp when I accepted Christ into my life and so did my friend. ,joy,"[0.007415151, 0.0030421275, 0.029143097, 0.14143702, 0.6783577, 0.031830434, 0.022478543]",0.6783577
shame,I was complaining about calling people whom I didn't know. I forgot that the purpose is to invite people for dinner and get to know them. ,anger,"[0.9842561, 0.9424539, 0.057030614, 0.9261481, 0.0003242701, 0.48033684, 0.77877176]",0.9842561
guilt,Whenever I see poverty and starvation. I live in an affluent society and am privileged to have many opportunities. ,disgust,"[0.08440894, 0.43730405, 0.04436888, 0.19320814, 0.0014394089, 0.37582403, 0.071984835]",0.43730405
joy,During the summer I received grade cards from my TA's. I expected a B no better in Computer Science. I looked at the card - I got an A - I was ecstatic. ,joy,"[0.0015143711, 0.00073321117, 0.0022564973, 0.04493171, 0.9953941, 0.0010718354, 0.0008505847]",0.9953941
fear,English papers are due on Friday. They are returned on Tuesday. This Tuesday I was afraid to go to class and get my paper because I knew it was bad. ,fear,"[0.6738211, 0.9287586, 0.99786013, 0.95850545, 0.0018044844, 0.89773095, 0.93994683]",0.99786013
anger,"A friend of mine came to visit and stayed with my roommate and me. My roommate and she became good friends. After she left, he didn't talk too highly of her. ",sadness,"[0.3651175, 0.37511137, 0.041480694, 0.39253294, 0.020847062, 0.57318234, 0.36098728]",0.57318234
sadness,After receiving the grade on the paper mentioned in FEAR. ,fear,"[0.30533612, 0.014237516, 0.995263, 0.82711846, 0.0014576468, 0.57382774, 0.48530602]",0.995263
disgust,Seeing a person panhandling money on Telegraph. ,guilt,"[0.37625217, 0.41941446, 0.32176724, 0.5959522, 0.01249627, 0.3961416, 0.29321066]",0.5959522
shame,After the car accident in GUILT. ,guilt,"[0.82583237, 0.9896556, 0.69799393, 0.99564373, 0.0002911579, 0.92131025, 0.993816]",0.99564373
guilt,"The night of a high school dance, I went partying and collided with another car. Both cars were totalled people were injured but not seriously. ",guilt,"[0.4757907, 0.15666588, 0.43352583, 0.73781914, 0.006697776, 0.7372592, 0.49070653]",0.73781914
joy,When seeing a friend that I had not seen in a long while. ,joy,"[0.013773861, 0.0095425835, 0.050078396, 0.094835594, 0.964489, 0.023651905, 0.026880253]",0.964489
fear,Fear of doing well on a midterm. ,fear,"[0.019167595, 0.030909386, 0.9965579, 0.32850042, 0.0011708935, 0.111628026, 0.058547154]",0.9965579
anger,I felt anger at my roommate due to his habit of leaving dirty dishes in the sink and generally not cleaning after himself. ,anger,"[0.99868757, 0.9190023, 0.016480591, 0.0051724203, 0.0010663265, 0.003452475, 0.0032468368]",0.99868757
sadness,When my grandmother after staying with us for awhile went back home. ,sadness,"[0.29499048, 0.110360675, 0.2710168, 0.5441027, 0.08549767, 0.9171574, 0.10611184]",0.9171574
disgust,"I felt disgust as a result of one of my midterms - I thought I had prepared well for it, but the end result wasn't what I had expected. ",disgust,"[0.9869321, 0.99726236, 0.14348057, 0.57775223, 0.00073416554, 0.50939304, 0.974161]",0.99726236
shame,I felt shame when I saw someone I knew and pretended not to see her. Later she saw me and said hi. ,shame,"[0.004963126, 0.6240114, 0.29961038, 0.9973883, 0.0005586287, 0.67618567, 0.99807334]",0.99807334
guilt,In neglecting some work that had to be done around the house and telling my roommate I would get it done. ,guilt,"[0.48445213, 0.34635943, 0.23434396, 0.9479145, 0.0062530027, 0.39027643, 0.7271257]",0.9479145
joy,"Achieving my goal at a swim meet. I worked toward the goal for yrs. I was capable of achieving it, but I didn't know when. ",joy,"[0.052398752, 0.020072894, 0.5462493, 0.07366572, 0.9437484, 0.006784879, 0.009273795]",0.9437484
fear,Housesitting and hearing the alarm go off. I knew someone had to be breaking in. I called the police and was panicking while on the phone. It was awful. It turns out that I stepped on the hidden alarm without prior knowledge of its existance. ,fear,"[0.07195628, 0.75474185, 0.996473, 0.94081515, 0.00035229416, 0.83907056, 0.85534865]",0.996473
anger,Going to Cowell Hospital and finding out tediously that I had a stress fracture. The anger came when the senile doctors found out weeks later that I had stress fractures in one foot and should have had crutches. I was in distinct pain and barely could walk to classes. They said it would be better in weeks. ,anger,"[0.99719656, 0.9813064, 0.0063478146, 0.018813578, 0.00044415946, 0.0037501992, 0.0066819643]",0.99719656
sadness,Losing my job that I had for summers. I took it personally and cried for hours off and on. I wanted to hide away and did for a few days. ,sadness,"[0.02116337, 0.092011355, 0.70416117, 0.5170466, 0.00048002947, 0.9973514, 0.7539157]",0.9973514
disgust,"Seeing a friend ""making love"" to a high school girl. I accidentally was dragged into this room where the happenings had occurred. I was disgusted at the reality. ",disgust,"[0.98592526, 0.99777585, 0.73793155, 0.8079938, 0.00069044204, 0.628059, 0.9886619]",0.99777585
shame,I borrowed a gold bracelet without the girl's knowledge. I had it for so long I had to keep it. To this day I feel ashamed at myself for having it. I never wear the thing anymore. ,guilt,"[0.490973, 0.97673106, 0.8148026, 0.9961898, 0.0007562801, 0.94419247, 0.9950029]",0.9961898
guilt,After moving out of my apt. I took all the furniture and dishes and everything. It was mine but I took it all just to spite my roomies. We had a few (a lot) of disagreements. I felt guilt for moving out for the bad reasons. ,guilt,"[0.65199816, 0.15956026, 0.10466129, 0.9799601, 0.0033643958, 0.4360352, 0.951145]",0.9799601
joy,It was the weekend of my homecoming. I saw my sister for the first time in months. She's my best friend and extremely close. ,joy,"[0.023303887, 0.004764163, 0.025919443, 0.0801925, 0.91442585, 0.122062795, 0.022060659]",0.91442585
fear,"After my shoulder operation, I woke up in the hospital room alone. I was in pain and was still under heavy medications. I could not find my parents. ",sadness,"[0.75492036, 0.3092284, 0.93777233, 0.7335452, 0.0014234789, 0.9724822, 0.6458367]",0.9724822
anger,"When I found out my cousin had been killed. I was angry at the world, and her murderer who was her ex-boyfriend. It was the worst and most hateful day of my life. ",anger,"[0.99646986, 0.9893143, 0.070970364, 0.6713072, 0.00061740953, 0.18366477, 0.22445408]",0.99646986
sadness,"I spent a weekend in San Diego visiting my boyfriend Rob. We were at the airport and my plane was just about so leave. After saying goodbye, I boarded the plane. It was the hardest thing to do and it was a sad trip home. ",sadness,"[0.22276478, 0.1141381, 0.7174311, 0.91070557, 0.00042756763, 0.9973489, 0.9275501]",0.9973489
disgust,"I was supposed to be studying for my math midterm a few days ago, however, I fooled around with my roommate, and didn't start studying until am. I was disgusted with myself. ",disgust,"[0.99071395, 0.9972126, 0.53155875, 0.99572843, 0.00060172804, 0.9604454, 0.9961874]",0.9972126
shame,Since I've been here I haven't written to any of my relatives. I got a letter from my mom telling me how upset my grandparents are from not hearing from me. ,sadness,"[0.89314073, 0.510061, 0.506365, 0.84180325, 0.0005232542, 0.9617709, 0.72783864]",0.9617709
joy,I got an A in anatomy - the first one I have ever gotten in a science class here. ,joy,"[0.06260623, 0.0083330395, 0.049049295, 0.04920156, 0.8815095, 0.006782334, 0.006247876]",0.8815095
fear,A man in a car was following me when I went running early one morning in a fairly secluded area. ,fear,"[0.6351884, 0.21223545, 0.9180201, 0.50569546, 0.006490455, 0.2897878, 0.4721998]",0.9180201
anger,"I caught a ""peeping tom"" at my window when I was getting undressed. ",fear,"[0.9496228, 0.8756244, 0.9670192, 0.8782799, 0.02091556, 0.19355765, 0.7658628]",0.9670192
sadness,Saying goodbye at the airport to my boyfriend who has to go to school back East. We are very close and have been together years. ,sadness,"[0.0047739716, 0.001209061, 0.12014032, 0.12211997, 0.0018263281, 0.9823722, 0.009388026]",0.9823722
disgust,My parents claimed me on their income tax after I had been out of the house for two years receiving no financial support from them. As result I had to work more during school because they were expected by the FAO to contribute to my education when they refuse to do so. ,sadness,"[0.7583642, 0.55148095, 0.5032727, 0.70321995, 0.005671088, 0.7957578, 0.6504829]",0.7957578
shame,I was wearing a short skirt one day and someone told me my underwear was showing. ,shame,"[0.643236, 0.6702636, 0.5739301, 0.9009782, 0.0053883153, 0.4362988, 0.9459258]",0.9459258
guilt,Getting a D in a class last semester and knowing it was because I didn't study. ,guilt,"[0.84842974, 0.81023604, 0.6375425, 0.9894371, 0.0012675569, 0.95818424, 0.96602297]",0.9894371
joy,"Went to a movie with a date, walked on the beach (in Alameda) spent some time afterwards in her apt. ",joy,"[0.03329078, 0.00433012, 0.033324413, 0.08571244, 0.415269, 0.02866856, 0.020985175]",0.415269
fear,"At age my foster grandmother died, I had a fear of dying. ",fear,"[0.060313493, 0.052122287, 0.9882699, 0.32023647, 0.00081828755, 0.9416721, 0.15272228]",0.9882699
anger,I am currently taking CS P. I had to finish a couple of assignments but I was hindered because I could not get a passing score on my program. ,sadness,"[0.402238, 0.27906212, 0.42706117, 0.57449394, 0.015413534, 0.6700619, 0.64794546]",0.6700619
sadness,The girl I was seeing didn't want to have a serious relationship. ,sadness,"[0.47534785, 0.15566538, 0.43212244, 0.4020884, 0.008195992, 0.73475504, 0.30649993]",0.73475504
disgust,I found out that someone that I knew had someone else taking tests for her. ,guilt,"[0.8725875, 0.79073447, 0.69415146, 0.9459252, 0.009228011, 0.7325729, 0.8407687]",0.9459252
shame,One night a friend found out that I dumped one girl for another and he proceded to lecture me. ,guilt,"[0.94258195, 0.92559403, 0.34210023, 0.95911855, 0.002134223, 0.19343677, 0.91446054]",0.95911855
guilt,I called off a relationship with one girl so I could see another. ,guilt,"[0.1424064, 0.02882967, 0.04292082, 0.4965341, 0.110430814, 0.20408896, 0.18993258]",0.4965341
joy,I asked someone to go out and she accepted right away. ,joy,"[0.031048464, 0.013855788, 0.015172374, 0.14887148, 0.85899353, 0.01657544, 0.0309228]",0.85899353
fear,I was driving and stopped at a stop light. I was planning to make a right turn as soon as it was clear. It was clear on the left so I started but a man was just in front of the car. ,guilt,"[0.4261434, 0.19123204, 0.5956403, 0.7276976, 0.011282194, 0.44107732, 0.4570952]",0.7276976
anger,During a dance someone slashed my tires and dumped paint on my car. I had four other friends with me that I drove and furthermore it was raining. ,fear,"[0.8590026, 0.45487398, 0.8721354, 0.6236697, 0.00044212808, 0.7309074, 0.6914664]",0.8721354
sadness,When I was trying for a girl who I really liked and cared for and thought she felt the same way too. But she didn't like the idea and just wanted to stay friends. ,sadness,"[0.7069456, 0.15941167, 0.4092009, 0.89470786, 0.024788527, 0.9515388, 0.8499303]",0.9515388
disgust,"When I lose on my bets on anything - baseball, football, basketball, track, craps, poker, or arcade - whether its dollars or I feel that I should never have done it in the first place. ",guilt,"[0.90890384, 0.9820926, 0.8714621, 0.99031746, 0.0012993953, 0.986784, 0.98621327]",0.99031746
shame,I took my math midterm and got it back the following Wednesday in class. It was a totally low grade. ,shame,"[0.5734063, 0.74992627, 0.32089087, 0.49833965, 0.013248068, 0.72725385, 0.79630905]",0.79630905
guilt,"My mom told me not to gamble, but I did anyway. Sometimes I would even take some money from my parents and brother. She found out and yelled at me. ",anger,"[0.9956417, 0.9753855, 0.58353275, 0.98075795, 0.003440186, 0.5615373, 0.9650541]",0.9956417
joy,Finished a difficult midterm. ,sadness,"[0.33580428, 0.08129196, 0.28235507, 0.18906789, 0.20654525, 0.7338384, 0.06946373]",0.7338384
fear,I confronted a bigger person than I and almost got into a fight. ,anger,"[0.9314436, 0.09224038, 0.7022664, 0.92618626, 0.0062927078, 0.033426575, 0.62324554]",0.9314436
anger,I was called racial slurs behind my back. ,shame,"[0.88758296, 0.9022225, 0.80412346, 0.748778, 0.0010092772, 0.6626816, 0.92460334]",0.92460334
sadness,My grandmother died during Christmas break several years ago. ,sadness,"[0.44271365, 0.25702786, 0.5458097, 0.7558612, 0.0008023776, 0.9803463, 0.40290305]",0.9803463
disgust,Saw a scene in a movie implying incest as humorous. ,guilt,"[0.00826705, 0.04761185, 0.0064996243, 0.15401657, 0.124634296, 0.0017622857, 0.011517418]",0.15401657
shame,"When given responsibility to grade papers in elementary school, I cheated a little and graded my own higher. ",guilt,"[0.43395162, 0.21970055, 0.39909434, 0.96429914, 0.14472435, 0.38967347, 0.67267495]",0.96429914
guilt,When I was a kid I stole toys from other kids. ,guilt,"[0.7639555, 0.37974745, 0.08445979, 0.96764505, 0.017393356, 0.028743904, 0.81194884]",0.96764505
joy,"Did very, very well on a Physics midterm. ",joy,"[0.037513334, 0.002333629, 0.0229744, 0.027533144, 0.92937636, 0.0021416366, 0.0016621026]",0.92937636
fear,Alone in the house (late pm) I heard noises. Sounded like someone was trying to get in our back door. ,fear,"[0.3683403, 0.20358111, 0.8654278, 0.49810258, 0.0028857507, 0.21367815, 0.29139048]",0.8654278
anger,A friend doesn't let me study when I want to. She doesn't feel I need to study and doesn't understand how important studying is to me. I get very angry with her. ,anger,"[0.9984066, 0.5047202, 0.16958256, 0.057065252, 0.0017234915, 0.0029999327, 0.022130197]",0.9984066
sadness,Death of a pet rabbit. We had to give it away because my brother became allergic to it. We gave it to a man who kept animals and lots of other animals for children to watch. We went to visit our rabbit. It was badly beaten by the other rabbits and eventually died. ,sadness,"[0.5606024, 0.63569605, 0.7395672, 0.7874855, 0.0015623568, 0.9953112, 0.809354]",0.9953112
disgust,When I stand at the bus stop for one hour waiting for the bus to arrive. ,fear,"[0.62688875, 0.7825497, 0.7865755, 0.63121843, 0.010483738, 0.78271085, 0.2885782]",0.7865755
shame,"When I sat in the wrong discussion section in the beginning of the semester. I insisted on being in the right section and the TA's list should have included my name. When I found out that I was in the wrong, I apologized, turned red and left. ",guilt,"[0.46931297, 0.93972653, 0.827262, 0.99373806, 0.0015366875, 0.8918189, 0.9921063]",0.99373806
guilt,About not helping my sister when she asked me to help her on her chemistry class. I pretended to be busy. ,guilt,"[0.6985962, 0.40762508, 0.5007762, 0.9910712, 0.0038336653, 0.67350227, 0.91163737]",0.9910712
joy,When I won my car. ,joy,"[0.048588876, 0.007505258, 0.011372994, 0.09520746, 0.98421174, 0.003800089, 0.0043025557]",0.98421174
