labels,text,expr_s,prob_expr_s,prob_max
guilt,Thinking about other things in a lecture. ,guilt,"[0.11330362378309171, 0.15231098048388958, 0.11520271965612967, 0.23106787353754044, 0.09922577689091365, 0.16455758983890215, 0.08145206918319066]",0.23106787353754044
joy,Got a big fish in fishing. ,joy,"[0.021703366345415514, 0.011524133034981787, 0.006977533766378959, 0.13172524243903658, 0.9257952272891998, 0.0037653150502592325, 0.004786223949243625]",0.9257952272891998
fear,Heard some ghost-like noise at night. ,fear,"[0.21753006925185522, 0.26045294230182964, 0.8778139650821686, 0.18054768070578575, 0.04714832431636751, 0.4892771343390147, 0.05601436893145243]",0.8778139650821686
anger,A father helping his kid to fight other kids. ,anger,"[0.8069454828898112, 0.44114471909900504, 0.16322129716475806, 0.798835519546022, 0.27719717969497043, 0.08475144611050685, 0.19162479229271412]",0.8069454828898112
sadness,A father of children killed in an accident. ,sadness,"[0.7565126121044159, 0.5732095204293728, 0.9060665567715963, 0.7633428648114204, 0.02807060704799369, 0.9745722611745199, 0.49398932605981827]",0.9745722611745199
disgust,When junior doctors returned to work after bunking them. ,guilt,"[0.555914339919885, 0.4466339610517025, 0.4090181638797124, 0.7207466612259547, 0.1497557871043682, 0.300380593786637, 0.5525106390317281]",0.7207466612259547
shame,When I was caught with someone's daughter. ,guilt,"[0.8214725156625112, 0.810380776723226, 0.9019862910111746, 0.9599166909853617, 0.01452833681832999, 0.5963370042542616, 0.9518022735913595]",0.9599166909853617
guilt,When the student union leaders were expelled from the university and we continued to study. ,anger,"[0.7716988821824392, 0.5431999030212561, 0.5534632255633672, 0.6242666741212209, 0.12910841094950834, 0.7055347263813019, 0.5276238272587458]",0.7716988821824392
joy,When my boyfriend and I made up. ,joy,"[0.22873765416443348, 0.12297939579002559, 0.21297256213923296, 0.3479592961569627, 0.4959900329510371, 0.2678632376094659, 0.07866311228523652]",0.4959900329510371
fear,When I was watching a movie in which there was a pit full of dangers and there was only a small safe place on which a man was standing he had to catch the lady who was thrown in or else ! The pit was feet deep. ,fear,"[0.5874234835306803, 0.4521673445900281, 0.9663635392983755, 0.6546885619560877, 0.1597825296339579, 0.3345954989393552, 0.1691050703326861]",0.9663635392983755
anger,My mother and my sister carried on picking at me all day long for no reason at all and I ended up getting angry. ,anger,"[0.9834549427032471, 0.5209132364640633, 0.11602878073851268, 0.7325115203857422, 0.008375600174379846, 0.18078119090447822, 0.2613831019649903]",0.9834549427032471
sadness,When my boyfriend almost had a relationship with a close friend of mine. ,guilt,"[0.6817338267962137, 0.4214220543702443, 0.7127822389205297, 0.7406535347302755, 0.05249963669727246, 0.6558574984471003, 0.3816339932382107]",0.7406535347302755
disgust,When a classmate of ours knocked on our door at o'clock in the morning. I was disgusted at his behaviour. ,shame,"[0.9887878795464834, 0.9911733071009318, 0.4916887553408742, 0.7267281090219816, 0.01684595622161093, 0.23416646725187698, 0.9914274116357168]",0.9914274116357168
shame,I told a lie about someone to someone else and they found out and questioned me about it. ,guilt,"[0.7681386868158976, 0.5538681199153265, 0.7819456954797109, 0.9619028170903524, 0.005257158481981605, 0.34079499542713165, 0.94055903951327]",0.9619028170903524
guilt,"I broke a cup and put it back without telling anyone about it and someone almost got blamed for it, then it was discovered that it was me who had broken it. ",guilt,"[0.5889400641123453, 0.44981002310911816, 0.6223575721184412, 0.8815405368804932, 0.1558331372216344, 0.5280990228056908, 0.750187560915947]",0.8815405368804932
joy,At church camp when I accepted Christ into my life and so did my friend. ,joy,"[0.008554938132874668, 0.004361915149881194, 0.019981186914568145, 0.12819067668169737, 0.7111116002003351, 0.016313786928852398, 0.02364303699384133]",0.7111116002003351
shame,I was complaining about calling people whom I didn't know. I forgot that the purpose is to invite people for dinner and get to know them. ,anger,"[0.9302252034346262, 0.5446986506382624, 0.28383824431026977, 0.8359687527020773, 0.003042564732216609, 0.40723629233737785, 0.5622888654470444]",0.9302252034346262
guilt,Whenever I see poverty and starvation. I live in an affluent society and am privileged to have many opportunities. ,disgust,"[0.3447453196470936, 0.37263099290430546, 0.12796929447601238, 0.06797900733848412, 0.03173645153098429, 0.17417566656755903, 0.02301099958519141]",0.37263099290430546
joy,During the summer I received grade cards from my TA's. I expected a B no better in Computer Science. I looked at the card - I got an A - I was ecstatic. ,joy,"[0.001117025181883946, 0.002592325249376396, 0.0034644478388751545, 0.16859606913446137, 0.981868843237559, 0.011880908986010278, 0.00662731744038562]",0.981868843237559
fear,English papers are due on Friday. They are returned on Tuesday. This Tuesday I was afraid to go to class and get my paper because I knew it was bad. ,fear,"[0.6082009573777517, 0.868524173895518, 0.9912476340929667, 0.9027359386285146, 0.011208174905429283, 0.6606662223736445, 0.8299363354841868]",0.9912476340929667
anger,"A friend of mine came to visit and stayed with my roommate and me. My roommate and she became good friends. After she left, he didn't talk too highly of her. ",sadness,"[0.3468236258874337, 0.4137306983272235, 0.04803679728259643, 0.351349579791228, 0.05575904777894417, 0.441859170794487, 0.43818964064121246]",0.441859170794487
sadness,After receiving the grade on the paper mentioned in FEAR. ,fear,"[0.3628409157196681, 0.6178288902156055, 0.99436021844546, 0.6702975630760193, 0.08499587107993041, 0.48041464140017826, 0.4513794270654519]",0.99436021844546
disgust,Seeing a person panhandling money on Telegraph. ,fear,"[0.4035194242993991, 0.3917994586129983, 0.4952810655037562, 0.39179455240567523, 0.058537235793968044, 0.2929406551023324, 0.2282909887532393]",0.4952810655037562
shame,After the car accident in GUILT. ,disgust,"[0.5900321453809738, 0.9838676055272421, 0.7339735130469004, 0.9801077644030253, 0.00787573448421123, 0.8054195915659269, 0.9792154530684153]",0.9838676055272421
guilt,"The night of a high school dance, I went partying and collided with another car. Both cars were totalled people were injured but not seriously. ",guilt,"[0.3125691240032514, 0.2747705429792404, 0.47963271538416546, 0.7918087343374888, 0.024658527070035536, 0.44309792791803676, 0.3378346947332223]",0.7918087343374888
joy,When seeing a friend that I had not seen in a long while. ,joy,"[0.018280686112120748, 0.010242332064080983, 0.09235288885732491, 0.11011075414717197, 0.7863189230362574, 0.015393741118411223, 0.02402953788017233]",0.7863189230362574
fear,Fear of doing well on a midterm. ,fear,"[0.055258917389437556, 0.21006521520515284, 0.9728457232316335, 0.26796415944894153, 0.0021651755863179765, 0.16333703976124525, 0.034795237705111504]",0.9728457232316335
anger,I felt anger at my roommate due to his habit of leaving dirty dishes in the sink and generally not cleaning after himself. ,anger,"[0.9967748920122782, 0.8047358691692352, 0.028389310619483393, 0.4976173825173949, 0.002645911406337594, 0.16767586302012205, 0.30061689488744986]",0.9967748920122782
sadness,When my grandmother after staying with us for awhile went back home. ,sadness,"[0.2955691069364548, 0.20437208966662487, 0.30357014139493305, 0.40521740540862083, 0.2664352332552274, 0.8431962132453918, 0.08877304630974929]",0.8431962132453918
disgust,"I felt disgust as a result of one of my midterms - I thought I had prepared well for it, but the end result wasn't what I had expected. ",disgust,"[0.9652931789557139, 0.9918204545974731, 0.48997728029886883, 0.7505699843168259, 0.0011387358147961397, 0.4948981950680415, 0.9666434526443481]",0.9918204545974731
shame,I felt shame when I saw someone I knew and pretended not to see her. Later she saw me and said hi. ,shame,"[0.014064038385792324, 0.742544154326121, 0.3759434961248189, 0.9410955905914307, 0.0032905885891523212, 0.3721925901869933, 0.9971989293893179]",0.9971989293893179
guilt,In neglecting some work that had to be done around the house and telling my roommate I would get it done. ,guilt,"[0.408165767788887, 0.38213170195619267, 0.19423043293257555, 0.7687219982035458, 0.00866672582924366, 0.39289745688438416, 0.684586634238561]",0.7687219982035458
joy,"Achieving my goal at a swim meet. I worked toward the goal for yrs. I was capable of achieving it, but I didn't know when. ",joy,"[0.10461499666174252, 0.022921274222123127, 0.42641463906814653, 0.1390881046342353, 0.8500058948993683, 0.019752207212150097, 0.008136581590709588]",0.8500058948993683
fear,Housesitting and hearing the alarm go off. I knew someone had to be breaking in. I called the police and was panicking while on the phone. It was awful. It turns out that I stepped on the hidden alarm without prior knowledge of its existance. ,fear,"[0.1620995014285048, 0.8169650435447693, 0.9941678245862325, 0.8480724443991979, 0.0012096369755454361, 0.5825631109376749, 0.6077691353857517]",0.9941678245862325
anger,Going to Cowell Hospital and finding out tediously that I had a stress fracture. The anger came when the senile doctors found out weeks later that I had stress fractures in one foot and should have had crutches. I was in distinct pain and barely could walk to classes. They said it would be better in weeks. ,anger,"[0.9940499166647593, 0.9317735234896342, 0.08086692813473444, 0.4473484175590177, 0.00157576415707202, 0.17060690563327321, 0.345165170263499]",0.9940499166647593
sadness,Losing my job that I had for summers. I took it personally and cried for hours off and on. I wanted to hide away and did for a few days. ,sadness,"[0.056628406319456794, 0.3651929510136445, 0.6003488153219223, 0.628693218032519, 0.0009550742203524957, 0.9725191195805868, 0.4781598448753357]",0.9725191195805868
disgust,"Seeing a friend ""making love"" to a high school girl. I accidentally was dragged into this room where the happenings had occurred. I was disgusted at the reality. ",disgust,"[0.9661042094230652, 0.9876051843166351, 0.877660850683848, 0.7783926924069723, 0.03197274717967957, 0.520158321907123, 0.9841651419798533]",0.9876051843166351
shame,I borrowed a gold bracelet without the girl's knowledge. I had it for so long I had to keep it. To this day I feel ashamed at myself for having it. I never wear the thing anymore. ,shame,"[0.5727460086345673, 0.9455054402351379, 0.8038567105929056, 0.9644453326861063, 0.015427604860936603, 0.6581376194953918, 0.9925813972949982]",0.9925813972949982
guilt,After moving out of my apt. I took all the furniture and dishes and everything. It was mine but I took it all just to spite my roomies. We had a few (a lot) of disagreements. I felt guilt for moving out for the bad reasons. ,guilt,"[0.524121289451917, 0.3317340624829133, 0.13607215353598198, 0.8774867008129755, 0.010515001990521947, 0.3362986867626508, 0.5840265701214472]",0.8774867008129755
joy,It was the weekend of my homecoming. I saw my sister for the first time in months. She's my best friend and extremely close. ,joy,"[0.01492742309346795, 0.005440905030506353, 0.08137033957367142, 0.09310053506245215, 0.7989704956610998, 0.05128499508524934, 0.01438874083881577]",0.7989704956610998
fear,"After my shoulder operation, I woke up in the hospital room alone. I was in pain and was still under heavy medications. I could not find my parents. ",sadness,"[0.6980157693227133, 0.4249066586295764, 0.9145104289054871, 0.5490750670433044, 0.029464821855071932, 0.9588746825853983, 0.4771462877591451]",0.9588746825853983
anger,"When I found out my cousin had been killed. I was angry at the world, and her murderer who was her ex-boyfriend. It was the worst and most hateful day of my life. ",anger,"[0.9926129182179769, 0.9905207852522532, 0.5867193217078844, 0.6641376170640191, 0.001716008991934359, 0.39478531821320456, 0.5181277968610326]",0.9926129182179769
sadness,"I spent a weekend in San Diego visiting my boyfriend Rob. We were at the airport and my plane was just about so leave. After saying goodbye, I boarded the plane. It was the hardest thing to do and it was a sad trip home. ",sadness,"[0.09242728973428409, 0.48058587809403736, 0.6326410823191205, 0.7431287417809168, 0.0028236035868758336, 0.9948380291461945, 0.6636965920527776]",0.9948380291461945
disgust,"I was supposed to be studying for my math midterm a few days ago, however, I fooled around with my roommate, and didn't start studying until am. I was disgusted with myself. ",shame,"[0.9775999287764231, 0.984997163216273, 0.7030012160539627, 0.9809676110744476, 0.0026615067229916653, 0.7216565286119779, 0.9934413631757101]",0.9934413631757101
shame,Since I've been here I haven't written to any of my relatives. I got a letter from my mom telling me how upset my grandparents are from not hearing from me. ,sadness,"[0.7430546383062998, 0.3445065642396609, 0.4542791110773881, 0.7025378396113714, 0.017036869316749897, 0.8315854767958323, 0.45119543621937436]",0.8315854767958323
joy,I got an A in anatomy - the first one I have ever gotten in a science class here. ,joy,"[0.0437366656648616, 0.019854105291112017, 0.03916211115817229, 0.14906076962749162, 0.7981771479050318, 0.06657097690428297, 0.013572293838175634]",0.7981771479050318
fear,A man in a car was following me when I went running early one morning in a fairly secluded area. ,fear,"[0.5885677735010783, 0.2942434921860695, 0.8510246773560842, 0.49171187976996106, 0.04661701704996327, 0.3189695291221142, 0.3059009176989396]",0.8510246773560842
anger,"I caught a ""peeping tom"" at my window when I was getting undressed. ",fear,"[0.909697433312734, 0.6295392761627833, 0.9335776567459106, 0.750247023999691, 0.14070955749290684, 0.2647652750213941, 0.5752461031079292]",0.9335776567459106
sadness,Saying goodbye at the airport to my boyfriend who has to go to school back East. We are very close and have been together years. ,sadness,"[0.00356101943179965, 0.0052452121502331766, 0.26062190749992925, 0.24329891436112425, 0.06105267927826693, 0.618524848173062, 0.008546372565130392]",0.618524848173062
disgust,My parents claimed me on their income tax after I had been out of the house for two years receiving no financial support from them. As result I had to work more during school because they were expected by the FAO to contribute to my education when they refuse to do so. ,guilt,"[0.6714369306961695, 0.4841279697914918, 0.4634191691875458, 0.8048924605051676, 0.022421243600547314, 0.6242717156807581, 0.6771626571814219]",0.8048924605051676
shame,I was wearing a short skirt one day and someone told me my underwear was showing. ,shame,"[0.6132020776470503, 0.5022427688042322, 0.7066963215668997, 0.7371607621510824, 0.043524560906613864, 0.3441819505145152, 0.7916522175073624]",0.7916522175073624
guilt,Getting a D in a class last semester and knowing it was because I didn't study. ,guilt,"[0.7919402122497559, 0.6792478387554487, 0.7527965952952703, 0.9572549760341644, 0.008548072325841835, 0.8193384955326716, 0.9101422925790151]",0.9572549760341644
joy,"Went to a movie with a date, walked on the beach (in Alameda) spent some time afterwards in her apt. ",joy,"[0.015912561134124797, 0.013545706868171692, 0.01706289511639625, 0.16987483141322932, 0.53188073883454, 0.01926256497002517, 0.02048110441925625]",0.53188073883454
fear,"At age my foster grandmother died, I had a fear of dying. ",fear,"[0.11649772804230452, 0.28295252472162247, 0.9727380375067393, 0.32040853550036746, 0.007189501659013331, 0.7032903929551443, 0.10346391672889392]",0.9727380375067393
anger,I am currently taking CS P. I had to finish a couple of assignments but I was hindered because I could not get a passing score on my program. ,guilt,"[0.4670858060320218, 0.2739379120369752, 0.43496935317913693, 0.5456389337778091, 0.020936153052995603, 0.498098187148571, 0.48770420998334885]",0.5456389337778091
sadness,The girl I was seeing didn't want to have a serious relationship. ,sadness,"[0.44345735013484955, 0.3110812855884433, 0.3655197434127331, 0.3425820966561635, 0.03799918945878744, 0.6008306095997492, 0.2268830562631289]",0.6008306095997492
disgust,I found out that someone that I knew had someone else taking tests for her. ,anger,"[0.8426689902941386, 0.5536037714531025, 0.8037785192330679, 0.8002504333853722, 0.06858682252156238, 0.5713686247666677, 0.6912750154733658]",0.8426689902941386
shame,One night a friend found out that I dumped one girl for another and he proceded to lecture me. ,shame,"[0.7990108629067739, 0.6516197075446447, 0.3968094264467557, 0.8324858744939169, 0.0081483688360701, 0.25050217285752296, 0.8873955210049947]",0.8873955210049947
guilt,I called off a relationship with one girl so I could see another. ,guilt,"[0.18590283393859863, 0.12745881422112385, 0.05887318837145964, 0.6438679496447245, 0.2559524364769459, 0.09607241582125425, 0.1270138422648112]",0.6438679496447245
joy,I asked someone to go out and she accepted right away. ,joy,"[0.06148804801826676, 0.017895033194993932, 0.015488035045564175, 0.2141589691552023, 0.8519696593284607, 0.017148594139143825, 0.03358648329352339]",0.8519696593284607
fear,I was driving and stopped at a stop light. I was planning to make a right turn as soon as it was clear. It was clear on the left so I started but a man was just in front of the car. ,guilt,"[0.4114798977971077, 0.19718059773246446, 0.5339839309453964, 0.7025531778732935, 0.06824409278730552, 0.36145420124133426, 0.26762358099222183]",0.7025531778732935
anger,During a dance someone slashed my tires and dumped paint on my car. I had four other friends with me that I drove and furthermore it was raining. ,fear,"[0.6989724983771642, 0.5996271322170893, 0.7874633570512136, 0.6179381435116132, 0.001681479766072395, 0.5775571839961534, 0.6404874920845032]",0.7874633570512136
sadness,When I was trying for a girl who I really liked and cared for and thought she felt the same way too. But she didn't like the idea and just wanted to stay friends. ,sadness,"[0.6633555293083191, 0.28909661337578046, 0.5703974465529124, 0.6596065436800321, 0.09671452144781749, 0.8686764240264893, 0.5748076314727465]",0.8686764240264893
disgust,"When I lose on my bets on anything - baseball, football, basketball, track, craps, poker, or arcade - whether its dollars or I feel that I should never have done it in the first place. ",shame,"[0.8522776464621226, 0.8802709182103475, 0.7662146687507629, 0.9683098395665487, 0.014356053046261271, 0.8697771529356638, 0.979397048552831]",0.979397048552831
shame,I took my math midterm and got it back the following Wednesday in class. It was a totally low grade. ,shame,"[0.586484968662262, 0.5463150789340337, 0.5057975798845291, 0.5706257124741873, 0.0316406711935997, 0.5091589912772179, 0.7687701384226481]",0.7687701384226481
guilt,"My mom told me not to gamble, but I did anyway. Sometimes I would even take some money from my parents and brother. She found out and yelled at me. ",anger,"[0.9908219079176585, 0.8551281491915385, 0.5685349504152933, 0.8956217666467031, 0.010203002486377954, 0.507683110733827, 0.9597218235333761]",0.9908219079176585
joy,Finished a difficult midterm. ,sadness,"[0.37032942722241086, 0.30510598172744113, 0.31784145161509514, 0.2912632040679455, 0.3555600472415487, 0.5086727825303873, 0.06451119109988213]",0.5086727825303873
fear,I confronted a bigger person than I and almost got into a fight. ,guilt,"[0.7859377761681875, 0.22371753212064505, 0.5540746177236239, 0.9407493670781454, 0.10840886454874028, 0.1462284914838771, 0.3342643144230048]",0.9407493670781454
anger,I was called racial slurs behind my back. ,shame,"[0.8492923478285471, 0.9102108975251516, 0.8092186152935028, 0.70762516806523, 0.0029426175072633973, 0.539285651097695, 0.9263050556182861]",0.9263050556182861
sadness,My grandmother died during Christmas break several years ago. ,sadness,"[0.4028748994072278, 0.33299777035911876, 0.6361044943332672, 0.46465445185701054, 0.04165879309099788, 0.9594503045082092, 0.18663109466433525]",0.9594503045082092
disgust,Saw a scene in a movie implying incest as humorous. ,guilt,"[0.045828467273774244, 0.04073232408457746, 0.00831526283097143, 0.31710947716298205, 0.14028711570426822, 0.008839963547264537, 0.06123599875718355]",0.31710947716298205
shame,"When given responsibility to grade papers in elementary school, I cheated a little and graded my own higher. ",guilt,"[0.40680819377303123, 0.331390131264925, 0.3369600735604763, 0.9128910700480143, 0.2704928517341614, 0.4377147952715556, 0.5884643793106079]",0.9128910700480143
guilt,When I was a kid I stole toys from other kids. ,guilt,"[0.5122908136496941, 0.4118205967048804, 0.13212115007142225, 0.7889096861084303, 0.04295316470476488, 0.17583300933862725, 0.7787946363290151]",0.7889096861084303
joy,"Did very, very well on a Physics midterm. ",joy,"[0.01821187340343992, 0.01504244125680998, 0.015328972251154482, 0.11136288964189589, 0.8797844449679056, 0.026044284536813695, 0.002318976718621949]",0.8797844449679056
fear,Alone in the house (late pm) I heard noises. Sounded like someone was trying to get in our back door. ,fear,"[0.39809169123570126, 0.32253911222020787, 0.8128110667069753, 0.41935542474190396, 0.03953299828572199, 0.4006897658109665, 0.16002495338519415]",0.8128110667069753
anger,A friend doesn't let me study when I want to. She doesn't feel I need to study and doesn't understand how important studying is to me. I get very angry with her. ,anger,"[0.9967633982499441, 0.6429879056910673, 0.18027843783299127, 0.5337944085864971, 0.008031722963399565, 0.17366882347657034, 0.26648592653994757]",0.9967633982499441
sadness,Death of a pet rabbit. We had to give it away because my brother became allergic to it. We gave it to a man who kept animals and lots of other animals for children to watch. We went to visit our rabbit. It was badly beaten by the other rabbits and eventually died. ,sadness,"[0.5180220554272333, 0.6245692670345306, 0.7406337559223175, 0.6922850012779236, 0.010133502830285579, 0.9228039880593618, 0.5462572425603867]",0.9228039880593618
disgust,When I stand at the bus stop for one hour waiting for the bus to arrive. ,sadness,"[0.665970136721929, 0.5390428118407726, 0.7161767780780792, 0.4873509829243024, 0.033597463431457676, 0.7476530571778616, 0.30179288610816]",0.7476530571778616
shame,"When I sat in the wrong discussion section in the beginning of the semester. I insisted on being in the right section and the TA's list should have included my name. When I found out that I was in the wrong, I apologized, turned red and left. ",guilt,"[0.5024079165110985, 0.7764643629391988, 0.8641625543435415, 0.9827647904555002, 0.021626964056243498, 0.6710496967037519, 0.9607851306597391]",0.9827647904555002
guilt,About not helping my sister when she asked me to help her on her chemistry class. I pretended to be busy. ,guilt,"[0.5726549526055654, 0.45438413818677265, 0.4534051592151324, 0.9248352646827698, 0.010732886265031993, 0.5808405578136444, 0.8057413796583811]",0.9248352646827698
joy,When I won my car. ,joy,"[0.06561147437120478, 0.024319100775755942, 0.03342220920603722, 0.17545454887052378, 0.9805624882380167, 0.0053196646040305495, 0.007655477034859359]",0.9805624882380167
fear,Going to take my driving test. ,fear,"[0.13280866388231516, 0.04354820353910327, 0.46610986565550167, 0.2731145489960909, 0.3463410635789235, 0.04974996640036503, 0.04348472940425078]",0.46610986565550167
anger,I came home one day and discovered that my sister had borrowed my car and had gotten into an accident with it. My entire front bumper was destroyed. ,fear,"[0.9116082390149435, 0.7778629660606384, 0.9187590479850769, 0.8826307654380798, 0.016512204058623563, 0.8263068770368894, 0.8667734165986379]",0.9187590479850769
sadness,When I heard the news that my grandfather had died. ,sadness,"[0.513749341169993, 0.5412422468264898, 0.9184873799482981, 0.48122743144631386, 0.07473736411581437, 0.9805056750774384, 0.4428291817506154]",0.9805056750774384
disgust,When a friend of mine keeps telling me morbid things that happened to his dog. ,fear,"[0.5842082649469376, 0.9221027890841166, 0.9758963088194529, 0.4520714456836383, 0.0037577124894596636, 0.8259244213501612, 0.4387416864434878]",0.9758963088194529
shame,When I purposely locked my babysitter out of the house at age because I DIDN'T LIKE HER. ,disgust,"[0.8268960962692896, 0.9431099394957224, 0.15582027363901338, 0.8301745230952898, 0.14749068508778387, 0.23218259370575348, 0.705190509557724]",0.9431099394957224
guilt,When I did not go to work because I had to study for a midterm. ,guilt,"[0.28509477029244107, 0.2003120674441258, 0.38154267768065137, 0.7251451710859934, 0.0723087980101506, 0.3121412359178066, 0.22867491096258163]",0.7251451710859934
joy,"At a party in which I met an interesting female. We enjoyed eachothers company, while slow dacing. ",joy,"[0.0011175389809068292, 0.0012013664042266707, 0.003614452221275618, 0.0965932037603731, 0.7439015656709671, 0.0011399469707005967, 0.003037374078606566]",0.7439015656709671
fear,A friend and I were going to have a study session together in which we quiz ourselves in biology material. Because I believed I didn't study enough. I feared I would fail. ,fear,"[0.4632478579878807, 0.4241886834303538, 0.9552644292513529, 0.8345101376374563, 0.07250233103210728, 0.588852696120739, 0.7742663025856018]",0.9552644292513529
anger,I live with my sister now and sometimes she angers me especially when she thinks I don't keep the apt. clean enough. ,anger,"[0.9901381532351176, 0.5064238682389259, 0.16454720784289142, 0.6082057024662694, 0.0031040616158861667, 0.16894318823081753, 0.2240824963276585]",0.9901381532351176
sadness,When I found out that I could not go to the concert (after buying the tickets) because of a biology test which occurred the morning after. ,sadness,"[0.837303638458252, 0.6577508312960466, 0.8904534578323364, 0.7502893755833308, 0.01681291436155637, 0.9293128252029419, 0.670094259083271]",0.9293128252029419
disgust,"Right now I volunteer at a hospital. Yesterday, Halloween, I dressed up as a doctor and went to work. The volunteer coordinator told me after my shift that it was dangerous to have done what I did. ",guilt,"[0.5962786724170049, 0.5382599035898844, 0.7539662917455038, 0.8642694254716238, 0.09380104579031467, 0.3605793317159017, 0.719151516755422]",0.8642694254716238
shame,When I get an exam back with a grade that I did not desire. Then I get mad at myself and say that I could have done better. ,anger,"[0.9827960828940073, 0.6239583144585291, 0.3903564860423406, 0.9540065924326578, 0.004868321043128769, 0.3693627789616585, 0.6212201019128164]",0.9827960828940073
guilt,After days or weekends where I did not accomplish the amount of sudying that I wanted to because of more pleasant activities which come up. ,guilt,"[0.2948649882649382, 0.09116835321765393, 0.1059951422115167, 0.7142095503707727, 0.39693145438407856, 0.2241099774837494, 0.336166188120842]",0.7142095503707727
joy,"Last year my freshman yr. It was a day in March I did well on some tests. I seemed to finally adjust to college, it was hot and sunny. I was walking in front of a frat. when I heard Beach Boys ""Surfin'USA"". I had this overwhelming feeling that to be at CAL was good. I still have it somewhat. ",joy,"[0.000821973216564705, 0.0007039632958670458, 0.0008686153014423326, 0.12392113237486531, 0.9402268528938293, 0.0009339011545913914, 0.0079413582085787]",0.9402268528938293
fear,"During one year my mother almost had a nervous breakdown and my father had a serious operation. I was afraid that our family ( kids, I'm the oldest) wouldn't hold together. Everything turned out fine. ",fear,"[0.052654897483686604, 0.13468440350455543, 0.8555506120125452, 0.2696230622629325, 0.209582538343966, 0.42484469478949904, 0.03817009227350354]",0.8555506120125452
anger,"Last semester when I dated a girl whom I've known for almost a year. However one night she said she wanted us to be ""just friends"". I confided this to a friend Jim I was really suffering. A month or two later he broke up with his old girlfriend and they started going out regularly. I have no girlfriend nor have I had a romantic relationship of any significance. I feel some anger but we are friends again. ",sadness,"[0.6174553136030833, 0.29651665741888183, 0.1419671364904692, 0.2804375321914752, 0.0012407959050809343, 0.810470332702001, 0.13541755988262594]",0.810470332702001
sadness,When I was a Sr. in HS. one of the class counselors died of hepatitis. She was very sensitive. She knew my shyness and drew me out to improve myself image. I missed her funeral - so I could not publically grieve. My parents didn't understand. ,sadness,"[0.06733515292095642, 0.07477658909435074, 0.30510730234285194, 0.4678161193927129, 0.031663368679195024, 0.8175835212071737, 0.3265020437538624]",0.8175835212071737
disgust,I applied for a job of GALSO counselor and I made the strongest possible application but was denied an interview. I felt disgusted at the system which by promoting the cause of minorities makes employing whites lowest priority. ,shame,"[0.9900458653767904, 0.9894663989543915, 0.6525472911695639, 0.830904170870781, 0.010571973049081862, 0.7519942323366801, 0.9915584127108256]",0.9915584127108256
shame,I was angry about months ago and I kicked backwards against the wall. It caved in and so I had to show it to my parents. I had been angry after my mother said something to me about not being able to find clothes in my size - something that I'm sensitive about. (' '' ) ,anger,"[0.9731529355049133, 0.47991089274485904, 0.28145797302325565, 0.8075998649001122, 0.04032724682474509, 0.212526440853253, 0.48572326203187305]",0.9731529355049133
guilt,When I lied last week. I lied to someone to get info. for a paper I was writing. I told her that the info. was for a newspaper article. I was afraid if I told the truth she wouldn't help me. ,guilt,"[0.18069572498401007, 0.20967719393471876, 0.7712520870069662, 0.7938784460226694, 0.056106074092288814, 0.22311669091383615, 0.2914542891085148]",0.7938784460226694
joy,Someone (a boy) paid special attention to me. ,joy,"[0.08587213481465976, 0.032544082399302475, 0.1484952438622713, 0.18071329842011133, 0.7400327076514562, 0.024188380484702066, 0.08007279597222805]",0.7400327076514562
fear,Getting back my Psych midterm. ,joy,"[0.4114612216750781, 0.18466502614319324, 0.5316454221804937, 0.32301005721092224, 0.5551842699448267, 0.41913672536611557, 0.17430249291161695]",0.5551842699448267
anger,My roommate leaving my drawers in a mess after plowing thourgh them looking for something. ,anger,"[0.9010148147741953, 0.727527379989624, 0.5506737778584162, 0.8541889737049738, 0.03501412241409222, 0.6014129330093662, 0.7828792134920756]",0.9010148147741953
sadness,My friend who was in the Bago was kicked out of the sorority. ,sadness,"[0.6865282505750656, 0.4505360374848048, 0.5970570743083954, 0.6788137306769689, 0.01254126390752693, 0.8439247608184814, 0.6743166546026865]",0.8439247608184814
disgust,A friend of mine had sex with someone of a different race on a Winnebago trip down to USC in front of everyone (all my friends embarrassed my sorority house name). ,shame,"[0.7636487980683645, 0.7170842885971069, 0.5902436325947443, 0.6459604725241661, 0.030672637551712494, 0.5629854233314594, 0.9419988791147867]",0.9419988791147867
shame,When I lied to my best friend about a boy she really liked but he didn't like her. I told her he did and she bugged him for a long time embarrassing herself. ,shame,"[0.6652021706104279, 0.4897650343676408, 0.3885633274912834, 0.955130010843277, 0.023239874746650457, 0.39757050822178525, 0.9732828140258789]",0.9732828140258789
guilt,I'm allergic to most foods - eating something that I'm allergic to caused guilt. ,guilt,"[0.2462372771309068, 0.6873476579785347, 0.440143500144283, 0.9633618692557017, 0.00618859570628653, 0.6475857272744179, 0.8316539824008942]",0.9633618692557017
joy,My last genetices midterm - a decent grade. ,joy,"[0.10577827055628101, 0.05668616927384088, 0.12125398218631744, 0.18191571130106846, 0.4458130970597267, 0.06679574958980083, 0.012164547651385268]",0.4458130970597267
fear,A certain night during initiation. ,fear,"[0.23576766128341356, 0.09713604891051848, 0.6865947047869364, 0.3781563639640808, 0.30354074388742447, 0.1691964827477932, 0.11535336853315432]",0.6865947047869364
