labels,text,feels_emo,prob_feels_emo,prob_max
anger,Being insulted by my roommate. ,anger,"[0.9943011, 0.9911021, 0.78056216, 0.1501911, 0.003209754, 0.34073898, 0.8418955]",0.9943011
guilt,Not getting an airplane ticket fot my mother. ,fear,"[0.922366, 0.6781207, 0.9905785, 0.94322157, 0.016210757, 0.9448048, 0.7470632]",0.9905785
joy,Talking with a nice girl. ,joy,"[0.020161506, 0.00073006796, 0.917795, 0.20139492, 0.9722331, 0.04158108, 0.01569673]",0.9722331
fear,Talking about snakes. ,fear,"[0.7022058, 0.86200404, 0.99352807, 0.44591007, 0.07071536, 0.1757997, 0.41964567]",0.99352807
anger,People not resprcting my opinion. ,anger,"[0.98393375, 0.75398487, 0.85212904, 0.10720972, 0.009765507, 0.8545197, 0.5163096]",0.98393375
sadness,Lost my girl-friend. ,sadness,"[0.9790658, 0.8457271, 0.9897059, 0.969703, 0.0015718709, 0.9968412, 0.9384575]",0.9968412
disgust,Talking to someone I disliked. ,anger,"[0.7721704, 0.66458726, 0.7272113, 0.22978327, 0.0059026917, 0.47311077, 0.18446288]",0.7721704
shame,Criticized by a teacher in public. ,fear,"[0.8666722, 0.64117336, 0.91150975, 0.67573524, 0.0020182126, 0.85899085, 0.86504215]",0.91150975
guilt,Not being able to help my friend. ,sadness,"[0.94894505, 0.7690019, 0.9709136, 0.982983, 0.0019663058, 0.98837227, 0.93002397]",0.98837227
joy,Getting a letter from a friend who did not write for a long time. ,joy,"[0.033519905, 0.005367772, 0.6301498, 0.45213974, 0.94094104, 0.17894448, 0.26081598]",0.94094104
fear,Staying in a relative's house which was broken in before. ,fear,"[0.8586195, 0.54486144, 0.9827512, 0.9177878, 0.14453031, 0.8215029, 0.7794033]",0.9827512
anger,Being insulted on a bus. ,anger,"[0.9806954, 0.9616074, 0.9056707, 0.2679257, 0.0010168203, 0.5233863, 0.86733586]",0.9806954
sadness,Insulted by my mother. ,anger,"[0.9961467, 0.9919302, 0.8561091, 0.7533636, 0.0012476328, 0.9077845, 0.9868528]",0.9961467
disgust,A relative not acting on her promise. ,sadness,"[0.9412493, 0.8290109, 0.89317465, 0.7017408, 0.009728388, 0.9515178, 0.68323755]",0.9515178
shame,First time going out with a boy and other people laughed at us. ,fear,"[0.956322, 0.7089602, 0.98716545, 0.8181297, 0.016102618, 0.937324, 0.9616981]",0.98716545
guilt,A friend wanted to give me a surprise into my room and I thought she was stealing from the room. ,fear,"[0.92975116, 0.24250738, 0.9483292, 0.4680544, 0.23241602, 0.5372653, 0.24410434]",0.9483292
joy,Being asked to go out by someone I care. ,joy,"[0.06444253, 0.0020869114, 0.15628639, 0.27214164, 0.8535864, 0.10163517, 0.04197492]",0.8535864
fear,Before an important examn. ,fear,"[0.7035608, 0.06353037, 0.980677, 0.6173674, 0.323858, 0.39731127, 0.2329533]",0.980677
anger,My parents do not like my friend and told me to stay away from him. ,fear,"[0.8446221, 0.75224584, 0.9868324, 0.7253284, 0.050148476, 0.60619164, 0.3297668]",0.9868324
sadness,My friend not allowed to go to the English lectures. ,sadness,"[0.93201005, 0.35636094, 0.93035764, 0.6613491, 0.02537018, 0.93393904, 0.6726172]",0.93393904
disgust,Postgraduate students talking about girls stupid. ,fear,"[0.7622835, 0.7379462, 0.8431296, 0.14761116, 0.033665434, 0.24329765, 0.4147609]",0.8431296
shame,Ctiticized by teachers in public. ,fear,"[0.7382647, 0.947947, 0.9833528, 0.5356249, 0.06376652, 0.35226583, 0.8494246]",0.9833528
guilt,My friend did not do well in the examn because I did not help him. ,guilt,"[0.95027006, 0.7425379, 0.8613144, 0.99727744, 0.015234564, 0.95361036, 0.84239936]",0.99727744
joy,"I went on a picnic to the country side park. The beautiful scenary made me feel relaxed and every worry disappeared , thus the picnic was worthwhile. ",fear,"[0.03992542, 0.001689002, 0.9921489, 0.0263418, 0.92472893, 0.023651745, 0.032237004]",0.9921489
fear,I am afraid of my academic results as I will face several problems. I am scared of my limitations and the unlimited problems and I do not know how to cope with them. ,fear,"[0.24342485, 0.1850895, 0.99915266, 0.5314089, 0.0012877028, 0.7289092, 0.44708583]",0.99915266
anger,"I quarrelled with my brothers (twins) at home on saturday. One of them studies in a private school and the other one is repeating his form five. They do not know what they are doing. They follow every word of their teachers, books and systems. They always try to rationalize their bad acts by some game and they are satisfied with their awkward life. I have tried to persuade them very often but have failed. This time I had a fight as they have no voluntary spirit (they did not polish the floor). ",anger,"[0.992247, 0.88180786, 0.90620506, 0.75992304, 0.05431967, 0.71827865, 0.5991089]",0.992247
sadness,I have been thinking of changing my major for a few months. My original major was Chinese language and it blocks my way. I have to face many problems at the sametime and I do not know what is real and virtuous. I do not know if I am not interested in Chinese or if there are other factors which make me sad. I am not very clear on what I can do for the study of Communication and Journalism. I am not clear about what I can do. What are the limitations ? I hesitate but I feel more adjusted now. ,sadness,"[0.5848471, 0.2560161, 0.9834525, 0.7274111, 0.03238111, 0.99327457, 0.5094556]",0.99327457
disgust,I had been forced to get together with strange and disgusting classmates. The things they talked about disgusted me and made me feel ill at ease. I knew that I would feel unhappy if I stayed there but I was defeated by the social norms. ,disgust,"[0.9025537, 0.99677867, 0.9934714, 0.9122514, 0.00090682576, 0.98820865, 0.9269899]",0.99677867
shame,"I had obviously done the work badly but my class-mates of the student's association did not blame me, they helped me do the work. ",fear,"[0.8291858, 0.29839677, 0.925451, 0.9019386, 0.2532513, 0.806805, 0.58115077]",0.925451
guilt,I had not done my assignment seriously. I only pretended to finish the work as the work did not have any meaning for me. The whole thing made me feel guilty. ,guilt,"[0.40966648, 0.6228171, 0.987929, 0.9984074, 0.00076090917, 0.9344099, 0.99160224]",0.9984074
joy,I preached to a F. students in a gospel camp. They thus knew more about God and made up their minds to believe in Jesus. ,joy,"[0.08763214, 0.010372473, 0.75809366, 0.09564648, 0.8104353, 0.02536522, 0.02572501]",0.8104353
fear,When the doctor told me that there was something wrong with my eye and I had to undergo an operation. ,fear,"[0.69049805, 0.54528856, 0.9817275, 0.6231516, 0.0056975274, 0.977223, 0.5235224]",0.9817275
anger,I had left a student newspaper of the Chinese university on the table of the library. It had disappeared when I came back. ,sadness,"[0.9376752, 0.8244031, 0.8710777, 0.96608204, 0.042967804, 0.9803238, 0.88363737]",0.9803238
sadness,"One of my class-mates had a disease unexpectedly, he had been in a coma for six days in a hospital before he died. ",sadness,"[0.7945668, 0.55794895, 0.64039886, 0.70077354, 0.00796597, 0.9930455, 0.31625432]",0.9930455
disgust,"Someone, who was sitting very close to me, was smoknig in the compartment of an air conditioned mini-bus. ",fear,"[0.22291027, 0.5032953, 0.8308607, 0.16649057, 0.00088270265, 0.20741978, 0.1610483]",0.8308607
shame,"In the compartment of a public transport railway, I did not give my seat to an old man who was standing near me. It was another teenager who did so. ",fear,"[0.50621545, 0.21816078, 0.86297375, 0.63248, 0.23233187, 0.7249308, 0.3949665]",0.86297375
guilt,One saturday night I did some meaningless work and went to bed very late. Next morning I had was very sleepy so I continued sleeping even though I had work to do and I missed the Sunday service. ,fear,"[0.5895897, 0.3044058, 0.89183176, 0.7312642, 0.036355656, 0.76577526, 0.560584]",0.89183176
joy,When I attended the concert of a pop singer. ,joy,"[0.25210807, 0.016909966, 0.899354, 0.21552156, 0.92217845, 0.24317805, 0.04287888]",0.92217845
fear,I was afraid that I would fail an examination. ,fear,"[0.6035365, 0.35952935, 0.99948657, 0.93590736, 0.0010559834, 0.88580596, 0.83931035]",0.99948657
anger,I had too much homework and examinations and I did not know how to organize my work. ,fear,"[0.7979603, 0.3831903, 0.9797294, 0.83615345, 0.08766736, 0.7818132, 0.6638361]",0.9797294
sadness,When I forgot the lyrics during a song contest. ,fear,"[0.66772074, 0.40335897, 0.9826239, 0.957809, 0.049537126, 0.7184454, 0.92552227]",0.9826239
disgust,Because of the examination I had to study night and day. ,fear,"[0.5635538, 0.078513086, 0.95383966, 0.6434838, 0.0397771, 0.41494286, 0.20934822]",0.95383966
shame,I did badly in the mid term examination. ,sadness,"[0.95086604, 0.961425, 0.97336763, 0.98331463, 0.004260609, 0.9903217, 0.9889908]",0.9903217
guilt,The results of the mid term examinations were very poor. ,sadness,"[0.9056288, 0.9025759, 0.9269175, 0.71110666, 0.0067730704, 0.98154205, 0.87366426]",0.98154205
joy,When I had a good result in the certificate examination. ,joy,"[0.048877936, 0.003353829, 0.7545532, 0.13527274, 0.9942819, 0.0050276937, 0.006474149]",0.9942819
fear,When I was walking along a road alone on my way to go shopping. ,fear,"[0.6072743, 0.13141327, 0.91897273, 0.4973892, 0.53895473, 0.7397218, 0.26815]",0.91897273
anger,"In the student's union there was someone who took the photocopies of two large volumes. I asked him to let me take a few, he refused it for an acceptable reason. ",fear,"[0.4467115, 0.10438801, 0.7376626, 0.21804999, 0.013199423, 0.12820533, 0.09400896]",0.7376626
sadness,When another person's mother died. ,sadness,"[0.22183605, 0.10931197, 0.7082641, 0.4218688, 0.0030411268, 0.9489866, 0.09935659]",0.9489866
disgust,I greeted a friend and he did not respond. ,sadness,"[0.79928243, 0.31615862, 0.83480346, 0.64545625, 0.029506281, 0.8690884, 0.72737724]",0.8690884
shame,"In an examination ,which other students found easy I could hardly think and did not know what to answer. ",fear,"[0.7216493, 0.46046308, 0.98743725, 0.76593345, 0.13046387, 0.77166075, 0.8246923]",0.98743725
guilt,"I cut a friend's hair in anger, without any consideration. ",anger,"[0.9569439, 0.34773296, 0.8601499, 0.6905322, 0.00036309715, 0.3614268, 0.321927]",0.9569439
joy,Yesterday my friend gave me a gift and had dinner with me. ,joy,"[0.01356511, 0.0027354197, 0.2518775, 0.14350766, 0.9744082, 0.034845036, 0.04762269]",0.9744082
fear,Once while walking along a hill I fell down out of carelessness and I broke my left arm. ,sadness,"[0.8544704, 0.7126856, 0.9630612, 0.9462017, 0.008914825, 0.9691075, 0.8436245]",0.9691075
anger,"Last week, my organization summoned an executive meeting and one of the executive member's pointed out a loop hole in the committee's administration. He could not suggest any improvements, so I quarrelled with him. ",anger,"[0.84209585, 0.13694228, 0.41069487, 0.122809954, 0.0031450957, 0.120444015, 0.061169833]",0.84209585
sadness,The death of my father. ,sadness,"[0.7466978, 0.21445434, 0.97814524, 0.8747575, 0.0029650258, 0.994495, 0.40082076]",0.994495
disgust,"I was sitting in the bus and a man with a very unpleasant smell came and sat next to me, to top it all he smoked continously. ",disgust,"[0.87219375, 0.9411558, 0.5064803, 0.21528031, 0.06793183, 0.7372135, 0.2797415]",0.9411558
shame,When I was in the canteen of the United college I mistook a stranger for a classmate as I was not wearing my glasses. I realized that I had made this mistake when I saw him again carefully. ,fear,"[0.42405242, 0.25986984, 0.85130864, 0.8191814, 0.22883424, 0.779317, 0.64275646]",0.85130864
guilt,I got up late and I could not go to my lessons on time. When I entered the class room the stare of the teacher and my classmates made me feel guilty. ,guilt,"[0.8440205, 0.8617016, 0.9615094, 0.99772483, 0.0011986706, 0.9506357, 0.99275887]",0.99772483
joy,When my application for studying the masters degree was accepted. ,joy,"[0.05919215, 0.010835188, 0.91485643, 0.16069636, 0.9823729, 0.035392538, 0.01383649]",0.9823729
fear,"Once at midnight, I was working alone at office and the phone suddenly rang. ",sadness,"[0.7632782, 0.40521905, 0.8335225, 0.78426903, 0.6960907, 0.8473278, 0.5809241]",0.8473278
anger,"When I was concentrating on my work, my friend disturbed me continously. I asked him to stop but in vain. ",anger,"[0.79166234, 0.43570727, 0.54718065, 0.16565986, 0.27130762, 0.66046476, 0.13576117]",0.79166234
sadness,"I had asked the teacher to write a recommendation letter for me, but I had not provided enough information and had run short of time. ",fear,"[0.7042601, 0.114996485, 0.9183058, 0.8992925, 0.20149979, 0.8933191, 0.72310364]",0.9183058
disgust,"When I was talking to a person who is a hypocrite, I felt disgusted at his reaction. ",fear,"[0.83262974, 0.833551, 0.8855334, 0.3225947, 0.0058730366, 0.066637374, 0.5831621]",0.8855334
shame,My companion admired me when I did some work voluntarily. ,fear,"[0.0035362476, 0.00043504377, 0.8610179, 0.09697375, 0.8449888, 0.017197296, 0.0059076627]",0.8610179
guilt,My wrong behaviour made my loved one feel sad and uneasy. ,sadness,"[0.04806857, 0.20755813, 0.9968707, 0.9875003, 0.00017942872, 0.997569, 0.5392255]",0.997569
joy,"When I first heard ""I like you ! "" from my boyfriend. ",joy,"[0.040805448, 0.0022121407, 0.7812433, 0.3317508, 0.99217814, 0.18333128, 0.07966459]",0.99217814
fear,"When I received the higher level exam results, I mistook the grade E in mathematics for a grade F and I was shocked. ",fear,"[0.44261244, 0.16973642, 0.9800348, 0.5663854, 0.012421983, 0.7638092, 0.46681142]",0.9800348
anger,I had planned to study for my mid-term exams on a certain day and my room-mate called me to ask me to go out for a stroll. I tried to make an excuse so as not to go out but she refused to listen to me and insisted that I go out with her. I find it unnecessary to talk to her anymore. ,anger,"[0.9140004, 0.5754995, 0.4547294, 0.14480717, 0.04905633, 0.59457284, 0.2615463]",0.9140004
sadness,Due to some reasons my boyfriend and I decided to separate. ,sadness,"[0.80111957, 0.13178046, 0.9213343, 0.6384906, 0.044748228, 0.94680834, 0.39715388]",0.94680834
disgust,"Once when I had started to write a paper, there was a phone call for me. I had to go downstairs to receive it and after the conversation I discovered that all the information had disappeared from my mind. ",fear,"[0.7627543, 0.6427805, 0.9580231, 0.7815639, 0.09803066, 0.9396457, 0.63597065]",0.9580231
shame,"When the teacher asked me a question, I did not know the answer and I just stood still for about a few minutes without saying a word. ",fear,"[0.6996732, 0.43600133, 0.9645179, 0.8537355, 0.018595355, 0.8252543, 0.911102]",0.9645179
guilt,Once when I was in the cell group (religious activity) I found that almost everyone in the group read the bible daily and I felt guilty in my heart. ,guilt,"[0.025698522, 0.21611288, 0.9852352, 0.9972488, 0.0003178292, 0.949155, 0.9874743]",0.9972488
joy,When I read the newspaper that morning I found my candidature number on the admission list of the Chinese university. I was satisfied and happy and the cumulative anxiety disappeared. I only wanted to cry out that I had succeeded. ,joy,"[0.0073796376, 0.0032555952, 0.9913216, 0.0115652885, 0.99825054, 0.0015180511, 0.0033667837]",0.99825054
fear,Tutorial again ! A fearful feeling came to me when I sat on the chair and looked at my fellow students all around. I was really scared that they would ask me some questions or challenge the ideas that I had presented. ,fear,"[0.15243733, 0.03445956, 0.9988147, 0.6512705, 0.0010683404, 0.5370851, 0.5878542]",0.9988147
anger,"The trick was really intolerable. They hid it, and I was worried and restless all day. When I saw them I really wanted to slap each one of them. ",anger,"[0.9981957, 0.99740547, 0.9836896, 0.85795325, 0.0010519661, 0.1605028, 0.8779981]",0.9981957
sadness,"A and I were walking along the new Asia stairway to the Chung Chi college for our lecture and I saw him with her. He put one arm around her shoulder and laugher brightly and joyfully. I did not dare and did not want to look, just walked by them quickly. The interest of talking to A disappeared and I just wanted to remain silent. But I did not want A to know and so I left him and went to F. I should have expected this to happen. ",fear,"[0.4846223, 0.68765086, 0.8687496, 0.69228894, 0.54409516, 0.12861933, 0.30071166]",0.8687496
disgust,Knowing that I had to do the survey with him I felt very reluctant. Although I do not know him I feel disgusted by just looking at him. Thinking that the project lasted several days I regreted having joined that project. ,disgust,"[0.91072047, 0.99800545, 0.99099827, 0.9791822, 0.0007552156, 0.84389156, 0.9834014]",0.99800545
shame,During the lesson the teacher called me and asked me if I had reported that I was late. I pretended that I had but looking at her eyes I knew that she knew that I was lying. I thought that it was really bad luck that she had examined the list of the students who were late. ,guilt,"[0.85835856, 0.5072799, 0.810643, 0.98484033, 0.0010770952, 0.973538, 0.95849365]",0.98484033
guilt,"That evening when I opened the songbook while I was singing the song ""Those were the days"" that guilt feeling became stronger. The lyrics described well - I was really wrong. The wish that I had made was really bad. If she were with me I would really be happy and we would play happily together like the days in secondary school and she would not be disappointed and gloomy because of me. ",guilt,"[0.23863912, 0.32303604, 0.93647397, 0.99749595, 0.05555823, 0.94480735, 0.9645453]",0.99749595
joy,When I learnt that I could do further studies at the Chinese university. ,joy,"[0.10106258, 0.013253305, 0.90608597, 0.27180654, 0.981188, 0.07167448, 0.041498322]",0.981188
fear,My best frieend left school recently. The next day the weather turned bad suddenly and the male class-mates turned off the lights. I remained on the table and was scared. ,fear,"[0.77891576, 0.12790966, 0.9985569, 0.7929995, 0.00824984, 0.9938141, 0.6913327]",0.9985569
anger,I was scolded by my mother for no reason. ,anger,"[0.98890495, 0.6969565, 0.9734091, 0.9790517, 0.0021632442, 0.90717196, 0.9798655]",0.98890495
sadness,When I learnt that I had been betrayed by my friend. ,sadness,"[0.98507404, 0.9832811, 0.92717004, 0.95689964, 0.0018673295, 0.989414, 0.92022365]",0.989414
disgust,"When I dined with my new friends, one of them kept reminding us that he was superior. ",anger,"[0.741923, 0.10732984, 0.6814144, 0.026975175, 0.038416587, 0.22805144, 0.0077499542]",0.741923
shame,While dining with some accquaintances I was asked something which I should have known but I did not know. ,guilt,"[0.63257205, 0.469483, 0.72553325, 0.9152077, 0.17513597, 0.79927254, 0.8569886]",0.9152077
guilt,My friend came to the concert for my sake as it was me who had organized it and the concert was unsuccessful. ,sadness,"[0.8621761, 0.7874676, 0.9300033, 0.96231747, 0.016489042, 0.98038566, 0.8577466]",0.98038566
joy,I was accepted by the Chinese university. ,joy,"[0.12909237, 0.008038075, 0.8828956, 0.1389983, 0.9846897, 0.039776824, 0.018630667]",0.9846897
fear,Waiting for the results of the High level examination. I was afraid of not being accepted. ,fear,"[0.5939879, 0.11096506, 0.9992512, 0.78900945, 0.0011604739, 0.95088804, 0.34000185]",0.9992512
anger,I had a date with a friend to see a movie and my friend was late. I waited for a long hour and was very angry. ,anger,"[0.9984938, 0.92375296, 0.5764917, 0.6642519, 0.00063356094, 0.050822433, 0.40884584]",0.9984938
sadness,The quarrel between my parents. ,anger,"[0.99150956, 0.80294436, 0.9563038, 0.91982126, 0.00391614, 0.9468535, 0.76447594]",0.99150956
disgust,During the Chinese lessons a student often showed off. Moreover he misbehaved and dressed very badly. So disgusting ! ,disgust,"[0.8888587, 0.9956092, 0.18595667, 0.041831523, 0.0141623225, 0.05299009, 0.23810144]",0.9956092
shame,I saw a bag on the street and just then a stranger passed by. I picked up the bag immediately and gave it to the stranger as I thought that it belonged to him. But it was not his bag and I felt ashamed. ,guilt,"[0.4553206, 0.8849254, 0.9764424, 0.9977849, 0.00066422316, 0.97377396, 0.9977448]",0.9977849
guilt,I refused to lend my homework to a friend. ,fear,"[0.6933568, 0.45214653, 0.9819401, 0.76057994, 0.03131034, 0.6701568, 0.77400434]",0.9819401
fear,"Once, before I had learnt to swim, I stepped on a slippery slope where there was a lot of moss and I slipped into the water. The water was very deep and I could not stand on my feet. I sank and had to use a lot of energy. ",fear,"[0.8711055, 0.70291257, 0.9859154, 0.8768785, 0.06642339, 0.9471356, 0.82347125]",0.9859154
disgust,"One day when I was sitting in a not very crowded bus, a middle aged woman was standing beside me. The person sitting next to me got up to get off and this woman pushed me and occupied the seat. Then she took off her shoes and put her feet on the seat. ",anger,"[0.5932704, 0.24393359, 0.4851963, 0.09350413, 0.4053134, 0.2865162, 0.04723811]",0.5932704
fear,When I saw a horrible movie - Alien. ,disgust,"[0.9428022, 0.99430025, 0.9927867, 0.81588024, 0.004167034, 0.951785, 0.8454448]",0.99430025
sadness,"In , my results at the university entrance exam were very poor - far from what I had expected. I thought that I would not be accepted at the university. ",fear,"[0.87266314, 0.63168824, 0.994787, 0.70967185, 0.0016476788, 0.986273, 0.7914947]",0.994787
disgust,"I am disgusted by people who spoil their identity because of misbehaviour. This morning when I was in a crowded bus, I found a seat on which a university student was sitting on one side and he had put his bag and files next to him. There was very little space left and I sat down while he kept on reading. Even when I leaned on him he did not put his bag away. He did not respond and I felt very angry. ",anger,"[0.99679, 0.9947253, 0.7423243, 0.21991545, 0.011607523, 0.036645517, 0.2313336]",0.99679
shame,During a lecture six students (including me) were asked to leave the class as we had not prepared for the lesson. I felt ashamed and angry. ,shame,"[0.99576855, 0.96094084, 0.8902831, 0.99386215, 0.0005403764, 0.20086683, 0.9971324]",0.9971324
guilt,One evening I went fishing with some friends but we could not fish as a fisherman had already put his net there. We pulled out the net to find only crabs in it so we threw the net away. The net was large and may have cost $. The fisherman used the net to earn a living and we had had thrown it. ,fear,"[0.8333546, 0.8063981, 0.92512417, 0.7565968, 0.04380072, 0.8192758, 0.5531285]",0.92512417
joy,"I had a very close friend who went to Canada after her F. B, his departure was unavoidable. When he came back during the Summer holidays I was very happy as nothing had changed between us. ",joy,"[0.022019796, 0.0015298869, 0.85371447, 0.32525182, 0.99599564, 0.026238946, 0.08023598]",0.99599564
fear,"The day before the university results came out I was both excited and scared. If I failed I did not know what I would do as I did not want to work, my family was ambivalent. ",fear,"[0.362797, 0.12172259, 0.9985385, 0.46812832, 0.24668907, 0.18065175, 0.17738406]",0.9985385
anger,Before the certificate examination I was very poor in Biology (the worst result in my class). Ever since F. it had been getting poorer and poorer. I had tried my best and had spent most of my time studying this subject. Finally my results were so bad that I thought that it was just not fair. ,anger,"[0.98621446, 0.9193275, 0.9015097, 0.8920911, 0.0013241607, 0.96157706, 0.8159757]",0.98621446
sadness,My cat died from an illness. It had been with us for years. It was a lovely cat. It had been ill for one or two weeks and the veterinary surgeon had told us that it was dying. ,sadness,"[0.67878157, 0.14017725, 0.783351, 0.8200637, 0.0064789257, 0.9962568, 0.45154226]",0.9962568
disgust,In secondary school I had a class-mate who talked too much. Once we went to the cinema after school and she sat next to me and commented the movie throughout - very disgusting. ,disgust,"[0.94382066, 0.99415034, 0.69104934, 0.088367835, 0.01496725, 0.5954633, 0.17635581]",0.99415034
shame,Our teacher had invited us to lunch and once at the canteen we started introducing ourselves. Two of the boys showed a lot of interest in knowing personal details and then they started talking about some activities held in the college. I had little interest in those activities so I talked to another student sitting next to me as I was afraid that they would ask me questions on those activities. ,fear,"[0.629428, 0.28536835, 0.997701, 0.732799, 0.53425545, 0.6759266, 0.79743874]",0.997701
guilt,My younger sister wanted to take classes to learn a musical instrument. One Saturday morning my mother asked me to go with her for the registration. I did not want to go so I said that there might be many bad people at the club. As a resullt my sister was scolded by my mother. ,fear,"[0.9616628, 0.4535389, 0.986502, 0.8359836, 0.07213796, 0.58564746, 0.6375918]",0.986502
joy,When I could study at university. ,fear,"[0.54538715, 0.05073851, 0.95055175, 0.824152, 0.4028201, 0.8671555, 0.25647905]",0.95055175
fear,When I forgot the lines of the play during an orientation camp. ,fear,"[0.87006, 0.662493, 0.9867671, 0.9701808, 0.08228142, 0.8915504, 0.9502687]",0.9867671
anger,Before the department meeting my friend ate a dish that I had prepared for this meeting. ,joy,"[0.12769592, 0.0066916426, 0.8179341, 0.5270073, 0.8212801, 0.17879008, 0.092839435]",0.8212801
sadness,"I had a very short term romance during the summer vacations. When we first met I felt excited but I wanted to avoid him after we had met a few times and so I proposed that we stay apart, I felt very sad then. ",sadness,"[0.2094224, 0.15921035, 0.9753205, 0.9746873, 0.54208773, 0.99749315, 0.7537428]",0.99749315
disgust,I felt disgusted on seeing my boyfriend after our separation. One day he was begging at the mass transit railway station and at that moment I hated him. ,disgust,"[0.99469405, 0.9974964, 0.9688639, 0.57887423, 0.0011774017, 0.0644074, 0.98916197]",0.9974964
shame,Acting in a play at the orientation camp made me feel timid. ,fear,"[0.06795384, 0.048083585, 0.99905676, 0.6500158, 0.00095942826, 0.53880477, 0.91925627]",0.99905676
guilt,I made my boyfriend so unhappy and depressed that I feel guilty. ,guilt,"[0.8209844, 0.4165008, 0.97665817, 0.9988463, 0.003474735, 0.9973822, 0.98304695]",0.9988463
joy,"My friend had organized a birthday party for me secretly, I was very happy not so much for the presents but because they seemed to care for me. ",joy,"[0.0099917175, 0.0010268291, 0.9279318, 0.55989206, 0.99838257, 0.002309408, 0.17205618]",0.99838257
fear,My year old grandfather underwent three successive operations during a single year. The third operation was risky and I was scared that he would die and feared that my grandmother would be very sad. ,fear,"[0.6167943, 0.2180162, 0.9988944, 0.91124755, 0.003911538, 0.9890928, 0.33215746]",0.9988944
anger,My elder brother often criticizes my mother's cooking. Once he did it very impolitely and lost his temper. This made all of us very sad. I was very angry and I scolded him. He asked me not to interfere with what was his buisness. ,anger,"[0.9894281, 0.43732348, 0.903073, 0.40822777, 0.0037149484, 0.9759395, 0.15583588]",0.9894281
sadness,"When my grandfather died I was extremely sad. However my family members did not have any special feelings, they said that he was already years old. ",sadness,"[0.036038674, 0.012443554, 0.85529584, 0.51164037, 0.0038117156, 0.9961117, 0.1790874]",0.9961117
disgust,"I was an instructior in a youth organization. Whenever we, the instructors would have a meeting the advisor would be present. He did not understand our worknig conditions but talked a lot and had a lot of outdated ideas. Whenever we disagreed with him he was very discontent and said that we had a prejudice against him. Why did he have to treat us as his subordinates ? ",anger,"[0.94155794, 0.4724935, 0.80656224, 0.28347805, 0.028274573, 0.6423881, 0.18093836]",0.94155794
shame,When we received our academic result I learnt that my results were bad as I had not done my best. The results of my accquaintances were good and when they asked me about my results I really did not want to answer. ,fear,"[0.7158626, 0.81113285, 0.9769647, 0.93245184, 0.0022139077, 0.97596437, 0.9659334]",0.9769647
guilt,"When I was fighting with my elder brother I unintentionally hurt him in the eye with a wooden bar. I felt guilty and feared that he would be blind, fortunately he recovered after days. ",guilt,"[0.9694643, 0.79368347, 0.996305, 0.99885345, 0.0027279255, 0.9861687, 0.9909244]",0.99885345
joy,I finished my homework ,fear,"[0.27517617, 0.019076776, 0.95754594, 0.141851, 0.85597044, 0.057665475, 0.06058005]",0.95754594
fear,Fear of the turn that the examination paper would take as I lacked confidence. ,fear,"[0.56358886, 0.38872954, 0.999062, 0.58798987, 0.001647965, 0.69145447, 0.45692843]",0.999062
anger,"Mr C took my drawing pens, without having asked for my permission first, and lost them. He did not tell me about it till I asked him and then did not try to find them. ",anger,"[0.96804124, 0.80168116, 0.7248484, 0.20582289, 0.0154971, 0.9317692, 0.13115321]",0.96804124
sadness,"When I learnt that I had to repeat the first year, I found the solution immediately but was blocked by many difficulties. ",fear,"[0.57182026, 0.17413251, 0.9365556, 0.4021863, 0.022609403, 0.8005134, 0.15825228]",0.9365556
disgust,My girlfriend lost her temper without any reason and she did not consider or respect my feelings. ,anger,"[0.99546874, 0.89593, 0.7920368, 0.19650361, 0.076213785, 0.9168198, 0.278417]",0.99546874
shame,After I had given the wrong answer to my students they pointed it out to me and I had to correct myself. ,fear,"[0.7529732, 0.5706492, 0.970411, 0.9391193, 0.25079602, 0.73339266, 0.8213209]",0.970411
guilt,I prayed unfaithfully. ,guilt,"[0.9196332, 0.93294466, 0.9769886, 0.9941711, 0.008473337, 0.7387953, 0.98142886]",0.9941711
joy,I am happpy when I get good results in the field of academics or athletics. ,joy,"[0.0014538137, 0.0005318677, 0.4127321, 0.0017537344, 0.9991628, 0.0011592971, 0.00067500863]",0.9991628
fear,"One day a fierce looking man came to our house and said that my father should apologize to him, however I was alone at home. ",anger,"[0.9917086, 0.7144257, 0.76210153, 0.92898804, 0.011099469, 0.24040394, 0.70228887]",0.9917086
anger,My cassmate laughed at me when I was being scolded by the teacher. ,anger,"[0.98476267, 0.87491673, 0.973343, 0.80498415, 0.61040556, 0.46874714, 0.96208745]",0.98476267
sadness,I knew a girl so lovely that everyone would like her. But she refused to accept my Christmas present and I tried to forget her. ,sadness,"[0.96762264, 0.04822289, 0.9808317, 0.95642823, 0.5690386, 0.9890477, 0.78731436]",0.9890477
disgust,"I hate the behaviour of my so called friends, they use bad language, spit, boast and treat the youngsters badly. ",disgust,"[0.99751127, 0.9979278, 0.90397835, 0.8050197, 0.0013092858, 0.6073542, 0.97469926]",0.9979278
shame,When I was young my mother told the neighbour that I had wet the bed. I felt ashamed thinking that the neighbour's children would get to know about it. ,shame,"[0.35765055, 0.96971345, 0.99628675, 0.9950989, 0.00051462883, 0.94990844, 0.99715096]",0.99715096
