labels,text,feels_emo,prob_feels_emo,prob_max
disgust,"When I was in a Christian institution, sometimes the nuns would send back the people who came to visit us when it was not the visiting hours. This disgusted me. ",disgust,"[0.9975574, 0.9985574, 0.94414675, 0.991875, 0.0063185156, 0.99083966, 0.9952678]",0.9985574
guilt,"Once I was not able to give a relative, who was in a critical period, a helping hand. Whenever I think about it I feel guilty for letting down the person who trusted me to give him a helping hand. ",guilt,"[0.910543, 0.92901874, 0.31305635, 0.9986891, 0.0002354526, 0.9965553, 0.9979386]",0.9986891
joy,The day I got a letter from the U. G. C informing me that I had been awarded the junior research fellowship. ,fear,"[0.26341912, 0.04888893, 0.68735605, 0.38479668, 0.38217703, 0.22021616, 0.17426078]",0.68735605
fear,"When I was working in Delhi, I had gone alone to see the hostel where I would be residing. ",guilt,"[0.74634826, 0.24078083, 0.8416226, 0.8558963, 0.1670557, 0.73900175, 0.852263]",0.8558963
anger,"When a relative, who had come to our place, created untidyness and dirtyness. ",anger,"[0.9128515, 0.8805315, 0.78608817, 0.81575185, 0.0056043044, 0.7644546, 0.8374243]",0.9128515
sadness,When I had to leave home to go to some other place to study. ,guilt,"[0.9338207, 0.76464516, 0.9448114, 0.96134585, 0.008100659, 0.95386136, 0.94800884]",0.96134585
disgust,"When I went to visit a relative and saw how messy and dirty his place was, in the absence of his wife. ",sadness,"[0.9261751, 0.9449098, 0.88495755, 0.8877082, 0.0055601536, 0.9451936, 0.8633663]",0.9451936
shame,When I broke-down while seeing off my friend. ,sadness,"[0.9196224, 0.9644845, 0.9932815, 0.9934001, 0.00033860383, 0.99746764, 0.993638]",0.99746764
guilt,[ The day I have not worked (academic) hard enough. ] ,guilt,"[0.9859951, 0.8996977, 0.9127451, 0.9936156, 0.004174853, 0.96189684, 0.9888574]",0.9936156
joy,"[ When I have achieved what I wanted to achieve, I feel the above stated emotion. Also when I am sucessful. ] ",joy,"[0.23432054, 0.10163643, 0.09205047, 0.2407927, 0.93130636, 0.028865092, 0.02369678]",0.93130636
fear,"Once when I was walking alone at mid-night, I happened to put my foot on a frog, as it felt smooth I thought that it was a snake and I felt afraid. ",fear,"[0.067332804, 0.91194737, 0.99879104, 0.9873618, 0.00036853112, 0.8216475, 0.99119496]",0.99879104
anger,My friend and I were to attend a very important meeting and he had promised to come and pick me up. But he did not turn up and I felt very angry at him. ,anger,"[0.998042, 0.95487237, 0.9664482, 0.92840487, 0.00020159266, 0.69170725, 0.8741207]",0.998042
sadness,"I was really hoping that I would pass the examination, but I failed and so I felt very sad. ",sadness,"[0.013961086, 0.59781015, 0.9321271, 0.997542, 0.00019635427, 0.9984604, 0.99639076]",0.9984604
disgust,[ I feel disgusted at people who talk negatively about a person without knowing the person well. ] ,disgust,"[0.90936595, 0.99868375, 0.44448173, 0.771864, 0.0005321614, 0.46094567, 0.9623127]",0.99868375
shame,[ I have felt shame but am unable to remember any particular incident. ] ,guilt,"[0.010296592, 0.99691916, 0.9895538, 0.9982181, 0.00023501301, 0.9980106, 0.9977506]",0.9982181
guilt,[ Whenever I do something prohibited or wrong I feel guilty. ] ,shame,"[0.57317364, 0.97227234, 0.992098, 0.9987931, 0.000258385, 0.9851777, 0.9989361]",0.9989361
joy,"When I stood first in the B. A exams. Earlier I had heard of these boys and girls who were toppers, but when I first heard of me having topped I could not believe it. ",fear,"[0.43126744, 0.17880356, 0.57468855, 0.43713424, 0.078962654, 0.09635348, 0.070952326]",0.57468855
fear,"When my son fell off the cot at the age of months, I became very nervous and thought that it would cause defects in his head. ",fear,"[0.7920341, 0.8118106, 0.99560237, 0.97518903, 0.00583345, 0.91451687, 0.92986184]",0.99560237
anger,I was very angry one day when my husband ignored me and slept on a separate bed. He had no reasons to doubt me or to neglect me and I had never imagined that he could do such a thing. ,anger,"[0.998235, 0.9666129, 0.9625929, 0.9593381, 0.00022188258, 0.054920856, 0.9005506]",0.998235
sadness,When I heard the news of the death of my father. It was in the evening and I was alone all night in my room trying to remember the face of my father. ,sadness,"[0.93880916, 0.8886481, 0.9659074, 0.9879154, 0.0011822815, 0.9963716, 0.98816955]",0.9963716
disgust,One day my colleague misbehaved with me. I felt disgusted and thought to myself that he could only do this because I was a woman. ,disgust,"[0.96936584, 0.99744415, 0.87641704, 0.97432107, 0.00070156006, 0.9228467, 0.9940785]",0.99744415
shame,One day I addressed my husband in an abusive manner in front of his friends. Later on I realized this myself and felt ashamed of myself. ,guilt,"[0.9233641, 0.996772, 0.93519527, 0.9981225, 0.001226135, 0.9907252, 0.9981041]",0.9981225
guilt,"My mother misunderstood me and prevented me from doing something. In return I did not talk to her for a few days, only later on I realized that what she had done had been for my good. ",guilt,"[0.96934557, 0.81163114, 0.9286487, 0.97713125, 0.024806637, 0.92221034, 0.96909124]",0.97713125
joy,"When the results of the part I exams came out I felt tremendous joy in my heart. The results came out after a long period of worry and anxiety, so it gave me endless relief and joy. ",joy,"[0.00090019027, 0.00070187665, 0.40088654, 0.02986088, 0.99721503, 0.00037421333, 0.013601067]",0.99721503
fear,I felt afraid just before receiving the question paper of the part II exam. ,fear,"[0.0018281448, 0.13208494, 0.9990128, 0.9721715, 0.00022863832, 0.42358533, 0.9904571]",0.9990128
anger,I remember that when I was in school I saw a case of partiality - one of the teachers gave private coaching classes to some girls and she would give these girls extra attention in class and would ignore the others. ,shame,"[0.9464592, 0.901274, 0.8983627, 0.9467783, 0.036272224, 0.88342434, 0.9689265]",0.9689265
sadness,"On the last day of my school life I was very sad, specially on the farewell party day. I felt sad to leave behind my beloved teachers and friends. ",sadness,"[0.020121604, 0.2955794, 0.87423825, 0.93996817, 0.0003151946, 0.99662244, 0.91463244]",0.99662244
disgust,I was most disgusted when I had to make a nagging three day journey recently from Calcutta to Bombay. It was very boring and tiring. ,disgust,"[0.9963386, 0.9979911, 0.9460511, 0.9898858, 0.00050588144, 0.98759544, 0.99723744]",0.9979911
shame,"I remember that once, a friend did not co-operate with me due to some unavoidable reasons. Unaware of this I treated her unjustly till I realized everything, and then I felt ashamad of my deeds. ",shame,"[0.94330555, 0.9544358, 0.94338006, 0.9976458, 0.001754282, 0.9946254, 0.9977023]",0.9977023
guilt,"I did badly in one of the vital exams, despite getting proper guidance from my parents. I felt guilty of improper use of the chances provided to me. ",guilt,"[0.9607918, 0.9433485, 0.8953982, 0.99826765, 0.0019010485, 0.9758387, 0.997224]",0.99826765
sadness,When my honest intentions were marred by another's jealousy. ,guilt,"[0.9639097, 0.76345134, 0.8592725, 0.98211837, 0.0006288356, 0.890962, 0.96331203]",0.98211837
guilt,When an event took place in another's life and which I thought I could have avoided. ,guilt,"[0.8949529, 0.5885094, 0.83677423, 0.9620168, 0.0035344297, 0.7849236, 0.86713815]",0.9620168
joy,The day I was happiest was the day when I received a phone call from Eve's Weekly to inform me that I had won the first prize of the All India Essay competition. I had won this prize when I was an under-graduate when even post graduates had participated. I had been judged by eminent judges and political scientists. ,joy,"[0.0017691363, 0.0005854411, 0.5387231, 0.14344588, 0.9931739, 0.00070033455, 0.009270001]",0.9931739
fear,"Fear is an emotion that I experience very often. Naturally this is during exams and subsequently while waiting for the results. However there is one occassion when I was paralyzed with fear. This was when I was doing my M. A. -I, and we had a series of student lectures. I was one of the participants and my lecture happened to be the opening lecture. I had been confident all morning, about twenty minutes before the lecture, my confidence started failing me. I felt my heart go cold, my lips go dry and I was really paralyzed. This incident of fear is still fresh. ",fear,"[0.12951328, 0.5488001, 0.99568176, 0.8764172, 0.006043479, 0.6431013, 0.8561644]",0.99568176
anger,"I experience this emotion quite often but the day I was most angry was the day I got pulled up for something I had not done. It happened during my school days, I had not spoken a word in class but the monitor had written my name on the board. So I had a remark in my callender which I had to get signed by my parents. This remark resulted in me being spanked. ",anger,"[0.9963922, 0.40383062, 0.62054336, 0.9879659, 0.0015361154, 0.06524938, 0.95001084]",0.9963922
sadness,"I have once been very sad and lonely. This was when I was trying to organize a play as a student ( years). Instead of materializing, it fizzled out. The worst thing was that the play fell apart completely and I found myself weeping uncontrollably. Now when I think of it, I laugh it off but at that time it was intense. ",sadness,"[0.10967047, 0.31931043, 0.80485827, 0.9433406, 0.0007825117, 0.99160916, 0.9556067]",0.99160916
disgust,"This is an incident that many of us witness in our everyday life in a city like Bombay. One day I was travelling by bus, three men dragged two fellows out of the bus. Once outside they were beaten into pulp. These two fellows, who got beaten, were pick-pockets and they were being beaten by all and sundry. I thought to myself -""what is life? "". It is one hell of a place where everyone is after someone else. One waits to cut the throat of the other one just for a living, (money). When I think about such things - the purpose of life, etc, I feel very disgusted and dejected. ",disgust,"[0.9681386, 0.9987042, 0.7853051, 0.9918349, 0.00022267205, 0.998533, 0.9966974]",0.9987042
shame,"This is an event I will never forget. I am considered a good mimic. This particular day we were waiting for a professor to take her class. This professor had a peculiar accent and a very horrible way of lecturing and to top it all we had this class at the fag end of the day. So this particular day I got into my element and started imitating the professor, and the professor entered the class right in the middle of it . I was unaware of her presence, some of my friends tried to warn me but it was of no avail as I was too engrossed in mimicing. Then I suddenly noticed the silence and turned around to see her entering the class. I do not know till today if she actually saw what I had been doing or she had completely ignored it. Through out that lecture I died of shame. All the more shameful was the fact that she gave me a character certificate. ",guilt,"[0.85956436, 0.99209446, 0.7709344, 0.9950117, 0.0059784004, 0.9874687, 0.9948789]",0.9950117
joy,This happened when it was finally confirmed that I had stood first in the university for the M. A exams. A few days before the official results were declared a clerk had brought the results unofficially. So I had been expecting the results but the confirmation allowed me to legitimately feel happy at my success. ,joy,"[0.0032896614, 0.0013494516, 0.2614701, 0.017693492, 0.99167025, 0.0010596031, 0.0049559157]",0.99167025
fear,"This was when I was being followed home every day from the campus, by a stranger. He would follow me to the campus and then sit outside my class. If I was not there he would ask my friends as to where I was. He was a dark, ominous looking person and I was terrified of him as I did not know his intentions. I reported him to the security officer, who turned him over to the police. I was even more petrified then. ",fear,"[0.86529416, 0.91068023, 0.99845946, 0.93286204, 0.044007536, 0.8035844, 0.950894]",0.99845946
anger,A new gas connection was to be installed and the mechanic who came to do it was very rude to my mother and me. I rushed to thhe dealer with my mother and had a fight with the dealer as he seemed to be unreasonable and was taking the mechanic's side. Ultimately the matter was resolved after my father went and spoke to him. The mechanic was asked to apologize. ,anger,"[0.9957913, 0.96815175, 0.879383, 0.8998839, 0.015539168, 0.8198033, 0.880905]",0.9957913
sadness,"The day I was to receive my gold-medal for the M. A, my grandmother, who I loved very much, died after an illness. She died a few hours before the convocation. While I was attending the convocation I had to control my grief as she would not have liked me to miss it. It was a day she had been waiting for, but did not get to see. ",sadness,"[0.49364412, 0.34892035, 0.7630071, 0.9668537, 0.008305561, 0.9946549, 0.8588516]",0.9946549
disgust,"We had come back from a programme and we were all (three girls) staying over at another girls placce. One of them started passing very nasty and outright bitchy remarks at me. It was brought on by a male colleague's compliments to me, this girl was herself interested in this guy. Bitchiness and catty remarks made by women never fail to disgust me. I can particularly remember this incident as she knew that I had not encouraged the guy. ",disgust,"[0.98616415, 0.998135, 0.8550667, 0.7230491, 0.021401124, 0.7202993, 0.8728713]",0.998135
shame,"I was learning judo and my instructor wanted me to assist him in teaching girls judo at a suburban college. I was just a beginer, and he made me a green belt so that I would be able to command respect. This was against my principles, and yet I allowed myself to listen to him. I gave it up soon after, however I felt very ashamed at not sticking to my principles and at not having put my foot down earlier. ",shame,"[0.84560627, 0.9248082, 0.931416, 0.9982362, 0.010474521, 0.9733156, 0.998295]",0.998295
guilt,"I was coming back home with my mother when the purse I was carrying got stolen. It was done so swifty that I did not realize what had happened till much later. A lot of money and the keys of the house were lost. I was guilt ridden at my carelessness. I felt terrible as I do not normally loose things and this was quite important, especially the keys. ",shame,"[0.86696273, 0.98187476, 0.9358732, 0.99790037, 0.0030918207, 0.99483126, 0.9979412]",0.9979412
joy,"Inter-national sports events won by my favourite national team or player brings me joy, e. g when India won the World cup cricket match. ",joy,"[0.0010859956, 0.00028870438, 0.25914982, 0.021860475, 0.99577266, 0.0005602764, 0.0032725297]",0.99577266
fear,When I had gone to a school picnic and was left behind in the forest. ,fear,"[0.977798, 0.9506915, 0.9894695, 0.9676413, 0.0073145437, 0.97720975, 0.97003233]",0.9894695
anger,When I saw a few people beating a man who seemed to be a stranger. ,anger,"[0.9875809, 0.9772012, 0.585432, 0.6799506, 0.003088087, 0.92343783, 0.8457191]",0.9875809
sadness,When India lost the Benson and Hedges cricket trophy. ,sadness,"[0.9351249, 0.9010614, 0.84678024, 0.9441622, 0.010697421, 0.9535992, 0.926362]",0.9535992
guilt,When I was responsible for getting my friend run-out in a vital cricket match. ,guilt,"[0.93711233, 0.8403336, 0.8549132, 0.96035457, 0.006166862, 0.8977328, 0.87299615]",0.96035457
joy,When India won the Prudential cup by beating West-Indies in the final match and became the world cricket champion. West-Indies was the strongest of the eight countries which participated in the competition. ,fear,"[0.027969265, 0.01692244, 0.25988612, 0.04357909, 0.043064293, 0.015862519, 0.02924298]",0.25988612
fear,"As a child, one evening I had read a novel about ghosts and I had thus spent a sleepless night as I kept feeling that there were ghosts dancing around me. ",fear,"[0.73807514, 0.9693674, 0.9983853, 0.9854961, 0.0045393794, 0.9705565, 0.97685814]",0.9983853
anger,Despite our good performance and excellent results the management refused to meet our demands. ,anger,"[0.96631205, 0.8059156, 0.8785495, 0.8862251, 0.007695982, 0.914243, 0.84675246]",0.96631205
sadness,When my beloved girlfriend got married to another person. ,anger,"[0.9662642, 0.8729196, 0.6774512, 0.9351053, 0.02648116, 0.9615193, 0.794314]",0.9662642
disgust,When I heard that a years old girl had been raped by four rikshaw drivers in our town. ,anger,"[0.9881386, 0.98317355, 0.97646683, 0.9532128, 0.0030245548, 0.9872787, 0.98388463]",0.9881386
shame,I feel ashamed at the fact that even after years of independence % of the Indian poulation is still below the poverty line. ,shame,"[0.03570112, 0.99736917, 0.96747243, 0.9985599, 0.00024310371, 0.9986312, 0.99867576]",0.99867576
guilt,"I read about the national and social spirit and self-discipline of the people of developed coutries like U. S. A, England, France, Germany etc. Comparing this to the Indian people I felt guilty as they have no national spirit or self-discipline. ",guilt,"[0.7629309, 0.9723306, 0.73134655, 0.9984341, 0.0013073438, 0.9844987, 0.997115]",0.9984341
joy,"I felt happy at the settlement of our marriage, even though we are from different socio-linguistic backgrounds our parents agreed to the wedding without any conflict or discussion. We had thought that they would object to the wedding but it did not happen. ",joy,"[0.0013485152, 0.0011904679, 0.16459772, 0.017732145, 0.9949646, 0.0008186959, 0.005659136]",0.9949646
fear,"One day, early morning my mother who is healthy fell ill. There was no doctor or compounder near by and for a few hours - A. M to P. M she did not speak a single sentence, nor did she drink water or milk. There was no movement in her body and I felt really scared. I almost lost my confidence about her survival. ",fear,"[0.49525186, 0.5554988, 0.9975331, 0.97818315, 0.0060793976, 0.94543624, 0.9635322]",0.9975331
anger,"One day my elder brother badly scolded my father. This was the first time that I heard such abusive language from my brother. I requested him humbly not to use this kind of language but he did not care for what I was saying. Finally I picked up an axe to use against him, in the meanwhile people intervened. ",anger,"[0.99156344, 0.9655852, 0.9219225, 0.9295785, 0.011205451, 0.7049825, 0.89300054]",0.99156344
sadness,"My close friend and I applied to TISS for admission last year, unfortunately he failed to get admission. We had done our graduation together and are quite involved with each other, so we had wanted to do our Masters degree together. However, it did not work out as we had expected it to and this saddened me. ",sadness,"[0.9792468, 0.9452824, 0.88619244, 0.99557143, 0.0009137435, 0.9989091, 0.992132]",0.9989091
disgust,"My classmate at TISS has the habit of biting his nails and ever since my childhood I have never liked this habit. This person is near me in class, dining hall and the campus so I suggested that he should stop biting his nails. However he found it difficult and my disgust feelings have not changed. ",disgust,"[0.91691786, 0.9940317, 0.57589597, 0.24624188, 0.0031325135, 0.48032644, 0.36676556]",0.9940317
shame,"I had this feeling before my graduation and never dared to speak to my relatives and friends. Because of this feeling I would avoid situations, however I do not know the reason for this. ",fear,"[0.9745233, 0.98115945, 0.9967693, 0.99467367, 0.0026573655, 0.97317684, 0.9961809]",0.9967693
guilt,"One day my mother forced me to eat more and I refused, the next day she served me more rice and mutton pieces than usual. When I saw this I got very angry and scolded her, and refused to eat. Later I felt guilty and asked her to excuse me. ",guilt,"[0.9965089, 0.8097301, 0.9390492, 0.9972589, 0.0032462846, 0.78256583, 0.9900621]",0.9972589
joy,"When I was a student at the Institute doing my M. Phil degree, one of my professors called me before the convocation and told me ""You have got the gold-medal (first rank) in the university and tomorrow you will be on T. V"". ",guilt,"[0.2830254, 0.074373096, 0.36787707, 0.46864027, 0.35363826, 0.1256834, 0.08144427]",0.46864027
fear,When I was in my village one of my enemies had written a non-sense letter to a girl and he told the father of this girl that I was the culprit. When I got to know this I was scared as the girl's father was a worse man. ,fear,"[0.97995716, 0.98069245, 0.99899644, 0.97078294, 0.006471846, 0.9160881, 0.9898544]",0.99899644
anger,"When I was doing research a few months ago, I had asked the Institute to sponsor me for a computer course which was held in TISS. However, because of the administrative officer I could not get the money. ",shame,"[0.89455336, 0.7364651, 0.8224293, 0.89639074, 0.09857518, 0.91624653, 0.92039055]",0.92039055
sadness,"When I was in Bombay one of my good friends was getting married and he had not informed me about it, this made me sad. ",sadness,"[0.23656055, 0.80054605, 0.9044014, 0.99672073, 0.00024562367, 0.9976695, 0.99134225]",0.9976695
disgust,"I once got a phone call stating ""one of your friend is in jail, please come and see him"". When I went to the jail and saw him, I was disgusted. ",disgust,"[0.9923206, 0.9987336, 0.9441055, 0.9805462, 0.0006617655, 0.97304034, 0.99502534]",0.9987336
shame,"Some time back I had signed a letter which I had not read. What had happened is that something had been written against my friend and this went to the higher authorities. My friend asked me -""you also signed ? "" ",guilt,"[0.89164275, 0.613931, 0.89592093, 0.9190717, 0.018631818, 0.8112479, 0.90084547]",0.9190717
guilt,"One of my friends came to know through some other friends that I had applied for some course in an institute. He asked me ""why did not you tell me, I would also have applied. "" At that I felt guilty. ",guilt,"[0.9044536, 0.85540205, 0.88074905, 0.9978046, 0.0009487853, 0.9839208, 0.9971623]",0.9978046
joy,[ I am joyfull to be alive every night. ] ,joy,"[0.0039941575, 0.0019710492, 0.15823905, 0.010581336, 0.99879164, 0.0028228087, 0.008303071]",0.99879164
fear,[ I have not felt this emotion yet. ] ,sadness,"[0.5425153, 0.25973907, 0.71073735, 0.6484208, 0.097748555, 0.75441915, 0.69838274]",0.75441915
anger,"[ On discovering the red-tapism and the bureaucratic, corrupt, decadent, degenerated infrastucture of every public utility, office and service and the rampant corruption at every single level of education and other institutions. ] ",anger,"[0.987184, 0.9825151, 0.78003776, 0.9262634, 0.0046008094, 0.82192665, 0.94536984]",0.987184
sadness,The death of Jaya Prakash Narayan caused a great deal of sadness as I believed that he was the only true democrat and a ray of hope on the Indian horizon. ,sadness,"[0.0047613103, 0.036012396, 0.8555095, 0.9720416, 0.00020621259, 0.99778014, 0.95900065]",0.99778014
disgust,"[ This is an everyday feeling. Many situational events causes are unclean and dirty environment, illiteracy, poverty and neglect of human resources, disgust at the lack of perception on the part of us ( educated few) for the lack of drive and drive towards their redemption. ] ",disgust,"[0.8984606, 0.9969614, 0.24827887, 0.951958, 0.011527503, 0.8135206, 0.93892884]",0.9969614
shame,"When I realized that I belonged to a country which is amongst the poorest in the world and that inspite of having the resources we do not utilize them. I was ashamed at myself and my country, shame at the lack of parity between the lifestyles of the citizens. ",disgust,"[0.9546654, 0.99755657, 0.8919697, 0.99744177, 0.0003875345, 0.9962244, 0.9974452]",0.99755657
guilt,"When I realized that I was not working hard enough and was not being useful as an individual to the society or the family, guilt at spending money on uncalled for activities - in short wasting my life. ",guilt,"[0.9179065, 0.97668946, 0.843181, 0.9969483, 0.00072457397, 0.9749858, 0.99613863]",0.9969483
joy,My joy knew no bounds when I was selected for a job even before having finished my studies. ,joy,"[0.00064448174, 0.00028271708, 0.44438684, 0.0099544665, 0.996761, 0.00021108866, 0.000928326]",0.996761
fear,I was scared when I realized that I might miss the train which I was supposed to take. I was Kilometres away from home and when I heard the depart whistle I was still feet away from the train. I finally made it. ,fear,"[0.33831558, 0.28321648, 0.9976471, 0.9403916, 0.001384016, 0.7181178, 0.75048894]",0.9976471
anger,I felt angry when repeated pleas to the ticket collector and the co-passengers in order to make a queue fell on deaf ears. I have this feeling whenever someone is not disciplined and methodic in doing his duty. ,anger,"[0.9961021, 0.57396746, 0.6135901, 0.7389134, 0.00021789566, 0.0028855335, 0.14469706]",0.9961021
sadness,"I am filled with gloom and sadness at the death of a person. More specifically, I felt sad after hearing the news of a death of a person who was hale and hearty and full of life, with vigour and plans for the next day but had no next day to cherish it. ",sadness,"[0.040658962, 0.50843287, 0.09703314, 0.8656751, 0.00027882197, 0.99703455, 0.71985954]",0.99703455
disgust,I feel disgusted since I am unable to cope with all the wordly affairs as I spend much precious time to pursue my hobby and to be admist the people I love and long to be with. ,disgust,"[0.9383346, 0.9977487, 0.96897364, 0.99384236, 0.00030731238, 0.76129836, 0.99736685]",0.9977487
shame,I always feel ashamed when I do not succeed in accomplishing something in which I had put in all my efforts. ,guilt,"[0.111128464, 0.9927872, 0.9633249, 0.99889094, 0.00025751, 0.9986015, 0.99853146]",0.99889094
guilt,"At times I have been attracted to conducts which are socially degraded due to their ill consequences, and then I feel guilty. ",guilt,"[0.34197703, 0.86567634, 0.4738387, 0.9982262, 0.0003864816, 0.98701686, 0.9979291]",0.9982262
joy,When India first won the world cup cricket tournament. ,joy,"[0.082965836, 0.03899506, 0.753027, 0.56034434, 0.83939433, 0.07676254, 0.09965151]",0.83939433
fear,"I was then in the th standard and was going to my native place. The last bus had already left and so I started walking, it soon became quite dark. The road was a village road and was deserted, I was not even sure if that was the right way. I finally reached home at P. M. ",fear,"[0.70022655, 0.727696, 0.91971236, 0.88685846, 0.21999848, 0.7916533, 0.82348794]",0.91971236
anger,"I was travelling from Delhi to Bombay. I had booked a seat one month back and I had also got a telegram confirming this. However, in the train my name had been omitted from the reservation sheet, and the one seat that was still vacant was alloted to another person who paid for it despite my requests for the seat. I was allowed to stay in the reserved compartment when I paid money. ",anger,"[0.8548981, 0.5491963, 0.60754776, 0.59157664, 0.023487065, 0.7824943, 0.62258905]",0.8548981
sadness,"The news of the natural calamity, an earthquake in which hundreds of Mexican people died. ",sadness,"[0.785573, 0.7559869, 0.806155, 0.81386876, 0.0015688459, 0.95657194, 0.81971055]",0.95657194
disgust,"In Punjab, when in the name of religion people killed each other during the agitation. ",anger,"[0.96114004, 0.8908668, 0.8278685, 0.76812154, 0.008013601, 0.7763961, 0.8606504]",0.96114004
joy,"I felt happy at the end of a day student camp. We had shared our hopes and aspirations and in the open situation so generated, we had made strong frienships and experienced our own worth as well. ",joy,"[0.00046236996, 0.0002957983, 0.11225555, 0.00428833, 0.99526215, 0.0003652852, 0.0010008534]",0.99526215
fear,"One of my fellow students had bunked field work and in my attempt to cover up for him I myself was exposed, though not directly. We were to meet our field work suprevisor and we were afraid of the consequences. ",fear,"[0.93957067, 0.8779384, 0.99731976, 0.9904771, 0.009088971, 0.8225238, 0.97205305]",0.99731976
anger,"I had made an error in planning a programme and had publicly accepted the mistake, despite repeated requests not to bring the matter for discussion a professor kept constantly passing remarks. I reacted angrily. ",anger,"[0.9983688, 0.96608156, 0.95239854, 0.9876722, 0.00094732887, 0.17765893, 0.9420164]",0.9983688
sadness,I was in love with a girl but had to separate from her because of different commitments concerning life and career. I loved her as a person but could not agree with the life the future would demand. Parting from her was very sad. ,sadness,"[0.8045024, 0.14939204, 0.8724151, 0.9723235, 0.0016920738, 0.9985884, 0.9272991]",0.9985884
disgust,"Students on campus were unnecessarily creating trouble just to heckle the authorities - not to achieve something concrete, but to further their own interest. ",anger,"[0.9645336, 0.9141806, 0.7744102, 0.85531414, 0.014712458, 0.7205163, 0.8690286]",0.9645336
shame,I had reacted angrily at a friend for no fault of his. I had raised my voice and had not cared for his opinion. ,anger,"[0.98755693, 0.84941626, 0.753355, 0.9107538, 0.0017095602, 0.1078287, 0.85330606]",0.98755693
guilt,I had promised to send something to a friend and it completely slipped my mind. I felt guilty for having forgotten. ,guilt,"[0.288339, 0.20126204, 0.68971634, 0.99825674, 0.000654657, 0.9916455, 0.9967457]",0.99825674
joy,"This is one feeling I never betray, but I must confess that the last time I slighty felt happy was when I passed my M. A with a high rank. This was a few years ago when my friend told me about the result. ",guilt,"[0.009940046, 0.011781068, 0.30457938, 0.82063586, 0.46259668, 0.014113965, 0.57432634]",0.82063586
fear,A few weeks back I had a very important seminar and I had circulated my papers to all the panel members. A day before the seminar I realized that I had inadvertantly burdened certain derivations and I had failed to correct it. I feared that this would reflect very badly on my performance. Fortunately none of the panel members detected it and I felt relieved. ,fear,"[0.01426641, 0.013427769, 0.8229807, 0.6527933, 0.2734841, 0.048262097, 0.25177327]",0.8229807
anger,"A few days back a friend of mine poked me in the ribs for fun's sake, though I had warned him an infinite number of times that it really hurts me, he did it again. I usually ignore this but this time I flared up for a split second and threatened to bash him up. This is the latest incident when I lost my temper, though I felt very bad about it later. ",anger,"[0.9970108, 0.86348295, 0.7620076, 0.9909458, 0.0041805743, 0.28126124, 0.98898506]",0.9970108
sadness,The saddest moment in my life was when I lost my younger sister a few years back. ,sadness,"[0.09673969, 0.8171649, 0.841826, 0.9902114, 0.0002176411, 0.9981085, 0.9954586]",0.9981085
disgust,"Yesterday, I was just about to cross the road when a country guy who was ahead of me spat out a mouthful of betel juice on the road. It was very windy and had I not checked my speed I would have had a very good shower of his saliva. Though I was not angry, I felt that these people were very indecent. ",disgust,"[0.038002215, 0.90783393, 0.730606, 0.75464743, 0.019059602, 0.5181547, 0.78397584]",0.90783393
shame,"Yesterday while playing volley ball, there was one person extra and somebody had to out. A mess worker and I were the last ones to arrive and we had arrived at the same time. Rightfully one of us had to opt out of the game, as I was delaying leaving the mess worker opted out saying that I should play. I felt ashamed of myself. ",shame,"[0.8023387, 0.956636, 0.45882982, 0.99141157, 0.008180904, 0.9443644, 0.9972584]",0.9972584
guilt,"A few days back a friend of mine had asked me to call on him on Sunday. I had accepted it but later did not go for no specific reason. I just slept in my room. The next day this friend called me up and told me that he had been expecting me the day before and his wife had prepared a very good lunch for me, which had gone waste. I felt very bad about this incident and it has been growing in my heart ever since. ",guilt,"[0.97680783, 0.9701048, 0.9483559, 0.9976234, 0.008544217, 0.99538237, 0.99597114]",0.9976234
joy,When I got my B. Sc degree with first class. ,joy,"[0.077524066, 0.015320569, 0.6095389, 0.31170312, 0.81526834, 0.12449175, 0.038549397]",0.81526834
fear,Before the declaration of the S. S. C results. ,guilt,"[0.6609367, 0.569806, 0.6804235, 0.70654655, 0.097722925, 0.6647812, 0.6814574]",0.70654655
anger,When I was punished in school for no serious mistake of mine. ,anger,"[0.97631353, 0.9056071, 0.8682785, 0.9216223, 0.004845051, 0.95741546, 0.94995886]",0.97631353
sadness,"When I received the S. Y. J. C results, the marks I obtained were not up to my expectations and I missed admission in engineering. ",guilt,"[0.9097324, 0.8622895, 0.79580975, 0.9448766, 0.0044718925, 0.9405913, 0.9313158]",0.9448766
disgust,When I could not attend the college picnic due to some difficulties. ,fear,"[0.90631235, 0.65886796, 0.96375984, 0.9349515, 0.00605582, 0.95062095, 0.92759776]",0.96375984
shame,"When I was detained one day in school, by the vice-principal, for indiscipline. ",anger,"[0.92260027, 0.7787675, 0.89905256, 0.89407843, 0.004906053, 0.8371268, 0.9004474]",0.92260027
guilt,"One day at school I had quarrelled with a school-mate, and ultimately I had hit him hard. He, being physically weak had to visit his doctor and remain absent from school for two days. ",anger,"[0.98261654, 0.8523333, 0.90823466, 0.875421, 0.012176477, 0.7579562, 0.8343361]",0.98261654
