labels,text,feels_emo,prob_feels_emo,prob_max
anger,Holy poop nuggets I just want to feel better! ,surprise,"[0.99122685, 0.9977137, 0.9888209, 0.0021021802, 0.99600345, 0.9987062]",0.9987062
anger,My NYX supposed matte nail polish is omitting a slight shine. murder death ,anger,"[0.9819151, 0.95576763, 0.9764588, 0.006891645, 0.95455563, 0.97782135]",0.9819151
anger, Life seems a lot more messed up with a tangled earphone in hand at those times. Try those management tasks. ,anger,"[0.9735661, 0.90540403, 0.9533701, 0.0012804772, 0.8176581, 0.8730869]",0.9735661
sadness,Tryinh to eat lettuce but I my tongue ( ,fear,"[0.9799485, 0.9922506, 0.9969921, 0.021467403, 0.9708481, 0.9846036]",0.9969921
joy, Top of the hacienda tree. division. ,fear,"[0.6847579, 0.42743063, 0.8725866, 0.09692497, 0.54548115, 0.72379017]",0.8725866
sadness,ngayon pala showing nung movie ni  at  na ☺ di nga lang ako makkanood bukas pa! ,surprise,"[0.98491096, 0.94046485, 0.91254485, 0.9327739, 0.77099913, 0.99249685]",0.99249685
fear,Okay my fav TV show is back factor ,joy,"[0.07888024, 0.0016772696, 0.42002815, 0.977823, 0.21586068, 0.9705377]",0.977823
sadness,Gasp! Someone mentioned me in a tweet? ! Nope just spam. ,surprise,"[0.9860875, 0.99144006, 0.8808851, 0.0016311001, 0.9044605, 0.9991062]",0.9991062
sadness,How the hella do we lose Riley and Arlo White in the same day ,surprise,"[0.99520737, 0.98897284, 0.9496615, 0.010750942, 0.978622, 0.99822277]",0.99822277
fear," | Make Ur own choices | The truth is, everyone is going to hurt you. You just got to find the ones worth suffering for. ",fear,"[0.93450576, 0.794192, 0.9679781, 0.00674653, 0.8397366, 0.748735]",0.9679781
joy,work christmas party tonight ,surprise,"[0.07167125, 0.045408048, 0.39169255, 0.4426287, 0.15381806, 0.73538274]",0.73538274
joy,I feel I end up crying tears of when I really stop and think about it ,sadness,"[0.39548838, 0.9407072, 0.9933628, 0.000755135, 0.9989353, 0.9541591]",0.9989353
surprise,"Moet nog een in elkaar toveren, iemand een idee? ",surprise,"[0.5644634, 0.5184852, 0.8640356, 0.10538237, 0.586135, 0.92091024]",0.92091024
fear,someone thinking they know me. . but dont have the slightest clue ,surprise,"[0.21374704, 0.058955573, 0.5077366, 0.0056955316, 0.074243486, 0.6203187]",0.6203187
joy, what brings me a steaming hot bath and a cuppa followed by some cuddles on these cold nights in ( imgettingold ) ,surprise,"[0.22625478, 0.37004468, 0.52314204, 0.19551134, 0.801639, 0.9043817]",0.9043817
surprise, aww tahir bhai is so talented xAsweet lovely couple MA . . Stay blessed xx ,surprise,"[0.009342827, 0.0064361137, 0.6885585, 0.95657676, 0.037246525, 0.98692673]",0.98692673
surprise,"Off to Mexico, for the best Birthday ever! Thanks to the most amazing girl!  sunburn ",surprise,"[0.11987837, 0.15604979, 0.84252614, 0.9217499, 0.0337351, 0.97597575]",0.97597575
joy,Not even am and Amelie has already started with the Christmas films. . . First up Jingle All The Way ,surprise,"[0.031706106, 0.091140926, 0.8050245, 0.9476792, 0.04403647, 0.95362055]",0.95362055
joy,practice tomorrow morning. ,fear,"[0.29114386, 0.22010796, 0.9140109, 0.11935536, 0.4987323, 0.76099104]",0.9140109
fear,I always look a man straight in his eye to show him is nowhere in the area. ,fear,"[0.6100331, 0.38045755, 0.90876096, 0.012084499, 0.35193944, 0.5430571]",0.90876096
anger,No I Ain't. . . that's how I Picked All that heavy Shit Up with no Hesitation ,surprise,"[0.93234974, 0.19370313, 0.6349731, 0.097492956, 0.44954106, 0.95748615]",0.95748615
surprise,should i tell u im coming over or just show up and prepare myself for the worst  hahah ,fear,"[0.9733853, 0.88145906, 0.99786407, 0.04809576, 0.810296, 0.9800064]",0.99786407
surprise,"Threw  a surprise bday party in junior high, he opened the door n ran back outside ! Hahahaha ",surprise,"[0.57574993, 0.51294833, 0.97811526, 0.18914439, 0.10786804, 0.99400073]",0.99400073
surprise, late reacrie maar per direct gelinked  little-eve. nl uiteraard! ! Kom maar op ,surprise,"[0.94332826, 0.86150354, 0.93756515, 0.6976534, 0.8185175, 0.9939579]",0.9939579
joy,Feeling so blessed by team Israel. memories ,joy,"[0.00062876724, 0.00036174533, 0.0954232, 0.98204607, 0.0004544116, 0.9443013]",0.98204607
fear,False Evidence Appearing Real. ,surprise,"[0.6763007, 0.6312893, 0.5920834, 0.017236235, 0.19838785, 0.74392545]",0.74392545
joy,"Breakfast consumed, dishes done, dog fed. Sitting on the floor reading with a napping pup tangled in my legs, hot cuppa tea next to me. ",joy,"[0.08407492, 0.03389409, 0.42000276, 0.9009313, 0.052819636, 0.79141057]",0.9009313
disgust,This bus smell like straight FISH ! ! ,disgust,"[0.73695046, 0.99250644, 0.7023984, 0.055886712, 0.18226624, 0.9817685]",0.99250644
joy,Really wishing I didn't leave my head phones at home ,sadness,"[0.9921273, 0.9943175, 0.99701774, 0.0015705812, 0.99832064, 0.93133616]",0.99832064
surprise,Damn this music video is going to be sick. I have the best cast and crew in the world. And one very special prop piece ) ,surprise,"[0.9463122, 0.99059135, 0.5381456, 0.020065702, 0.69809544, 0.9926987]",0.9926987
fear,Mines . . . Jr high next year. Freakin' out. RT   My youngest brother is . ,fear,"[0.9971464, 0.9931164, 0.9988977, 0.0048147812, 0.98979515, 0.99709666]",0.9988977
sadness,Fans when Tiger is losing quotGood! He's a scumbag! quot Fans when Tiger is winning quotOoooh. . . I love a winner. . . All is forgiven! ! ! quot ,surprise,"[0.97114354, 0.9293943, 0.8827683, 0.9806309, 0.45297036, 0.9962141]",0.9962141
anger, By the by I have also unfollowed Estella star now shocking how the parents should be mourning but writing ridiculous stuuf ,disgust,"[0.9941843, 0.9950193, 0.9557052, 0.010302133, 0.9645851, 0.99453026]",0.9950193
joy,Black Friday shopping for the win ,joy,"[0.03884538, 0.005515556, 0.6223594, 0.9450913, 0.015419905, 0.9391505]",0.9450913
sadness,Watching last week episode online.  I will miss Amber.  Andy is still . ,sadness,"[0.9561091, 0.22333696, 0.853325, 0.014481608, 0.9982274, 0.84750235]",0.9982274
fear,"And the of the LORD fell on all the kingdoms of the lands that were around Judah, so that they did not make war against Jehoshaphat. ",surprise,"[0.7361747, 0.7501527, 0.8625554, 0.25350296, 0.758591, 0.8777636]",0.8777636
disgust,"no matter where you go, it smells like cigarette smoke. ",disgust,"[0.84468424, 0.94830847, 0.862368, 0.007873719, 0.7856827, 0.90115213]",0.94830847
joy, your peppermint feet salts. . after a long day in inch heels and a k run home amp . . . . THANK YOU! ,surprise,"[0.01686108, 0.003767688, 0.90001047, 0.9382085, 0.06564338, 0.9865893]",0.9865893
fear," not afraid of tomorrow, for I have seen yesterday and I love today less”Wooooowwwww ",surprise,"[0.28391626, 0.9443468, 0.980698, 0.4217471, 0.9648587, 0.98664236]",0.98664236
fear,"people who demand respect don't have respect from others, they have ",fear,"[0.5438695, 0.12827267, 0.74560267, 0.024952613, 0.28437278, 0.4337345]",0.74560267
joy,Weaping may endure through the night but is destined to come in the morning ,fear,"[0.68762, 0.8067249, 0.90263367, 0.06734674, 0.5155969, 0.6184266]",0.90263367
sadness,Girls nowadays learned to whore out at a young age . . Ain't got no self worth ,anger,"[0.9879924, 0.9789337, 0.98083395, 0.005582463, 0.9653769, 0.92829]",0.9879924
sadness,"I wish I had the motivation to do my homework, but I just don't. ",sadness,"[0.9916535, 0.9186556, 0.97724277, 0.0013668427, 0.99556327, 0.86671674]",0.99556327
anger,"Bad drivers me yet i never seem to use my horn, just swear at them and be irked in the comfort of my own vehicle. ",anger,"[0.9971763, 0.95509654, 0.93068683, 0.0045894478, 0.064592324, 0.7015944]",0.9971763
joy,off to do a bit of shopping today. ,surprise,"[0.064487115, 0.011818828, 0.49064776, 0.6375882, 0.06284781, 0.7771318]",0.7771318
fear,create a new a fair chance for everybody ! beyond and jealousy mindfulatlife ,surprise,"[0.8641372, 0.47919783, 0.8577308, 0.019723194, 0.60978764, 0.90045553]",0.90045553
joy,This woman is the nastiest most selfish bitch I have ever known and to think I have two more days with her ,anger,"[0.97956115, 0.90867347, 0.74262464, 0.013770514, 0.41182625, 0.6584841]",0.97956115
sadness,  im very sad because we had that hilarious lunch at joeys but now its gone '( ,sadness,"[0.089649335, 0.9823533, 0.9093147, 0.000475176, 0.9980781, 0.7565489]",0.9980781
fear,RT  I'm liking these moves today. . . whys my fav laker hater so quiet on here today? ?  ,surprise,"[0.7385146, 0.0069773747, 0.8699239, 0.8183056, 0.051950894, 0.9878122]",0.9878122
fear,Help make a better haunted house what you haunted hauntedhouse oklahoma poll. pollcode. com/iVT ,fear,"[0.37808278, 0.3846517, 0.92029977, 0.09115858, 0.4716947, 0.6960892]",0.92029977
joy,Got a headache and feel like shit ,disgust,"[0.68221587, 0.9987129, 0.9745544, 0.000512326, 0.9954105, 0.390856]",0.9987129
disgust,There's a freaking limit to how desi you can get in a foreign country. ,surprise,"[0.57490057, 0.87125, 0.9007761, 0.17483565, 0.64684486, 0.9834368]",0.9834368
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",fear,"[0.24061613, 0.6764292, 0.988135, 0.03293846, 0.94889116, 0.78467387]",0.988135
joy,I just accidentally slammed my head against the wall. . . ,fear,"[0.9837519, 0.9658103, 0.99109787, 0.008099102, 0.96515834, 0.9881655]",0.99109787
surprise,We are the first people at this surprise party. ,surprise,"[0.1528074, 0.050853334, 0.7212029, 0.69307095, 0.08269, 0.9695951]",0.9695951
sadness," Sticks and stones may break my bones but sunburns will seriously, no for real, they'll kill me. ",fear,"[0.9818677, 0.9717362, 0.9943453, 0.0072098384, 0.8643627, 0.97700614]",0.9943453
surprise,"Ada mi, cuma na simpan ☺ RT  klo kaya itu sdh adami skrg tiffany ring d jari ku kk ( |merendah --gt  ",surprise,"[0.66469085, 0.7559521, 0.87801355, 0.913418, 0.9104478, 0.96109235]",0.96109235
surprise,"Well got to say WHP manchester didn't disappoint , special weekend for the boyfriends birthday ",joy,"[0.060743034, 0.024644187, 0.8496828, 0.95172536, 0.055919323, 0.9450883]",0.95172536
surprise, Who do you think you are begging MH to contact u or you'll hurt yourself. You're still here amp she didn't tweet you ,fear,"[0.98835784, 0.7634608, 0.99701035, 0.0028908262, 0.93260616, 0.9063135]",0.99701035
sadness,"Jurassic Park The Game, I don't know what you are exactly, but a quotgamequot is definitely not it. letsforgetthiseverhappened ",disgust,"[0.9488943, 0.9694436, 0.9457654, 0.019276438, 0.74830365, 0.9687867]",0.9694436
joy,Black Friday was crazy! ,surprise,"[0.97074014, 0.052673142, 0.553334, 0.06937873, 0.03322412, 0.9977139]",0.9977139
joy,One of my favorite things ever. . . my whole house smells like Christmas tree ) ,joy,"[0.027374193, 0.01171229, 0.06455647, 0.9962715, 0.021258619, 0.97516453]",0.9962715
anger,Dear men here's a useful piece of advice Avoid woman Anger ! ! ) ,surprise,"[0.7936252, 0.6017092, 0.89353627, 0.020753726, 0.44077605, 0.98043597]",0.98043597
joy,I refuse to let the devil steal I'm GOOD ,fear,"[0.93306595, 0.53994465, 0.9892358, 0.9796179, 0.072314225, 0.9249418]",0.9892358
joy,"quotSometimes ur is the source of ur smile, amp sometimes ur smile can be the source of ur joy. quot Thich Nhat Hanh quote ",joy,"[0.011589603, 0.020685395, 0.08384397, 0.9956167, 0.008880429, 0.77475184]",0.9956167
sadness,U miss. How I loved you. How I spoil you. How I slow stroked you. But u know what. . . ,sadness,"[0.64384544, 0.4004062, 0.9338527, 0.011531856, 0.9977042, 0.92181563]",0.9977042
sadness," I didn't get to think in English today, and I was too busy doodling in Welsh to think. ",sadness,"[0.9707675, 0.87926, 0.8896001, 0.011358287, 0.971256, 0.9221466]",0.971256
joy, a Fabulous Thanksgiving to you William. May your day be filled with food family and many blessings ,joy,"[0.005233328, 0.0043402407, 0.4140079, 0.9959298, 0.0033949807, 0.94823754]",0.9959298
joy,yay starting this research paper all by my little self because my partner decided not to help ,joy,"[0.8250827, 0.24071282, 0.7986641, 0.9956565, 0.05910804, 0.99133706]",0.9956565
disgust,"I hate that commercial on MTV with the girl barfing, Like dude I was eating amp it popped out ! ",disgust,"[0.99849534, 0.9990871, 0.9902658, 0.0011408677, 0.99129796, 0.99450123]",0.9990871
sadness,Don't know as if I remember the last time we went to the cabin for Thanksgiving without any snow. . . ,surprise,"[0.89052165, 0.90068036, 0.91888857, 0.064755164, 0.9605335, 0.97845113]",0.97845113
anger,RT  is the feeling that makes ur mouth work faster than ur mind. •￼Evan Esarquot ,fear,"[0.8272871, 0.9472214, 0.979337, 0.018956687, 0.79413456, 0.96293145]",0.979337
disgust,That corny shit played out b. You done killed that shit moons ago. ,disgust,"[0.9809871, 0.9813503, 0.8913377, 0.0075211376, 0.9029547, 0.81906635]",0.9813503
fear," not afraid of tomorrow, for I have seen yesterday and I love today lessquot ",fear,"[0.05708934, 0.021737928, 0.9755485, 0.97518754, 0.10822628, 0.84425646]",0.9755485
joy,Yall shook it a dollar tab at da   much love cuz! ! ! ! ! ,joy,"[0.027891017, 0.018875815, 0.6747156, 0.99172956, 0.020326827, 0.990699]",0.99172956
fear,"heck, sometimes i think i'm being followed by local police but i don't cause they're probably just protecting my right to protest. ",fear,"[0.99169254, 0.8610202, 0.9941063, 0.0068792705, 0.7739949, 0.9670661]",0.9941063
joy,"In the midst of an exciting win, I baked the whole night away. Now I'm gonna snuggle on the couch with hot peppermint cocoa ",joy,"[0.13580622, 0.17319098, 0.50154924, 0.99030775, 0.018026125, 0.9842407]",0.99030775
fear,The process of spotting and refusing to obey it is the source of all true empowerment. -Martha Beck ,fear,"[0.37971824, 0.025025358, 0.92392033, 0.6802687, 0.014835629, 0.66002965]",0.92392033
joy,"Super sore, got xrays today, and pain meds! Plus I have to make Christmas at Riverside to! pain stressed ",anger,"[0.9918248, 0.9474366, 0.98125345, 0.0009676657, 0.98687136, 0.8679225]",0.9918248
fear,"Imam Mahdi (as) quotSo God and submit and refer the matter to us, we are the ones who execute Allah's commands as we receive themquot ",fear,"[0.35791665, 0.3563141, 0.87497425, 0.087706454, 0.6412437, 0.8733585]",0.87497425
joy,Shaping up to be an awful day. Time for work. ,anger,"[0.9946721, 0.9935189, 0.9563562, 0.00034781647, 0.99368745, 0.4294067]",0.9946721
joy,"Done with statistics D now all I have to worry about is business, math, arabic, english and religion. ",fear,"[0.47869545, 0.21956259, 0.9302186, 0.09611784, 0.48868412, 0.8415569]",0.9302186
surprise,"To Twitter amp Facebook Police- Santa Clause isn't real, some people think cucumbers taste better pickled, amp OJ did that shit. ",anger,"[0.99100906, 0.9240202, 0.8559798, 0.012766349, 0.5057337, 0.89036477]",0.99100906
joy,I thought ppl wanted to be in twitter jail ,anger,"[0.99272716, 0.9444926, 0.97022927, 0.0019399186, 0.69739836, 0.96029997]",0.99272716
joy,museum . Sammy to be interviewed Wednesday th Dec about new album . . . ,surprise,"[0.60076743, 0.38342938, 0.812467, 0.20971005, 0.7097857, 0.8540464]",0.8540464
joy, My month old Nephew's smile st thg on a morning when you open his bedroom door! ! Nothing beats it! ! xx ,surprise,"[0.0112207765, 0.0015769912, 0.2969501, 0.980628, 0.010539309, 0.9855194]",0.9855194
sadness,Its so cold in my room tonight ,fear,"[0.9307407, 0.98828506, 0.99153155, 0.006393759, 0.9848663, 0.9834262]",0.99153155
fear,People always say ''Life is full of choices''. No one ever mentions ,fear,"[0.5061217, 0.32685637, 0.8347171, 0.029146928, 0.55168384, 0.7471062]",0.8347171
anger,You honestly fucking disgust me. That's so out of order it's not even remotely acceptable. ,disgust,"[0.9989706, 0.9991665, 0.9173161, 0.0025188758, 0.6889899, 0.9373738]",0.9991665
joy,Ugh piano later. . Id rather die i havent practiced once ,disgust,"[0.99820256, 0.9986903, 0.99741024, 0.002439081, 0.9984523, 0.96568364]",0.9986903
surprise,some people you just gotta learn not to piss em off cuz i use your own shit against you dontbeabitchthen ,anger,"[0.97412664, 0.8664624, 0.89031506, 0.012441261, 0.36128545, 0.6356079]",0.97412664
joy,I miss my ( my Joy is spending time with her Dad ,sadness,"[0.3095957, 0.12680267, 0.8804259, 0.9096113, 0.99857914, 0.8407696]",0.99857914
anger,"WHENEVER THE PROBLEM TAKES ME MINUTES TO DO, THE ANSWER IS USUALLY ZERO capslocknecessary ",anger,"[0.83004135, 0.6548541, 0.7771046, 0.06919539, 0.48819882, 0.7764496]",0.83004135
anger," and if they would've made a bigger deal about it last season, ku would still have morris twins and selby. shfuck ",anger,"[0.9985038, 0.99782085, 0.94155467, 0.0036076612, 0.9929938, 0.8664183]",0.9985038
surprise, Wondering when I will be making the switch? Seems pretty random from tweets. ,surprise,"[0.49178612, 0.22872752, 0.772582, 0.014549636, 0.4657709, 0.94834036]",0.94834036
surprise,  love you too rest up cuz i have a for you tonightquot yay! I love surprises ( ,surprise,"[0.022726545, 0.014580926, 0.36863866, 0.9908103, 0.03660289, 0.9963946]",0.9963946
surprise,Great first half. Keep it going browns! Knock on wood. ,surprise,"[0.2801766, 0.060309004, 0.9635537, 0.043854136, 0.5262615, 0.9909685]",0.9909685
joy,Next week's wine comic focus Sparkling wines from five different countries festivities comics ,surprise,"[0.6067784, 0.2493344, 0.75851715, 0.27554503, 0.5852878, 0.872505]",0.872505
joy,Fabulous night with   ampamp Piage now off to bed for the ACT ) ,joy,"[0.038036365, 0.004807201, 0.67425543, 0.9886755, 0.019482754, 0.9423886]",0.9886755
surprise,  we need an excuse to make a cameo at a dinner party. ,fear,"[0.74872535, 0.24458106, 0.77319133, 0.07104002, 0.5736295, 0.6498248]",0.77319133
disgust,Shot in front of their families? Actually don't think I'd like to watch my mam die! ,surprise,"[0.9983177, 0.99867046, 0.99622995, 0.0041094865, 0.9966145, 0.9986822]",0.9986822
joy,He is able to keep my feet on the pathblameless with great joy! ! ! ! Joy is so very GREAT! ! ! overwhelmed ,joy,"[0.006490938, 0.0027136402, 0.29854947, 0.9971185, 0.0033002428, 0.99467385]",0.9971185
sadness,Just scored the last batch of chicken tenders ever from Beauregards on Airport. ,surprise,"[0.13390677, 0.2162314, 0.7252402, 0.57918745, 0.90240425, 0.9712742]",0.9712742
fear,YOU HAVE BEEN A BAD GIRL. . . GET IN THE CAR. ,anger,"[0.99408466, 0.9890589, 0.98485523, 0.0017076292, 0.9366694, 0.96928966]",0.99408466
fear, it's eightttt thirtyyyy. Mrs. Mac talked to me this morning. ,surprise,"[0.35847425, 0.233269, 0.8805474, 0.27549762, 0.6560588, 0.9365172]",0.9365172
joy,FINALLY LOCATED/ FINISHED ALL ROUGH SUMMARIES FOR THIS LAW ASSIGNMENT! SIGHOFRELIEF ,surprise,"[0.0149057675, 0.0021873387, 0.38236648, 0.9902389, 0.020667931, 0.99077785]",0.99077785
joy,I still have to write a whole essay by tomorrow morning ,anger,"[0.9378733, 0.7068454, 0.90258145, 0.013574639, 0.9113547, 0.78988403]",0.9378733
sadness,if only the mind gets sharper as fatigue sets in tootiredtoeventhinkofacleverhashtagtopic ,fear,"[0.39244497, 0.7040025, 0.9160368, 0.0033651025, 0.8912571, 0.32052094]",0.9160368
joy,I Like The Tyler The Creator Song W. Frank Ocean ,joy,"[0.010889161, 0.0016390146, 0.1921107, 0.9802848, 0.08039508, 0.9086894]",0.9802848
joy,Pain Is Real When Your Missing A Love One. . . But Smiling For She Resting In A Great Place. . . ,sadness,"[0.32057303, 0.072243065, 0.56046426, 0.14376317, 0.99055594, 0.8299351]",0.99055594
surprise,cant wait for my friends to see the the twins and I did for them! D ,surprise,"[0.15883087, 0.12209638, 0.49516305, 0.9834646, 0.20869066, 0.98562545]",0.98562545
sadness,FML rewriting Maths on Monday. Not good at Maths . and ,anger,"[0.9801241, 0.9638098, 0.89251727, 0.0105549805, 0.8947617, 0.8515494]",0.9801241
sadness,That % sobered up phase where you dunno whether to eat or sleep. ,fear,"[0.4402458, 0.9014899, 0.9915269, 0.00044247293, 0.98786664, 0.7804556]",0.9915269
joy,"Off to work, to practice coming out/dumpedness on boss before mum ",anger,"[0.97948736, 0.7862267, 0.90346503, 0.018512728, 0.4726661, 0.8750349]",0.97948736
surprise,Yesterday somebody won an album today there is more awesome digital releases. . . Guess what's happening tomorrow? ! ) ,surprise,"[0.029070972, 0.00652114, 0.042480934, 0.68772507, 0.0066931173, 0.9197189]",0.9197189
sadness,"amp make pleasant, wonderful memories right now! xArecovery survivors stopabuse ptsd livefree ",joy,"[0.03960038, 0.017225832, 0.84088254, 0.9417974, 0.04491532, 0.89487284]",0.9417974
sadness,Sunday nights are the worse. I hate school ,anger,"[0.998374, 0.99675226, 0.99162394, 0.0017162478, 0.9959623, 0.93124753]",0.998374
joy,I have fever on the night before we go back to school. . ,fear,"[0.6099123, 0.92703223, 0.9895991, 0.0013906471, 0.5577461, 0.9100277]",0.9895991
joy, has to be the comfort and calm of a sleepping newborn ) ,fear,"[0.016030952, 0.08441817, 0.92374706, 0.02194108, 0.180383, 0.64998716]",0.92374706
joy,"In other news, good morning, everyone! Gods mercies are new this morning, so what reason do we have to be discouraged? ) ",fear,"[0.05856677, 0.015138148, 0.95323485, 0.85305285, 0.15990645, 0.93683237]",0.95323485
sadness," Oh, by the way, can you guess a terrible news? ! Super comes here on th december! (( Is unfair! ! ( ",anger,"[0.9958633, 0.98885125, 0.9278396, 0.0006630057, 0.9875306, 0.945514]",0.9958633
joy,"It's cold as crap, and I'm stuck waitin for momma outside in front of the gym. ",disgust,"[0.96612686, 0.98370326, 0.9639625, 0.007751399, 0.98170406, 0.9236961]",0.98370326
sadness, cup! Y U no red? ? ? It's still the holiday season. . . addiction mocha fb ,surprise,"[0.95894736, 0.60821354, 0.9454541, 0.4595653, 0.12875645, 0.9929274]",0.9929274
joy,May and Bless us all! RT   Ahh a pagan sister that celebrates Yule( Cheers! ,joy,"[0.023893276, 0.013539827, 0.4575242, 0.9898713, 0.026430996, 0.9615761]",0.9898713
anger,Guess I'll be holding onto my damage surveys from now on and people can kiss my ass. . . or be an asshole and ask for authorship ,anger,"[0.988196, 0.95279086, 0.98688006, 0.010545468, 0.72250944, 0.85749537]",0.988196
joy, well good because it's hard to find a good looking person that has a great personality is coming soon -) ,surprise,"[0.018272744, 0.011372438, 0.21992818, 0.70774245, 0.011731236, 0.8955388]",0.8955388
fear,"After watching True Life I'm blind, I refuse to get my wisdom teeth cut out! ",anger,"[0.9978302, 0.9917957, 0.99648994, 0.027841851, 0.98002565, 0.9951396]",0.9978302
sadness,My grandmother won't let me step foot in the kitchen. . ,fear,"[0.98584867, 0.97721463, 0.9976362, 0.009571461, 0.9775823, 0.97664785]",0.9976362
sadness,"Thanksgiving soon, to bad I can't enjoy it ",sadness,"[0.9934829, 0.9827874, 0.9679349, 0.0018990005, 0.99805593, 0.89780164]",0.99805593
surprise,Love getting home to my little cousins sleeping over! ,joy,"[0.003451932, 0.0012873993, 0.53173757, 0.9967623, 0.0021295322, 0.9836864]",0.9967623
surprise,"weer thuis, nu nog snel een gedicht maken en kadootjes inpakken voor vanavond! ",surprise,"[0.9664246, 0.9705666, 0.95303714, 0.29776523, 0.8499746, 0.9939075]",0.9939075
joy,Watching Community with  and eating roast almond dark chocolate. ,joy,"[0.082339466, 0.008696975, 0.5558747, 0.83463734, 0.10604914, 0.7362907]",0.83463734
anger,"Wowzer. . . my is tryin to get the best of me today. Ppl should do their job, or find a replacement. Im tired of ppl being lazy. gtE ",anger,"[0.9966961, 0.9841859, 0.9581892, 0.0030649987, 0.8813536, 0.99310064]",0.9966961
fear,to live a creative we must lose our of being wrong. ,fear,"[0.23475003, 0.122223675, 0.9561658, 0.015216398, 0.28295898, 0.79263914]",0.9561658
fear, False Evidence Appearing Real ,surprise,"[0.46278864, 0.31381983, 0.5957203, 0.03235041, 0.2649602, 0.7849908]",0.7849908
joy,going to get a christmas tree in a little bit ,joy,"[0.02524082, 0.013891355, 0.74250585, 0.9420765, 0.073701054, 0.7732437]",0.9420765
joy,Ahh back to work tomorow bright and early ,fear,"[0.16993752, 0.21847415, 0.8797071, 0.037453607, 0.093431525, 0.6754737]",0.8797071
joy,Sitting here acting like I have nothing to do and realized I need to make a resume ,fear,"[0.8246595, 0.71139383, 0.9479372, 0.0048387484, 0.81973577, 0.89952844]",0.9479372
sadness,c RT  Its weird how I tweet  but yet I've never talked to her at school? . O. o ,surprise,"[0.9862033, 0.94572234, 0.9841293, 0.03661867, 0.9819572, 0.9966557]",0.9966557
joy,looking at test and an essay due tomorrow and I only have classes. ,surprise,"[0.96659964, 0.9025562, 0.9427038, 0.005107411, 0.9334378, 0.9772603]",0.9772603
joy," Seriously! . . . we are doing trunk show at Henri Bendel, and it's POSITIVELY crazy. ",surprise,"[0.93763095, 0.59096843, 0.73530114, 0.36712435, 0.04743225, 0.99378693]",0.99378693
joy, seeing my baby girl smile for the first time is giving me ,surprise,"[0.0039140354, 0.0024841207, 0.33203638, 0.9725896, 0.0119672315, 0.9971288]",0.9971288
sadness, YouTube claims your new Dragon Roost Island video ft. Veela is a private video. Yet it was emailed. ( ,fear,"[0.9028467, 0.49104327, 0.9362545, 0.03140934, 0.5919791, 0.8849086]",0.9362545
joy,About to decorate the Christmas Tree (  ,joy,"[0.049184356, 0.038789373, 0.60652554, 0.9003861, 0.18402635, 0.69924927]",0.9003861
surprise,Sometimes the most dysfunctional friends can turn out to be the wisest ones. God has a strange sense of humor sometimes! ,surprise,"[0.34407791, 0.03470909, 0.7648807, 0.062361963, 0.22868656, 0.9860445]",0.9860445
surprise,"Ordered a book from the big A online at . pm Monday. Opted for free delivery, to days. Just been delivered - am Wednesday! ",surprise,"[0.11855277, 0.02412744, 0.40608165, 0.7842598, 0.095035955, 0.9641165]",0.9641165
joy,"quotYes, that was my nephew amp his friend. quot My response when asked about the -yr-olds that rang the doorbell amp hid n the bushes  work. ",surprise,"[0.6752853, 0.55557966, 0.92488754, 0.2645705, 0.86271566, 0.9269852]",0.9269852
disgust,I hate crazy ex's. Like for real dude shoot yourself. It's been years. . ,anger,"[0.9979942, 0.99661356, 0.97871655, 0.0025301618, 0.94351894, 0.93544084]",0.9979942
surprise,"Verjaardagskado van hubbie gekregen, dagen Berlijn met oudampnieuw en geregeld dat zijn beste maatje er dan ook is ",surprise,"[0.8294557, 0.6207261, 0.9394571, 0.6960451, 0.7389977, 0.97002554]",0.97002554
fear,Tweetième dimension. . . RT  a franchi un cap commence à mettre  devant le nom de ses collègues qd elle veut envoyer texto ,surprise,"[0.87821937, 0.6351009, 0.9036596, 0.33337063, 0.6709893, 0.9586676]",0.9586676
surprise,My mom's wrapping my gifts right in front of me ,surprise,"[0.9356242, 0.76502836, 0.8103951, 0.9025488, 0.8331408, 0.9882846]",0.9882846
anger, they are worse than awful ! ! cunts deserve to have their balls cut off ,anger,"[0.99848133, 0.9979469, 0.7915661, 0.00352377, 0.48166075, 0.966513]",0.99848133
disgust,Now I know how she felt when we hit right into a selfish person spot on. ,surprise,"[0.5713681, 0.6015985, 0.4055312, 0.0048216837, 0.45166364, 0.63241136]",0.63241136
surprise,Dranking! For free! Lookin fly! And I got paid to play ,surprise,"[0.99507564, 0.86950743, 0.3783655, 0.9689297, 0.10537513, 0.9969206]",0.9969206
sadness,leaving camp today ,sadness,"[0.67323285, 0.35262907, 0.833571, 0.15390515, 0.8827798, 0.7987518]",0.8827798
sadness, I am almost scared to go to th period. Someone is always shooting mean looks or snapping at me for talking or laughing. ,fear,"[0.99791664, 0.9960561, 0.9991315, 0.0011755622, 0.9782217, 0.648064]",0.9991315
anger,shits bout to get real for b ri and matt ,fear,"[0.95034707, 0.92914146, 0.97416866, 0.011731154, 0.85454357, 0.9519793]",0.97416866
joy,Long day at school now of to work ,sadness,"[0.8480532, 0.56965876, 0.8558261, 0.006801969, 0.904452, 0.82187444]",0.904452
