labels,text,feels_emo,prob_feels_emo,prob_max
sadness,Last day of art appreciation class ,sadness,"[0.098503105, 0.011068011, 0.45310512, 0.12544149, 0.9015437, 0.6955329]",0.9015437
disgust,"EWWW. Why is Matt Lewis saying that?  Very pleased with that. She's tidy. Good work, British public. XFactor” ",surprise,"[0.8913964, 0.9569876, 0.93076223, 0.95626587, 0.60013425, 0.99609864]",0.99609864
joy,My House Number Start W. but hers start W. ampamp She just live up the street ,surprise,"[0.35498807, 0.23940942, 0.8397018, 0.19761316, 0.33674687, 0.90498596]",0.90498596
sadness,dude wants  to drive to crafton for pot. now we're all even  josh is the one needing laid tho. help him guys ,surprise,"[0.18688457, 0.07441636, 0.3204375, 0.21332255, 0.4307446, 0.796433]",0.796433
fear,Never run away from your problem face them face to face cause so they will catch and never let goo. . . RIP Jane Kane ,fear,"[0.78951335, 0.48356828, 0.97874933, 0.0036348482, 0.9622426, 0.755616]",0.97874933
joy,Life is looking up for the first time in awhile. I can truly do all things through Christ who strengthens me! ,joy,"[0.0015133461, 0.00025201967, 0.37393597, 0.9965917, 0.0012850129, 0.72836965]",0.9965917
fear,"J'ai cru que c'était qq'un qui se foutait de la gueule de  et non, c'est le vrai. Ça existe encore des gens comme ça. ",fear,"[0.91496664, 0.9805604, 0.9932284, 0.0010435987, 0.8288857, 0.98599535]",0.9932284
joy,My mom bought Star Wars candy canes for me. ,surprise,"[0.34199014, 0.038515124, 0.8138204, 0.7994052, 0.43045786, 0.92506653]",0.92506653
joy,"Break! Think of your favorite place in the world. Imagine being there right now. Hear, smell, feel, amp see it. LJB ",surprise,"[0.032885008, 0.0046181306, 0.34573933, 0.08231378, 0.08778545, 0.40671304]",0.40671304
joy,Nice night of reading ahead ,joy,"[0.0024987902, 0.00028788668, 0.53876823, 0.9573149, 0.0026380445, 0.7748057]",0.9573149
joy,So ima spend my b-day movin my shit. ,anger,"[0.9415686, 0.5617914, 0.8929046, 0.7469404, 0.4996571, 0.87767655]",0.9415686
surprise,"YAY! ! ! ! ! I love you! ) RT   Since you've whistled so loudly, come pick a Khazana Voucher for ,shs ",joy,"[0.0122763915, 0.0015601612, 0.17003429, 0.9904565, 0.0014586033, 0.9750522]",0.9904565
joy,In the gym this morning. . . Xmas tree afterwards then a nice - shift at waitrose. . . ,fear,"[0.13883044, 0.09456213, 0.7755949, 0.356492, 0.24692082, 0.7215335]",0.7755949
surprise,"Can you believe the debt committee is predicted to announce that they can't come to any sort of agreement? Shocking, I know. ",surprise,"[0.7358992, 0.81197786, 0.94183785, 0.00023752927, 0.5632198, 0.992695]",0.992695
fear,"She Women share on of technology. Fear of not being able to find/trust sone to help. Impact limit potential, missed opportunities. ",fear,"[0.48808703, 0.5147882, 0.9929646, 0.00095397106, 0.8611579, 0.7669729]",0.9929646
joy,on the other hand. . . it does mean i have one less test to worry about. ,surprise,"[0.1807032, 0.13146976, 0.7012864, 0.4618588, 0.22645791, 0.8915244]",0.8915244
anger,An enraged person only gets angrier when you say “I completely understand. ” ,anger,"[0.992254, 0.7684928, 0.2458531, 0.00011604851, 0.0006422055, 0.7187605]",0.992254
sadness,Radio degraded from some good songs to absolute shit ,disgust,"[0.9380919, 0.9922978, 0.7457084, 0.00044577513, 0.873772, 0.8160531]",0.9922978
disgust,"You me. I've never been more hurt by one person, never been treated like that. But I did it to myself, I'm the one to blame. ",anger,"[0.95511013, 0.8442194, 0.5674881, 0.0003693897, 0.94111806, 0.80616957]",0.95511013
joy,Me and my mom just got to the store and realized she left her purse at homep P ,surprise,"[0.9146853, 0.6894517, 0.921994, 0.06359247, 0.9594595, 0.9865289]",0.9865289
joy, Expect your life to be filled with joy and it will be. DatingDiva ,joy,"[0.0022959972, 0.00019936383, 0.21510002, 0.8289925, 0.010782588, 0.15076666]",0.8289925
fear,"The Lord taketh pleasure in them that fear him, in those that hope in his mercy. (KJV) hope mercy ",fear,"[0.0334062, 0.0052626766, 0.99008054, 0.85100996, 0.06686546, 0.5401382]",0.99008054
fear,"suffering from a of failure? what is the worst case scenario? If it is not that bad, why are you still afraid? Hmmm, I think I am goin… ",fear,"[0.2964568, 0.5224521, 0.99617577, 0.00011804262, 0.9730758, 0.9596856]",0.99617577
joy,Love and Hip Hop on my newsfeeds ,joy,"[0.02242957, 0.0012590092, 0.6062737, 0.96927565, 0.09851831, 0.91986936]",0.96927565
joy,Just woke up from a coma. . Now time to take an exam. ,surprise,"[0.30420244, 0.1820798, 0.6812087, 0.0012603832, 0.41048023, 0.95643485]",0.95643485
joy,Open house sit in campus ministry ,surprise,"[0.12820642, 0.056619115, 0.7424057, 0.36127943, 0.22393243, 0.88642454]",0.88642454
sadness,Dick Vitale is calling the Ohio State/Duke game. ,surprise,"[0.2260853, 0.26234052, 0.6181338, 0.06746268, 0.20355116, 0.7356837]",0.7356837
surprise,Is going to win best boyfriend award for when she opens her door on her birthday! ,surprise,"[0.27406803, 0.000572078, 0.6989675, 0.8096666, 0.035526656, 0.95643085]",0.95643085
sadness,"this year, for the first time in my life, I will not have a christmas tree in my home ",surprise,"[0.84664094, 0.7501274, 0.9037547, 0.04196256, 0.9855524, 0.9877258]",0.9877258
joy,"God, got the most amazing pair of shoes ever today! My feet are going to be fucked up by the time I'm ",surprise,"[0.67130923, 0.012215737, 0.55690134, 0.958445, 0.18173075, 0.97003424]",0.97003424
anger,i hate the human race. . . ,disgust,"[0.9951348, 0.9972398, 0.92410016, 0.00081995083, 0.9422119, 0.38115492]",0.9972398
surprise,Walked into the last day of class to find out there is a quiz ,surprise,"[0.76660275, 0.61324334, 0.7588857, 0.004470001, 0.50524205, 0.9905805]",0.9905805
fear,My brother just left with my movie MarkWahlberg xAxAI miss it already! ,sadness,"[0.91368055, 0.43286663, 0.7710072, 0.3368645, 0.98125994, 0.9659414]",0.98125994
surprise, haha np! that was my first time seeing who was talking about my box bag on twitter~ ,surprise,"[0.5830667, 0.32127655, 0.78195745, 0.38831118, 0.3588811, 0.9968432]",0.9968432
anger,"ok free people skirt, hide and seeks over ",fear,"[0.5264532, 0.68430406, 0.99454075, 0.013463544, 0.46693084, 0.93542117]",0.99454075
anger,I have to manage my since people can't manage their STUPIDITY ,disgust,"[0.80910766, 0.83157116, 0.5212808, 0.0010081035, 0.49060756, 0.68088347]",0.83157116
surprise,I love telling people I have a degree. ,joy,"[0.03754352, 0.0018321892, 0.4201395, 0.933635, 0.02377656, 0.70919716]",0.933635
sadness,"Man, these Indian rappers from Brampton are almost as bad as the black ones. ",disgust,"[0.968858, 0.98787826, 0.75263387, 0.0015890609, 0.869545, 0.9411261]",0.98787826
joy,Loves talking to my mom andd aunt abouut my summer romance with an older man KindaFunny ,joy,"[0.0039533656, 0.00034591524, 0.2855751, 0.95918334, 0.01642924, 0.9330244]",0.95918334
fear,Its a big distraction from our lives. They create the illusion of so we accept their Solutions. $$ ,surprise,"[0.46861872, 0.43357953, 0.77605206, 0.004527656, 0.5421429, 0.8162509]",0.8162509
surprise,Sometimes something great and unexpected happens to turn it all around. moodbooster ,surprise,"[0.2843095, 0.11140887, 0.1653597, 0.93605316, 0.7087464, 0.9826087]",0.9826087
disgust,The fact that  wedding makes headlines and provides that pathetic excuse of a celebrity with more money makes me sick ,disgust,"[0.9982704, 0.99947745, 0.87451065, 0.00032425649, 0.99012005, 0.9034167]",0.99947745
fear,"I feel as though I live in because there are things I'd like to say in this post, but losing my job. emptywords ",sadness,"[0.9243516, 0.8218572, 0.8984536, 0.0023515462, 0.9784146, 0.8981736]",0.9784146
fear,"Twitter, you'll never see me run as fast again as I am from  right now. ",anger,"[0.99366766, 0.95488095, 0.9911446, 0.924305, 0.3961812, 0.9731314]",0.99366766
sadness,I wonder if my new emoticon keyboard works in Twitter. It does! Probably only visible to iPhone/iPad users tho. ,surprise,"[0.34262285, 0.0820996, 0.38187516, 0.18658818, 0.3072768, 0.85786825]",0.85786825
sadness,Really wanna go see the lights on the cumberland but the weather just won't cooperate ,fear,"[0.30053133, 0.01147355, 0.8408987, 0.026608184, 0.61662525, 0.6674799]",0.8408987
sadness,hey  i miss you new friend. ,sadness,"[0.12627582, 0.00274872, 0.32545644, 0.019326732, 0.9914561, 0.82522845]",0.9914561
joy,First year working Black Friday! ! ,surprise,"[0.25192282, 0.038240522, 0.5942996, 0.8648651, 0.07949471, 0.97274333]",0.97274333
sadness, you guys missed out on free shots from nick! We got them right after you left ,anger,"[0.98109496, 0.82307255, 0.8449904, 0.33581406, 0.8764977, 0.97286206]",0.98109496
sadness,Not even worth a rejection letter. ,disgust,"[0.9164348, 0.9789153, 0.8957846, 0.00058431074, 0.90543765, 0.78414744]",0.9789153
joy,Its my birthday! I'm officially ( any shout outs? It would make me feel special. ,surprise,"[0.008819988, 0.000273794, 0.14654668, 0.7857526, 0.00712825, 0.91474295]",0.91474295
joy,perfect day to start the Christmas movies POLAR EXPRESS. ,joy,"[0.048334394, 0.0022797533, 0.55656916, 0.9283726, 0.052564472, 0.8071581]",0.9283726
surprise,omg my black and white cat misses/coco is in my room being nice GREATDAY ,joy,"[0.20467392, 0.0064230245, 0.43618646, 0.9902048, 0.8900864, 0.9871529]",0.9902048
joy,I love seeing cars with Christmas trees on top! ,joy,"[0.0021077662, 0.00022078565, 0.19965205, 0.9506619, 0.0030510866, 0.47720537]",0.9506619
joy,"What makes you rich isn't how much money you have in your bank account, but how much you feel everyday. happiness ",joy,"[0.00021719167, 0.0001393396, 0.08039347, 0.9824969, 0.00025387618, 0.31820437]",0.9824969
joy,Hell week started a day early ,surprise,"[0.97176063, 0.9460137, 0.9702842, 0.00019371771, 0.7840597, 0.9800412]",0.9800412
joy,good morning world! ,joy,"[0.0011448594, 0.00030695047, 0.24526395, 0.9686686, 0.00063920993, 0.8596897]",0.9686686
joy,Am in the best real ale pub since the ,surprise,"[0.05466591, 0.00046117598, 0.66936, 0.91168433, 0.033383153, 0.9529942]",0.9529942
sadness,If you've never liked Nickelback then you pretty much wasted most of your life . ,surprise,"[0.55245113, 0.3312838, 0.67515683, 0.008074891, 0.6675499, 0.764156]",0.764156
fear," This seems to be a serious conversation! He seems to be making a proposal. Lol -) Thank you, Kat! I love you! XoXo. ",surprise,"[0.0008215588, 0.00057014613, 0.063101284, 0.018705541, 0.0031230324, 0.97960806]",0.97960806
sadness,I'm exhausted but can't sleep. I just want my nap. ,fear,"[0.6752426, 0.6001181, 0.9294447, 0.0014665241, 0.8914589, 0.9004926]",0.9294447
joy,I love it when I have a big smile on my face for no reason. . . ,joy,"[0.0014727875, 0.0010144849, 0.1431943, 0.98637736, 0.0024712663, 0.5761952]",0.98637736
joy,"Everyone's going to India for Christmas break, well my ass is staying right here in the U. S. NRI haha ",surprise,"[0.79329985, 0.4786805, 0.872106, 0.031779908, 0.74023557, 0.9692526]",0.9692526
anger,is rememered Pain and Fear is projecting it into the future. Guilt comes from pain with blame. Primary pain creates depression ,fear,"[0.2655607, 0.45948392, 0.9576373, 0.0002582614, 0.9524874, 0.23598927]",0.9576373
fear,is rememered and is projecting it into the future. Guilt comes from pain with blame. Primary pain creates depression ,sadness,"[0.3586518, 0.47037953, 0.73034906, 0.00043622957, 0.9206259, 0.38721275]",0.9206259
fear,"I saw the world without any borders in my I was flying under the sun above the trees, no just love. Dreams are my reality ",joy,"[0.0058811475, 0.0029476504, 0.33773783, 0.9023057, 0.036928166, 0.85634464]",0.9023057
sadness,"The that was filling this building from her, from his death will linger here well after we leave. Someone will feel it one day. ",fear,"[0.4170902, 0.39891464, 0.91609186, 0.0022087796, 0.8916579, 0.44765827]",0.91609186
joy,Oppassen op en Digo omdat  een zieke collega vervangt bij  en moeder  met de zus naar de Ikea is ,surprise,"[0.9778601, 0.97663647, 0.9763239, 0.003812608, 0.91054, 0.981427]",0.981427
joy,"Wow! The Outlet Thanksgiving Dinner was MAH-JOR! LOVE seeing others honor, respectampcare so much! Food, friends, funampgames were excellent! ",joy,"[0.001064987, 0.00015615678, 0.21173708, 0.9892425, 0.002074025, 0.9245119]",0.9892425
joy,Gotta drive in the pitch black to work on the farm. ,fear,"[0.7373146, 0.6204438, 0.950846, 0.0010097297, 0.605996, 0.90749305]",0.950846
surprise, hun. I've known I for years I think u can figure it out! Maybe a Christmas present! me ,fear,"[0.7123501, 0.17153758, 0.9495799, 0.4556599, 0.6144569, 0.8529835]",0.9495799
sadness,more days of this break. . ( I don't want it to end. . ,joy,"[0.47228807, 0.0070606624, 0.7856371, 0.9372381, 0.71040505, 0.8560459]",0.9372381
joy, good to see you made it out of the library. ,joy,"[0.05190907, 0.0007616226, 0.8429122, 0.9047119, 0.0031341445, 0.7799097]",0.9047119
joy,Great. Just noticed I have a spider bite on my face. Yay. ,fear,"[0.7438044, 0.22222249, 0.9801815, 0.89411515, 0.14649254, 0.9400225]",0.9801815
surprise,Ben zooo bang dat ik een hint eruit heb laten vallen ofzo. . . echt iets voor mij. ,surprise,"[0.90891075, 0.93282706, 0.9697826, 0.75332814, 0.8989535, 0.99529606]",0.99529606
joy,Officially put in my two weeks notice at work! ,surprise,"[0.6614065, 0.517353, 0.8241915, 0.76910686, 0.65885365, 0.8360447]",0.8360447
surprise,Feelin a bit sad tonight ,sadness,"[0.0009703962, 0.35798737, 0.8875358, 0.0004186458, 0.99946743, 0.5117405]",0.99946743
sadness,"God, don't show me any more I don't think my heart can take it. ",fear,"[0.99200577, 0.9904999, 0.99517953, 0.00019272522, 0.98868227, 0.9395031]",0.99517953
joy,eating a candy cane. . ,surprise,"[0.060033243, 0.050184783, 0.17840172, 0.5001863, 0.110803045, 0.8322903]",0.8322903
surprise, Wat een super leuk idee! Mag ik je idee stelen voor mijn zusje? ,surprise,"[0.020167328, 0.00056210073, 0.11889336, 0.9548179, 0.009125103, 0.9841105]",0.9841105
joy,Time for bed before a big day of packing/moving and yet more packing ,surprise,"[0.121428825, 0.11150513, 0.57803166, 0.0012035525, 0.10373816, 0.6547972]",0.6547972
surprise, happy early birthday girl we youuuu more! ,joy,"[0.0030032406, 0.0002564559, 0.1145433, 0.9724793, 0.0021402084, 0.96680206]",0.9724793
fear,Not walkin up stairs because you're afraid to trip going up. . ,fear,"[0.65823567, 0.6156578, 0.99729496, 0.000742192, 0.75105053, 0.50255394]",0.99729496
surprise, yeah except for me its Kenny running around frantically trying to find me coz Justin is hiding coz its a P ,fear,"[0.9023416, 0.38292938, 0.995717, 0.02226864, 0.8151167, 0.94683087]",0.995717
sadness,Someone went thru our mail and tore open my mom's bday card to me! Looking for $? Our neighbor on another street brought it over. ,surprise,"[0.87958735, 0.77683187, 0.9219807, 0.00026802096, 0.85136616, 0.9457625]",0.9457625
fear,There is only one thing that makes a impossible to achieve the of failure. ,fear,"[0.28864643, 0.40952036, 0.7740783, 0.0003867073, 0.3475655, 0.6397852]",0.7740783
fear,Oh my god . . . did an awesome play on . . . . love that scene. ,surprise,"[0.08193474, 0.00060037046, 0.6894242, 0.9053669, 0.051939964, 0.9759842]",0.9759842
joy,just finished the last paper I'll have to write for the rest of the semester D COPIOUS AMOUNTS OF ! ! ! ,surprise,"[0.8067084, 0.85952324, 0.76353824, 0.73397416, 0.5157739, 0.9039613]",0.9039613
surprise,Back down in giovanini for b. law amp the first person I make eye contact with is Coach dunnomytoyet alwaysbescanning FUNsight ,fear,"[0.49579644, 0.020230744, 0.9524655, 0.8959431, 0.084150665, 0.752196]",0.9524655
joy,"hour food technology exam today, ",surprise,"[0.44037184, 0.29237956, 0.7610802, 0.009813241, 0.3456257, 0.8642955]",0.8642955
fear,Fuck all of y'all we ignore feelings here ,disgust,"[0.9320107, 0.97466063, 0.4712699, 0.00088050927, 0.07773994, 0.10664971]",0.97466063
joy," sala naseeb karab, katrina toh nai thi par usne hame train nai kiya hume swimsuit mein dekh dekh hass rahi thi ",surprise,"[0.84278727, 0.8634904, 0.9429207, 0.7308678, 0.8248225, 0.9699479]",0.9699479
sadness,I saw a dead Cardinal outside at lunch. I don't think it's a coincidence. ,surprise,"[0.8032109, 0.80869406, 0.8727881, 0.0052438513, 0.9503467, 0.98822033]",0.98822033
joy,Don't Let That Nigga steal your. . . . He didn't give it To U. . . . . ,fear,"[0.97555125, 0.8684413, 0.977405, 0.03402386, 0.660169, 0.9262627]",0.977405
