labels,text,emo_name,prob_emo_name,prob_max
anger,I was scolded by my mother for no reason. ,anger,"[0.95115113, 0.8676303, 0.3795739, 0.7514208, 0.0249022, 0.82644266, 0.83314866]",0.95115113
sadness,When I learnt that I had been betrayed by my friend. ,guilt,"[0.9508607, 0.91310996, 0.8339365, 0.9756144, 0.018402675, 0.9639203, 0.94493526]",0.9756144
disgust,"When I dined with my new friends, one of them kept reminding us that he was superior. ",guilt,"[0.5148254, 0.2210725, 0.24427877, 0.5852528, 0.2664408, 0.24657771, 0.36691874]",0.5852528
shame,While dining with some accquaintances I was asked something which I should have known but I did not know. ,guilt,"[0.24089283, 0.26813525, 0.19863752, 0.91744995, 0.20308483, 0.69457555, 0.79564905]",0.91744995
guilt,My friend came to the concert for my sake as it was me who had organized it and the concert was unsuccessful. ,guilt,"[0.19472347, 0.49711266, 0.52930933, 0.970911, 0.24464308, 0.86549914, 0.60919565]",0.970911
joy,I was accepted by the Chinese university. ,joy,"[0.04178992, 0.016546665, 0.035100445, 0.14162895, 0.3162606, 0.06496241, 0.02365479]",0.3162606
fear,Waiting for the results of the High level examination. I was afraid of not being accepted. ,fear,"[0.24117167, 0.3015552, 0.99551445, 0.8523835, 0.048514985, 0.66072017, 0.4759984]",0.99551445
anger,I had a date with a friend to see a movie and my friend was late. I waited for a long hour and was very angry. ,anger,"[0.9932266, 0.95866203, 0.5379085, 0.8968447, 0.007532747, 0.7911801, 0.8552475]",0.9932266
sadness,The quarrel between my parents. ,anger,"[0.96476984, 0.5664037, 0.45732543, 0.6649745, 0.008466017, 0.8796111, 0.71896344]",0.96476984
disgust,During the Chinese lessons a student often showed off. Moreover he misbehaved and dressed very badly. So disgusting ! ,disgust,"[0.9366165, 0.99597836, 0.12807435, 0.78212863, 0.08533974, 0.56054926, 0.90909356]",0.99597836
shame,I saw a bag on the street and just then a stranger passed by. I picked up the bag immediately and gave it to the stranger as I thought that it belonged to him. But it was not his bag and I felt ashamed. ,shame,"[0.591352, 0.9873576, 0.9093322, 0.99231565, 0.19836389, 0.957775, 0.9958216]",0.9958216
guilt,I refused to lend my homework to a friend. ,anger,"[0.95583266, 0.86764145, 0.8449798, 0.8895071, 0.2688469, 0.55049765, 0.8460798]",0.95583266
fear,"Once, before I had learnt to swim, I stepped on a slippery slope where there was a lot of moss and I slipped into the water. The water was very deep and I could not stand on my feet. I sank and had to use a lot of energy. ",shame,"[0.5178681, 0.655115, 0.7624026, 0.8527053, 0.3981996, 0.75759643, 0.85765535]",0.85765535
disgust,"One day when I was sitting in a not very crowded bus, a middle aged woman was standing beside me. The person sitting next to me got up to get off and this woman pushed me and occupied the seat. Then she took off her shoes and put her feet on the seat. ",anger,"[0.8504311, 0.68112886, 0.38146928, 0.57125026, 0.32661033, 0.49093795, 0.64399785]",0.8504311
fear,When I saw a horrible movie - Alien. ,disgust,"[0.9485371, 0.9959176, 0.78869444, 0.89280593, 0.006839131, 0.983414, 0.95165324]",0.9959176
sadness,"In , my results at the university entrance exam were very poor - far from what I had expected. I thought that I would not be accepted at the university. ",sadness,"[0.7147699, 0.8358907, 0.8929693, 0.859109, 0.11650196, 0.89647406, 0.8252397]",0.89647406
disgust,"I am disgusted by people who spoil their identity because of misbehaviour. This morning when I was in a crowded bus, I found a seat on which a university student was sitting on one side and he had put his bag and files next to him. There was very little space left and I sat down while he kept on reading. Even when I leaned on him he did not put his bag away. He did not respond and I felt very angry. ",disgust,"[0.98931676, 0.99206746, 0.6377703, 0.90308934, 0.03153906, 0.65109694, 0.92869496]",0.99206746
shame,During a lecture six students (including me) were asked to leave the class as we had not prepared for the lesson. I felt ashamed and angry. ,shame,"[0.9852271, 0.98960155, 0.73168325, 0.98636985, 0.017231137, 0.83189666, 0.99358785]",0.99358785
guilt,One evening I went fishing with some friends but we could not fish as a fisherman had already put his net there. We pulled out the net to find only crabs in it so we threw the net away. The net was large and may have cost $. The fisherman used the net to earn a living and we had had thrown it. ,sadness,"[0.7863459, 0.88432074, 0.70636356, 0.895112, 0.7468587, 0.9159685, 0.83652717]",0.9159685
joy,"I had a very close friend who went to Canada after her F. B, his departure was unavoidable. When he came back during the Summer holidays I was very happy as nothing had changed between us. ",joy,"[0.028572828, 0.06115384, 0.20168129, 0.44992527, 0.93039626, 0.0064622867, 0.064507075]",0.93039626
fear,"The day before the university results came out I was both excited and scared. If I failed I did not know what I would do as I did not want to work, my family was ambivalent. ",guilt,"[0.4819659, 0.14477009, 0.8719189, 0.9144442, 0.08121153, 0.065076716, 0.5407916]",0.9144442
anger,Before the certificate examination I was very poor in Biology (the worst result in my class). Ever since F. it had been getting poorer and poorer. I had tried my best and had spent most of my time studying this subject. Finally my results were so bad that I thought that it was just not fair. ,guilt,"[0.85896367, 0.885939, 0.4889711, 0.9116567, 0.11040313, 0.90974337, 0.8901869]",0.9116567
sadness,My cat died from an illness. It had been with us for years. It was a lovely cat. It had been ill for one or two weeks and the veterinary surgeon had told us that it was dying. ,sadness,"[0.42069304, 0.46917015, 0.4563207, 0.84468365, 0.18286064, 0.9860378, 0.740996]",0.9860378
disgust,In secondary school I had a class-mate who talked too much. Once we went to the cinema after school and she sat next to me and commented the movie throughout - very disgusting. ,disgust,"[0.8601815, 0.9933509, 0.33022553, 0.8671952, 0.10235989, 0.72331804, 0.9043669]",0.9933509
shame,Our teacher had invited us to lunch and once at the canteen we started introducing ourselves. Two of the boys showed a lot of interest in knowing personal details and then they started talking about some activities held in the college. I had little interest in those activities so I talked to another student sitting next to me as I was afraid that they would ask me questions on those activities. ,fear,"[0.1377618, 0.35601097, 0.969659, 0.7380089, 0.31219476, 0.3218241, 0.47545353]",0.969659
guilt,My younger sister wanted to take classes to learn a musical instrument. One Saturday morning my mother asked me to go with her for the registration. I did not want to go so I said that there might be many bad people at the club. As a resullt my sister was scolded by my mother. ,guilt,"[0.7274858, 0.47450194, 0.72292936, 0.7947892, 0.14218886, 0.50013393, 0.6458749]",0.7947892
joy,When I could study at university. ,guilt,"[0.081991084, 0.104256876, 0.103215344, 0.5501923, 0.20928322, 0.3985689, 0.13318394]",0.5501923
fear,When I forgot the lines of the play during an orientation camp. ,guilt,"[0.523464, 0.61898446, 0.35154057, 0.966515, 0.02732689, 0.8329828, 0.8733338]",0.966515
anger,Before the department meeting my friend ate a dish that I had prepared for this meeting. ,guilt,"[0.2853705, 0.15587518, 0.25512508, 0.7315735, 0.30509463, 0.30978858, 0.5328674]",0.7315735
sadness,"I had a very short term romance during the summer vacations. When we first met I felt excited but I wanted to avoid him after we had met a few times and so I proposed that we stay apart, I felt very sad then. ",sadness,"[0.38481286, 0.25053078, 0.6231234, 0.92979646, 0.046983812, 0.99336666, 0.68861914]",0.99336666
disgust,I felt disgusted on seeing my boyfriend after our separation. One day he was begging at the mass transit railway station and at that moment I hated him. ,disgust,"[0.96058935, 0.9959602, 0.8367294, 0.9893728, 0.008278669, 0.98470634, 0.9801947]",0.9959602
shame,Acting in a play at the orientation camp made me feel timid. ,fear,"[0.10671291, 0.36007982, 0.98971456, 0.9453407, 0.058057282, 0.5298996, 0.84301424]",0.98971456
guilt,I made my boyfriend so unhappy and depressed that I feel guilty. ,guilt,"[0.83267844, 0.79124165, 0.7844652, 0.99542314, 0.011282211, 0.99277616, 0.98087674]",0.99542314
joy,"My friend had organized a birthday party for me secretly, I was very happy not so much for the presents but because they seemed to care for me. ",joy,"[0.009940487, 0.009619205, 0.044842426, 0.22753355, 0.95684975, 0.0022368673, 0.037862565]",0.95684975
fear,My year old grandfather underwent three successive operations during a single year. The third operation was risky and I was scared that he would die and feared that my grandmother would be very sad. ,fear,"[0.38536263, 0.67598015, 0.9935615, 0.9406551, 0.019740304, 0.9620708, 0.82674235]",0.9935615
anger,My elder brother often criticizes my mother's cooking. Once he did it very impolitely and lost his temper. This made all of us very sad. I was very angry and I scolded him. He asked me not to interfere with what was his buisness. ,sadness,"[0.98437196, 0.9440438, 0.7719833, 0.9340313, 0.008415711, 0.9901292, 0.944815]",0.9901292
sadness,"When my grandfather died I was extremely sad. However my family members did not have any special feelings, they said that he was already years old. ",sadness,"[0.059850924, 0.50918406, 0.83763224, 0.7276204, 0.0019511201, 0.99538594, 0.6948694]",0.99538594
disgust,"I was an instructior in a youth organization. Whenever we, the instructors would have a meeting the advisor would be present. He did not understand our worknig conditions but talked a lot and had a lot of outdated ideas. Whenever we disagreed with him he was very discontent and said that we had a prejudice against him. Why did he have to treat us as his subordinates ? ",disgust,"[0.92006266, 0.9860247, 0.49432415, 0.6555758, 0.24275674, 0.5458981, 0.5695975]",0.9860247
shame,When we received our academic result I learnt that my results were bad as I had not done my best. The results of my accquaintances were good and when they asked me about my results I really did not want to answer. ,guilt,"[0.71528065, 0.74391824, 0.54245144, 0.9086088, 0.030410761, 0.83910567, 0.8676418]",0.9086088
guilt,"When I was fighting with my elder brother I unintentionally hurt him in the eye with a wooden bar. I felt guilty and feared that he would be blind, fortunately he recovered after days. ",guilt,"[0.9789347, 0.85697925, 0.93513656, 0.99300134, 0.24279071, 0.9021092, 0.95510197]",0.99300134
joy,I finished my homework ,joy,"[0.0389183, 0.049191706, 0.08451079, 0.17523806, 0.22995289, 0.2280393, 0.09597117]",0.22995289
fear,Fear of the turn that the examination paper would take as I lacked confidence. ,fear,"[0.1002435, 0.5228959, 0.99451137, 0.86995894, 0.001847606, 0.7778132, 0.7841445]",0.99451137
anger,"Mr C took my drawing pens, without having asked for my permission first, and lost them. He did not tell me about it till I asked him and then did not try to find them. ",anger,"[0.9468193, 0.8894969, 0.6329297, 0.92051286, 0.304294, 0.9096541, 0.9097986]",0.9468193
sadness,"When I learnt that I had to repeat the first year, I found the solution immediately but was blocked by many difficulties. ",anger,"[0.79052085, 0.38429925, 0.34324685, 0.6810495, 0.13266405, 0.27402064, 0.5712317]",0.79052085
disgust,My girlfriend lost her temper without any reason and she did not consider or respect my feelings. ,anger,"[0.9938996, 0.9340527, 0.6876809, 0.89816177, 0.045845117, 0.6688723, 0.9128637]",0.9938996
shame,After I had given the wrong answer to my students they pointed it out to me and I had to correct myself. ,guilt,"[0.6568603, 0.60623515, 0.33095118, 0.9034782, 0.21909955, 0.42369542, 0.73740864]",0.9034782
guilt,I prayed unfaithfully. ,guilt,"[0.7178327, 0.91690964, 0.8828306, 0.97080976, 0.03818021, 0.9172601, 0.9424418]",0.97080976
joy,I am happpy when I get good results in the field of academics or athletics. ,joy,"[0.00576751, 0.022507677, 0.025505185, 0.07450164, 0.97470665, 0.0010830744, 0.007975338]",0.97470665
fear,"One day a fierce looking man came to our house and said that my father should apologize to him, however I was alone at home. ",anger,"[0.972896, 0.8017222, 0.9459264, 0.8641829, 0.11403313, 0.7000659, 0.79311013]",0.972896
anger,My cassmate laughed at me when I was being scolded by the teacher. ,anger,"[0.9077582, 0.88568574, 0.6279452, 0.86869156, 0.054196503, 0.47525576, 0.8065177]",0.9077582
sadness,I knew a girl so lovely that everyone would like her. But she refused to accept my Christmas present and I tried to forget her. ,guilt,"[0.3031355, 0.03501788, 0.47032037, 0.9172795, 0.38346326, 0.86335754, 0.71973]",0.9172795
disgust,"I hate the behaviour of my so called friends, they use bad language, spit, boast and treat the youngsters badly. ",disgust,"[0.9865166, 0.9924779, 0.3678947, 0.8415218, 0.010847405, 0.8858894, 0.9403632]",0.9924779
shame,When I was young my mother told the neighbour that I had wet the bed. I felt ashamed thinking that the neighbour's children would get to know about it. ,shame,"[0.53597516, 0.98623705, 0.9818502, 0.9912879, 0.12819582, 0.98932004, 0.99508387]",0.99508387
guilt,One day while we were strolling along the road one of my friends suggested that we go and watch a blue film. I was curious so I went along but I felt quite guilty later. ,guilt,"[0.23560219, 0.87343377, 0.5069678, 0.99281454, 0.24069874, 0.56675214, 0.93027717]",0.99281454
joy,"The day the results of the university entrance exam was published, I found my canditate number and I was very excited. ",joy,"[0.028495442, 0.033423632, 0.007479849, 0.3024661, 0.97257316, 0.0021655054, 0.16277368]",0.97257316
fear,"One night we were having a barbecue on the beach and I needed to go to my car, which was far away from the beach. It was very dark as there were no street lamps. I ran in the dark, very scared, I ran as fast as possible. ",fear,"[0.79627657, 0.6114405, 0.9964425, 0.8076653, 0.3540662, 0.4553434, 0.69143933]",0.9964425
sadness,I separated with the one I liked most. She refused all my dates and told me that she had dated another one. My heart seemed to cease beating. I was silent for some time and then I whispered goodbye and left without turning back. ,sadness,"[0.9643528, 0.9536693, 0.9892952, 0.96008, 0.036910318, 0.9946241, 0.8987966]",0.9946241
disgust,"When I was a teacher in an evening school, a girl raised a lot of questions and expressed her opinions. She, very often, took a stand which was different from mine and she thought that it was better than mine. Her opinions were helpful academically, but she did not take into consideration my position in public. Also she seemed to be very talkative and so she disgusted me. ",disgust,"[0.8917821, 0.99526995, 0.44258055, 0.75342995, 0.22280902, 0.40248019, 0.7425191]",0.99526995
shame,I had lunch in a restaurant with a friend and I paid the bill. The change was that of a two dollar and a ten cent coin. As I was talking with my friend I took the two dollar coin and forgot to leave a tip. ,guilt,"[0.3257736, 0.45727104, 0.3176458, 0.91269547, 0.29126334, 0.5016445, 0.7481057]",0.91269547
guilt,"I was cold to my sister without meaning it, just because I was upset and frustated. ",disgust,"[0.9854445, 0.9879512, 0.74487793, 0.8508475, 0.019729583, 0.98276526, 0.8563091]",0.9879512
joy,When I learnt that I had been admitted to the university. ,guilt,"[0.12700473, 0.069984764, 0.06558857, 0.5631935, 0.4066993, 0.1953422, 0.18002932]",0.5631935
fear,After the interview for admission to the university and before the admission list was disclosed. I was scared that I would not be admitted and my fear lasted for quite some time. My fear disappeared only after the list was disclosed. ,fear,"[0.442555, 0.38129333, 0.9482921, 0.81770456, 0.14849667, 0.45858857, 0.6188315]",0.9482921
anger,"When I was studying in the library - preparing for a test, two people sitting next to me talked to each other for minutes. There were no other seats so I could not go elsewhere and I did not want to interrupt them, so I could only be angry in my heart. ",anger,"[0.9894881, 0.98238945, 0.8168234, 0.9335585, 0.008142775, 0.7346756, 0.8851981]",0.9894881
sadness,"I had been separated from my girlfriend for about a year. On her birthday I put a present in her mailbox. I had spent two days choosing a suitable present for her. I waited for a few days and there was no reply from her at last I received a thank-you card in my mailbox. On the card there was only my name, the words thank-you and her signature. I was very sad then. ",sadness,"[0.42290398, 0.59258485, 0.48082647, 0.85871094, 0.051982153, 0.9948025, 0.6372367]",0.9948025
disgust,"When I was travelling to school by bus, I went past a place where a sewer had been repaired. There was a bad strong smell which suffocated me and I wanted to leave the place immediately. ",disgust,"[0.89214355, 0.9945544, 0.9549409, 0.8515871, 0.15952392, 0.87269145, 0.75848657]",0.9945544
shame,I received the results of the test paper of my major subject and I found that my result was not as good as a classmate who had recently changed his major subject. I felt very ashamed. ,shame,"[0.7504598, 0.9909841, 0.95040846, 0.9891271, 0.017919576, 0.99330634, 0.9953425]",0.9953425
guilt,I had promised myself that I would do one good deed every day. One night I saw a beggar whose muscles had been atrophyed. I walked passed him thinking that he was feigning. Later I realized that he had not been pretending and I had a feeling of guilt as I had not kept my promise. ,guilt,"[0.45666474, 0.80738497, 0.86407393, 0.9941334, 0.13431108, 0.88786715, 0.9758001]",0.9941334
joy,"Talkiing about the past happy hours with two friends at night in a camp a few months ago. We shared our feelings, notions and every hidden anxiety. I thought that they cared for me and I was very happy and satified. ",joy,"[0.017739955, 0.006663743, 0.3563549, 0.30963847, 0.94445235, 0.0046688416, 0.017712042]",0.94445235
fear,I remember that my form teacher was very fierce and dogmatic. My feet would tremble whenever I saw her but I had to face the fact that I had to go for her class. ,fear,"[0.9849435, 0.94621694, 0.9909492, 0.96169084, 0.04502441, 0.8145933, 0.8190469]",0.9909492
anger,"One night I could not practise my violin as my family was watching T. V with the lights off, so I wanted to listen to some tapes. It was dark so I asked my brother to bring me a torch, however he scolded me. I was so angry that I slammed my violin on the floor. ",anger,"[0.99227625, 0.85735667, 0.672849, 0.89003456, 0.060020372, 0.55121946, 0.7449827]",0.99227625
sadness,"My mother suffers from a mental illness. One night she was not feeling well and was sent to the hospital. I was scared that she would die, and all night I was very sad and did not dare to close my eyes. ",sadness,"[0.26572856, 0.5391758, 0.9915588, 0.9512137, 0.015009163, 0.99599093, 0.79249316]",0.99599093
disgust,At the crowded conditions of living. I always quarrel with my elder brother as he puts the T. V volume at a deafening level and I can not practise my piano lessons. Thus I feel that my home is disgusting. ,disgust,"[0.96505517, 0.9911752, 0.7061428, 0.8745339, 0.016243884, 0.8758306, 0.8766707]",0.9911752
shame,I lost my temper at my mother while she was teaching me. I felt ashamed and sorry at having hurt my loving mother. ,guilt,"[0.9549892, 0.96371543, 0.77122694, 0.994163, 0.07128097, 0.98956174, 0.99342114]",0.994163
guilt,I felt guilty at not having practised the piano. I waste my teacher's time and guidance. ,guilt,"[0.046997443, 0.6983586, 0.85556465, 0.9949786, 0.025090113, 0.94043607, 0.9131342]",0.9949786
joy,I watched a football match with my old friend. The performance of the team was very good and the team members were full of spirit. The match was excellent and every time a goal was scored I felt excited. ,joy,"[0.040965997, 0.021427216, 0.03244425, 0.36847594, 0.9592901, 0.0076970966, 0.1262255]",0.9592901
fear,"When I got the midterm exam results, the results were below average and were near the lowest. I was scared of the final exam. ",fear,"[0.86663043, 0.73311013, 0.9964934, 0.888845, 0.075262316, 0.8338489, 0.8174057]",0.9964934
anger,"When I came back to my hostel, my bed was full of newspapers and dirty clothes. My room-mate asked me to wash the clothes for him as he had no time (this was his responsibility). The food we shared had been eaten up by him (I ate little). ",disgust,"[0.80922264, 0.9583651, 0.63268745, 0.9243948, 0.15558344, 0.95015407, 0.88485456]",0.9583651
sadness,"My sister was impolite to my father when the family was having lunch together at a restaurant. She thought that our parents had been prejudiced against her, this was an extreme thought. ",anger,"[0.9660642, 0.76859677, 0.8778735, 0.8877351, 0.08510108, 0.83678246, 0.8284339]",0.9660642
disgust,When I was giving private tutorials to my student he would not concentrate and was lazy. He had not done the home work that I had assigned and his academic level was very low. It was a nuisance. ,guilt,"[0.3557422, 0.78617305, 0.4867027, 0.8666169, 0.07136222, 0.5189881, 0.7472863]",0.8666169
shame,During a meeting I said something wrong and the others laughed at me. ,shame,"[0.83573526, 0.9569541, 0.5179448, 0.92280453, 0.065349355, 0.5715196, 0.95731395]",0.95731395
guilt,"I entered the hostel this year. My mother was ill and could not move and needed people to look after her. Every week I left home to go back to school, I felt guilty. ",guilt,"[0.62154585, 0.7763453, 0.92497873, 0.99284935, 0.21709505, 0.9773935, 0.91125077]",0.99284935
joy,I received a letter from a friend whom I was missing ,sadness,"[0.6481241, 0.32760906, 0.8374216, 0.9145311, 0.22140487, 0.95478636, 0.6247042]",0.95478636
fear,I feared that I would not be able to hand in the book-report on time as I had started working very late. The book was difficult to read and my teacher did not accept my work as it was handed in late. ,fear,"[0.6632641, 0.56001693, 0.99571216, 0.9604748, 0.027430395, 0.6881377, 0.7352957]",0.99571216
anger,My classmate always borrowed my notes and would not return it to me on time. When I had a test she was selfish and irresponsible and so delayed my studies. ,guilt,"[0.9034873, 0.8957636, 0.54645634, 0.91439134, 0.25926661, 0.69353044, 0.8740984]",0.91439134
sadness,When I found that my coldness had hurt somebody's sincerity. ,guilt,"[0.75385505, 0.92555374, 0.5552528, 0.9596173, 0.008170577, 0.8877527, 0.93974864]",0.9596173
disgust,When I was studying and someone disturbed me. ,guilt,"[0.78964025, 0.7141617, 0.6292307, 0.84831476, 0.021585187, 0.46776026, 0.63446957]",0.84831476
shame,My teacher said that being university studets we did not have any self-initiative or self-control. ,shame,"[0.45652717, 0.6739524, 0.67459434, 0.7302238, 0.07766297, 0.6041716, 0.79146177]",0.79146177
guilt,I took french leave to do my homework. ,guilt,"[0.2323579, 0.30213287, 0.22720443, 0.7389243, 0.17294294, 0.28459176, 0.34087068]",0.7389243
joy,I realized that a fellow member had grown spiritually. I was the leader of a spiritual group and had prayed for him. He did not want to burn the incense but his mother forced him to do it. Finally his mother told him that he could discontinue if he got good results at school. ,guilt,"[0.059591703, 0.11026581, 0.20790458, 0.8317233, 0.42219263, 0.13826106, 0.32246694]",0.8317233
fear,Looking for the toilet in a dark place. ,sadness,"[0.14753915, 0.4797284, 0.62700194, 0.6293598, 0.1546415, 0.75178516, 0.4588012]",0.75178516
anger,"I gave tutorial to a student and I found that he was lazy, he did not pay attention to what I taught. He did some easy questions wrong deliberately. ",disgust,"[0.4023222, 0.90498245, 0.38366765, 0.7771756, 0.14198367, 0.6433997, 0.8738504]",0.90498245
sadness,I saw a lot of starving people in a T. V news report. ,sadness,"[0.51205283, 0.8884229, 0.83823633, 0.7148141, 0.037001505, 0.9839302, 0.7561595]",0.9839302
disgust,"Our neighbour came and gossiped, about others, with my parents. ",guilt,"[0.37296405, 0.6732333, 0.36877418, 0.7460185, 0.24894491, 0.37420738, 0.66443604]",0.7460185
shame,"I promised a friend that I would return a book to it's owner for him , but I forgot to do it. ",sadness,"[0.834212, 0.8179605, 0.58835185, 0.9518334, 0.109438665, 0.9711174, 0.9166613]",0.9711174
guilt,Saw a blue film in a cinema. ,sadness,"[0.09608157, 0.18500596, 0.23110868, 0.440699, 0.2998987, 0.54004776, 0.31759125]",0.54004776
joy,"When I saw the certificate results, I did not feel very happy as I did not realize that I had got all the credits until my classmates pointed it out to me. My parents and my relatives praised me and I realized that my results were good i. e A, B, C. I felt satisfied with the results and was happy. ",sadness,"[0.00086571206, 0.0016805817, 0.0011190482, 0.0011103663, 0.0010842263, 0.0019999193, 0.0012098415]",0.0019999193
fear,An hour before receiving the certificate results I was very frightened. When I saw others crying I felt very tense and as time went by my fear grew. ,fear,"[0.13281186, 0.39073637, 0.9942555, 0.77443016, 0.010644383, 0.8806652, 0.7582653]",0.9942555
anger,"My classmate used her personal relations to get a seat for a subject that I wanted also. I had taken the pains to help him apply and I did not get selected. I did not like this as he had not told me the facts earlier, he need not have lied to me. ",guilt,"[0.93399376, 0.88230395, 0.5524057, 0.93559766, 0.060275666, 0.9021064, 0.8676546]",0.93559766
sadness,"When my mother went through an operation, it was not very serious but I was sad and could not sleep before the operation. ",sadness,"[0.17111623, 0.7703981, 0.9829337, 0.95912355, 0.0018603498, 0.9981026, 0.8515609]",0.9981026
disgust,"During a recent meeting, Mr. A showed his excitement and overindulged in the notes delivered. Though his curiosity could not be blamed, his way of accquiring knowledge was an extreme behaviour e. g he always tried to know what I was reading and gained everything he could. ",joy,"[0.69420004, 0.01269508, 0.024105787, 0.56637806, 0.9229986, 0.013720661, 0.34086537]",0.9229986
shame,"When I was doing my homework at home, some relatives came and advised me to help my mother do the house-work. ",guilt,"[0.25426066, 0.4024479, 0.3351253, 0.84208, 0.1846822, 0.5214519, 0.49439788]",0.84208
guilt,While quarreling with my brother I broke the glass door of the cupboard and a china doll. We were scolded by my father for breaking the door but we did not tell him about the door. ,anger,"[0.9869898, 0.81044185, 0.5564262, 0.88584393, 0.08487671, 0.54754835, 0.82423645]",0.9869898
joy,When I was admitted to the Chinese universiity. ,guilt,"[0.067361996, 0.11858513, 0.24109551, 0.39249423, 0.35497448, 0.08547249, 0.10961324]",0.39249423
fear,An inter-college basket-ball match. ,guilt,"[0.029139968, 0.052421227, 0.070459686, 0.36314034, 0.33789006, 0.069623895, 0.06072693]",0.36314034
anger,Something was stolen. ,sadness,"[0.7704708, 0.82709324, 0.8263112, 0.91384846, 0.048077688, 0.95958954, 0.9350509]",0.95958954
sadness,When I learnt that my close friend was going to immigrate. ,sadness,"[0.79479045, 0.7194938, 0.859915, 0.9328126, 0.062409118, 0.9472859, 0.7960443]",0.9472859
disgust,When the summer holiday job was almost over. ,guilt,"[0.056406423, 0.12804651, 0.22203305, 0.6418403, 0.115772456, 0.5633156, 0.059684355]",0.6418403
shame,During a meeting. ,guilt,"[0.03702945, 0.10268226, 0.06664062, 0.37416708, 0.12487386, 0.11201964, 0.22686262]",0.37416708
guilt,Failed to keep an appointment. ,guilt,"[0.82785565, 0.9251564, 0.7291688, 0.9708203, 0.012519458, 0.951384, 0.9443523]",0.9708203
joy,When I told my girlfriend a joke openly and frankly. ,joy,"[0.055776186, 0.06525462, 0.020303383, 0.4888629, 0.5559301, 0.029108824, 0.31329954]",0.5559301
fear,Once while crossing a road I was overcome with fear. ,fear,"[0.026590997, 0.25484404, 0.9971002, 0.5340792, 0.0060910005, 0.47827348, 0.7333912]",0.9971002
anger,My intimate girlfriend told me that her father was opposed to our relationship and had insulted my integrity. ,fear,"[0.7894083, 0.7032916, 0.9052211, 0.9044057, 0.14107166, 0.8901089, 0.76957816]",0.9052211
sadness,When my studies are too demanding and I cannot cope with it. ,guilt,"[0.7342688, 0.69818014, 0.75580096, 0.89537394, 0.016452929, 0.7515455, 0.69723606]",0.89537394
disgust,The behaviour of people spitting everywhere. ,anger,"[0.990227, 0.9342507, 0.21602933, 0.12931052, 0.039305594, 0.4080584, 0.82453436]",0.990227
shame,I could not finish my homework on time. ,guilt,"[0.88064677, 0.84480244, 0.7115242, 0.9599844, 0.026771009, 0.8851802, 0.88383317]",0.9599844
guilt,After masturbation. ,disgust,"[0.11843607, 0.7391562, 0.065445185, 0.22271277, 0.11468886, 0.4131784, 0.5147609]",0.7391562
joy,When I finished the work that I had planned to do - my homework. ,guilt,"[0.039838467, 0.14467585, 0.13172649, 0.52821225, 0.038798355, 0.18880072, 0.21445572]",0.52821225
fear,I was not prepared for the exam but I wanted to sleep the night before the exam. ,guilt,"[0.32671258, 0.72281164, 0.9228712, 0.9243032, 0.09805572, 0.68811363, 0.79830354]",0.9243032
anger,Someone played a trick on me. ,guilt,"[0.64489925, 0.54497033, 0.7168302, 0.86325675, 0.18392263, 0.5399269, 0.7607568]",0.86325675
sadness,When the thing that made my friends and relatives sad happened to them. ,sadness,"[0.47248137, 0.9400925, 0.874047, 0.94554526, 0.002775741, 0.9923813, 0.9561192]",0.9923813
disgust,It was a narrow and dirty passage which was located near the market and I had to stand there to wait for people. ,disgust,"[0.53184086, 0.9734327, 0.60658807, 0.7236307, 0.31066936, 0.81598324, 0.7709464]",0.9734327
shame,"I had something wrong, saying wrong things and being impolite to someone, and this had embarrassed the this person. And I still meet the person. ",guilt,"[0.814612, 0.81325495, 0.6635151, 0.97788835, 0.10597932, 0.5952993, 0.97423494]",0.97788835
guilt,I said something which was against my conscience. ,guilt,"[0.93614155, 0.9358547, 0.7542659, 0.9866671, 0.09852812, 0.6827048, 0.9601444]",0.9866671
joy,Several good friends made me a surprise visit and this made me happy. They are my closest friends and we had not seen each other for a long time. ,joy,"[0.0013949316, 0.0012069714, 0.007601519, 0.023532704, 0.9873956, 0.00048761678, 0.0013766899]",0.9873956
fear,The hero was chased by a terrible vampire in a suspense and horror film shown on T. V. ,fear,"[0.7429456, 0.8100291, 0.95600855, 0.5976786, 0.0108026005, 0.5926931, 0.65350556]",0.95600855
anger,"I worked with several classmates on a project. I was very anxious about the project while my partners showed no concern and when we had meetings on the project my classmates did not pay any attention. Some of them read books while the others argued on irrelevant questions. The meeting would go on for two hours without the main theme being discussed. We wasted time and could not reach a compromise. My classmates avoided doing the work and the responsibilities, they seemed to value other projects more than this one. ",fear,"[0.9433408, 0.85985786, 0.9780959, 0.9024699, 0.418396, 0.8024725, 0.84425867]",0.9780959
sadness,One of my good friends had to migrate to America. Our friendship had developed quite well and it was a pity as our friendship would fade. ,sadness,"[0.61745715, 0.895503, 0.916714, 0.97060925, 0.0027081973, 0.99433184, 0.9879161]",0.99433184
disgust,"In a study group, a person always liked to argue on some unimportant, irrelevant and minor points. He tried to persuade others in an unfriendly way. He was obstinate and would not accept other's point of view. ",anger,"[0.977965, 0.54172856, 0.16214441, 0.5007798, 0.074928395, 0.26315686, 0.60924345]",0.977965
