labels,text,emo_name,prob_emo_name,prob_max
joy,Meeting an old friend from high school. ,joy,"[0.08837224, 0.009547082, 0.064614326, 0.16547881, 0.74728525, 0.05653346, 0.02097129]",0.74728525
fear,Facing a mad dog. ,anger,"[0.982843, 0.5217415, 0.93308866, 0.3015839, 0.00218468, 0.45216826, 0.22767963]",0.982843
sadness,Misunderstood deliberately by a close friend. ,guilt,"[0.5117812, 0.27108997, 0.28233293, 0.80298793, 0.010756893, 0.51921195, 0.46066487]",0.80298793
sadness,My old teacher in primary school died. ,sadness,"[0.2715096, 0.15480582, 0.2129495, 0.47352365, 0.005399389, 0.9067534, 0.44800025]",0.9067534
disgust,Getting into a crowded bus. ,fear,"[0.43207133, 0.26389292, 0.7184021, 0.37107465, 0.027773416, 0.4372611, 0.1776857]",0.7184021
anger,Being rude to somebody who was impolite to me. ,anger,"[0.9492301, 0.23400894, 0.07884957, 0.5418233, 0.074523255, 0.04712149, 0.08598353]",0.9492301
sadness,Not accepting hints of intimate relation from a girl. ,fear,"[0.8495164, 0.9047645, 0.9251538, 0.4251587, 0.0064761764, 0.3953917, 0.2846611]",0.9251538
joy,My old friend visited me in the university. ,joy,"[0.10717488, 0.050773114, 0.08767458, 0.23446806, 0.80434877, 0.13492283, 0.03696592]",0.80434877
fear,Listening to horrot stories at night. ,fear,"[0.2876845, 0.818113, 0.8726888, 0.24084441, 0.05972832, 0.80076844, 0.19232261]",0.8726888
anger,My roommate was rude to me. ,anger,"[0.73596185, 0.4867085, 0.34129724, 0.18081692, 0.0025321518, 0.38024792, 0.43084654]",0.73596185
sadness,My uncle died in the Vietnam War. ,sadness,"[0.5285778, 0.21518572, 0.40270844, 0.5972774, 0.004112981, 0.8892959, 0.290895]",0.8892959
disgust,Cueing in the students dining hall. ,anger,"[0.93401724, 0.5182178, 0.674424, 0.24010491, 0.19790787, 0.062225852, 0.061024163]",0.93401724
anger,Arguing about price with private shop-assistant. ,anger,"[0.9491646, 0.11257828, 0.103516825, 0.1811389, 0.036308464, 0.06733759, 0.13213426]",0.9491646
guilt,Not being able to spend more time with a friend who was visiting me. ,sadness,"[0.65986145, 0.205632, 0.5601796, 0.8743325, 0.005739319, 0.94672424, 0.5882379]",0.94672424
joy,Scoring a goal in football match. ,joy,"[0.030864505, 0.014271076, 0.0506816, 0.104352735, 0.9090369, 0.0055334405, 0.011345995]",0.9090369
fear,Finding out that I am not an as able student as I thought. ,fear,"[0.6051077, 0.47468957, 0.85070014, 0.67676544, 0.004782566, 0.8216078, 0.52831775]",0.85070014
anger,I was told to do something I did not want to do. ,anger,"[0.8733971, 0.7824823, 0.7974374, 0.84483963, 0.007071555, 0.7535164, 0.46134523]",0.8733971
sadness,Finding out that China is still backward in science. ,sadness,"[0.3869218, 0.296759, 0.33337653, 0.20370059, 0.016356522, 0.6050131, 0.38943025]",0.6050131
anger,Doing this pointless questionnaire. ,anger,"[0.37589687, 0.24629316, 0.09431936, 0.17695737, 0.0012848049, 0.22422941, 0.192641]",0.37589687
disgust,Insulted by somebody. ,anger,"[0.96563375, 0.95531744, 0.340859, 0.5247402, 0.0027481392, 0.6056974, 0.9427345]",0.96563375
anger,I am not doing what I should with this questionnaire. ,guilt,"[0.32884, 0.26111767, 0.40437412, 0.7427576, 0.010473208, 0.3585749, 0.4726321]",0.7427576
anger,Saw in TV that China had the most gold medals in the Asian Olympic. ,joy,"[0.18869674, 0.071659245, 0.0793476, 0.09298511, 0.48831287, 0.12345853, 0.023432596]",0.48831287
fear,"Just arrived in the university, not knowing anybody. ",sadness,"[0.2903803, 0.10924745, 0.40259492, 0.14726202, 0.012353838, 0.4215751, 0.18969686]",0.4215751
shame,Insulted by teacher. ,shame,"[0.85470724, 0.7522434, 0.2600623, 0.30863404, 0.0014480284, 0.51413745, 0.8992557]",0.8992557
sadness,Finding out I am not good looking. ,fear,"[0.50465953, 0.57280517, 0.95122266, 0.6690038, 0.00908706, 0.8370658, 0.7171448]",0.95122266
anger,Someone I do not like kept talking to me. ,anger,"[0.8041692, 0.79931915, 0.64638984, 0.47203833, 0.0025468608, 0.63697, 0.44479808]",0.8041692
shame,Finding out from this lecture that China is backward in psychology. ,sadness,"[0.22873414, 0.15508579, 0.10762851, 0.074837096, 0.02779649, 0.39277157, 0.2747346]",0.39277157
anger,Being rude to someone I do not like. ,anger,"[0.9390098, 0.5764386, 0.46296692, 0.636819, 0.024814367, 0.28702942, 0.3486693]",0.9390098
joy,Joining in a research group studying consumer's behaviour and helping the people in the shop with the sales. ,joy,"[0.021369845, 0.005048469, 0.026486853, 0.1075895, 0.21523885, 0.0071454607, 0.0039867475]",0.21523885
sadness,Diagnosis that I have a stomache ulcer. ,sadness,"[0.12199097, 0.2015645, 0.45719635, 0.055129487, 0.0023300115, 0.4682178, 0.09226052]",0.4682178
anger,A classmate damaged ma iron and tried to hide the damage. ,guilt,"[0.70833725, 0.3996209, 0.6810008, 0.8255077, 0.0074836295, 0.4831254, 0.46848693]",0.8255077
sadness,Not winning a medal in the swimming contest. ,sadness,"[0.7014267, 0.6499236, 0.57543176, 0.6540417, 0.006585462, 0.90702343, 0.63779265]",0.90702343
disgust,Some students talking when other people are having a nap. ,shame,"[0.21119538, 0.4297356, 0.2579727, 0.3265322, 0.023512572, 0.1924375, 0.48862815]",0.48862815
guilt,A friend asked for help and I was not able to help. ,sadness,"[0.682828, 0.5015205, 0.6672868, 0.89683384, 0.005336119, 0.90349793, 0.7977564]",0.90349793
joy,China winning the Asian Olympic. ,joy,"[0.255618, 0.09728847, 0.07192371, 0.10485048, 0.77713597, 0.09201971, 0.022156484]",0.77713597
fear,Before an exam. ,fear,"[0.40745357, 0.172851, 0.911135, 0.34717175, 0.12986754, 0.34304395, 0.23539852]",0.911135
shame,Korean judges cheating. ,guilt,"[0.5865725, 0.29604334, 0.10796551, 0.7497728, 0.014602896, 0.082505666, 0.17116867]",0.7497728
sadness,My father left us for another woman. ,sadness,"[0.72865075, 0.55670685, 0.63337934, 0.6538668, 0.0017095618, 0.9211115, 0.4084249]",0.9211115
disgust,Saw my father with that woman he is married to now. ,guilt,"[0.34823766, 0.10654165, 0.20091763, 0.6341621, 0.06862979, 0.54330266, 0.072237454]",0.6341621
shame,Had to tell people that my parents are divorced. ,sadness,"[0.36343747, 0.18444933, 0.54875, 0.57215565, 0.01489711, 0.8149928, 0.36646268]",0.8149928
guilt,Not beeing able to stay with my mother for the National Day holiday. ,fear,"[0.8208866, 0.44580728, 0.9236422, 0.86248, 0.0022230516, 0.92351705, 0.57613194]",0.9236422
joy,Being together with my best friend. ,joy,"[0.019604553, 0.017686117, 0.034967724, 0.103222705, 0.9370377, 0.0073277024, 0.017873522]",0.9370377
fear,Almost had a bicycle accident. ,fear,"[0.1797189, 0.23704992, 0.74853987, 0.6118717, 0.013437126, 0.21304147, 0.33060387]",0.74853987
sadness,Heard about someone telling lies about me to my best friend. ,sadness,"[0.71034884, 0.5851377, 0.71897763, 0.77567923, 0.013240054, 0.8396465, 0.5293147]",0.8396465
disgust,My best friend suddenly acting strange towards me. ,sadness,"[0.48185387, 0.10969172, 0.48322955, 0.39161876, 0.0016859231, 0.5851104, 0.40880227]",0.5851104
disgust,Saw someone messing up our room. ,anger,"[0.7342093, 0.63608766, 0.6520506, 0.43500918, 0.00782063, 0.47191682, 0.4482212]",0.7342093
sadness,After shouting at a friend. ,anger,"[0.97351295, 0.54072875, 0.32196808, 0.7147649, 0.0056194877, 0.09814038, 0.47326827]",0.97351295
guilt,Did not do what I promised to do for a friend. ,guilt,"[0.66174126, 0.37690324, 0.34836617, 0.92240894, 0.0055370624, 0.7823736, 0.7481798]",0.92240894
joy,My best friend chosen for your English lectures. ,joy,"[0.035173852, 0.009532858, 0.029021384, 0.13005435, 0.40428492, 0.042446136, 0.032250825]",0.40428492
sadness,Getting ill. ,disgust,"[0.00473922, 0.68731064, 0.3054109, 0.12038271, 0.0038627486, 0.116006546, 0.36853313]",0.68731064
anger,My class leader told me the university won't let all of us go to your lectures because we are not All English Class. ,fear,"[0.39438978, 0.12652162, 0.7645606, 0.18334289, 0.0053040376, 0.6537255, 0.15146872]",0.7645606
sadness,When I was not chosen to go to your English lectures. ,sadness,"[0.63884956, 0.30717316, 0.6153873, 0.7210824, 0.0038182428, 0.86602086, 0.4934905]",0.86602086
sadness,"Finding out that the class leader can go to your lectures, and his English is worse than mine. ",anger,"[0.5530982, 0.42972356, 0.36175185, 0.25541398, 0.032437272, 0.5463886, 0.23024715]",0.5530982
shame,China cannot let you give more lectures because you are needed in the specialist clinics. We are so backward in medicine. ,sadness,"[0.12509298, 0.08786373, 0.1594593, 0.11242388, 0.008164885, 0.2773833, 0.14906938]",0.2773833
guilt,I hated you for not letting me go and found out that it was not your decision. ,anger,"[0.9870868, 0.9444965, 0.48749003, 0.93443584, 0.0003622302, 0.6737695, 0.6953323]",0.9870868
sadness,Finding out my best friend cannot go to the English lectures. ,sadness,"[0.50374514, 0.22990355, 0.4042413, 0.50075686, 0.0068763196, 0.82194203, 0.31305838]",0.82194203
disgust,Heard some postgraduate students talking about girls being unsiutable to do medicine. ,fear,"[0.4201824, 0.25529754, 0.87867683, 0.1975376, 0.005131742, 0.4233667, 0.17770809]",0.87867683
sadness,Failing in an exam. ,sadness,"[0.8217384, 0.6847722, 0.90109944, 0.73936856, 0.005677432, 0.90705866, 0.78506094]",0.90705866
shame,Not being able to convince my class leader that my friend is better than me to go to the English lectures. ,guilt,"[0.6969775, 0.16223745, 0.56662035, 0.8455052, 0.003474048, 0.78396124, 0.40853816]",0.8455052
joy,Receiving a letter from a boy I care. ,joy,"[0.024815245, 0.0055168816, 0.056053787, 0.30825797, 0.7455754, 0.07597514, 0.023812152]",0.7455754
fear,Watching a horror film. ,fear,"[0.2534005, 0.5936515, 0.9607688, 0.30751666, 0.0017935333, 0.43070167, 0.12852472]",0.9607688
sadness,My parents do not like my friend and told me not to go out with him. ,fear,"[0.43419477, 0.50971603, 0.7139584, 0.55466896, 0.035606403, 0.6921211, 0.12659594]",0.7139584
sadness,My grandmother died. ,sadness,"[0.3293561, 0.27409115, 0.3041203, 0.49054128, 0.003683542, 0.9317203, 0.2830833]",0.9317203
disgust,Saw someone spitting in public. ,disgust,"[0.7485812, 0.88604933, 0.21264622, 0.29590204, 0.009083633, 0.50274205, 0.45354736]",0.88604933
sadness,Failing in an examn because of lazyness. ,guilt,"[0.082515255, 0.19571055, 0.15920298, 0.6497944, 0.007467267, 0.6335481, 0.41520616]",0.6497944
sadness,Losing my temper to my sister. ,anger,"[0.98549366, 0.6895594, 0.23693621, 0.5939493, 0.002801642, 0.18803635, 0.6114925]",0.98549366
joy,Finding out that I can go to your English lectures. ,joy,"[0.030417927, 0.0072321235, 0.035485238, 0.03907891, 0.5462897, 0.003931887, 0.005022384]",0.5462897
fear,Staying alone in a dark place. ,sadness,"[0.25464055, 0.2559243, 0.83296186, 0.3199064, 0.0021324728, 0.96078247, 0.18967447]",0.96078247
disgust,Being sexually assulted on a bus. ,disgust,"[0.69307256, 0.8762567, 0.37996215, 0.12132469, 0.003359496, 0.13550793, 0.7575838]",0.8762567
sadness,Finding out that my best friend could not go to university. ,sadness,"[0.55965686, 0.5117955, 0.5495624, 0.79926246, 0.001963708, 0.8945448, 0.4299587]",0.8945448
disgust,Some boys not cueing in the dining hall. ,fear,"[0.45366353, 0.33789763, 0.70153135, 0.41708007, 0.014499327, 0.22156769, 0.353101]",0.70153135
joy,Watching TV about china is behind in winning gold medals. ,sadness,"[0.42729408, 0.27444577, 0.16844064, 0.291868, 0.008943591, 0.5842879, 0.22163011]",0.5842879
guilt,Not being able to help my friend to do homework. ,sadness,"[0.70671254, 0.45018753, 0.702993, 0.8907596, 0.0022941355, 0.90407276, 0.64090097]",0.90407276
joy,Getting into this university. ,joy,"[0.05024447, 0.019467914, 0.2762984, 0.10492372, 0.32231387, 0.029502502, 0.024294725]",0.32231387
disgust,Beaten up by a classmate in school. ,sadness,"[0.5433854, 0.39366892, 0.65272456, 0.49345043, 0.002159554, 0.7697647, 0.4614424]",0.7697647
shame,Being insulted in public. ,shame,"[0.84203136, 0.7873448, 0.79888093, 0.36675912, 0.0053353016, 0.57040924, 0.89365774]",0.89365774
sadness,A girl I love does not love me. ,sadness,"[0.30144176, 0.023956588, 0.3547383, 0.44428158, 0.030807653, 0.8466378, 0.44350073]",0.8466378
disgust,Saw some girls dressed up like Americans ,joy,"[0.13582478, 0.06462891, 0.07684316, 0.108255155, 0.1660342, 0.037670158, 0.030033004]",0.1660342
shame,Failing university entrance examn. ,sadness,"[0.6094467, 0.4748264, 0.8071766, 0.5189297, 0.0034522882, 0.8481765, 0.5455117]",0.8481765
shame,Not handing in homework in time. ,guilt,"[0.5740769, 0.45119557, 0.608598, 0.72443426, 0.019426722, 0.70551705, 0.64270246]",0.72443426
joy,Getting into this university to do medicine. ,joy,"[0.059355684, 0.012455653, 0.09443207, 0.05364645, 0.3847652, 0.019883873, 0.014929712]",0.3847652
fear,First time in anatomy. ,joy,"[0.0078565795, 0.0640737, 0.2250461, 0.040913623, 0.34996787, 0.021432707, 0.025181526]",0.34996787
guilt,Misunderstood by a close friend for the wrong reason. ,sadness,"[0.5492191, 0.2325052, 0.40482375, 0.40030408, 0.011534477, 0.8056792, 0.5428282]",0.8056792
sadness,"Finding out that China is poor, so we cannot have good reference books. ",sadness,"[0.24224019, 0.10916782, 0.11011783, 0.07843418, 0.0022249126, 0.46984324, 0.15824842]",0.46984324
shame,Foreign students playing loud music in the night before the biology examn. ,disgust,"[0.3965367, 0.46777457, 0.23093413, 0.3286304, 0.04871178, 0.033961423, 0.28956693]",0.46777457
shame,Finding out that the university police was afraid to stop the foreign students playing loud music (China's shame). ,fear,"[0.63736516, 0.7512071, 0.9818393, 0.5624847, 0.0022802653, 0.56974304, 0.8824011]",0.9818393
shame,Not doing well in the examn. ,sadness,"[0.85094404, 0.6783494, 0.83162284, 0.8149957, 0.001197875, 0.93321115, 0.7691401]",0.93321115
joy,Aticle published. ,joy,"[0.08756904, 0.029503424, 0.10004985, 0.099213354, 0.21183364, 0.019541418, 0.022065476]",0.21183364
joy,Earth crake. ,disgust,"[0.46406585, 0.9086891, 0.80047935, 0.125416, 0.005976737, 0.45763773, 0.166745]",0.9086891
anger,Made a statement that other people did not believe. ,anger,"[0.70261633, 0.3041103, 0.42895743, 0.57531613, 0.066783816, 0.25475463, 0.30886522]",0.70261633
shame,Saw poverty in the countryside. ,sadness,"[0.24639633, 0.44844937, 0.25236636, 0.42038658, 0.001082308, 0.9441554, 0.25039977]",0.9441554
disgust,Saw Chinese people flattering foreigners. ,guilt,"[0.007681881, 0.027434852, 0.04305157, 0.25900513, 0.13059917, 0.03351869, 0.069020584]",0.25900513
guilt,Not being able to argue against class leaders. ,fear,"[0.5005857, 0.2772852, 0.82615197, 0.3866017, 0.010419046, 0.5887821, 0.5100874]",0.82615197
guilt,Could not help a student who needs help. ,sadness,"[0.39595428, 0.35134867, 0.4684884, 0.75574714, 0.0027569812, 0.8515692, 0.60168386]",0.8515692
joy,China winning the Asian Olympic games. ,joy,"[0.22749627, 0.06165059, 0.07828442, 0.11780923, 0.7564603, 0.07566186, 0.0140793715]",0.7564603
fear,Staying alone in the dark. ,fear,"[0.18370953, 0.16645317, 0.8355385, 0.2666564, 0.003481943, 0.80317384, 0.11935698]",0.8355385
anger,Being put down by the class leaders. ,sadness,"[0.6594696, 0.5596744, 0.64713746, 0.2186287, 0.0019661374, 0.702867, 0.37848023]",0.702867
sadness,Finding out that life span in China is shorter than in the West. ,sadness,"[0.26365143, 0.19876955, 0.5795771, 0.20015995, 0.012456098, 0.64020866, 0.109569296]",0.64020866
disgust,Girls dressed like foreigners in the university. ,disgust,"[0.27291462, 0.39520904, 0.2971526, 0.29986063, 0.057855636, 0.18090938, 0.29409504]",0.39520904
shame,Being insulted in public. ,shame,"[0.84203136, 0.7873448, 0.79888093, 0.36675912, 0.0053353016, 0.57040924, 0.89365774]",0.89365774
disgust,Insulting other people. ,disgust,"[0.9734867, 0.9745592, 0.033367172, 0.396351, 0.005284205, 0.018384786, 0.7729378]",0.9745592
joy,When I found out that I can travel with my best friend. ,joy,"[0.005932998, 0.0056022, 0.034612145, 0.035656236, 0.8902555, 0.0023839457, 0.0053151413]",0.8902555
fear,Walking home in the dark from college. ,fear,"[0.53272825, 0.1779094, 0.72431314, 0.31267336, 0.026371105, 0.6996637, 0.08690611]",0.72431314
anger,Finding out that I was deceived by a friend. ,sadness,"[0.78992546, 0.7349097, 0.69746095, 0.8679709, 0.005523389, 0.89279956, 0.8028786]",0.89279956
shame,Not doing well in an examn. ,sadness,"[0.85579634, 0.6762137, 0.9029572, 0.8503312, 0.0020666216, 0.93834454, 0.8162987]",0.93834454
anger,Finding out that my best friend was deceiving me. ,sadness,"[0.613, 0.56410116, 0.6407727, 0.6990248, 0.004606941, 0.8222389, 0.5022655]",0.8222389
guilt,Failing an examn because I did not work hard enough. ,sadness,"[0.6045928, 0.4188222, 0.6417983, 0.83555424, 0.004896118, 0.8369813, 0.57157475]",0.8369813
shame,Not acting on my promise. ,guilt,"[0.2929132, 0.3552759, 0.6293551, 0.87759274, 0.009896175, 0.608467, 0.49352646]",0.87759274
joy,Finding out that I am not ill (not seriously). ,sadness,"[0.27382278, 0.16290708, 0.14227556, 0.17816934, 0.4044718, 0.43221015, 0.07257953]",0.43221015
fear,Finding out that my health condition may be against my attending university lectures. ,sadness,"[0.5362444, 0.22411814, 0.8187967, 0.34137908, 0.0022917215, 0.8404643, 0.1486504]",0.8404643
anger,Bought something bad from the shop and they refused to change it. ,sadness,"[0.8420716, 0.77377504, 0.40117326, 0.84313196, 0.0016409304, 0.93686765, 0.6658764]",0.93686765
sadness,Relative's death. ,sadness,"[0.48574245, 0.242223, 0.7512438, 0.73269033, 0.0030045945, 0.97448325, 0.6519245]",0.97448325
disgust,Saw people quarreling in a bus. ,anger,"[0.96356666, 0.56200707, 0.3942426, 0.34652552, 0.000991531, 0.29136163, 0.44126296]",0.96356666
sadness,Running away from a fire. ,fear,"[0.24294919, 0.6231794, 0.97295606, 0.372812, 0.0022531697, 0.1573362, 0.086783335]",0.97295606
guilt,Forgot to give a present to my little nephew. ,guilt,"[0.5462264, 0.54244316, 0.5124208, 0.88192093, 0.011196895, 0.85994345, 0.72825915]",0.88192093
joy,First public speaking. ,fear,"[0.40429625, 0.0597315, 0.7028759, 0.2396766, 0.56573904, 0.0890253, 0.04706219]",0.7028759
fear,Going out alone in the dark. ,fear,"[0.39559975, 0.23450395, 0.85506827, 0.5405259, 0.008781732, 0.7174693, 0.30917692]",0.85506827
disgust,Saw some young people fighting for seats on a bus. ,anger,"[0.94473755, 0.27526474, 0.50714684, 0.2365895, 0.013866646, 0.27736628, 0.209747]",0.94473755
sadness,My mother's death. ,sadness,"[0.40247247, 0.18595271, 0.5233305, 0.76334393, 0.0014564549, 0.91248494, 0.17766464]",0.91248494
disgust,Saw people spitting in public. ,disgust,"[0.92529094, 0.9348056, 0.21938303, 0.3913068, 0.004543066, 0.5075289, 0.3728943]",0.9348056
shame,Went to a lecture about Chinese history and hear about the Opium War. ,sadness,"[0.37585852, 0.18037017, 0.28853345, 0.20314553, 0.20811543, 0.6275736, 0.0716557]",0.6275736
joy,Falling in love. ,joy,"[0.0021623939, 0.0014400287, 0.013475614, 0.037528686, 0.8224194, 0.0025568146, 0.049466055]",0.8224194
sadness,My friend will find out that I am in love with her. ,fear,"[0.4253462, 0.24676716, 0.8016069, 0.59208333, 0.053791758, 0.6270362, 0.22741164]",0.8016069
anger,Falling in love although she is my friend (angry with myself). ,anger,"[0.9893773, 0.34622297, 0.14517012, 0.94754463, 0.0006635746, 0.10628256, 0.8693065]",0.9893773
sadness,My friend still trusts me as a friend. ,joy,"[0.13438547, 0.017003264, 0.117644586, 0.15799634, 0.71102434, 0.14137633, 0.02708388]",0.71102434
disgust,Someone being arrogant to me. ,anger,"[0.84801084, 0.5740915, 0.18885008, 0.21814808, 0.0021236613, 0.27900442, 0.5518026]",0.84801084
shame,Insulted by a teacher in front of the class. ,anger,"[0.8542696, 0.8338878, 0.43391865, 0.26120734, 0.001213092, 0.55395186, 0.85221666]",0.8542696
sadness,Falling in love with a close friend. ,guilt,"[0.0033998808, 0.0028956158, 0.029429043, 0.22079644, 0.14501576, 0.0075221485, 0.19743934]",0.22079644
joy,Doing unexpectedly well in an examn. ,joy,"[0.23857076, 0.00883573, 0.06392557, 0.2492049, 0.8128308, 0.01979001, 0.016972966]",0.8128308
joy,Before the examn. ,fear,"[0.3957446, 0.27230394, 0.8727474, 0.2961422, 0.24390592, 0.41105822, 0.085241124]",0.8727474
guilt,I wanted to borrow lecture notes from a friend and he did not lend me them. ,sadness,"[0.6245432, 0.26032725, 0.70158374, 0.57614994, 0.0030512055, 0.8324565, 0.5379792]",0.8324565
anger,Finding out about the university does not have enough foreign currency to buy the yournals in your reference list. ,sadness,"[0.45689923, 0.28331536, 0.6005907, 0.25234827, 0.0050904974, 0.73879373, 0.25280192]",0.73879373
shame,Someone told me he was chosen for the English lectures because he was a good friend of the class leader. ,guilt,"[0.12851143, 0.09338367, 0.12103569, 0.34746358, 0.08888646, 0.12575895, 0.091028884]",0.34746358
anger,Finding out about Chinese money cannot buy foreign journals. ,anger,"[0.16961479, 0.02856867, 0.10060492, 0.055195417, 0.05747903, 0.075486384, 0.042048536]",0.16961479
guilt,Late for a lecture and therefore missed it. ,sadness,"[0.55251676, 0.20685993, 0.37562662, 0.64529777, 0.0074619567, 0.84866464, 0.6349593]",0.84866464
joy,Talking to a close friend. ,joy,"[0.06390525, 0.022986878, 0.09850499, 0.12614743, 0.9060302, 0.10066417, 0.024553489]",0.9060302
fear,Ran into a parking car on a bicycle. ,anger,"[0.74822664, 0.30329698, 0.61962736, 0.5709606, 0.004647174, 0.61982113, 0.39548331]",0.74822664
shame,Insulted for no reason. ,disgust,"[0.948041, 0.97112274, 0.18415639, 0.12533239, 0.0010138482, 0.39227325, 0.9414833]",0.97112274
sadness,Did badly in an examn. ,sadness,"[0.679035, 0.49940366, 0.43713993, 0.78614897, 0.002611296, 0.86648977, 0.7286425]",0.86648977
disgust,Saw a man dressed as a woman. ,fear,"[0.3070827, 0.23021753, 0.45535251, 0.18662947, 0.022359898, 0.07786359, 0.10826404]",0.45535251
disgust,Saw a beggar on the street (China still so poor). ,sadness,"[0.2848887, 0.3624206, 0.26722628, 0.44983304, 0.0044505806, 0.85545325, 0.45435083]",0.85545325
guilt,Could not buy a reference book because I got up too late to cue. ,sadness,"[0.26817578, 0.1107853, 0.28862676, 0.5528684, 0.011971222, 0.6510769, 0.28858608]",0.6510769
joy,Found out that me and my best friend are both chosen for the English lectures. ,joy,"[0.15524733, 0.031782694, 0.08098037, 0.09346903, 0.31526124, 0.03456403, 0.019355271]",0.31526124
shame,I may not be clever enough to understand your English lectures. ,fear,"[0.2239952, 0.09995055, 0.8782577, 0.24354665, 0.020606687, 0.4538215, 0.4547773]",0.8782577
anger,Told by some people the class leader only choose his friends (not true). ,fear,"[0.37675726, 0.13403895, 0.5127723, 0.34730357, 0.0473886, 0.21557432, 0.15379083]",0.5127723
sadness,One of my best friends was hurt by a girl he loves. ,sadness,"[0.4847392, 0.2551221, 0.52661586, 0.6999846, 0.0017279695, 0.9341734, 0.38666418]",0.9341734
disgust,Saw a very arrogant girl walking like a queen. ,anger,"[0.5136969, 0.49184912, 0.007936721, 0.12351888, 0.004371722, 0.03281496, 0.11965147]",0.5136969
shame,China cannot buy your reference. ,anger,"[0.19562155, 0.116760775, 0.09725637, 0.05723491, 0.033489134, 0.12609747, 0.08515156]",0.19562155
guilt,A friend asked to borrow my notes and I did not give them away (my notes too badly written) ,sadness,"[0.28154626, 0.1533485, 0.47420347, 0.49207392, 0.006837296, 0.5667437, 0.43749458]",0.5667437
joy,Talking to a close friend. ,joy,"[0.06390525, 0.022986878, 0.09850499, 0.12614743, 0.9060302, 0.10066417, 0.024553489]",0.9060302
sadness,Getting ill. ,disgust,"[0.00473922, 0.68731064, 0.3054109, 0.12038271, 0.0038627486, 0.116006546, 0.36853313]",0.68731064
shame,Failed to be elected to be a class leader. ,sadness,"[0.6280203, 0.46415842, 0.5807703, 0.728036, 0.012057057, 0.8652868, 0.64238626]",0.8652868
anger,Father lost his temper at home because he was mistreated at work. ,anger,"[0.9735252, 0.7216427, 0.5384813, 0.86655736, 0.0123554375, 0.4867299, 0.31118456]",0.9735252
disgust,Saw someone who picked up a cigarette from the floor and smoked it. ,guilt,"[0.18614388, 0.28455353, 0.18716334, 0.4006406, 0.10856961, 0.1650321, 0.30911878]",0.4006406
shame,Telling a lie. ,guilt,"[0.40249404, 0.2989445, 0.52294135, 0.83992875, 0.0312678, 0.2188429, 0.68517065]",0.83992875
shame,Not getting the class paper in time for the lecture. ,sadness,"[0.7595085, 0.6338014, 0.80772746, 0.812862, 0.006768382, 0.8952051, 0.6846831]",0.8952051
joy,My father promoted to be a professor. ,joy,"[0.09552432, 0.016780972, 0.07038525, 0.14645335, 0.24059221, 0.066454366, 0.02831729]",0.24059221
fear,Anatomy lesson and told we have to do it at night sometimes. ,guilt,"[0.042674303, 0.15475994, 0.24212079, 0.2547112, 0.007854425, 0.04664677, 0.10550755]",0.2547112
guilt,Had an argument with my classmate for borrowed books. ,anger,"[0.95755184, 0.07306893, 0.14795785, 0.5617921, 0.0013620912, 0.03849748, 0.16798717]",0.95755184
shame,Finding out that we cannot have good references because China is poor. ,sadness,"[0.31518173, 0.22258395, 0.354684, 0.2469072, 0.0015888113, 0.5958189, 0.2559814]",0.5958189
disgust,Saw someone licking his dining bowl. ,anger,"[0.3338382, 0.27843735, 0.32249063, 0.16399938, 0.02406835, 0.13110845, 0.17611]",0.3338382
shame,Criticized in front of the class. ,shame,"[0.66304964, 0.47141713, 0.5598425, 0.41903588, 0.0034510086, 0.5854238, 0.7176452]",0.7176452
shame,Not finishing homework in time. ,sadness,"[0.66727215, 0.5047541, 0.6684642, 0.7147201, 0.009487062, 0.8239929, 0.7153084]",0.8239929
joy,"Found out that the girl I love loves me, too. ",joy,"[0.014263129, 0.00446715, 0.025682267, 0.10741204, 0.79396, 0.013390329, 0.025483409]",0.79396
fear,Reading a horror story alone. ,fear,"[0.124200426, 0.2566896, 0.91416585, 0.26246426, 0.0017268123, 0.36866036, 0.17353462]",0.91416585
anger,Being refused to attend the neuropsychology lecture in the medical university. ,disgust,"[0.7090727, 0.73407733, 0.5694835, 0.50309974, 0.0040871087, 0.67784256, 0.41055778]",0.73407733
sadness,My parents told me that they do not like my friend. ,sadness,"[0.26706594, 0.41200897, 0.29074314, 0.29809257, 0.017073605, 0.50830954, 0.12801649]",0.50830954
disgust,Saw an arrogant girl walking pass by. ,anger,"[0.7096319, 0.55749315, 0.1363768, 0.28487372, 0.0074313716, 0.19803195, 0.22211778]",0.7096319
anger,Not finishing my duty as a class leader. ,guilt,"[0.48416665, 0.41509888, 0.47772366, 0.86167485, 0.008728497, 0.7283257, 0.6031504]",0.86167485
guilt,My friend had trouble and I was not able to help him. ,sadness,"[0.6481773, 0.4909403, 0.6370245, 0.90011954, 0.0028368994, 0.92568487, 0.736114]",0.92568487
joy,China winning the Asian Olympic games (TV). ,joy,"[0.16393538, 0.05518107, 0.1063953, 0.1725374, 0.7095213, 0.07360512, 0.014309725]",0.7095213
fear,Left alone in the biology building surrounded by empty buildings. ,sadness,"[0.4650978, 0.23261036, 0.54484904, 0.27708155, 0.0048134997, 0.83379, 0.2010012]",0.83379
shame,Someone told me we are not as good as the All English Class. ,sadness,"[0.49895668, 0.14690413, 0.33600754, 0.3850267, 0.0148900505, 0.5000937, 0.2016235]",0.5000937
