labels,text,emo_name,prob_emo_name,prob_max
anger,Falling in love although she is my friend (angry with myself). ,anger,"[0.98689085, 0.0053896266, 0.0028995837, 0.8823696, 0.06634529, 0.8464634, 0.95891386]",0.98689085
sadness,My friend still trusts me as a friend. ,joy,"[0.008498236, 0.0017399614, 0.011756196, 0.12925266, 0.5524949, 0.08911838, 0.011132208]",0.5524949
disgust,Someone being arrogant to me. ,anger,"[0.79656225, 0.71734935, 0.08271348, 0.02455014, 0.0024177008, 0.23807824, 0.62653905]",0.79656225
shame,Insulted by a teacher in front of the class. ,shame,"[0.84850425, 0.9116634, 0.7505954, 0.6183246, 0.0012920204, 0.79041827, 0.9134326]",0.9134326
sadness,Falling in love with a close friend. ,joy,"[0.0061766007, 0.00046560413, 0.0014958946, 0.3107238, 0.73318046, 0.2010744, 0.052461576]",0.73318046
joy,Doing unexpectedly well in an examn. ,joy,"[0.05134493, 0.00335175, 0.0077042524, 0.049578574, 0.5526943, 0.0005574044, 0.0013264675]",0.5526943
joy,Before the examn. ,fear,"[0.10292977, 0.33544037, 0.38412502, 0.3490917, 0.051127363, 0.3719795, 0.27813485]",0.38412502
guilt,I wanted to borrow lecture notes from a friend and he did not lend me them. ,shame,"[0.70370734, 0.7521088, 0.67584497, 0.7266546, 0.031634405, 0.7928543, 0.80847055]",0.80847055
anger,Finding out about the university does not have enough foreign currency to buy the yournals in your reference list. ,sadness,"[0.27688614, 0.63716793, 0.5009933, 0.5235122, 0.085868664, 0.73329914, 0.72042716]",0.73329914
shame,Someone told me he was chosen for the English lectures because he was a good friend of the class leader. ,sadness,"[0.21509023, 0.4417416, 0.45117185, 0.44183558, 0.4059209, 0.5299538, 0.37976646]",0.5299538
anger,Finding out about Chinese money cannot buy foreign journals. ,shame,"[0.22236198, 0.74983037, 0.3644321, 0.69427955, 0.09102006, 0.6793091, 0.8249265]",0.8249265
guilt,Late for a lecture and therefore missed it. ,shame,"[0.6719593, 0.7897984, 0.5868731, 0.83324283, 0.030818107, 0.8111529, 0.89636254]",0.89636254
joy,Talking to a close friend. ,joy,"[0.079610094, 0.069295205, 0.26946178, 0.34165958, 0.4939734, 0.3793998, 0.057043035]",0.4939734
fear,Ran into a parking car on a bicycle. ,shame,"[0.79784375, 0.8197909, 0.68187535, 0.82748854, 0.08147537, 0.6858214, 0.87363607]",0.87363607
shame,Insulted for no reason. ,shame,"[0.8002513, 0.90505576, 0.10315, 0.0072153094, 0.0006980247, 0.8189452, 0.95117074]",0.95117074
sadness,Did badly in an examn. ,shame,"[0.69490856, 0.89265364, 0.4403391, 0.6814235, 0.0009748752, 0.88841516, 0.9321384]",0.9321384
disgust,Saw a man dressed as a woman. ,disgust,"[0.5047667, 0.664824, 0.56522584, 0.51182455, 0.11423833, 0.5526268, 0.5999103]",0.664824
disgust,Saw a beggar on the street (China still so poor). ,sadness,"[0.60406905, 0.8485229, 0.49130872, 0.714541, 0.039480276, 0.9601492, 0.90951115]",0.9601492
guilt,Could not buy a reference book because I got up too late to cue. ,shame,"[0.62141186, 0.6607183, 0.5552479, 0.6164822, 0.022757458, 0.73819155, 0.79961085]",0.79961085
joy,Found out that me and my best friend are both chosen for the English lectures. ,joy,"[0.19495769, 0.28137857, 0.2185227, 0.31706503, 0.66724473, 0.33190897, 0.12699257]",0.66724473
shame,I may not be clever enough to understand your English lectures. ,shame,"[0.5173953, 0.6804039, 0.72165024, 0.5749458, 0.15754999, 0.7754795, 0.8041492]",0.8041492
anger,Told by some people the class leader only choose his friends (not true). ,shame,"[0.79083186, 0.7528247, 0.65602505, 0.57512987, 0.021309359, 0.68005776, 0.79474664]",0.79474664
sadness,One of my best friends was hurt by a girl he loves. ,sadness,"[0.7817604, 0.8218408, 0.67074895, 0.77576303, 0.00966944, 0.9639009, 0.8821721]",0.9639009
disgust,Saw a very arrogant girl walking like a queen. ,disgust,"[0.09446377, 0.23606524, 0.018573008, 0.037189346, 0.014221416, 0.026472747, 0.08584495]",0.23606524
shame,China cannot buy your reference. ,disgust,"[0.59260994, 0.95313954, 0.723221, 0.61478883, 0.099598855, 0.8141509, 0.83416265]",0.95313954
guilt,A friend asked to borrow my notes and I did not give them away (my notes too badly written) ,guilt,"[0.3857467, 0.44833204, 0.68012583, 0.74631, 0.16051266, 0.6403394, 0.66567194]",0.74631
joy,Talking to a close friend. ,joy,"[0.079610094, 0.069295205, 0.26946178, 0.34165958, 0.4939734, 0.3793998, 0.057043035]",0.4939734
sadness,Getting ill. ,disgust,"[0.7854193, 0.9514805, 0.9204761, 0.76022863, 0.0011304138, 0.94925004, 0.83177954]",0.9514805
shame,Failed to be elected to be a class leader. ,shame,"[0.69833905, 0.8711407, 0.6396572, 0.7819523, 0.0071239513, 0.8950731, 0.8991256]",0.8991256
anger,Father lost his temper at home because he was mistreated at work. ,anger,"[0.9877556, 0.86724716, 0.6429271, 0.61445624, 0.0065362174, 0.6323349, 0.806077]",0.9877556
disgust,Saw someone who picked up a cigarette from the floor and smoked it. ,shame,"[0.4379972, 0.74212015, 0.522425, 0.59544486, 0.051295105, 0.60740006, 0.8598914]",0.8598914
shame,Telling a lie. ,shame,"[0.65876395, 0.8348793, 0.37674767, 0.8376294, 0.0018515341, 0.75546426, 0.92308056]",0.92308056
shame,Not getting the class paper in time for the lecture. ,guilt,"[0.8015527, 0.8235644, 0.7981393, 0.88507366, 0.0026303877, 0.8624551, 0.87569344]",0.88507366
joy,My father promoted to be a professor. ,joy,"[0.109676115, 0.030513793, 0.22093768, 0.15855758, 0.43504283, 0.17203498, 0.0053121904]",0.43504283
fear,Anatomy lesson and told we have to do it at night sometimes. ,shame,"[0.3147639, 0.29264206, 0.41801873, 0.2534967, 0.04749465, 0.37976155, 0.44291514]",0.44291514
guilt,Had an argument with my classmate for borrowed books. ,anger,"[0.9615455, 0.62396926, 0.49024963, 0.5962081, 0.0009022622, 0.5010398, 0.7508872]",0.9615455
shame,Finding out that we cannot have good references because China is poor. ,shame,"[0.58190393, 0.81518865, 0.8064325, 0.8063862, 0.004782993, 0.8605233, 0.8750999]",0.8750999
disgust,Saw someone licking his dining bowl. ,shame,"[0.41536972, 0.71559805, 0.7443881, 0.60115397, 0.03460744, 0.64578056, 0.7791426]",0.7791426
shame,Criticized in front of the class. ,shame,"[0.713961, 0.898219, 0.71939474, 0.69188356, 0.0005777863, 0.72258645, 0.9278202]",0.9278202
shame,Not finishing homework in time. ,guilt,"[0.6411162, 0.8456728, 0.7202345, 0.8956424, 0.0008618757, 0.8161946, 0.8827761]",0.8956424
joy,"Found out that the girl I love loves me, too. ",joy,"[0.0054279673, 0.00021049514, 0.0017584019, 0.041027788, 0.86577964, 0.02301052, 0.0019778637]",0.86577964
fear,Reading a horror story alone. ,fear,"[0.8010658, 0.8170438, 0.9229147, 0.5019157, 0.0027149906, 0.67474794, 0.6599109]",0.9229147
anger,Being refused to attend the neuropsychology lecture in the medical university. ,sadness,"[0.78394395, 0.8550565, 0.77540135, 0.74310964, 0.007023382, 0.8700601, 0.868345]",0.8700601
sadness,My parents told me that they do not like my friend. ,disgust,"[0.56556785, 0.9307263, 0.611385, 0.56799656, 0.006975481, 0.7796184, 0.8269549]",0.9307263
disgust,Saw an arrogant girl walking pass by. ,shame,"[0.5480146, 0.6543908, 0.22569913, 0.11504802, 0.0076709623, 0.3159427, 0.7969697]",0.7969697
anger,Not finishing my duty as a class leader. ,shame,"[0.78853106, 0.83534634, 0.6534559, 0.89815885, 0.0017959558, 0.88802975, 0.93687433]",0.93687433
guilt,My friend had trouble and I was not able to help him. ,sadness,"[0.8619413, 0.85953563, 0.78412306, 0.92667216, 0.029855257, 0.9594826, 0.9462353]",0.9594826
joy,China winning the Asian Olympic games (TV). ,joy,"[0.66964644, 0.007062267, 0.15626541, 0.14349829, 0.8822682, 0.029581742, 0.0019096341]",0.8822682
fear,Left alone in the biology building surrounded by empty buildings. ,sadness,"[0.71458167, 0.68678695, 0.7041332, 0.5510742, 0.0123226745, 0.7939236, 0.7385075]",0.7939236
shame,Someone told me we are not as good as the All English Class. ,shame,"[0.5600941, 0.6795667, 0.6252964, 0.65747267, 0.03749442, 0.67578864, 0.71625435]",0.71625435
shame,Not getting the reference paper. ,disgust,"[0.6837293, 0.83658147, 0.6943127, 0.73233426, 0.0017901916, 0.81215996, 0.8187107]",0.83658147
disgust,Cueing for a bus and the drivers having long dinner. ,sadness,"[0.40882537, 0.64220166, 0.49919128, 0.37310776, 0.16255447, 0.6434205, 0.5776051]",0.6434205
shame,Not finishing homework. ,guilt,"[0.53697413, 0.8569782, 0.5614494, 0.8894292, 0.0019708064, 0.8508475, 0.87066156]",0.8894292
guilt,Did not return the library book on time. ,guilt,"[0.55802673, 0.7252789, 0.49160618, 0.8861766, 0.0065745534, 0.70905185, 0.87030065]",0.8861766
joy,Hear a very nice joke made by a friend. ,joy,"[0.0017529532, 0.0003871527, 0.00095990504, 0.00640127, 0.6208271, 0.00026472783, 0.00047962702]",0.6208271
fear,Thinking about death when walking alone at night. ,fear,"[0.6992844, 0.6635842, 0.9225999, 0.7226109, 0.00038075107, 0.88747174, 0.8718416]",0.9225999
shame,Found out that someone I knew well has been misunderstanding me for years. ,shame,"[0.6055273, 0.79905593, 0.58315295, 0.78881615, 0.16713132, 0.81529963, 0.84156805]",0.84156805
sadness,Death of a relative. ,sadness,"[0.7336983, 0.8618332, 0.82277524, 0.74083763, 0.0015000848, 0.96195465, 0.834545]",0.96195465
shame,Someone I know and respect sexually assulted a girl. ,shame,"[0.7754125, 0.9019852, 0.71304756, 0.8986201, 0.011270695, 0.864472, 0.9383216]",0.9383216
disgust,My father insulted by other people. ,disgust,"[0.8676933, 0.9436599, 0.6578733, 0.5196059, 0.0008426411, 0.84121925, 0.9171233]",0.9436599
anger,Made a mistake at work. ,shame,"[0.47959712, 0.72753865, 0.4773575, 0.80168366, 0.00528898, 0.6689624, 0.8685196]",0.8685196
joy,Found my name on the list of attending the English lectures. ,guilt,"[0.25710088, 0.31414393, 0.320089, 0.5914767, 0.5178399, 0.3832381, 0.5156229]",0.5914767
joy,Doing anatomy alone for the first time. ,fear,"[0.40287843, 0.35742536, 0.53289104, 0.34541562, 0.12832838, 0.43958998, 0.18083285]",0.53289104
shame,"Being insulted in front of my parents, and they believed other people (those insulting me). ",shame,"[0.8809591, 0.88745385, 0.9152752, 0.8199995, 0.0014872878, 0.91191316, 0.96614844]",0.96614844
sadness,Death of General Ye Jianying. ,sadness,"[0.63868666, 0.82130855, 0.71295613, 0.4667113, 0.005707293, 0.9280542, 0.6999432]",0.9280542
disgust,Someone had stolen an article from a library journal. ,disgust,"[0.66933185, 0.8918332, 0.72308874, 0.7952651, 0.093012, 0.8295655, 0.8770259]",0.8918332
shame,Not doing well in the examn. ,shame,"[0.7186317, 0.8374945, 0.57060564, 0.59485996, 0.0014711608, 0.82772344, 0.9024957]",0.9024957
guilt,Not finishing homework in time. ,guilt,"[0.6411162, 0.8456728, 0.7202345, 0.8956424, 0.0008618757, 0.8161946, 0.8827761]",0.8956424
joy,Did well in an examn just before my father's birthday the best present I can give to my father. ,joy,"[0.017350655, 0.003155308, 0.06642281, 0.09141846, 0.3968099, 0.08575406, 0.0033772928]",0.3968099
fear,I asked someone to bring some present to my father and found out that he is not a reliable person. I was afraid if my father would not get the presents he would be angry with me. ,fear,"[0.55597246, 0.68743116, 0.9767199, 0.7518439, 0.065092415, 0.8229677, 0.7299137]",0.9767199
anger,"Some classmates said I did not do enough social work. Therefore I was not elected as a ""Tree Good"" student. ",sadness,"[0.49702117, 0.6660113, 0.47351, 0.6081543, 0.09104636, 0.6822894, 0.6501135]",0.6822894
sadness,"My father won't be so pleased with me as if I was elected ""Three Good"". ",sadness,"[0.46705028, 0.4185128, 0.54897577, 0.5749322, 0.013591641, 0.80868214, 0.6115769]",0.80868214
disgust,My roommate's lack of consideration of me. ,shame,"[0.8211215, 0.87322944, 0.58673877, 0.52062505, 0.0022476525, 0.87838817, 0.93322754]",0.93322754
shame,"My sister said I am not a stable person, and I think she is right. ",shame,"[0.40581906, 0.64468354, 0.68997216, 0.75287104, 0.092287496, 0.84555334, 0.8780824]",0.8780824
guilt,"My sister forgot to bring presents for my birthday, I was rude to her. ",shame,"[0.8133088, 0.75290436, 0.56038994, 0.84487885, 0.0064439313, 0.84876686, 0.86901283]",0.86901283
joy,Had a nice letter from my close friend. ,joy,"[0.0034976765, 0.00017482815, 0.0034405307, 0.03878879, 0.7849062, 0.00041134979, 0.00036994726]",0.7849062
fear,Staying alone in the biology building after the dark. ,sadness,"[0.58001155, 0.5522617, 0.70795196, 0.6002829, 0.03182548, 0.767939, 0.71320724]",0.767939
anger,Being insulted by my roommate (she is in the English Class). ,disgust,"[0.90008986, 0.91833216, 0.7251351, 0.62569976, 0.0019657155, 0.7718814, 0.9045554]",0.91833216
sadness,Not being able to do well to be chosen for the English lecture. ,sadness,"[0.8156347, 0.91356, 0.84007657, 0.866175, 0.0009796812, 0.93968, 0.92579764]",0.93968
disgust,My roommate boasting about her English lectures. ,shame,"[0.32130933, 0.10539281, 0.025105825, 0.062124144, 0.14275265, 0.017874435, 0.34319273]",0.34319273
shame,When the class leader read out the names of those chosen for the English lecture and I was not on the list. ,shame,"[0.71190894, 0.7851104, 0.7421243, 0.75201726, 0.037947677, 0.8049379, 0.83442676]",0.83442676
guilt,"Some boys told me your nickname is ""Little Girl Doctor"", I did not tell them off and laughed with them. ",joy,"[0.009825393, 0.009393495, 0.01107884, 0.2457346, 0.6748963, 0.013881326, 0.29654306]",0.6748963
joy,Relatives visiting me. ,joy,"[0.024283802, 0.0074542756, 0.079225205, 0.23816752, 0.5318232, 0.15102139, 0.034553926]",0.5318232
fear,Finding out the great difference between China and the West in science. ,joy,"[0.21310902, 0.17743339, 0.038425453, 0.09650142, 0.5269473, 0.3097273, 0.11053981]",0.5269473
disgust,Saw my unfair report. ,shame,"[0.79476184, 0.8762852, 0.57681626, 0.78051186, 0.000683098, 0.8614844, 0.96484685]",0.96484685
disgust,Lecturers being unfair to me in reports. ,shame,"[0.7782429, 0.8327486, 0.5534398, 0.6968218, 0.0033095258, 0.78641707, 0.90361315]",0.90361315
anger,Finding out that some students are getting good reports they do not deserve. ,shame,"[0.7178218, 0.894875, 0.7999925, 0.81509554, 0.007735663, 0.85658073, 0.93403596]",0.93403596
anger,People impolite with me because I did not get a good report. ,shame,"[0.76542866, 0.8988537, 0.7272681, 0.5841257, 0.0009795121, 0.75508916, 0.90496016]",0.90496016
anger,I kicked the chair in the classroom to express my anger. ,anger,"[0.99704283, 0.6267497, 0.0019697505, 0.007520397, 0.0012368973, 0.00067434955, 0.2495496]",0.99704283
joy,Finding out I was chosen for the English lectures. ,joy,"[0.25632903, 0.075394996, 0.17597678, 0.2673031, 0.7334805, 0.27765873, 0.035198875]",0.7334805
fear,My roommate refused to walk with me to the English lectures. I have to walk alone in the dark. Lectures are in the biology building. ,sadness,"[0.4612986, 0.53415155, 0.50455, 0.42010093, 0.019289063, 0.56980157, 0.44055605]",0.56980157
anger,My roommate being unconsiderate. ,shame,"[0.82871795, 0.9030797, 0.49366936, 0.6241602, 0.0010052013, 0.863621, 0.9421166]",0.9421166
shame,My best friend was not chosen for the English lectures. ,sadness,"[0.70557296, 0.76808256, 0.5350695, 0.6943167, 0.00757137, 0.90269625, 0.8490258]",0.90269625
shame,Someone told me I was chosen for the English lectures because I am good looking. ,joy,"[0.18437152, 0.009570639, 0.11398894, 0.18965311, 0.6109813, 0.06366163, 0.06773923]",0.6109813
shame,Not doing well in the examn. ,shame,"[0.7186317, 0.8374945, 0.57060564, 0.59485996, 0.0014711608, 0.82772344, 0.9024957]",0.9024957
fear,"Some boys talking about nicknames of the lecturers, and I was too afraid of them to stop them. ",fear,"[0.610217, 0.7324752, 0.98737246, 0.7460598, 0.12216238, 0.6424678, 0.73565906]",0.98737246
joy,Found out my wife is pregnant. ,guilt,"[0.59050816, 0.7219153, 0.535754, 0.7470488, 0.44579542, 0.73905784, 0.45985347]",0.7470488
joy,My boat running into another boat. ,shame,"[0.7891193, 0.8131849, 0.7267124, 0.74075097, 0.027295226, 0.8278218, 0.8688381]",0.8688381
anger,Punished by a leader. ,anger,"[0.82503974, 0.7371166, 0.3703571, 0.6320302, 0.0005995282, 0.7718204, 0.8188607]",0.82503974
sadness,My teacher's death. ,sadness,"[0.61575043, 0.7511183, 0.69546306, 0.66218776, 0.0026359365, 0.9294036, 0.85140955]",0.9294036
disgust,Saw a mate bribing the leader. ,shame,"[0.4802832, 0.8598281, 0.57299757, 0.7524424, 0.013305452, 0.67775935, 0.8723587]",0.8723587
shame,Insulted by a woman in public. ,shame,"[0.90366304, 0.911862, 0.74026346, 0.5579381, 0.0004940046, 0.8423507, 0.92891407]",0.92891407
disgust,Fight with my mate after a quarrel. ,anger,"[0.9492056, 0.73171526, 0.61329854, 0.6816121, 0.0009879632, 0.71210283, 0.7738812]",0.9492056
joy,Receiving a nice present from my parents. ,joy,"[0.0016838151, 0.00021446405, 0.0042241313, 0.007598423, 0.9128001, 0.00042223008, 0.00032201625]",0.9128001
anger,Finding out that I made a stupid mistake in the examn. ,shame,"[0.46824902, 0.7582251, 0.6946226, 0.77717984, 0.040294506, 0.7821852, 0.86106074]",0.86106074
anger,Finding out about some girls who have been nice to the class leader in order to go to the neuropsychology lectures (English ones). ,shame,"[0.08235809, 0.6442525, 0.26710027, 0.49499622, 0.45011395, 0.75792223, 0.800355]",0.800355
shame,Finding out I am not chosen for the English lectures. ,sadness,"[0.791676, 0.8172801, 0.8518488, 0.8038231, 0.0044167447, 0.913734, 0.89395773]",0.913734
sadness,Some students whose English is worse than mine can go to your lectures (English lectures). ,shame,"[0.1994971, 0.2553394, 0.30686945, 0.48266113, 0.5070627, 0.4259552, 0.5838185]",0.5838185
shame,Insulted by classmate in public. ,shame,"[0.88331896, 0.90778375, 0.7688915, 0.6801781, 0.00061964313, 0.85016036, 0.919664]",0.919664
shame,Not handing in homeworks in time. ,guilt,"[0.6618773, 0.79136217, 0.7098966, 0.88622564, 0.0012467324, 0.74668235, 0.8413399]",0.88622564
joy,Article published. ,joy,"[0.09037129, 0.2166015, 0.16464746, 0.3697032, 0.69079643, 0.266514, 0.04868721]",0.69079643
fear,Walking in the dark and thinking about ghost stories. ,fear,"[0.20067339, 0.14932282, 0.7334245, 0.33612776, 0.25975448, 0.6251907, 0.237942]",0.7334245
shame,Had an insulting letter from my father. ,disgust,"[0.8849141, 0.9337392, 0.5884812, 0.6685246, 0.00061745424, 0.7373635, 0.88406956]",0.9337392
sadness,Being misunderstood by friends. ,sadness,"[0.35302824, 0.31715342, 0.50938636, 0.689976, 0.0037946831, 0.8858228, 0.8252394]",0.8858228
disgust,Saw someone acting in a false manner in public. ,shame,"[0.81187683, 0.90361017, 0.6076634, 0.6955929, 0.0029378682, 0.7561859, 0.92946786]",0.92946786
shame,Failed in a piblic argument. ,shame,"[0.52401876, 0.7258912, 0.4609942, 0.66214824, 0.0008262174, 0.8137164, 0.8973761]",0.8973761
guilt,Promised to do something for other people and did not do it. ,shame,"[0.7296007, 0.74797463, 0.57930565, 0.8814993, 0.0037953064, 0.86138296, 0.9059614]",0.9059614
joy,Finding out I am chosen to collect norms for Chinese aphasia (I will contribute to China's catching up with the West in neuropsychology). ,sadness,"[0.23301587, 0.21649547, 0.534908, 0.63562727, 0.52810585, 0.7041124, 0.30588204]",0.7041124
fear,Finding out in your lecture that a doctor can make misdiagnoses because of ignorance in neuropsychology. ,shame,"[0.47429776, 0.7776558, 0.5720563, 0.6316697, 0.21840991, 0.756395, 0.80907494]",0.80907494
anger,Someone talking about me at my back. ,shame,"[0.8386278, 0.77839786, 0.86505383, 0.8312221, 0.023238996, 0.7223361, 0.9043309]",0.9043309
sadness,Found out that my grandmother might have been misdiagnosed as a psychiatric patient because the doctor did not know about neurologism. ,shame,"[0.50569755, 0.586873, 0.49740297, 0.7149333, 0.15065537, 0.68448496, 0.75290424]",0.75290424
disgust,Some students deliberately disobey me as a class leader. ,shame,"[0.6499926, 0.81881875, 0.56365246, 0.5140019, 0.031164441, 0.6829956, 0.8378685]",0.8378685
shame,Finding out that China is backward in science. ,shame,"[0.6648813, 0.85139835, 0.5462271, 0.63367, 0.04960725, 0.8834623, 0.90158623]",0.90158623
guilt,Some students have been calling lecturers nicknames and I was not able to find out who they were to stop them. ,disgust,"[0.5806357, 0.7711077, 0.6479593, 0.4710957, 0.24938074, 0.65186775, 0.7360118]",0.7711077
joy,Going to a concert. ,joy,"[0.12796304, 0.008754189, 0.12256124, 0.2642566, 0.6073291, 0.018247854, 0.010152661]",0.6073291
fear,Finding out that a boy I do not like is in love with me. ,sadness,"[0.6982187, 0.70949316, 0.7503221, 0.73616505, 0.07003409, 0.8371258, 0.82940173]",0.8371258
anger,Being told that I have not got a personality. ,shame,"[0.6808593, 0.76147985, 0.69934, 0.6282908, 0.011044345, 0.79766643, 0.834403]",0.834403
sadness,Power cut made me unable to listen to the songs sung by my favourite pop star. ,sadness,"[0.82281584, 0.52059704, 0.6294252, 0.59276044, 0.014067946, 0.8853594, 0.86385834]",0.8853594
disgust,Someone acting stupid in public. ,shame,"[0.4025488, 0.87811977, 0.17057928, 0.22850245, 0.0022332806, 0.8066121, 0.9272337]",0.9272337
shame,Not being able to answer question in a seminar. ,shame,"[0.72848016, 0.79316753, 0.7073797, 0.6897512, 0.0016811898, 0.82372266, 0.8729448]",0.8729448
guilt,Said something I should not have said in public. ,shame,"[0.7479584, 0.85365313, 0.65404177, 0.79880625, 0.009693662, 0.6391229, 0.9214879]",0.9214879
joy,Talking to my close friend. ,joy,"[0.124695994, 0.25714368, 0.40660697, 0.42802164, 0.5718172, 0.41898274, 0.2734095]",0.5718172
fear,Hearing a strange noise in the biology building. ,fear,"[0.61391914, 0.49451843, 0.7687899, 0.4515445, 0.022221955, 0.27822617, 0.4467977]",0.7687899
anger,Insulted by other people in the shop. ,anger,"[0.8978129, 0.8951101, 0.7712375, 0.59284955, 0.00054454943, 0.7933471, 0.8810587]",0.8978129
sadness,My good friend misunderstood me. ,shame,"[0.2504749, 0.5469886, 0.44212943, 0.4749793, 0.029740583, 0.70492035, 0.7384688]",0.7384688
disgust,Being looked at by someone I do not like. ,disgust,"[0.8102728, 0.8778083, 0.8384964, 0.512649, 0.0015066643, 0.78131145, 0.87384456]",0.8778083
shame,I am chosen for the English lectures instead of my good friend and people told me that girls are more likely to be chosen. ,sadness,"[0.4843951, 0.62470794, 0.5778924, 0.6360674, 0.2043741, 0.8467579, 0.6869969]",0.8467579
guilt,I was not able to explain well to my good friend to make him less angry. ,anger,"[0.9904389, 0.3934426, 0.30263916, 0.5607251, 0.014018126, 0.62104726, 0.89025533]",0.9904389
joy,Finding out that the person I love understands me. ,joy,"[0.010322159, 0.0004541328, 0.007892787, 0.056958728, 0.88303435, 0.02443479, 0.0025184385]",0.88303435
fear,Watching a horror film. ,anger,"[0.97796404, 0.7932537, 0.9699062, 0.3862852, 0.00984285, 0.44531465, 0.3975953]",0.97796404
anger,Being mistreated by other people. ,shame,"[0.75213933, 0.8980324, 0.87217546, 0.8125551, 0.0011785215, 0.9233558, 0.92962956]",0.92962956
sadness,Deceived by other people and ran into trouble. ,shame,"[0.6873518, 0.8087957, 0.6488227, 0.8795425, 0.0006597797, 0.92404133, 0.9420653]",0.9420653
disgust,Saw a selfish person doing a selfish thing. ,shame,"[0.71309966, 0.90003026, 0.47100082, 0.666049, 0.000733158, 0.893329, 0.9477229]",0.9477229
shame,Not doing well in the examn. ,shame,"[0.7186317, 0.8374945, 0.57060564, 0.59485996, 0.0014711608, 0.82772344, 0.9024957]",0.9024957
guilt,Finding out that I have misunderstood other people. ,shame,"[0.44880778, 0.5522933, 0.58160275, 0.76150423, 0.21700443, 0.76821154, 0.85219175]",0.85219175
joy,Hear my name on the list attending the English lectures. ,shame,"[0.14673996, 0.41687492, 0.24299459, 0.5713783, 0.56447434, 0.38000998, 0.59937066]",0.59937066
fear,Staying alone in the room after midnight and reading horror stories. ,fear,"[0.45602554, 0.5218956, 0.89394563, 0.47922224, 0.009042316, 0.5339742, 0.572428]",0.89394563
anger,Being told that I am a stupid person. ,shame,"[0.7367669, 0.8011368, 0.82117337, 0.66051126, 0.0012031271, 0.82486063, 0.9180584]",0.9180584
sadness,My parents failed to visit me as they promised. ,sadness,"[0.8228824, 0.8665818, 0.7266502, 0.78188556, 0.037161242, 0.93676543, 0.89314824]",0.93676543
disgust,Some people not cueing in the dining hall. ,shame,"[0.6802413, 0.79286677, 0.631078, 0.59222174, 0.036300518, 0.7045008, 0.8620814]",0.8620814
shame,Saw on TV China not winning more gold medals in the Asian Olympics. ,sadness,"[0.70423716, 0.73501307, 0.56853414, 0.77462876, 0.0037828006, 0.86860174, 0.7565309]",0.86860174
guilt,Not handing in homework in time. ,guilt,"[0.62312526, 0.8466816, 0.6856991, 0.8880649, 0.0009609049, 0.7886195, 0.86827195]",0.8880649
joy,Having a good trip on a boat with good friends. ,joy,"[0.008438434, 0.00019485957, 0.0013593736, 0.008064082, 0.891587, 0.00023442465, 0.00049406674]",0.891587
fear,Saw a classmate knocked down by a motorcycle. ,sadness,"[0.7594893, 0.80084485, 0.7319967, 0.70207435, 0.011430084, 0.8621628, 0.86088365]",0.8621628
anger,Being sexually assulted on a bus and noone helped (people only laughed). ,shame,"[0.83009404, 0.8918484, 0.88920105, 0.76076716, 0.019113753, 0.8997967, 0.97810626]",0.97810626
sadness,Being sexually assulted and told my friends about it (we cried together). ,shame,"[0.8240637, 0.8963433, 0.900848, 0.8557992, 0.002104419, 0.93759465, 0.9642535]",0.9642535
disgust,Heard someone boasting his fortune telling and I knew he was lying. ,shame,"[0.5420442, 0.7657893, 0.49648607, 0.7015841, 0.011927548, 0.59071285, 0.82643574]",0.82643574
shame,Being criticized by teacher in public. ,shame,"[0.7323587, 0.86870974, 0.7711085, 0.7517492, 0.0006554323, 0.77178264, 0.87854]",0.87854
guilt,Shouting at my parents because I was angry about something else. ,anger,"[0.99300086, 0.38659096, 0.2977615, 0.40640035, 0.0030259269, 0.20875776, 0.8283578]",0.99300086
joy,Going to see a good film with my best friend. ,joy,"[0.01318432, 0.00013819558, 0.058803834, 0.0680936, 0.87618095, 0.00057638565, 0.00017144284]",0.87618095
fear,Suddenly found out that I was the lasr one to leave the anatomy room. ,shame,"[0.5826464, 0.7370812, 0.7096434, 0.8096756, 0.030606782, 0.69755673, 0.85317844]",0.85317844
anger,Some boys deliberately played tricks on me in the experiments. ,shame,"[0.5983892, 0.749281, 0.5951086, 0.7220628, 0.0133250095, 0.6457894, 0.8178377]",0.8178377
sadness,Iqam chosen for your lecture and my best friend is not. Now he is angry with me and I cannot help him. ,anger,"[0.9351076, 0.83544385, 0.77300286, 0.8273066, 0.0037100685, 0.92258024, 0.8496679]",0.9351076
disgust,Listening to my roommate boasting about her new clothes. ,anger,"[0.34165323, 0.30506313, 0.04349985, 0.29427806, 0.17616583, 0.050186306, 0.31618345]",0.34165323
shame,China not winning more gold medals in the Asian Olympics. ,sadness,"[0.7473569, 0.84905267, 0.57859737, 0.8578562, 0.007833487, 0.9516546, 0.8887672]",0.9516546
guilt,Not being able to help my friend to study English. ,sadness,"[0.92138463, 0.9202746, 0.93584484, 0.9396854, 0.0005606071, 0.9717756, 0.93907124]",0.9717756
joy,Being elected as class leader. ,joy,"[0.021390757, 0.0044689276, 0.044628736, 0.053062886, 0.6693446, 0.033150017, 0.013882579]",0.6693446
fear,Walking in the dark I saw something strange. ,anger,"[0.69319147, 0.47735292, 0.6475491, 0.43879727, 0.13197885, 0.4788364, 0.37845877]",0.69319147
