labels,text,emo_name,expr_emo,feels_emo,emotion,prob_emo_name,prob_expr_emo,prob_feels_emo,prob_emotion,ensemble
joy,"When I passed the B. A exams with st class. I was the first in the family to have got a st class, so all the family members were very happy and they gave me the opportunity to study further. ",joy,joy,joy,joy,"[0.12795642, 0.0023915945, 0.028414419, 0.11855593, 0.8666877, 0.0006122917, 0.00075021456]","[0.22144185, 0.19117627, 0.34732175, 0.3013688, 0.97892636, 0.01760857, 0.07836265]","[0.0060323467, 0.0027191085, 0.513482, 0.04286125, 0.93902314, 0.012237247, 0.00065138796]","[0.0006793908, 0.0021589932, 0.0035623466, 0.057885133, 0.88287556, 0.00035859726, 0.020021781]",joy
fear,When I dreamt that my family was in trouble and was facing many difficulties. ,sadness,fear,fear,sadness,"[0.71129054, 0.3906689, 0.8737147, 0.6987872, 0.0010329738, 0.89114404, 0.47251472]","[0.54926604, 0.4498613, 0.98095095, 0.868606, 0.00022225334, 0.9716589, 0.7552331]","[0.322168, 0.20716657, 0.9263922, 0.25529516, 0.00022577491, 0.77742106, 0.097414926]","[0.6761022, 0.37621716, 0.88473564, 0.6313986, 0.0004139831, 0.93830717, 0.65519756]",fear
anger,"When my brother got very low marks in the exams, I was very angry. I put my studies aside to help him, as every time my brother does badly at school, my family members blame me as well. ",anger,anger,anger,anger,"[0.9930281, 0.54304767, 0.3952074, 0.8048298, 0.00718564, 0.29191303, 0.67603034]","[0.99567527, 0.9699939, 0.8419964, 0.92429596, 0.004702408, 0.36332706, 0.90914017]","[0.9940136, 0.7719407, 0.71903795, 0.9667185, 0.0018875811, 0.6132647, 0.84188366]","[0.9900733, 0.26703274, 0.0032786855, 0.111432254, 0.00026407867, 0.00018598302, 0.0369181]",anger
sadness,[ When family mmembers or friends blame me for something I am not responsible for. I feel very sad as it was not my fault. ] ,sadness,sadness,sadness,sadness,"[0.48222327, 0.8834232, 0.81718844, 0.84144455, 0.0054111225, 0.994191, 0.96681297]","[0.560629, 0.9371945, 0.94856155, 0.9586724, 0.00051815674, 0.9981628, 0.99191564]","[0.23861861, 0.87786883, 0.88381934, 0.9865846, 0.0005347968, 0.9990476, 0.99231696]","[0.015161484, 0.58671284, 0.6298167, 0.7460898, 0.0007325588, 0.9990909, 0.9385141]",sadness
disgust,[ I feel disgust at people lying. It means that they say one thing to one person and the same thing in another way to another person and this makes people quarrel among themselves. ] ,disgust,disgust,disgust,disgust,"[0.6274603, 0.9953583, 0.87576795, 0.68278116, 0.004043766, 0.9617979, 0.9768157]","[0.99513066, 0.9985044, 0.9536135, 0.6907039, 0.0004335224, 0.90328306, 0.9906246]","[0.9924569, 0.9994086, 0.8117857, 0.7031991, 0.0009311878, 0.88768035, 0.9956994]","[0.88756984, 0.99836224, 0.76162225, 0.3023543, 0.0005555475, 0.02208902, 0.7949266]",disgust
shame,"During a class I was asked a question which I did not hear very clearly, so I gave an answer which was not related to the question and everyone started laughing at me. ",shame,shame,fear,disgust,"[0.36625156, 0.339662, 0.45429423, 0.50995636, 0.09686795, 0.4444026, 0.8287951]","[0.9042379, 0.9305234, 0.76812094, 0.86352265, 0.043208826, 0.8192236, 0.9633645]","[0.87449396, 0.6718743, 0.8883151, 0.7994578, 0.011814361, 0.567594, 0.8350753]","[0.6869697, 0.7189543, 0.6945148, 0.676129, 0.3644474, 0.1946517, 0.7037059]",shame
guilt,"When my pet dog,who was to us a family member, died. He had been vomitting for the past three days and we had not found the time to call a vet, finally when the vet came it was already too late. ",sadness,sadness,sadness,sadness,"[0.6273965, 0.78144234, 0.7551526, 0.83189195, 0.03183249, 0.9731267, 0.86027485]","[0.8993016, 0.92765164, 0.9424426, 0.942735, 0.008512598, 0.9895984, 0.9477882]","[0.9108069, 0.80134785, 0.76456714, 0.9310977, 0.006496645, 0.9913475, 0.8014437]","[0.56378734, 0.64417624, 0.6439215, 0.7295454, 0.0037803722, 0.98493665, 0.6422164]",sadness
joy,"When last year in college I received the award ""Best Student of the Year"", I felt very happy as I got what I had wanted and my wish had been fulfilled. ",joy,joy,joy,joy,"[0.0007307328, 0.00013541848, 0.0007478615, 0.0018838072, 0.92869353, 0.00024260241, 9.599233e-05]","[0.0009848507, 0.00073971495, 0.019627025, 0.002874617, 0.992347, 0.000790818, 0.0005570756]","[0.0009252892, 0.00016802257, 0.5703147, 0.001654677, 0.983386, 0.001895792, 0.00024174257]","[0.00049312296, 0.0003033746, 0.0006808194, 0.0014327631, 0.97250813, 0.00026025317, 0.00055444817]",joy
fear,Once I woke up in the middle of the night and felt frightened as everyone else was sleeping and I could not even go to their room. ,fear,fear,fear,fear,"[0.79839295, 0.33732954, 0.99267757, 0.63943714, 0.0033027846, 0.84748805, 0.8609071]","[0.79566437, 0.84508884, 0.9871524, 0.92158705, 0.00042053772, 0.90452963, 0.9123368]","[0.75229234, 0.5044981, 0.9914465, 0.75265807, 0.00020873337, 0.86256975, 0.7540723]","[0.06604001, 0.04865318, 0.9852953, 0.16198395, 0.00017080519, 0.036646962, 0.1605532]",fear
anger,"[ It irritates me when people talk about me behind my back. I prefer people to tell me what they have to, on my face instead of talking behind my back. ] ",anger,anger,anger,anger,"[0.9635008, 0.9152523, 0.6469673, 0.61530125, 0.049675826, 0.7813804, 0.83429444]","[0.99763, 0.99558616, 0.9222537, 0.8635015, 0.0031239723, 0.90583223, 0.96851325]","[0.99685633, 0.98788863, 0.8720777, 0.6348077, 0.0025393446, 0.8669416, 0.88277227]","[0.94034153, 0.8949839, 0.8599606, 0.6627567, 0.0012918543, 0.7132241, 0.64646417]",anger
sadness,[ When friends and colleagues talk bad about me. ] ,shame,shame,fear,sadness,"[0.7659514, 0.80543727, 0.7599191, 0.7610299, 0.0053342925, 0.8028329, 0.9111285]","[0.971696, 0.9737022, 0.95191485, 0.9445124, 0.00058333523, 0.9801252, 0.9867236]","[0.95476466, 0.85136324, 0.9692031, 0.8993741, 0.0006186621, 0.9683906, 0.9402234]","[0.7899946, 0.7143641, 0.8210559, 0.6940328, 0.0016139445, 0.879782, 0.8052559]",shame
disgust,At work when I did not get the full co-operation of my colleagues to complete an assignment. ,anger,anger,anger,sadness,"[0.880861, 0.80291945, 0.72205156, 0.8337589, 0.008874031, 0.8083965, 0.87128425]","[0.97522855, 0.9624421, 0.9082096, 0.94247836, 0.002114061, 0.96537304, 0.96898437]","[0.94590896, 0.7990201, 0.7863775, 0.83690614, 0.0015246617, 0.85768455, 0.73870134]","[0.8705162, 0.7846602, 0.72172195, 0.6871164, 0.0067784158, 0.8972286, 0.7545537]",anger
shame,[ When I acted against my mind or conscious. ] ,shame,shame,fear,anger,"[0.6711147, 0.6207827, 0.4718874, 0.6625746, 0.15682913, 0.49020183, 0.8371738]","[0.93843263, 0.8794515, 0.85720015, 0.9146594, 0.015066167, 0.8007947, 0.958463]","[0.47725385, 0.3632336, 0.67511016, 0.63363254, 0.0081021795, 0.31137103, 0.4767746]","[0.6990183, 0.62758934, 0.5523213, 0.58462673, 0.08805117, 0.11077363, 0.64685273]",shame
guilt,"In the begining of teenage, on the matters of sex - speaking about sex. ",shame,shame,fear,shame,"[0.13982189, 0.33310825, 0.3048417, 0.32662213, 0.1813177, 0.47922847, 0.56443924]","[0.30758816, 0.40158257, 0.23862717, 0.30663922, 0.0009409788, 0.12704393, 0.4616019]","[0.17679042, 0.25918806, 0.56015116, 0.17672902, 0.009248209, 0.1400235, 0.07670057]","[0.21275488, 0.41786686, 0.21398479, 0.3938504, 0.008778042, 0.012513901, 0.46940258]",shame
joy,"In when I was in the th standard, we had arranged a small picnic in Kandala. One of my closest friends wrote a small and cute poem for me, which expressed the feeling of closeness we had for each other. I was very thrilled and I can still remember it. ",joy,joy,joy,joy,"[0.03403039, 0.0047301487, 0.04022003, 0.14716694, 0.6384051, 0.011682248, 0.011236319]","[0.0007727164, 0.00028657526, 0.0013502254, 0.025046818, 0.9573112, 0.0008934299, 0.0009488043]","[0.044893984, 0.0066043343, 0.5349253, 0.150604, 0.7723316, 0.21691516, 0.008737249]","[0.00079274236, 0.0046282243, 0.026439581, 0.20755814, 0.74147534, 0.00025622256, 0.06569523]",joy
fear,"Once I was caught by thugs aged between -, they asked me to surrender all the property I had and I remember feeling very scared. ",fear,fear,fear,fear,"[0.8107842, 0.5852003, 0.9965664, 0.7358255, 0.02435714, 0.84425473, 0.88966995]","[0.8335417, 0.94827044, 0.99468863, 0.90469354, 0.0013805012, 0.916511, 0.9510436]","[0.766759, 0.5547741, 0.99291056, 0.7528786, 0.00048291532, 0.7404278, 0.6049762]","[0.08507749, 0.13249543, 0.9889803, 0.3282055, 0.00027179543, 0.08693456, 0.36611181]",fear
anger,"One night we, all the family members, were sitting in the front corridor of the house when a gentleman looking person came in. He was my father's client and he had come to bribe my father in connection with the proceeding case. At my father's refusal he abused my father, my brother and I could not control our temper and we rushed at him. ",anger,anger,anger,anger,"[0.9559326, 0.6518293, 0.5212516, 0.40603417, 0.042259414, 0.44560906, 0.66061395]","[0.9741141, 0.93308204, 0.87165046, 0.89462703, 0.08286441, 0.759747, 0.85819316]","[0.8936768, 0.29062086, 0.58841944, 0.33468324, 0.0067625055, 0.45437652, 0.28828034]","[0.94356215, 0.40372384, 0.28601107, 0.45011288, 0.027442755, 0.053560715, 0.44350275]",anger
sadness,"Once my friend and I got into into a hot discussion on a very controversial topic. At one point of the argument I disagreed with her totally and I took what she was saying as an insult. So I couter-argued and unknowingly hurt her emotionally, I felt very sad about this. ",sadness,sadness,sadness,sadness,"[0.5334738, 0.68408304, 0.72054756, 0.86567956, 0.027320229, 0.9814207, 0.87490624]","[0.9032448, 0.8662872, 0.8605723, 0.985531, 0.003189569, 0.9946814, 0.9745769]","[0.9110613, 0.8215562, 0.80926967, 0.9949062, 0.0007428582, 0.99866533, 0.9727791]","[0.14563143, 0.250843, 0.54771084, 0.70380616, 0.00019188579, 0.9976689, 0.73041815]",sadness
disgust,"After joining my M. A in Social Sciences, I appeared for the first semester exam. I failed one of the exams, and when I looked at my results I felt disgusted and then I got angry. ",anger,anger,anger,anger,"[0.992378, 0.9775081, 0.5150681, 0.45225838, 0.009697581, 0.55282164, 0.9119514]","[0.9968438, 0.99371815, 0.90057814, 0.943034, 0.0020360926, 0.9311873, 0.98410493]","[0.99739504, 0.99548763, 0.9106206, 0.9485752, 0.00093794137, 0.7975465, 0.9825088]","[0.9945321, 0.97806853, 0.0862956, 0.19123496, 0.00029393978, 0.00062990905, 0.73169476]",anger
joy,I met my friend and he gave me a wonderful present as it was my birthday. I enjoyed having that present. ,joy,joy,joy,joy,"[0.15415832, 0.0003144047, 0.046551406, 0.12475775, 0.93541825, 0.0022404701, 0.0014799937]","[0.014652678, 0.005506532, 0.1977389, 0.15072873, 0.9850612, 0.03264783, 0.05604013]","[0.007218978, 0.00030204473, 0.3272442, 0.022789624, 0.95595497, 0.053563703, 0.0032487542]","[0.058363315, 0.0016354169, 0.105322555, 0.18342447, 0.9278343, 0.003134508, 0.012122054]",joy
fear,"When I lost a wallet while travelling, since it belonged to the group I was very afraid. ",fear,fear,fear,fear,"[0.7587519, 0.66722757, 0.9944891, 0.84565324, 0.0011114618, 0.8955913, 0.81953055]","[0.7999655, 0.88839185, 0.995417, 0.95135254, 0.0008260301, 0.965098, 0.958126]","[0.6585035, 0.39979067, 0.99566203, 0.7994273, 0.00040614838, 0.8956546, 0.60981476]","[0.118237115, 0.24220473, 0.9865371, 0.5880624, 0.00033182828, 0.81928074, 0.5023939]",fear
anger,When a person whom I had invited did not come on the appointed day and time. ,shame,sadness,sadness,sadness,"[0.8220803, 0.7783983, 0.73683625, 0.78401434, 0.010701509, 0.85982877, 0.87227947]","[0.9616575, 0.9248173, 0.8849326, 0.93967104, 0.00053858, 0.9803504, 0.95909494]","[0.9147632, 0.7178949, 0.59266275, 0.67589283, 0.00040699367, 0.947552, 0.6422661]","[0.8883244, 0.7977688, 0.85043013, 0.77973807, 0.010346378, 0.9734325, 0.82478315]",sadness
sadness,"I tried my level best to care for my client, I took an appointment with a doctor and before meeting the doctor he expired - a poor small boy from Uttar Pradesh. ",sadness,shame,anger,sadness,"[0.51051074, 0.76640683, 0.532701, 0.8657961, 0.034936313, 0.9354613, 0.88869643]","[0.96269983, 0.95424527, 0.8938639, 0.97929186, 0.0037501368, 0.982608, 0.9862201]","[0.9764897, 0.89771444, 0.76042986, 0.9657547, 0.00069894607, 0.9737254, 0.85987324]","[0.72728306, 0.727241, 0.68194556, 0.7962858, 0.001442846, 0.9800567, 0.80685157]",sadness
disgust,"My notes were not returned to me, it kept on being procrastinated. ",disgust,shame,anger,sadness,"[0.7906943, 0.82160085, 0.63366693, 0.62648803, 0.031500522, 0.80679375, 0.8169283]","[0.8607804, 0.729559, 0.64781445, 0.7014478, 0.0012574836, 0.8407572, 0.8910618]","[0.92117923, 0.7997127, 0.8376047, 0.7303428, 0.00087401783, 0.8530906, 0.7866184]","[0.7721654, 0.76884806, 0.84898823, 0.76942974, 0.044781905, 0.90564615, 0.7846932]",sadness
shame,I was misbehaving in the agency. ,shame,shame,guilt,shame,"[0.7989545, 0.88743705, 0.6458547, 0.8515493, 0.008765691, 0.6671742, 0.9334742]","[0.9322415, 0.93048024, 0.6520669, 0.96964633, 0.0005287757, 0.85784805, 0.9767535]","[0.9082401, 0.706623, 0.7463193, 0.9381905, 0.0006165427, 0.6274305, 0.8825831]","[0.840355, 0.78388804, 0.6461813, 0.88073796, 0.0060880072, 0.48682874, 0.91123927]",shame
guilt,"A friend of mine got encouragement and I did not, as the supervisor did not like me. ",sadness,anger,fear,anger,"[0.50027686, 0.6655217, 0.49465588, 0.7041576, 0.07041571, 0.84071696, 0.7874529]","[0.8932385, 0.28305262, 0.11476591, 0.832077, 0.45482883, 0.2993125, 0.83479977]","[0.7934501, 0.4358055, 0.8812056, 0.71132535, 0.45250198, 0.69430155, 0.46936765]","[0.7468312, 0.54744726, 0.37721765, 0.5153449, 0.28982168, 0.4641884, 0.31873354]",anger
joy,When I got the scholarship letter from Australia. ,joy,joy,joy,joy,"[0.32768917, 0.15587904, 0.3297162, 0.27888313, 0.67403275, 0.3938779, 0.037278984]","[0.250575, 0.11713502, 0.24581292, 0.31733382, 0.9235541, 0.5311563, 0.11497661]","[0.31023693, 0.14579837, 0.8009318, 0.3298984, 0.84213805, 0.53155273, 0.06471961]","[0.1768998, 0.1632882, 0.20198597, 0.23510148, 0.7376603, 0.39372018, 0.09442372]",joy
fear,When going to the exam. ,fear,fear,fear,fear,"[0.23810758, 0.36027297, 0.5207651, 0.47731507, 0.10105732, 0.46225438, 0.39587614]","[0.60280275, 0.5548718, 0.8321037, 0.5236644, 0.07184908, 0.5523947, 0.61610913]","[0.23816757, 0.24036177, 0.95371836, 0.370086, 0.03511658, 0.1664062, 0.15449023]","[0.38896054, 0.4724629, 0.57157266, 0.37155735, 0.10388231, 0.20202869, 0.35133758]",fear
anger,[ When I do not get any co-operation from my friends/partners. ] ,sadness,sadness,sadness,sadness,"[0.5386901, 0.7295228, 0.72325957, 0.5987812, 0.029419256, 0.7994868, 0.787026]","[0.9783851, 0.95256203, 0.9362022, 0.8953302, 0.00096685847, 0.9802054, 0.94863945]","[0.9141488, 0.77558255, 0.9228608, 0.68691003, 0.0008142957, 0.9299847, 0.7188617]","[0.8059217, 0.7119987, 0.7666437, 0.59503883, 0.010651616, 0.8427042, 0.67905277]",sadness
sadness,When my brother's visa for the U. S. A got cancelled. ,sadness,sadness,sadness,sadness,"[0.7185147, 0.7175843, 0.6994194, 0.699092, 0.058456562, 0.79585886, 0.7354071]","[0.9298569, 0.89801466, 0.9506174, 0.8827356, 0.104096495, 0.96994025, 0.9377741]","[0.9424639, 0.79943824, 0.9345527, 0.83528006, 0.027932625, 0.965389, 0.79119664]","[0.683618, 0.64490545, 0.75907737, 0.6446598, 0.18054622, 0.9402967, 0.67083836]",sadness
guilt,"I had known the girl for a few months when I proposed to her and this put an end to our friendship, as from then on we started withdrawing from each other. I liked her very much. ",sadness,sadness,fear,sadness,"[0.10783735, 0.4904872, 0.33514163, 0.3351135, 0.012897633, 0.8236, 0.47736332]","[0.957683, 0.89795583, 0.87703353, 0.85673755, 0.03106249, 0.96793896, 0.9196143]","[0.9274325, 0.7007131, 0.9632886, 0.7553148, 0.002938079, 0.9179742, 0.6810541]","[0.7672444, 0.57912046, 0.7021241, 0.5864848, 0.055427983, 0.9657679, 0.6028103]",sadness
joy,When my elder sister had a baby girl. She was the first girl in the family after years of baby boys. ,sadness,joy,joy,joy,"[0.35388675, 0.39454868, 0.6252554, 0.5247959, 0.57711214, 0.6549746, 0.24745446]","[0.6765824, 0.59788275, 0.71871454, 0.66808367, 0.9619178, 0.88589567, 0.64710736]","[0.42804456, 0.36090305, 0.8318615, 0.43727604, 0.8389181, 0.73077244, 0.2808515]","[0.3097236, 0.25441828, 0.48438498, 0.44283763, 0.8393013, 0.7753309, 0.29071894]",joy
fear,When our school was raided by the pupils of the boys secondary school who beat us up. ,shame,anger,fear,sadness,"[0.78081477, 0.7763337, 0.7692916, 0.70581245, 0.017578235, 0.74261457, 0.7867303]","[0.97938454, 0.9776343, 0.9582154, 0.93886024, 0.0012891785, 0.96019113, 0.97659564]","[0.93298674, 0.82416695, 0.93966496, 0.7986219, 0.0027094702, 0.8435283, 0.6754102]","[0.82398355, 0.76006633, 0.8153648, 0.68748, 0.002220632, 0.9059924, 0.7990266]",anger
anger,When my room-mate locked up the keys of my room in our room after I had told her that I was only in the bathroom having a shower. She left and I had to do without supper. ,shame,anger,fear,sadness,"[0.63526577, 0.7839066, 0.8242451, 0.7727131, 0.013673791, 0.82446784, 0.8379693]","[0.96964955, 0.9452526, 0.9612648, 0.9389302, 0.011428899, 0.9167452, 0.95094657]","[0.94014895, 0.7650891, 0.97231007, 0.8453803, 0.004587819, 0.83960676, 0.8380911]","[0.8274227, 0.7956786, 0.86012566, 0.7180586, 0.025815347, 0.8918818, 0.7200145]",fear
sadness,When I received the news that my beloved grandmother had died. I was at the boarding school and was only years old. ,sadness,sadness,sadness,sadness,"[0.39169443, 0.71981776, 0.74272525, 0.5410469, 0.065194346, 0.93510705, 0.74007946]","[0.7273571, 0.7119857, 0.89035267, 0.8459397, 0.0060275, 0.98478794, 0.89294696]","[0.6180611, 0.4793782, 0.8594916, 0.6377405, 0.012120992, 0.9573535, 0.3251527]","[0.72257024, 0.5495244, 0.8474082, 0.6548497, 0.013130747, 0.98728764, 0.5669413]",sadness
disgust,One evening when a boy who was drunk made a pass at me by trying to kiss me. ,fear,shame,fear,shame,"[0.7733388, 0.76600695, 0.8564929, 0.8080156, 0.022617778, 0.6651685, 0.79001474]","[0.8936075, 0.92302805, 0.7108114, 0.8225065, 0.002666195, 0.8394605, 0.9383081]","[0.80664945, 0.7131714, 0.88252395, 0.68791324, 0.008715149, 0.583818, 0.5946206]","[0.6070414, 0.7280404, 0.62251025, 0.5697765, 0.02469228, 0.3830111, 0.7305063]",disgust
shame,When I blurted out an answer in class without having been asked to do so. The teacher told me that it was bad manners to do so. ,shame,shame,anger,shame,"[0.29225978, 0.6229638, 0.5255731, 0.6273834, 0.031182831, 0.59281343, 0.7674271]","[0.88604647, 0.86337024, 0.6712171, 0.87338245, 0.09952418, 0.8401956, 0.9449064]","[0.9113302, 0.7337628, 0.79456264, 0.8754595, 0.0128452135, 0.77105826, 0.8067786]","[0.7212204, 0.6813444, 0.6429841, 0.57727396, 0.065318234, 0.2188759, 0.75401485]",shame
guilt,When I had promised to do some washing for my mother and I did not do it. She did it herself despite her being ill. I felt very guilty. ,guilt,guilt,guilt,guilt,"[0.43734127, 0.50276625, 0.67455125, 0.97741514, 0.0014964688, 0.82896316, 0.89516795]","[0.7615071, 0.8256949, 0.8549783, 0.9898974, 0.001412762, 0.9622722, 0.9739095]","[0.90354055, 0.6546327, 0.8928045, 0.99662125, 0.0006210325, 0.9781471, 0.9890041]","[0.23428532, 0.29353657, 0.66527075, 0.9783544, 0.00042785672, 0.93452793, 0.8696026]",guilt
joy,I was very happy when I passed and went to form I. It was a great relief for me as I had been very worried considering the large number of pupils who fail. ,joy,joy,joy,joy,"[0.2809444, 0.008081654, 0.24527091, 0.057253912, 0.9669855, 0.001921912, 0.009075718]","[0.18779862, 0.14149852, 0.3637, 0.2460652, 0.9862729, 0.007868998, 0.2925646]","[0.11512663, 0.030381504, 0.7421348, 0.09738911, 0.9761069, 0.056430567, 0.011727931]","[0.01938573, 0.0011274918, 0.21543187, 0.061920423, 0.96729827, 0.0004816456, 0.00677728]",joy
fear,"During the last academic year i. e / just before the closure, we were surrounded and threatened by the paramilitary forces. ",fear,fear,fear,fear,"[0.8655135, 0.7158344, 0.9309879, 0.59835184, 0.05782604, 0.7343035, 0.7698662]","[0.9665297, 0.9500925, 0.97880703, 0.84799474, 0.001826922, 0.92831254, 0.9439773]","[0.90221, 0.7696582, 0.97011673, 0.6881897, 0.0016906487, 0.73522204, 0.55544704]","[0.73496646, 0.6440121, 0.90331215, 0.5952841, 0.0008646576, 0.8147516, 0.65086544]",fear
anger,"When someone I trusted very much, disappointed me. ",disgust,sadness,sadness,sadness,"[0.8236844, 0.96880174, 0.6011981, 0.6997821, 0.0018222027, 0.96108097, 0.9274655]","[0.97141415, 0.9788562, 0.8829036, 0.869178, 0.00018434583, 0.9887659, 0.9632991]","[0.9616684, 0.9367304, 0.6055997, 0.5968129, 0.00018904587, 0.98503184, 0.8268132]","[0.8816322, 0.86067426, 0.8338207, 0.6703771, 0.000402392, 0.986608, 0.8120648]",sadness
sadness,When a close friend of mine who was with me in first year could not make it to the second year. ,sadness,sadness,sadness,sadness,"[0.49455392, 0.68675447, 0.6386828, 0.64885324, 0.12991226, 0.9263411, 0.84561217]","[0.86249596, 0.8376331, 0.9063175, 0.82590693, 0.04173694, 0.9789981, 0.8932249]","[0.86929786, 0.6692371, 0.8511928, 0.6620407, 0.0056445254, 0.97844017, 0.5113292]","[0.7232392, 0.6881299, 0.809546, 0.68124133, 0.18431927, 0.9866562, 0.7229887]",sadness
disgust,When one of my friends started misbehaving. ,shame,anger,anger,anger,"[0.5714704, 0.7530508, 0.4969167, 0.56569993, 0.006851885, 0.56090605, 0.79700196]","[0.95605683, 0.9353277, 0.69211006, 0.8898528, 0.0008228681, 0.90237105, 0.93100125]","[0.9043161, 0.7087456, 0.43132976, 0.78270435, 0.0008137686, 0.6994918, 0.5743463]","[0.74441886, 0.62859327, 0.60901487, 0.62423503, 0.010638529, 0.6341817, 0.7171473]",anger
shame,When I failed one of the tests because I had not worked hard enough. ,shame,shame,sadness,sadness,"[0.68888056, 0.8149105, 0.7584018, 0.8494702, 0.0025834462, 0.85139805, 0.90711737]","[0.94881123, 0.9461778, 0.9328196, 0.9569396, 0.00039672139, 0.9745477, 0.97976214]","[0.9464412, 0.8701046, 0.88881534, 0.8970277, 0.00071427674, 0.9634001, 0.91496223]","[0.8109568, 0.7624977, 0.7488608, 0.7680738, 0.00070135016, 0.9391435, 0.86026406]",sadness
guilt,When I was scolded by my dad for bad behaviour. ,shame,shame,fear,anger,"[0.2245334, 0.6388565, 0.49076143, 0.46829522, 0.0011349072, 0.4863645, 0.81028074]","[0.8496941, 0.8219732, 0.5927209, 0.84102255, 0.00016945857, 0.8772675, 0.94119126]","[0.8518193, 0.5266062, 0.883918, 0.6984771, 0.00057344884, 0.6515432, 0.5986577]","[0.75213087, 0.54778165, 0.6350278, 0.5348486, 0.0016108237, 0.63445413, 0.74180615]",shame
joy,"After waiting impatiently for the results of the form examinations for almost a year, at last I received a letter of acceptance from the Senate of the university of Zambia telling me that I had made it to the first year course at UNZA. ",sadness,joy,fear,joy,"[0.3841262, 0.072551906, 0.25669286, 0.26955223, 0.41977826, 0.44866946, 0.1410743]","[0.5262012, 0.2941433, 0.28885987, 0.45995623, 0.78855747, 0.27728766, 0.27021423]","[0.35259607, 0.22320549, 0.5593975, 0.22226742, 0.39699396, 0.31964588, 0.21739465]","[0.29090798, 0.27647135, 0.2505817, 0.39147356, 0.54499614, 0.23765248, 0.21612935]",joy
fear,"The first day that I was close to a dead body, in my third year at UNZA, school of medicine. ",sadness,fear,fear,sadness,"[0.6811027, 0.757328, 0.75975865, 0.63035023, 0.012093285, 0.83510184, 0.7561325]","[0.8699515, 0.9361337, 0.9520907, 0.81251776, 0.0004544959, 0.9501374, 0.93763]","[0.5428346, 0.59469634, 0.89923567, 0.45402306, 0.0005422953, 0.71677375, 0.3875998]","[0.5487419, 0.6102656, 0.62581545, 0.52882713, 0.0010104433, 0.77783644, 0.56167877]",sadness
anger,"A few monthe ago, when my brother's wife told me that I had bad manners. To make matters worse she did not let me use their telephone as she only allowed people of her own tribe. ",shame,shame,fear,sadness,"[0.69051975, 0.7638071, 0.61054915, 0.6622079, 0.009354242, 0.76951206, 0.8273334]","[0.94643676, 0.95654416, 0.8564649, 0.8990908, 0.0019118185, 0.92692345, 0.957582]","[0.9625976, 0.8273392, 0.9712092, 0.8705738, 0.004022108, 0.90684026, 0.8572477]","[0.8391518, 0.7617103, 0.77397764, 0.6612364, 0.0021794143, 0.9393888, 0.7710238]",sadness
sadness,When I got to know that my father had passed away. ,sadness,sadness,sadness,sadness,"[0.58780354, 0.6826695, 0.63387316, 0.6604107, 0.20507808, 0.91355395, 0.7421515]","[0.67647904, 0.7296708, 0.8377253, 0.8214341, 0.017406784, 0.9874791, 0.85265964]","[0.58981293, 0.5528416, 0.92626, 0.6577233, 0.010856245, 0.96434695, 0.50468796]","[0.5753944, 0.54205257, 0.74294114, 0.6213558, 0.103903, 0.9686846, 0.56579953]",sadness
disgust,I was disgusted to discover that my girlfriend of few weeks was already fooling around with another guy. I was disappointed as the guy was a rogue and I respected my girlfriend. ,disgust,disgust,disgust,disgust,"[0.96631205, 0.9966736, 0.9262021, 0.7840383, 0.0039135036, 0.97531575, 0.97711426]","[0.9925392, 0.99646086, 0.9390774, 0.9484182, 0.0024536732, 0.9803894, 0.97658825]","[0.9954312, 0.9981337, 0.9002188, 0.9437822, 0.004110509, 0.9886973, 0.9821539]","[0.9467615, 0.99532145, 0.92826825, 0.7909869, 0.000747544, 0.9663548, 0.90870434]",disgust
shame,I was saying bad things about a man I had never seen. I was with a friend and did not know that she was related to this man. My friend did not tell me about it and I discovered this myself. ,disgust,disgust,fear,anger,"[0.39035037, 0.69714385, 0.5652679, 0.52684563, 0.009558767, 0.609716, 0.6854786]","[0.9278565, 0.95967454, 0.82998127, 0.92002505, 0.00044608777, 0.75288147, 0.9392987]","[0.78590083, 0.6205526, 0.8862592, 0.8381312, 0.002827294, 0.67464775, 0.63350916]","[0.7825367, 0.7159128, 0.68605083, 0.6412654, 0.0005831562, 0.65005904, 0.66219795]",disgust
guilt,"A very, very close friend of mine used to come to my room to see me and I naver bothered to pay him a visit. One day he asked me the reason behind this and I gave him a shirt. ",shame,sadness,fear,anger,"[0.254199, 0.17823732, 0.31524414, 0.32241175, 0.1362531, 0.5862433, 0.6045732]","[0.6996807, 0.5198823, 0.56443024, 0.64275587, 0.3074185, 0.7977374, 0.6881819]","[0.36636344, 0.14517674, 0.74228334, 0.4012853, 0.13090304, 0.52515495, 0.20331118]","[0.56053984, 0.42649525, 0.49509403, 0.51953226, 0.28282166, 0.5282401, 0.4448374]",sadness
joy,When I received the first year results as the first year had involved a lot of work and I was very pleased when I got the results. ,joy,joy,joy,joy,"[0.030653069, 0.00016842825, 0.007388592, 0.046938214, 0.9595851, 0.00024690025, 0.00042740788]","[0.0036066624, 0.0008549608, 0.13990426, 0.20067152, 0.9906001, 0.0016397107, 0.0039002784]","[0.0027441345, 0.00015047211, 0.45992652, 0.02062457, 0.9873009, 0.0065154675, 0.00049871055]","[0.012471, 0.00048731797, 0.108747184, 0.1017792, 0.9428926, 0.00039827195, 0.0009865123]",joy
