labels,text,expr_emo,prob_expr_emo,prob_max
shame,[ I feel shame when I do not arrive on time and others have to wait for me for a long time. ] ,guilt,"[0.017813431, 0.9867666, 0.97826654, 0.99871135, 0.0011390983, 0.99782133, 0.99822015]",0.99871135
guilt,When I could not fulfill my expectations. ,sadness,"[0.9512177, 0.89140284, 0.9180222, 0.95508915, 0.003539823, 0.9623815, 0.95252794]",0.9623815
joy,When I got engaged to a boy of my choice. ,joy,"[0.052845974, 0.040164564, 0.22922549, 0.5324456, 0.89347386, 0.15777351, 0.22941427]",0.89347386
fear,"When I saw the movie ""Poltergist"". ",disgust,"[0.6513131, 0.8284292, 0.79601324, 0.8127874, 0.7704352, 0.79898614, 0.7386039]",0.8284292
anger,"When my mother scolded me for coming home late, i. e after P. M. ",anger,"[0.9696596, 0.8968976, 0.69739056, 0.8668214, 0.009475818, 0.79583496, 0.9077868]",0.9696596
sadness,When my grandfather died. ,sadness,"[0.91469747, 0.8019813, 0.93476903, 0.9757673, 0.07284805, 0.986555, 0.9219119]",0.986555
disgust,When a close friend of mine maintained a relationship with me till she needed me and broke it off when she did not need me. She behaved life a really selfish person. ,shame,"[0.6573998, 0.47562, 0.5405641, 0.7111117, 0.0814621, 0.7151525, 0.78303814]",0.78303814
joy,When I passed my B. A exams. ,joy,"[0.06379819, 0.0651868, 0.12536848, 0.1778814, 0.8881069, 0.06564645, 0.15697545]",0.8881069
fear,[ While approaching to test the situation. ] ,guilt,"[0.28110847, 0.117748566, 0.0849531, 0.50295246, 0.058639955, 0.37965494, 0.38491285]",0.50295246
anger,When my boyfriend told me that it would be difficult for him to marry me. ,fear,"[0.5444595, 0.28584453, 0.93287647, 0.87008286, 0.006112515, 0.8274081, 0.83619225]",0.93287647
sadness,When I left my part-time job. ,sadness,"[0.8013125, 0.54586196, 0.7502446, 0.9099664, 0.11769888, 0.91715443, 0.8372073]",0.91715443
disgust,"I felt very disgusted at a friend to whom I had given a Psychology book to read, and she did not care to give me back the book during the exams. ",anger,"[0.9973435, 0.99604285, 0.8016629, 0.9961972, 0.0019971707, 0.99288166, 0.99565625]",0.9973435
shame,When an intimate friend of mine passed B. A with first class and I got only pass class. ,sadness,"[0.8574486, 0.6143452, 0.703209, 0.8254851, 0.17861272, 0.89179415, 0.846187]",0.89179415
guilt,When I did not concentrate on my studies despite my mother's help and cooperation. ,guilt,"[0.74507946, 0.6982324, 0.839351, 0.96394557, 0.0089853695, 0.89633334, 0.94735676]",0.96394557
shame,Failing in the English language exam. ,shame,"[0.9115988, 0.9641636, 0.85182065, 0.9752721, 0.0060360595, 0.97056544, 0.98402184]",0.98402184
guilt,Mentioning a book to the person who borrowed it. ,guilt,"[0.22155051, 0.06742012, 0.14750904, 0.9851008, 0.73753744, 0.5392627, 0.8154447]",0.9851008
joy,Being chosen to do this experiment. ,guilt,"[0.32454664, 0.1892031, 0.38804448, 0.758027, 0.6001955, 0.6004453, 0.6913536]",0.758027
fear,Finding out about people can go mad for social reasons. ,anger,"[0.95519984, 0.88212496, 0.84322524, 0.8315326, 0.008438993, 0.7424338, 0.8786886]",0.95519984
anger,Someone borrowed my textbook and deliberately did not return it. ,anger,"[0.6306711, 0.5679687, 0.5497221, 0.6042688, 0.095653154, 0.50550115, 0.5949612]",0.6306711
sadness,I like someone who does not like me and was rude to me. ,anger,"[0.9822135, 0.60229003, 0.5168895, 0.9325871, 0.018568458, 0.83080786, 0.8980691]",0.9822135
disgust,Cueing for bath for a long time. ,guilt,"[0.049846005, 0.03329651, 0.27889526, 0.9266148, 0.4907656, 0.84698474, 0.8352241]",0.9266148
shame,My article not chosen by the college newspaper ,shame,"[0.766982, 0.842964, 0.45707014, 0.8608698, 0.025031203, 0.5674654, 0.9333479]",0.9333479
guilt,I did not do my homework and went to see a film. ,guilt,"[0.9603801, 0.8687086, 0.8930165, 0.98715717, 0.018899575, 0.9369812, 0.96418434]",0.98715717
joy,Doing well in the examn. ,joy,"[0.014811437, 0.01760204, 0.011247806, 0.042981002, 0.93546224, 0.01122485, 0.01782983]",0.93546224
fear,A relative died. ,sadness,"[0.9041213, 0.9162077, 0.945276, 0.96008056, 0.0075095966, 0.98675704, 0.94087625]",0.98675704
anger,Bad food in the students' dining hall. ,disgust,"[0.9004547, 0.9853618, 0.8544182, 0.909998, 0.015171043, 0.9163955, 0.9701452]",0.9853618
sadness,Could not get into the university I wanted to get in. ,fear,"[0.9070411, 0.9049594, 0.95948493, 0.86160237, 0.012028819, 0.9583495, 0.9187781]",0.95948493
disgust,Noisy people in the library. ,anger,"[0.9791878, 0.9704071, 0.80626374, 0.7735611, 0.014521046, 0.24325913, 0.67112005]",0.9791878
shame,Meeting other friends who got in the good universities. ,joy,"[0.036865175, 0.008845817, 0.046674468, 0.3805635, 0.8628313, 0.08637701, 0.07178747]",0.8628313
guilt,Telling my parents that I did not get into a good university. ,guilt,"[0.9387888, 0.93548834, 0.96262735, 0.99286383, 0.0034116323, 0.96892077, 0.9834704]",0.99286383
joy,Getting into this university to do medicine. ,guilt,"[0.20770828, 0.08364641, 0.3109312, 0.71270454, 0.5852987, 0.5373026, 0.39921594]",0.71270454
fear,Before the first examn. ,shame,"[0.21911652, 0.23952775, 0.5482115, 0.4589572, 0.03531393, 0.43867046, 0.62651664]",0.62651664
anger,Someone messing up the room we share. ,fear,"[0.94470763, 0.94970375, 0.9558698, 0.83146197, 0.033681277, 0.90684813, 0.93183285]",0.9558698
sadness,My best friend could not get into university. ,fear,"[0.91803247, 0.85031635, 0.9744864, 0.9310042, 0.026353357, 0.9719044, 0.9286343]",0.9744864
disgust,Some students trying to please the lecturer. ,guilt,"[0.069067106, 0.3510803, 0.45409778, 0.7946673, 0.02652075, 0.44570997, 0.7757448]",0.7946673
shame,Not chosen for all English classes. ,disgust,"[0.716479, 0.9440064, 0.75986654, 0.8321163, 0.018140504, 0.86404973, 0.9355244]",0.9440064
guilt,I am not good enough to join any team to play sport for the class. ,shame,"[0.96975076, 0.959133, 0.9773761, 0.97263, 0.022616811, 0.94357264, 0.9834177]",0.9834177
joy,Reading a nice book and talking about it to my friend. ,joy,"[0.0046621347, 0.0060814726, 0.023474006, 0.5991259, 0.9822948, 0.05884526, 0.04443056]",0.9822948
fear,Being threatened by another person. ,fear,"[0.9694641, 0.8226049, 0.98868865, 0.7997671, 0.0068561886, 0.7384579, 0.9177652]",0.98868865
anger,Insulted by the class leader. ,anger,"[0.9955249, 0.9902552, 0.8159458, 0.91147137, 0.004208794, 0.96047586, 0.98291713]",0.9955249
sadness,Saying goodbye to a friend. ,sadness,"[0.0057375617, 0.00828503, 0.036905993, 0.31829253, 0.12558748, 0.9694485, 0.06809193]",0.9694485
disgust,Saw a dead rat on the street. ,sadness,"[0.9286842, 0.97956616, 0.92679155, 0.9443625, 0.03097767, 0.9816312, 0.9316171]",0.9816312
shame,Not doing well in the examn. ,sadness,"[0.8620955, 0.88738686, 0.8509259, 0.9556728, 0.0056099007, 0.9721338, 0.95675164]",0.9721338
guilt,Too busy to write letters to friends and they said I had forgotten about them. ,shame,"[0.25407618, 0.36198577, 0.30461267, 0.2755658, 0.0074555674, 0.3221898, 0.77689266]",0.77689266
joy,Going to a concert. ,joy,"[0.021145128, 0.00953933, 0.017124843, 0.2661428, 0.9202915, 0.04325907, 0.065930486]",0.9202915
fear,Got ill. ,disgust,"[0.10509217, 0.9850562, 0.8467381, 0.83565956, 0.009123418, 0.94569427, 0.8866033]",0.9850562
anger,Tripped on a busy street. ,shame,"[0.63984066, 0.731951, 0.9150269, 0.9023899, 0.06260024, 0.8949685, 0.94102824]",0.94102824
sadness,A child beaten up by his mother. ,anger,"[0.98197156, 0.96410376, 0.9422713, 0.9557326, 0.0070065917, 0.9709736, 0.9783665]",0.98197156
disgust,First anatomy lesson. ,shame,"[0.016249182, 0.053799354, 0.03477795, 0.21520218, 0.08904768, 0.30621636, 0.5226828]",0.5226828
shame,Failing an examn. ,guilt,"[0.94344276, 0.9809012, 0.8642636, 0.993262, 0.004743243, 0.97240835, 0.99171364]",0.993262
guilt,Broken a friend's cup. ,anger,"[0.9867259, 0.96048963, 0.881681, 0.9682704, 0.010124733, 0.9813828, 0.97266454]",0.9867259
joy,Good dinner on the National Day. ,joy,"[0.009795368, 0.006610174, 0.0465122, 0.19052216, 0.940345, 0.019987136, 0.1298514]",0.940345
fear,Saw a snake unexpectedly. ,sadness,"[0.550817, 0.8745321, 0.9432221, 0.92040247, 0.07100636, 0.95582455, 0.8778274]",0.95582455
anger,Seeing this badly made questionnaire. ,disgust,"[0.7331662, 0.97165525, 0.6528449, 0.56478953, 0.0077474536, 0.83546406, 0.9328976]",0.97165525
sadness,You ignored the fact that we could not hear you at the back. ,anger,"[0.7924992, 0.32013747, 0.56937927, 0.3476583, 0.19384053, 0.38199753, 0.45941153]",0.7924992
disgust,Dead rat in the kitchen of the university. ,disgust,"[0.9472269, 0.97065103, 0.9321589, 0.9405312, 0.049720917, 0.96529573, 0.9542051]",0.97065103
shame,Failing an examn. ,guilt,"[0.94344276, 0.9809012, 0.8642636, 0.993262, 0.004743243, 0.97240835, 0.99171364]",0.993262
guilt,"Did not pick up a water mellon skin, someone slipped on it. ",shame,"[0.652662, 0.8239676, 0.7338231, 0.75613254, 0.050489213, 0.8122343, 0.8901602]",0.8901602
joy,Watching the Asian Olympic game (China winning). ,joy,"[0.100424886, 0.06410008, 0.2542406, 0.5911627, 0.8209158, 0.26550934, 0.3803672]",0.8209158
fear,Someone frightened me in the dark. ,fear,"[0.9686067, 0.8596039, 0.9891362, 0.91354305, 0.0055493223, 0.8906948, 0.9303493]",0.9891362
anger,People having a football match outside the window during the lecture. ,joy,"[0.53815776, 0.68520045, 0.17414548, 0.62953365, 0.80332845, 0.017451607, 0.48043257]",0.80332845
sadness,China can not even give you good sound systems for an open lecture. ,sadness,"[0.83260924, 0.9078021, 0.83723575, 0.72482574, 0.04534244, 0.9286486, 0.91746265]",0.9286486
disgust,People talking in an important lecture. ,guilt,"[0.044272494, 0.16738416, 0.10655987, 0.52317655, 0.20215736, 0.17833093, 0.23558806]",0.52317655
shame,Not being able to hand in homework in time. ,fear,"[0.9137749, 0.8270033, 0.9708382, 0.8976055, 0.009479371, 0.9472101, 0.9201944]",0.9708382
guilt,Thinking about other things in a lecture. ,shame,"[0.06495904, 0.40162894, 0.205865, 0.6737294, 0.014622408, 0.18730062, 0.84668005]",0.84668005
joy,Got a big fish in fishing. ,joy,"[0.09090275, 0.06031002, 0.048333723, 0.5140111, 0.8021289, 0.025710316, 0.35105485]",0.8021289
fear,Heard some ghost-like noise at night. ,fear,"[0.7237692, 0.6276582, 0.9581815, 0.61175454, 0.057672527, 0.7629677, 0.6586911]",0.9581815
anger,A father helping his kid to fight other kids. ,guilt,"[0.12572008, 0.09158002, 0.028502107, 0.57850933, 0.14170629, 0.083340526, 0.15699649]",0.57850933
sadness,A father of children killed in an accident. ,sadness,"[0.94429505, 0.92985225, 0.9201852, 0.9386081, 0.00990821, 0.9856656, 0.947016]",0.9856656
disgust,When junior doctors returned to work after bunking them. ,shame,"[0.59768164, 0.6328241, 0.74076515, 0.88545066, 0.43218806, 0.6328668, 0.8885328]",0.8885328
shame,When I was caught with someone's daughter. ,shame,"[0.94720656, 0.824322, 0.7219349, 0.9048476, 0.00961598, 0.8668758, 0.9516422]",0.9516422
guilt,When the student union leaders were expelled from the university and we continued to study. ,sadness,"[0.67904824, 0.4603733, 0.5758466, 0.76618016, 0.30752432, 0.87443465, 0.812937]",0.87443465
joy,When my boyfriend and I made up. ,joy,"[0.00870942, 0.0221118, 0.101108685, 0.4650869, 0.90690655, 0.043198694, 0.22717783]",0.90690655
fear,When I was watching a movie in which there was a pit full of dangers and there was only a small safe place on which a man was standing he had to catch the lady who was thrown in or else ! The pit was feet deep. ,fear,"[0.8202335, 0.90572494, 0.9656773, 0.87778175, 0.03746874, 0.92362136, 0.853731]",0.9656773
anger,My mother and my sister carried on picking at me all day long for no reason at all and I ended up getting angry. ,anger,"[0.94566536, 0.8867043, 0.4668883, 0.17034362, 0.0076698083, 0.06128337, 0.6144248]",0.94566536
sadness,When my boyfriend almost had a relationship with a close friend of mine. ,sadness,"[0.71773964, 0.3268945, 0.8169771, 0.8135973, 0.23792501, 0.8768787, 0.8039969]",0.8768787
disgust,When a classmate of ours knocked on our door at o'clock in the morning. I was disgusted at his behaviour. ,anger,"[0.9897495, 0.987538, 0.82236636, 0.9562192, 0.0033335371, 0.9560025, 0.9830487]",0.9897495
shame,I told a lie about someone to someone else and they found out and questioned me about it. ,shame,"[0.75530344, 0.57026035, 0.7408452, 0.8637304, 0.04849886, 0.67267144, 0.89735806]",0.89735806
guilt,"I broke a cup and put it back without telling anyone about it and someone almost got blamed for it, then it was discovered that it was me who had broken it. ",shame,"[0.9061851, 0.7371293, 0.869162, 0.8409782, 0.037557326, 0.80683714, 0.9305328]",0.9305328
joy,At church camp when I accepted Christ into my life and so did my friend. ,guilt,"[0.017594982, 0.022728771, 0.22517964, 0.6752258, 0.53903913, 0.23878346, 0.25724193]",0.6752258
shame,I was complaining about calling people whom I didn't know. I forgot that the purpose is to invite people for dinner and get to know them. ,anger,"[0.99247736, 0.9135612, 0.7708766, 0.98876303, 0.0034756546, 0.96516144, 0.9035797]",0.99247736
guilt,Whenever I see poverty and starvation. I live in an affluent society and am privileged to have many opportunities. ,disgust,"[0.19700241, 0.24959193, 0.073563315, 0.120844014, 0.03458391, 0.15349591, 0.07313052]",0.24959193
joy,During the summer I received grade cards from my TA's. I expected a B no better in Computer Science. I looked at the card - I got an A - I was ecstatic. ,joy,"[0.102449246, 0.01554877, 0.08812919, 0.28543267, 0.98690087, 0.003619733, 0.20887613]",0.98690087
fear,English papers are due on Friday. They are returned on Tuesday. This Tuesday I was afraid to go to class and get my paper because I knew it was bad. ,fear,"[0.77906406, 0.79272145, 0.99540883, 0.94507384, 0.0420171, 0.8907623, 0.921861]",0.99540883
anger,"A friend of mine came to visit and stayed with my roommate and me. My roommate and she became good friends. After she left, he didn't talk too highly of her. ",shame,"[0.07545174, 0.055827893, 0.45535964, 0.46682486, 0.09172425, 0.32144585, 0.469915]",0.469915
sadness,After receiving the grade on the paper mentioned in FEAR. ,fear,"[0.95105654, 0.90326834, 0.9857372, 0.91742265, 0.0047114682, 0.9747908, 0.9618]",0.9857372
disgust,Seeing a person panhandling money on Telegraph. ,sadness,"[0.7443521, 0.86041605, 0.70376575, 0.7970084, 0.09993933, 0.8752944, 0.8616546]",0.8752944
shame,After the car accident in GUILT. ,disgust,"[0.97058773, 0.9772611, 0.9513632, 0.9583592, 0.005598469, 0.96634775, 0.9730007]",0.9772611
guilt,"The night of a high school dance, I went partying and collided with another car. Both cars were totalled people were injured but not seriously. ",shame,"[0.81167513, 0.72469735, 0.70321083, 0.7059977, 0.11539275, 0.7869296, 0.85863936]",0.85863936
joy,When seeing a friend that I had not seen in a long while. ,joy,"[0.09707083, 0.08181219, 0.3487447, 0.65556353, 0.77932477, 0.65107656, 0.46445462]",0.77932477
fear,Fear of doing well on a midterm. ,fear,"[0.17697814, 0.36110485, 0.99484706, 0.929785, 0.0032460066, 0.87686527, 0.94650054]",0.99484706
anger,I felt anger at my roommate due to his habit of leaving dirty dishes in the sink and generally not cleaning after himself. ,anger,"[0.99095696, 0.9789493, 0.054153256, 0.08802161, 0.00051403587, 0.008302003, 0.41874894]",0.99095696
sadness,When my grandmother after staying with us for awhile went back home. ,sadness,"[0.57644063, 0.58207065, 0.78386754, 0.77102226, 0.18223277, 0.8317215, 0.77693737]",0.8317215
disgust,"I felt disgust as a result of one of my midterms - I thought I had prepared well for it, but the end result wasn't what I had expected. ",guilt,"[0.9929125, 0.9892216, 0.5014655, 0.99523467, 0.00034067058, 0.99313134, 0.99436474]",0.99523467
shame,I felt shame when I saw someone I knew and pretended not to see her. Later she saw me and said hi. ,guilt,"[0.06369336, 0.9910862, 0.9899268, 0.9935582, 0.0015176971, 0.9934835, 0.99093974]",0.9935582
guilt,In neglecting some work that had to be done around the house and telling my roommate I would get it done. ,guilt,"[0.76368195, 0.5068674, 0.549972, 0.9475843, 0.013214307, 0.77522635, 0.8888837]",0.9475843
joy,"Achieving my goal at a swim meet. I worked toward the goal for yrs. I was capable of achieving it, but I didn't know when. ",guilt,"[0.10548391, 0.121720865, 0.09379659, 0.7593808, 0.48506263, 0.18844484, 0.33610842]",0.7593808
fear,Housesitting and hearing the alarm go off. I knew someone had to be breaking in. I called the police and was panicking while on the phone. It was awful. It turns out that I stepped on the hidden alarm without prior knowledge of its existance. ,fear,"[0.95979804, 0.8596291, 0.99224687, 0.96276134, 0.018750675, 0.9487201, 0.94070894]",0.99224687
anger,Going to Cowell Hospital and finding out tediously that I had a stress fracture. The anger came when the senile doctors found out weeks later that I had stress fractures in one foot and should have had crutches. I was in distinct pain and barely could walk to classes. They said it would be better in weeks. ,anger,"[0.9921589, 0.990213, 0.7092295, 0.9381282, 0.0010945054, 0.560979, 0.9053367]",0.9921589
sadness,Losing my job that I had for summers. I took it personally and cried for hours off and on. I wanted to hide away and did for a few days. ,sadness,"[0.9759488, 0.92732316, 0.9790157, 0.986902, 0.001432864, 0.9912082, 0.9866273]",0.9912082
disgust,"Seeing a friend ""making love"" to a high school girl. I accidentally was dragged into this room where the happenings had occurred. I was disgusted at the reality. ",disgust,"[0.98209286, 0.9835348, 0.85166985, 0.95240164, 0.0021992328, 0.9761505, 0.9689269]",0.9835348
shame,I borrowed a gold bracelet without the girl's knowledge. I had it for so long I had to keep it. To this day I feel ashamed at myself for having it. I never wear the thing anymore. ,guilt,"[0.942425, 0.97390115, 0.9221765, 0.995996, 0.045792107, 0.989349, 0.99586666]",0.995996
guilt,After moving out of my apt. I took all the furniture and dishes and everything. It was mine but I took it all just to spite my roomies. We had a few (a lot) of disagreements. I felt guilt for moving out for the bad reasons. ,anger,"[0.96177715, 0.6350996, 0.57610047, 0.9560742, 0.043263443, 0.6919814, 0.86043966]",0.96177715
joy,It was the weekend of my homecoming. I saw my sister for the first time in months. She's my best friend and extremely close. ,joy,"[0.13265502, 0.13649772, 0.27614188, 0.37363273, 0.6655928, 0.18645607, 0.3354072]",0.6655928
fear,"After my shoulder operation, I woke up in the hospital room alone. I was in pain and was still under heavy medications. I could not find my parents. ",sadness,"[0.75616235, 0.69484353, 0.892816, 0.8377142, 0.023116, 0.90056187, 0.8834412]",0.90056187
anger,"When I found out my cousin had been killed. I was angry at the world, and her murderer who was her ex-boyfriend. It was the worst and most hateful day of my life. ",disgust,"[0.9739267, 0.9813719, 0.62474084, 0.83731765, 0.0009893988, 0.79713994, 0.93174195]",0.9813719
sadness,"I spent a weekend in San Diego visiting my boyfriend Rob. We were at the airport and my plane was just about so leave. After saying goodbye, I boarded the plane. It was the hardest thing to do and it was a sad trip home. ",sadness,"[0.43223515, 0.47176018, 0.81960887, 0.9253276, 0.0075978586, 0.9822641, 0.8814244]",0.9822641
disgust,"I was supposed to be studying for my math midterm a few days ago, however, I fooled around with my roommate, and didn't start studying until am. I was disgusted with myself. ",disgust,"[0.9913742, 0.99418986, 0.73217434, 0.9888494, 0.0071103107, 0.98874795, 0.99002117]",0.99418986
shame,Since I've been here I haven't written to any of my relatives. I got a letter from my mom telling me how upset my grandparents are from not hearing from me. ,sadness,"[0.5057838, 0.14953876, 0.30053577, 0.678586, 0.004660201, 0.8951388, 0.79946166]",0.8951388
joy,I got an A in anatomy - the first one I have ever gotten in a science class here. ,joy,"[0.073196314, 0.012135103, 0.29872948, 0.375978, 0.85370135, 0.3738058, 0.04765602]",0.85370135
fear,A man in a car was following me when I went running early one morning in a fairly secluded area. ,fear,"[0.71769124, 0.5233246, 0.9511435, 0.5813427, 0.16084386, 0.6380506, 0.6665317]",0.9511435
anger,"I caught a ""peeping tom"" at my window when I was getting undressed. ",fear,"[0.95268375, 0.93967956, 0.971962, 0.9171823, 0.10567846, 0.8129274, 0.91396874]",0.971962
sadness,Saying goodbye at the airport to my boyfriend who has to go to school back East. We are very close and have been together years. ,sadness,"[0.021969775, 0.021974145, 0.3738192, 0.5659241, 0.5801146, 0.9149336, 0.1355408]",0.9149336
disgust,My parents claimed me on their income tax after I had been out of the house for two years receiving no financial support from them. As result I had to work more during school because they were expected by the FAO to contribute to my education when they refuse to do so. ,guilt,"[0.89712304, 0.7942324, 0.733514, 0.92117596, 0.09505004, 0.8961726, 0.8668335]",0.92117596
shame,I was wearing a short skirt one day and someone told me my underwear was showing. ,shame,"[0.77589476, 0.9003903, 0.88888955, 0.75814146, 0.03546694, 0.79461926, 0.94149995]",0.94149995
guilt,Getting a D in a class last semester and knowing it was because I didn't study. ,shame,"[0.8764131, 0.80992424, 0.7768892, 0.95529306, 0.017125113, 0.9219002, 0.9612536]",0.9612536
joy,"Went to a movie with a date, walked on the beach (in Alameda) spent some time afterwards in her apt. ",joy,"[0.24011382, 0.09215384, 0.46602497, 0.66559273, 0.6816465, 0.37958455, 0.3724563]",0.6816465
fear,"At age my foster grandmother died, I had a fear of dying. ",fear,"[0.7665166, 0.6815099, 0.9923819, 0.9134003, 0.0073252083, 0.9874693, 0.9130754]",0.9923819
anger,I am currently taking CS P. I had to finish a couple of assignments but I was hindered because I could not get a passing score on my program. ,guilt,"[0.5540442, 0.44552365, 0.5219062, 0.8699752, 0.089298844, 0.8018683, 0.696396]",0.8699752
sadness,The girl I was seeing didn't want to have a serious relationship. ,sadness,"[0.553223, 0.51748705, 0.69039714, 0.6780377, 0.051931888, 0.76063365, 0.7362437]",0.76063365
disgust,I found out that someone that I knew had someone else taking tests for her. ,sadness,"[0.8445082, 0.7192931, 0.73957455, 0.819687, 0.10258106, 0.8567137, 0.8552053]",0.8567137
shame,One night a friend found out that I dumped one girl for another and he proceded to lecture me. ,anger,"[0.97304755, 0.78519344, 0.5921182, 0.26734775, 0.01637585, 0.4274791, 0.82425046]",0.97304755
guilt,I called off a relationship with one girl so I could see another. ,shame,"[0.7718496, 0.48423353, 0.6673175, 0.8463164, 0.12020182, 0.8639846, 0.88918906]",0.88918906
joy,I asked someone to go out and she accepted right away. ,joy,"[0.036663894, 0.019555941, 0.18971759, 0.642186, 0.8042112, 0.115280844, 0.15686807]",0.8042112
fear,I was driving and stopped at a stop light. I was planning to make a right turn as soon as it was clear. It was clear on the left so I started but a man was just in front of the car. ,guilt,"[0.830962, 0.6106984, 0.862591, 0.9099576, 0.23247613, 0.8547044, 0.7251335]",0.9099576
anger,During a dance someone slashed my tires and dumped paint on my car. I had four other friends with me that I drove and furthermore it was raining. ,anger,"[0.80473644, 0.6788249, 0.7135401, 0.36667013, 0.11943068, 0.72984135, 0.78261083]",0.80473644
sadness,When I was trying for a girl who I really liked and cared for and thought she felt the same way too. But she didn't like the idea and just wanted to stay friends. ,sadness,"[0.31719327, 0.07569458, 0.47756976, 0.8668111, 0.09140493, 0.8972272, 0.6865598]",0.8972272
disgust,"When I lose on my bets on anything - baseball, football, basketball, track, craps, poker, or arcade - whether its dollars or I feel that I should never have done it in the first place. ",shame,"[0.96667606, 0.9095354, 0.8643645, 0.97757316, 0.014657841, 0.97469836, 0.9809818]",0.9809818
shame,I took my math midterm and got it back the following Wednesday in class. It was a totally low grade. ,shame,"[0.7404861, 0.8700114, 0.53065073, 0.8265043, 0.041430637, 0.8579569, 0.9097614]",0.9097614
guilt,"My mom told me not to gamble, but I did anyway. Sometimes I would even take some money from my parents and brother. She found out and yelled at me. ",anger,"[0.9858651, 0.64321464, 0.5185881, 0.7959538, 0.08137031, 0.6234146, 0.81920093]",0.9858651
joy,Finished a difficult midterm. ,sadness,"[0.6126774, 0.66874564, 0.7366978, 0.76773405, 0.0114494385, 0.9533404, 0.8207672]",0.9533404
fear,I confronted a bigger person than I and almost got into a fight. ,anger,"[0.96133024, 0.7693273, 0.7768516, 0.916368, 0.037745304, 0.7619653, 0.8837863]",0.96133024
anger,I was called racial slurs behind my back. ,shame,"[0.959802, 0.9252117, 0.91522247, 0.6741624, 0.0056957607, 0.8465196, 0.96615136]",0.96615136
sadness,My grandmother died during Christmas break several years ago. ,sadness,"[0.78404516, 0.7111468, 0.8661819, 0.8937864, 0.1699669, 0.9812091, 0.855669]",0.9812091
disgust,Saw a scene in a movie implying incest as humorous. ,shame,"[0.11828907, 0.08746179, 0.15791433, 0.1710116, 0.13263611, 0.021488387, 0.41701296]",0.41701296
shame,"When given responsibility to grade papers in elementary school, I cheated a little and graded my own higher. ",guilt,"[0.7869361, 0.5040818, 0.63648516, 0.93339056, 0.23193276, 0.70369154, 0.8562484]",0.93339056
guilt,When I was a kid I stole toys from other kids. ,guilt,"[0.9217561, 0.60012376, 0.7307711, 0.96273, 0.35179445, 0.8409983, 0.9429817]",0.96273
joy,"Did very, very well on a Physics midterm. ",joy,"[0.031854197, 0.049632695, 0.056456372, 0.17183982, 0.6589256, 0.14819677, 0.061173163]",0.6589256
fear,Alone in the house (late pm) I heard noises. Sounded like someone was trying to get in our back door. ,fear,"[0.7063875, 0.5966581, 0.9383708, 0.69953334, 0.078943044, 0.78320587, 0.7097321]",0.9383708
anger,A friend doesn't let me study when I want to. She doesn't feel I need to study and doesn't understand how important studying is to me. I get very angry with her. ,anger,"[0.99424523, 0.9431867, 0.6489312, 0.61854535, 0.011251382, 0.5711039, 0.74139696]",0.99424523
sadness,Death of a pet rabbit. We had to give it away because my brother became allergic to it. We gave it to a man who kept animals and lots of other animals for children to watch. We went to visit our rabbit. It was badly beaten by the other rabbits and eventually died. ,sadness,"[0.79089683, 0.8703146, 0.86566705, 0.9145033, 0.059750076, 0.9835618, 0.87328607]",0.9835618
disgust,When I stand at the bus stop for one hour waiting for the bus to arrive. ,sadness,"[0.875464, 0.78158575, 0.91090935, 0.89888, 0.112513274, 0.9113353, 0.88693565]",0.9113353
shame,"When I sat in the wrong discussion section in the beginning of the semester. I insisted on being in the right section and the TA's list should have included my name. When I found out that I was in the wrong, I apologized, turned red and left. ",guilt,"[0.993255, 0.9768449, 0.9163441, 0.99596786, 0.030878035, 0.9739233, 0.98750234]",0.99596786
guilt,About not helping my sister when she asked me to help her on her chemistry class. I pretended to be busy. ,guilt,"[0.9750231, 0.8897994, 0.8184573, 0.98877, 0.007583361, 0.93414634, 0.9803026]",0.98877
joy,When I won my car. ,joy,"[0.021643123, 0.010434987, 0.026322788, 0.25193393, 0.955244, 0.015976692, 0.026779102]",0.955244
fear,Going to take my driving test. ,guilt,"[0.21399559, 0.061425984, 0.10217426, 0.6853929, 0.4204323, 0.20251445, 0.44392946]",0.6853929
anger,I came home one day and discovered that my sister had borrowed my car and had gotten into an accident with it. My entire front bumper was destroyed. ,sadness,"[0.8795881, 0.7734158, 0.82776713, 0.72277707, 0.08124574, 0.90032846, 0.84904003]",0.90032846
sadness,When I heard the news that my grandfather had died. ,sadness,"[0.8047711, 0.7062584, 0.9064046, 0.89812475, 0.086140364, 0.980572, 0.8460935]",0.980572
disgust,When a friend of mine keeps telling me morbid things that happened to his dog. ,sadness,"[0.76420665, 0.74545527, 0.8972546, 0.7983657, 0.0029142364, 0.9597338, 0.8793201]",0.9597338
shame,When I purposely locked my babysitter out of the house at age because I DIDN'T LIKE HER. ,anger,"[0.98545945, 0.90255654, 0.91838866, 0.86249274, 0.025141308, 0.76517105, 0.93246883]",0.98545945
guilt,When I did not go to work because I had to study for a midterm. ,guilt,"[0.82471, 0.54816663, 0.8122813, 0.9788497, 0.09285915, 0.92022437, 0.9317054]",0.9788497
joy,"At a party in which I met an interesting female. We enjoyed eachothers company, while slow dacing. ",guilt,"[0.09340706, 0.009155372, 0.19802164, 0.57237715, 0.5441646, 0.18171617, 0.16997828]",0.57237715
